key,phase,seed,fbig,calibration,alpha,arm,group,n,moved,harm_count,benefit_count,move_rate,harm_rate,harm_among_moved,harm_sum,gain_sum,harm_p95_moved,mae,rmse,identity_mae,delta_mae,weighted_delta,half_error_rate
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,original_bh_projection,twosheet_back:single,1000,0,0,0,0.0,0.0,,0.0,0.0,,0.16092870138098506,0.1990959968393023,0.16092870138098506,0.0,0.0,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,original_bh_projection,twosheet_front,1000,0,0,0,0.0,0.0,,0.0,0.0,,0.15538293725503008,0.194595392197561,0.15538293725503008,0.0,0.0,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,original_bh_projection,twosheet_front:single,1000,0,0,0,0.0,0.0,,0.0,0.0,,0.15538293725503008,0.194595392197561,0.15538293725503008,0.0,0.0,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,original_bh_projection,mm,2562,0,0,0,0.0,0.0,,0.0,0.0,,0.20261817572995935,0.521575182262098,0.20261817572995935,0.0,0.0,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,original_bh_projection,single,17438,0,0,0,0.0,0.0,,0.0,0.0,,0.20516701795734443,0.5463028020451395,0.20516701795734443,0.0,0.0,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,no_bh_projection,ALL,20000,3681,1408,2273,0.18405,0.0704,0.382504754142896,5221.926053921439,816.8599842186707,5.892876689709005,0.42509381475315483,1.2868087504085082,0.20484051126801642,0.22025330348513844,0.22025330348513844,0.056
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,no_bh_projection,base,17270,2763,718,2045,0.15998841922408802,0.04157498552403011,0.2598624683315237,1670.5112295278338,257.08999616950075,5.605212191934052,0.241758575815538,0.7910217553226876,0.15991600295170863,0.08184257286382936,0.07067106166791665,0.055298204979733645
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,no_bh_projection,base:mm,2538,516,304,212,0.2033096926713948,0.11977935382190702,0.5891472868217055,1444.189324030121,27.605361480711895,7.102527325050541,0.7190349961162608,1.8563577881368885,0.16088528667992952,0.5581497094363314,0.07082919812747046,0.038613081166272656
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,no_bh_projection,base:single,14732,2247,414,1833,0.15252511539505836,0.028102090686939994,0.1842456608811749,226.32190549771292,229.48463468878882,0.15812032819496358,0.15953433235075143,0.37394019155838093,0.15974901665641777,-0.0002146843056663003,-0.0001581364595537968,0.058172685310887866
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,no_bh_projection,big,190,122,2,120,0.6421052631578947,0.010526315789473684,0.01639344262295082,9.026996710197867,545.7631836248132,0.0,2.072710971450537,3.1177686661704165,4.897638271001144,-2.824927299550607,-0.026836809345730767,0.6210526315789474
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,no_bh_projection,big:mm,24,12,2,10,0.5,0.08333333333333333,0.16666666666666666,9.026996710197867,44.787079776038176,4.461810651902082,3.125867731693939,4.154978171795036,4.615871192770618,-1.4900034610766797,-0.0017880041532920155,0.4166666666666667
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,no_bh_projection,big:single,166,110,0,110,0.6626506024096386,0.0,0.0,0.0,500.97610384877487,0.0,1.9204473434635394,2.9376648684818103,4.938375679901943,-3.017928336438403,-0.025048805192438742,0.6506024096385542
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,no_bh_projection,misfit,540,0,0,0,0.0,0.0,,0.0,0.0,,0.1633295264038677,0.20450697983783359,0.1633295264038677,0.0,0.0,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,no_bh_projection,misfit:single,540,0,0,0,0.0,0.0,,0.0,0.0,,0.1633295264038677,0.20450697983783359,0.1633295264038677,0.0,0.0,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,no_bh_projection,twosheet_back,1000,652,652,0,0.652,0.652,1.0,3525.759060003713,0.0,5.9769458367901125,3.686687761384697,4.506188382199587,0.16092870138098506,3.525759060003713,0.17628795300018565,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,no_bh_projection,twosheet_back:single,1000,652,652,0,0.652,0.652,1.0,3525.759060003713,0.0,5.9769458367901125,3.686687761384697,4.506188382199587,0.16092870138098506,3.525759060003713,0.17628795300018565,0.0
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,no_bh_projection,twosheet_front,1000,144,36,108,0.144,0.036,0.25,16.628767679694665,14.006804424356751,0.14198320152806634,0.158004900510368,0.36908028274395244,0.15538293725503008,0.0026219632553379116,0.0001310981627668956,0.047
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,no_bh_projection,twosheet_front:single,1000,144,36,108,0.144,0.036,0.25,16.628767679694665,14.006804424356751,0.14198320152806634,0.158004900510368,0.36908028274395244,0.15538293725503008,0.0026219632553379116,0.0001310981627668956,0.047
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,no_bh_projection,mm,2562,528,306,222,0.20608899297423888,0.11943793911007025,0.5795454545454546,1453.2163207403187,72.39244125675006,7.09314275783966,0.741581438604108,1.8909005245492352,0.20261817572995935,0.5389632628741485,0.06904119397417843,0.04215456674473068
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,no_bh_projection,single,17438,3153,1102,2051,0.18081201972703292,0.0631953205642849,0.3495084046939423,3768.7097331811196,744.4675429619206,5.726863420125835,0.3785952889872332,1.172110922344324,0.20516701795734443,0.17342827102988873,0.15121210951095998,0.05803417823144856
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,test_projection,ALL,20000,2064,966,1098,0.1032,0.0483,0.4680232558139535,4329.090922928807,732.0689428967898,5.946868484363114,0.38469161026961723,1.1779114531958432,0.20484051126801642,0.17985109900160082,0.17985109900160082,0.04085
development_seed101_fbig0.01_exch_a0.2,development,101,0.01,exch,0.2,test_projection,base,17270,1238,314,924,0.07168500289519397,0.01818181818181818,0.25363489499192243,874.5514864467391,179.0395251135359,5.914986062943023,0.20018884379323745,0.5878815539297068,0.15991600295170863,0.04027284084152885,0.03477559806666016,0.038332368268674
