scene,role,roi,condition,arm,n_rows,n_source,n_output_eval,n_reference,source_MSE_mm2,source_MAE_mm,source_p95_mm,improved_fraction,harmed_fraction,unchanged_band_fraction,benefit_sum_mm2,harm_sum_mm2,accepted_fraction,moved_fraction,move_RMS_mm,lost_source_fraction,E_sym_mm,accuracy_mm,completeness_mm,precision_1mm,recall_1mm,fscore_1mm,p95_mm,status
65,confirmation,scan65_roi0,minus3,identity,72088,71081,19817,112492,3.1011862647241255,1.5910467685231204,2.774870485508641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03109129021820177,10.665867737507739,1.5685687676518887,19.763166707363588,0.2313670081243377,0.0474522632720549,0.07875272126635206,2.743864066786828,SCORED
65,confirmation,scan65_roi0,minus3,A_all,72088,71081,23024,112492,4.446241038221468,1.6024871431741494,4.283208848527716,0.4375712215641311,0.3650905305215177,0.19733824791435123,80458.85638567198,176066.69474063662,1.0,0.8883725446676285,2.883479241234637,0.0444000506464456,10.485537341584573,1.57628680874896,19.394787874420185,0.4245135510771369,0.12461330583508161,0.19266964019561045,4.358096611245908,SCORED
65,confirmation,scan65_roi0,minus3,B_all,72088,71081,23084,112492,3.9206349343785685,1.5108652289538425,4.055759011634396,0.46755110367046043,0.33032737299700343,0.2021215233325361,82811.02373870795,141058.25462641544,1.0,0.8913827544112751,2.760550532115779,0.03429889843980811,10.451821737821675,1.5025693160273246,19.401074159616023,0.44186449488823426,0.1284002417949721,0.19897954172740728,4.076397226809373,SCORED
65,confirmation,scan65_roi0,minus3,post_A_keep,72088,71081,20597,112492,2.659209730072281,1.4035861824743308,2.765371536988475,0.14186632152051884,0.018260857331776424,0.8398728211477048,35408.36087768353,3992.226818095751,0.16472921984241481,0.16472921984241481,1.1212604185745052,0.03176657615959258,10.405269373634917,1.368350659167239,19.442188088102597,0.3585473612662038,0.0949134160651424,0.15009437014241048,2.7199832564068074,SCORED
65,confirmation,scan65_roi0,minus3,post_AB_keep,72088,71081,21216,112492,2.729117006780927,1.4134102665578197,2.796415840276799,0.1726340372251375,0.057933906388486375,0.7694320563863761,39069.81994046197,12622.765016601465,0.24263400288536233,0.24263400288536233,1.2944913553810502,0.03200573993050182,10.406307977919175,1.3838737364184561,19.428742219419895,0.35925716440422323,0.09937595562351101,0.1556866369576779,2.758969194128386,SCORED
65,confirmation,scan65_roi0,minus3,random_A_keep,72088,71081,25178,112492,3.3206524840096083,1.5914687754070271,2.938214183370604,0.07309970315555493,0.05960805278485109,0.8672922440595939,13569.05720655592,29168.93553958731,0.16472921984241481,0.1465153701032072,1.169757487448227,0.03341258564173267,10.457457730928486,1.5620986078680583,19.352816853988912,0.3020494082135197,0.12003520250328913,0.17179760152513243,3.1276576161651466,SCORED
65,confirmation,scan65_roi0,minus3,A_fit_reserved,72088,71081,20419,112492,2.89056698705735,1.4838596263189354,2.7829956599807297,0.09494801705097002,0.018711047959370296,0.8863409349896597,22669.972661482825,7698.943785650721,,0.1176062590167573,1.14122699338828,0.03109129021820177,10.495980988963513,1.4535918738159925,19.538370104111035,0.31372741074489446,0.08116132702769975,0.12896054278298033,2.7557060950089376,SCORED
65,confirmation,scan65_roi0,plus3,identity,72088,71081,19670,112492,4.081342179882913,1.8013293067389913,3.1620446782162857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04901450457928279,10.518929334731377,1.7557150663260663,19.28214360313669,0.17386883579054396,0.03608256587135085,0.05976272290375494,3.0703077045281195,SCORED
65,confirmation,scan65_roi0,plus3,A_all,72088,71081,23241,112492,4.357033848676518,1.604464615289662,4.26840227521685,0.5178599063040756,0.2869261828055317,0.19521391089039264,107028.69288168103,126625.13239119935,1.0,0.8876234602152924,2.9737197093504184,0.03903996848665607,10.421754432923807,1.591006076017062,19.25250278983055,0.416118067208812,0.12390214415247307,0.1909481151373475,4.2280935753446,SCORED
65,confirmation,scan65_roi0,plus3,B_all,72088,71081,22586,112492,3.892474401933414,1.5010569893979457,4.075320733414686,0.5479945414386405,0.2555675919021961,0.1964378666591635,108975.51290763721,95550.6023832089,1.0,0.8896765064920652,2.6818029031258037,0.04458294058890561,10.436644311413266,1.4933671208374448,19.379921501989088,0.4508102364296467,0.1288002702414394,0.20035689350502325,4.058780972128099,SCORED
65,confirmation,scan65_roi0,plus3,post_A_keep,72088,71081,20623,112492,3.623336516832345,1.625150842555354,3.161243920611183,0.13488836679281382,0.016291273336053236,0.8488203598711329,34374.7363327639,1819.2357974664885,0.16113638885806236,0.16110864498945732,1.08302266890249,0.048409560923453526,10.37397227437486,1.5490829706982883,19.19886157805143,0.29539834165737283,0.08262809799807987,0.12913489937466924,3.0605902104846385,SCORED
65,confirmation,scan65_roi0,plus3,post_AB_keep,72088,71081,21279,112492,3.455217562404455,1.5545227848526533,3.166238128510799,0.21786412684120932,0.03805517648879447,0.7440806966699962,49506.63387628995,5001.069941303713,0.2740400621462657,0.27401231827766065,1.4043225022483257,0.04760765886805194,10.346030151740875,1.4735083233907815,19.218551980090968,0.3479486817989567,0.10203392241226043,0.15779529461747152,3.0590785933347058,SCORED
65,confirmation,scan65_roi0,plus3,random_A_keep,72088,71081,25020,112492,4.123712741535264,1.7688955422983303,3.333051058707419,0.08428412655984019,0.04622895007104571,0.8694869233691142,17236.507270360456,20248.24916317118,0.16113638885806236,0.14363000776828322,1.193087637710941,0.04732628972580577,10.324020069102195,1.6886640443245513,18.95937609387984,0.25547561950439646,0.11450592042100771,0.15813475970923394,3.3755188507297036,SCORED
65,confirmation,scan65_roi0,plus3,A_fit_reserved,72088,71081,20334,112492,3.8856041380100055,1.7003182767928129,3.227275243681546,0.09373812973931149,0.022523599836805897,0.8837382704238826,25430.16095550454,11516.90520113643,,0.12402896459882366,1.2481421105197459,0.04895823075083355,10.410817731350894,1.6371790198755027,19.184456442826285,0.24963115963411037,0.06907157842335455,0.10820376583317232,3.121621739864349,SCORED
65,confirmation,scan65_roi1,native,identity,23914,23914,6851,28122,0.6063166396387372,0.6205143429482406,1.73628483782555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.067724357995887,0.631287671117867,9.504161044873907,0.8401693183476865,0.29482255885072184,0.43648042471379017,1.7385218041056825,SCORED
65,confirmation,scan65_roi1,native,A_all,23914,23914,8905,28122,2.65199774515897,1.2999181525424324,3.316063425045725,0.06732457974408296,0.5304842351760475,0.4021911850798695,754.1640902136501,49674.582047624484,1.0,0.7354269465585013,1.8318668258327604,0.0,5.367256256704136,1.3769583668979544,9.357554146510319,0.4738910724312184,0.22238816584880164,0.30271695784132185,3.4472838385162663,SCORED
65,confirmation,scan65_roi1,native,B_all,23914,23914,8814,28122,2.5372841686618406,1.254788153061435,3.284816249908815,0.07756962448774776,0.5132140168938697,0.4092163586183825,898.9833931139005,47076.1408821724,1.0,0.7469264865769005,1.792132494856634,0.0,5.338106591685897,1.3269846383269448,9.34922854504485,0.5090764692534604,0.2323092240950146,0.319032753500177,3.4416039451944798,SCORED
65,confirmation,scan65_roi1,native,post_A_keep,23914,23914,7019,28122,0.674486035783156,0.653090532189615,1.8037135175283245,0.0005436146190516015,0.03077695074015221,0.9686794346407962,1.9074903563617185,1632.110429753995,0.037258509659613616,0.037049427113824536,0.35446612292933016,0.0,5.07562974818949,0.6741394624564485,9.477120033922532,0.8106567887163414,0.29364910034848163,0.4311280761158185,1.8191595154639588,SCORED
65,confirmation,scan65_roi1,native,post_AB_keep,23914,23914,7077,28122,0.6861468188676267,0.6590410855086865,1.809657876464168,0.002383541021995484,0.04039474784644978,0.9572217111315547,11.251073315752745,1920.3099793954163,0.051517939282428704,0.05122522371832399,0.38635176245018565,0.0,5.077392068049641,0.6807680194490504,9.474016116650231,0.8074042673449202,0.2937202190455871,0.4307432287520441,1.8301148783657355,SCORED
65,confirmation,scan65_roi1,native,random_A_keep,23914,23914,7253,28122,0.6824405325848235,0.6461995545456124,1.8067916292385209,0.0027180730952580077,0.019946474868277997,0.977335452036464,30.385166441904047,1850.811942354615,0.037258509659613616,0.027598896044158234,0.3578878948990514,0.0,5.061959438117715,0.6989372306155349,9.424981645619896,0.805735557700262,0.29606713605006757,0.43302093983821166,1.9224711856786423,SCORED
65,confirmation,scan65_roi1,native,A_fit_reserved,23914,23914,6892,28122,0.6228215032853692,0.625167429699325,1.7481658984939041,8.363301831563101e-05,0.002592623567784561,0.9973237434138998,0.29894178203410876,394.99625102759336,,0.0027598896044158236,0.16933888077875336,0.0,5.049991720471553,0.6436990675294466,9.45628437341366,0.8354614045269878,0.29478699950216913,0.4358035981513765,1.7674180205416754,SCORED
65,confirmation,scan65_roi1,minus1,identity,23914,23914,6846,28122,0.38820343004470104,0.5774336557159415,1.0176893751581897,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1397304850948,0.5694499116362876,9.710011058553313,0.9520888109845165,0.31967854348908326,0.4786447195662805,0.9815583346435297,SCORED
65,confirmation,scan65_roi1,minus1,A_all,23914,23914,8918,28122,2.237772731385532,1.1333906880202977,3.2044771817303612,0.15530651501212678,0.46734130634774607,0.3773521786401271,1151.4336476686792,45382.0339199333,1.0,0.7272309107635695,2.061732392563602,0.0,5.3456284034952475,1.2373343536354526,9.453922453355043,0.5456380354339538,0.25421378280349904,0.34683601603805186,3.3240823535382304,SCORED
65,confirmation,scan65_roi1,minus1,B_all,23914,23914,8890,28122,2.1135561977342023,1.0947974237390583,3.175875268753053,0.17755289788408463,0.44250229990800366,0.37994480220791166,1375.4405876022154,42635.526674128945,1.0,0.7346742493936607,2.0367468118697225,0.0,5.291029374041161,1.1857178061800946,9.396340941902228,0.5709786276715411,0.26182348339378425,0.3590183340172608,3.2925334001876196,SCORED
65,confirmation,scan65_roi1,minus1,post_A_keep,23914,23914,7142,28122,0.4295044428069364,0.5913621419822983,1.144998579553806,0.022539098436062558,0.024546290875637703,0.9529146106882997,188.25962077053148,1175.9320399666276,0.05465417746926487,0.05465417746926487,0.4130913237564241,0.0,5.119575029764439,0.5958373358538438,9.643312723675034,0.9249509941192943,0.3212431548254036,0.4768665872190053,1.187378071653728,SCORED
65,confirmation,scan65_roi1,minus1,post_AB_keep,23914,23914,7210,28122,0.4350161636707663,0.5931070744666784,1.1535219660691072,0.02810069415405202,0.02977335452036464,0.9421259513255833,228.09378856985728,1347.5735005035822,0.06912268963786904,0.06912268963786904,0.44091407186725795,0.0,5.114984051046845,0.5997499478007858,9.630218154292903,0.9216366158113731,0.3223810539790911,0.4776751822842486,1.209982622353292,SCORED
65,confirmation,scan65_roi1,minus1,random_A_keep,23914,23914,7515,28122,0.4975463179642552,0.6099881100571705,1.159224561455274,0.008154219285774023,0.026177134732792505,0.9656686459814334,58.26281063552396,2673.0886323437408,0.05465417746926487,0.039474784644977834,0.500707563482279,0.0,5.101365784932187,0.667026787917499,9.535704781946876,0.8966067864271458,0.32209657919066925,0.47393645891987846,1.4366251907845502,SCORED
65,confirmation,scan65_roi1,minus1,A_fit_reserved,23914,23914,7061,28122,0.4545188754053563,0.5977556003239795,1.1012853996689016,0.0038471188425190264,0.01609935602575897,0.9800535251317221,29.067533866940387,1614.9350942216502,,0.021995483817010955,0.4227142856838131,0.0,5.150346247565053,0.6179012861276607,9.682791209002445,0.926497663220507,0.3199630182775052,0.47565878836196834,1.1854271267635985,SCORED
65,confirmation,scan65_roi1,plus1,identity,23914,23914,6825,28122,1.8750391009707954,1.2628188059931647,2.474157646376135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3979747539532505,1.2379254576908287,9.558024050215673,0.38153846153846155,0.10337102624279923,0.1626696252151728,2.4512555763812434,SCORED
65,confirmation,scan65_roi1,plus1,A_all,23914,23914,8831,28122,3.329519118823663,1.5090299295683416,3.430573368966205,0.33821192606841183,0.3254997072844359,0.3362883666471523,7214.495825103432,41996.93097203691,1.0,0.7308271305511416,1.675330197380794,0.0,5.4451632992462535,1.5399251327706087,9.350401465721898,0.37923225002830935,0.17488087618234835,0.23937519262570592,3.5732858953661255,SCORED
65,confirmation,scan65_roi1,plus1,B_all,23914,23914,8902,28122,3.2237031600247548,1.4764422107487505,3.365880928156836,0.3643890608012043,0.31458559839424605,0.32102534080454964,8400.385758439768,40652.33806665617,1.0,0.742744835661119,1.6331122228464767,0.0,5.425603420903009,1.5027303738005178,9.3484764680055,0.39451808582341047,0.18423298485171752,0.25117273457290057,3.542257091279328,SCORED
65,confirmation,scan65_roi1,plus1,post_A_keep,23914,23914,7121,28122,1.8775237083037049,1.249830987254145,2.492459164956131,0.046541774692648655,0.015848456970812077,0.9376097683365393,841.5067229984804,900.9236227576729,0.06899724011039558,0.06895542360123777,0.4144529599880811,0.0,5.366176341893948,1.2116339761708017,9.520718707617094,0.4002246875438843,0.12356873622075244,0.18883497424880122,2.469639098916942,SCORED
65,confirmation,scan65_roi1,plus1,post_AB_keep,23914,23914,7238,28122,1.869078612293918,1.2416474703457923,2.4973893730825534,0.06527557079535,0.01990465835912018,0.9148197708455298,1215.799217974883,1073.2600917560399,0.0943798611691896,0.09433804466003178,0.48687805322163147,0.0,5.356317792146214,1.1983133911875736,9.514322193104855,0.4092290688035369,0.13092952137116848,0.19838679633804004,2.4700412554170783,SCORED
65,confirmation,scan65_roi1,plus1,random_A_keep,23914,23914,7600,28122,1.9668809592562062,1.2778729366171784,2.536730286094945,0.023208162582587604,0.021828217780379695,0.9549636196370327,502.11160488771276,2698.4178039250296,0.06899724011039558,0.0498870954252739,0.42907144174865397,0.0,5.359885857362499,1.2648763145665485,9.454895400158449,0.3932894736842105,0.14860251760187754,0.21570278533581816,2.6110818802997486,SCORED
65,confirmation,scan65_roi1,plus1,A_fit_reserved,23914,23914,6991,28122,1.9009568246100361,1.26703883174134,2.490620234426015,0.00827966881324747,0.006272476373672326,0.9854478548130802,162.2538942922082,782.0503374010075,,0.0161829890440746,0.34642862518600154,0.0,5.400128637734061,1.246747697143438,9.553509578324684,0.385352596195108,0.1114785577128227,0.1729301848196226,2.4868990387033127,SCORED
65,confirmation,scan65_roi1,minus3,identity,23914,23914,6820,28122,3.2460258731325218,1.715384233083235,2.3583769260648766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.213598490938465,1.736155395733601,10.69104158614333,0.12404692082111438,0.039257520802218906,0.05964044242983157,2.364111705040799,SCORED
65,confirmation,scan65_roi1,minus3,A_all,23914,23914,8860,28122,2.6377146014605066,1.2727782820049425,3.4660655102293947,0.5385966379526637,0.16162080789495692,0.29978255415237937,42063.67031099267,27516.514560228097,1.0,0.739357698419336,2.5926915407781834,0.0,5.579881680151855,1.3690079373550574,9.790755422948653,0.45891647855530476,0.2144939904700946,0.29234718290100775,3.7854141704721163,SCORED
65,confirmation,scan65_roi1,minus3,B_all,23914,23914,8792,28122,2.4879652809348354,1.223775506302259,3.375982391168981,0.5685372585096596,0.14715229572635277,0.2843104457639876,43878.551274059195,25750.29027224372,1.0,0.7560006690641465,2.6035419304566534,0.0,5.548267708424959,1.324669177267237,9.77186623958268,0.4840764331210191,0.22221036910603797,0.30459808264908056,3.7394645335053096,SCORED
65,confirmation,scan65_roi1,minus3,post_A_keep,23914,23914,7125,28122,2.9908593613097136,1.6113013287376505,2.3311268350970296,0.0660700844693485,0.005352513172200385,0.9285774023584511,7179.524729539179,1077.4727658085494,0.0714644141507067,0.0714644141507067,0.7641413493283895,0.0,5.9596387558715485,1.6159363405062692,10.303341171236827,0.20421052631578948,0.09060522011236755,0.1255193449486483,2.341952092724689,SCORED
65,confirmation,scan65_roi1,minus3,post_AB_keep,23914,23914,7219,28122,2.931409251882493,1.5875600769438116,2.32765256479758,0.08078949569289956,0.0060215773187254325,0.9131889269883751,8683.125733220288,1159.3838526470927,0.08693652253909843,0.08693652253909843,0.8441892455960485,0.0,5.921672446372201,1.5854236589782051,10.257921233766195,0.22371519601052778,0.10152194011805704,0.1396642523866084,2.3381294722617505,SCORED
65,confirmation,scan65_roi1,minus3,random_A_keep,23914,23914,7749,28122,3.209667052813418,1.6853710498044359,2.367975287409246,0.03767667475119177,0.011206824454294556,0.9511165007945137,2930.8876115607322,2061.402782449694,0.0714644141507067,0.052270636447269384,0.7024081163352471,0.0,5.883235765687697,1.679833462354019,10.086638069021376,0.1773132017034456,0.12232415902140673,0.14477292303801867,2.4017017822007785,SCORED
65,confirmation,scan65_roi1,minus3,A_fit_reserved,23914,23914,7166,28122,3.1480694754758347,1.6703260846808035,2.355087777093086,0.04344735301497031,0.008781466923141256,0.9477711800618884,3884.795206501789,1542.265912939782,,0.053650581249477296,0.8524203826211453,0.0,6.0261117989386355,1.698365185998199,10.353858411879072,0.15894501814122244,0.06486025176018775,0.09212664113949301,2.3796032252741823,SCORED
65,confirmation,scan65_roi1,plus3,identity,23914,23914,6840,28122,7.622359401767371,2.689557253170968,3.9704406717740763,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2880296721232245,2.671167139232449,9.904892205013999,0.008625730994152047,0.001315695896451177,0.00228314084040082,3.9361519252281125,SCORED
65,confirmation,scan65_roi1,plus3,A_all,23914,23914,9083,28122,7.57218011963029,2.2717802020289923,4.8016166443523165,0.49933093585347493,0.20975160993560257,0.29091745421092247,56393.029232111556,55193.04187908542,1.0,0.7431211842435393,2.2004265587738425,0.0,5.798106335397878,2.266886674635469,9.329325996160287,0.29483650776175274,0.14689566887134628,0.19609260228886533,5.112439778317291,SCORED
65,confirmation,scan65_roi1,plus3,B_all,23914,23914,9075,28122,7.469356036671719,2.258152593033772,4.802211504528864,0.5007526971648407,0.2219202141005269,0.2773270887346324,58437.73862849527,54778.81615559786,1.0,0.7523208162582588,2.252661840944706,0.0,5.7564104716249656,2.257993234031722,9.25482770921821,0.30016528925619834,0.1485669582533248,0.19875836535272132,5.047807182772432,SCORED
65,confirmation,scan65_roi1,plus3,post_A_keep,23914,23914,7271,28122,7.170523835842192,2.531446941883873,3.9807208887888836,0.09028184327172367,0.006272476373672326,0.903445680354604,11601.556252111099,796.3605285763824,0.09772518190181484,0.09772518190181484,0.8332452291709725,0.0,6.0430304310102185,2.444079633185236,9.641981228835201,0.11401457846238482,0.06180214778465259,0.08015557993994794,3.9368301308131133,SCORED
65,confirmation,scan65_roi1,plus3,post_AB_keep,23914,23914,7457,28122,6.995217925893546,2.467208111735035,3.9830271633287313,0.1315965543196454,0.010579576816927323,0.8578238688634273,16474.392938833713,1476.9316847870446,0.1437233419754119,0.1437233419754119,1.0372647424460952,0.0,5.958722755507456,2.353636371977028,9.563809139037883,0.15837468150730857,0.08477348694971908,0.11043450650789956,3.9310111499553058,SCORED
65,confirmation,scan65_roi1,plus3,random_A_keep,23914,23914,8029,28122,7.638184444414579,2.652817343056066,4.047639065057256,0.04633269214685958,0.021284603161328092,0.9323827046918123,5280.792323516868,5659.232393382198,0.09772518190181484,0.07179894622396922,0.6886834096658333,0.0,5.978368929179762,2.5494960794930384,9.407241778866487,0.08008469298791879,0.08498684304103549,0.0824629781328253,4.113517310213217,SCORED
65,confirmation,scan65_roi1,plus3,A_fit_reserved,23914,23914,7093,28122,7.503661607209776,2.6494975184127605,3.980065009481598,0.02864430877310362,0.004892531571464414,0.966463159655432,3718.024744616845,879.4856855665422,,0.034373170527724345,0.6094120008632564,0.0,6.169089296311599,2.6015065826256096,9.736672009997587,0.036373889750458195,0.0190598108242657,0.0250129235608905,3.9500376103554964,SCORED
65,confirmation,scan65_roi2,native,identity,77816,62098,18727,142352,2.379422956145099,0.9367736227285858,3.7699176577847724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.286340261638081,1.0058566701786449,23.566823853097517,0.7515352165322796,0.13699842643587726,0.23175068921899772,3.969539002353272,SCORED
65,confirmation,scan65_roi2,native,A_all,77816,62098,21777,142352,3.9810703062677466,1.428172446832596,4.470066278556623,0.1893297690746884,0.5609359399658604,0.24973429095945118,44110.969989083984,143570.06713700015,1.0,0.98702066413077,3.2969444224237128,0.055331894747012784,12.399475650480332,1.476614779624787,23.322336521335878,0.5144877623180419,0.11007221535348995,0.18134625911105015,4.527922572044866,SCORED
65,confirmation,scan65_roi2,native,B_all,77816,62098,21499,142352,3.6078101329578334,1.3591386106982055,4.217652198703143,0.19335566362845824,0.5578762601049954,0.24876807626654643,48471.12152574296,124751.50843146013,1.0,0.9937287961344711,3.0894958529781595,0.06505845598892074,12.484020464169632,1.3801337246867689,23.587907203652495,0.5409553932741058,0.11309992132179386,0.18708513195310403,4.228070979256362,SCORED
65,confirmation,scan65_roi2,native,post_A_keep,77816,62098,19796,142352,2.4232118619571006,0.9817083307412489,3.6777147624431117,0.036345776031434185,0.106895552191697,0.8567586717768688,7251.935260257533,9971.138733371212,0.2384214043384394,0.2306209519893081,0.9973627744746306,0.009629939772617476,12.30317248689842,1.0553794946777046,23.550965479119135,0.7159527177207516,0.1362467685736765,0.2289281930106504,3.9243162799076283,SCORED
65,confirmation,scan65_roi2,native,post_AB_keep,77816,62098,20448,142352,2.4193629150310607,1.0061955289411233,3.6433933787276103,0.07526812457728108,0.18683371445135108,0.7378981609713678,15594.35798115611,18074.549548056515,0.3903695898015832,0.383738562763442,1.3883751141479033,0.019404811749170667,12.326552921501825,1.0795637125077189,23.57354213049593,0.6895539906103286,0.13409716758457907,0.22453009655237363,3.883493897173162,SCORED
65,confirmation,scan65_roi2,native,random_A_keep,77816,62098,24085,142352,2.7684686508418856,1.0561863628324732,4.015307705413978,0.04457470449933976,0.13462591387806372,0.8207993816225966,10751.082566954068,34910.042116235105,0.2384214043384394,0.23523439909530175,1.6142887505110037,0.0132049341363651,12.187589888110987,1.1968494333737631,23.17833034284821,0.6472078056881877,0.14195093851860177,0.23283466376931944,4.272326468900112,SCORED
65,confirmation,scan65_roi2,native,A_fit_reserved,77816,62098,18955,142352,2.426701608556274,0.9521995927906565,3.7927465677367866,0.009388386099391285,0.01636123546652066,0.974250378434088,1086.9660617143193,4022.875819143444,,0.02624138994551249,0.6581298113845757,0.0011272504750555574,12.268685342064824,1.025877422423837,23.511493261705812,0.7394355051437616,0.13676660672136676,0.23083734576384748,3.9810865607409327,SCORED
65,confirmation,scan65_roi2,minus1,identity,77816,62098,18483,142352,2.4515344005275352,1.059902771071915,3.6244731377117523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.033946342877387355,12.407790036757053,1.0748063025657064,23.740773770948397,0.730184493859222,0.12188799595369225,0.20890411484239602,3.719673638226084,SCORED
65,confirmation,scan65_roi2,minus1,A_all,77816,62098,21501,142352,3.6283287475432804,1.3847255312614235,3.9891564633168013,0.35542207478501725,0.4989049566813746,0.14567296853360817,52000.62506891995,125077.20042990366,1.0,0.996710188136116,3.227283577767539,0.06897162549518503,12.536212970283211,1.3865717493915983,23.685854191174823,0.515882982186875,0.10899741485894121,0.17997015650970347,3.874646412834745,SCORED
65,confirmation,scan65_roi2,minus1,B_all,77816,62098,21419,142352,3.6571426959593705,1.3589754844872128,4.133834569340333,0.36938387709749104,0.4751843859705627,0.15543173693194628,44223.49705027086,119089.36097999691,1.0,0.9973270278605942,3.02852309852882,0.06728074978260169,12.450334417114698,1.3921376219070707,23.508531212322325,0.5303702320369765,0.11187759919073845,0.184777730207682,4.094645932493114,SCORED
65,confirmation,scan65_roi2,minus1,post_A_keep,77816,62098,19345,142352,2.5092774288615467,1.0572465747818562,3.6414467431681943,0.1650294695481336,0.08691101162678347,0.7480595188250829,11299.54787693452,14885.274450419929,0.26093605428189576,0.2609232034543025,1.1046609093894169,0.04494508679828658,12.404827473999282,1.0811058702986232,23.72854907769994,0.6986301369863014,0.12755704169944926,0.2157264015106425,3.574448326642527,SCORED
65,confirmation,scan65_roi2,minus1,post_AB_keep,77816,62098,19917,142352,2.659519386420146,1.100007276410853,3.7059541059217653,0.20507906856903604,0.15812103449386453,0.6367998969370994,14515.224864924952,27430.676518884273,0.4029376991878277,0.40282204173948805,1.456331795954713,0.052690907919739766,12.410422797999944,1.12499994142387,23.69584565457602,0.6688758347140633,0.1261520737327189,0.2122694630525179,3.631117660121261,SCORED
65,confirmation,scan65_roi2,minus1,random_A_keep,77816,62098,25270,142352,2.7515450322918693,1.1443078148500905,3.76436363832751,0.0922735031724049,0.13117974814003672,0.7765467486875584,13947.569994183663,32577.63020548529,0.26093605428189576,0.26001079469517835,1.6449084901672497,0.04254565364423975,12.308932634662643,1.1783728815152152,23.43949238781007,0.6495053423031263,0.13651371248735528,0.22560874324301175,3.739135211936957,SCORED
65,confirmation,scan65_roi2,minus1,A_fit_reserved,77816,62098,18814,142352,2.4654149905180573,1.0540858314234975,3.6391381965192293,0.05045251054784373,0.017037585751553994,0.9325099037006023,2350.3799108995927,3212.3367881309905,,0.060643055412768584,0.7269807653753889,0.03626525814035879,12.371774903384981,1.0621995584276025,23.68135024834236,0.725523546295312,0.1257305833426998,0.214320249449749,3.687972708588275,SCORED
65,confirmation,scan65_roi2,plus1,identity,77816,62098,18915,142352,2.8509023920457257,1.1884723744798849,3.792353591585671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.028728783535701633,12.373354833069008,1.2408680875377072,23.50584157860031,0.63695479777954,0.0997597504776891,0.1725022312709034,4.024793672678145,SCORED
65,confirmation,scan65_roi2,plus1,A_all,77816,62098,22139,142352,4.440133539200696,1.469180687354976,4.707212545320657,0.4123321201971078,0.4422525685207253,0.1454153112821669,55970.11033210887,154658.18610813824,1.0,0.9928806415133135,3.236604204513742,0.05674900962993977,12.407721435538605,1.5307107388813055,23.284732132195906,0.5153349293102669,0.11260115769360458,0.1848191586413162,4.882068070164755,SCORED
65,confirmation,scan65_roi2,plus1,B_all,77816,62098,22000,142352,4.1099796103928306,1.413174614021026,4.671077384572126,0.4107700731102451,0.44259074366324197,0.14663918322651293,56900.50515290025,135086.68225781881,1.0,0.9942171275830164,3.02533252879047,0.050822892846790556,12.38124055143411,1.4786722775714771,23.283808825296745,0.5260454545454546,0.11352141171181297,0.18674332825916234,4.778050451561105,SCORED
65,confirmation,scan65_roi2,plus1,post_A_keep,77816,62098,20073,142352,2.694315452728052,1.1193372253284115,3.7560551221725587,0.20717253373699637,0.06737737125189217,0.7254500950111115,24031.011179101795,14307.275421352868,0.2891436208491827,0.2890665158836229,1.1706486000790874,0.03913169506264292,12.308040830320488,1.178828074861945,23.437253585779033,0.6637772131719225,0.12254833089805553,0.20689850450831274,3.960237292232125,SCORED
65,confirmation,scan65_roi2,plus1,post_AB_keep,77816,62098,20605,142352,2.7509426362327845,1.1302073242739203,3.794350896242669,0.2647267222776901,0.12855486489097878,0.6067184128313311,28684.940301396255,22477.639384924227,0.43530893389534286,0.43523182892978307,1.514433175486915,0.04243292859673419,12.307990313093969,1.2037590110125798,23.41222161517536,0.649211356466877,0.12458553444981454,0.20905316308649496,4.052990010012031,SCORED
65,confirmation,scan65_roi2,plus1,random_A_keep,77816,62098,25935,142352,3.3131367704864787,1.27115436311628,4.07811248062137,0.11860285355405971,0.12826500048310735,0.753132145962833,16586.982778147067,45290.81321056096,0.2891436208491827,0.2869461293307289,1.7371748097827193,0.03692550484717704,12.262974984543384,1.348881506288145,23.177068462798623,0.5900520532099479,0.13019838147690233,0.21332530635253183,4.395580677410067,SCORED
65,confirmation,scan65_roi2,plus1,A_fit_reserved,77816,62098,19221,142352,2.841837280005982,1.1736381084577063,3.8119006773644166,0.04571805855261039,0.016312924731875424,0.9379690167155141,3398.0760019529853,2835.1506745089687,,0.057892978307803024,0.7227048820046809,0.029276305195014334,12.34208148823488,1.2213912770023505,23.46277169946741,0.6457520420373549,0.10776806788805215,0.18471026582693065,4.035855412991016,SCORED
