phase,case,seed,gap,sigma,bias,retain,n,method,status,seconds,reused,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,layer_balanced_source_surface_mae_mm,worst_layer_source_surface_mae_mm,independent_surface_mae_mm,single_normal_span_90_10_mm,support,fit_score,fit_k,fit_initial_two_plane_nll,fit_final_two_plane_nll,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,gap_absolute_relative_error,severe_gap_contraction,balanced_source_midplane_crossing
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,bias_only,OK,0.0005051389998698141,True,True,True,1.5369935692197692,1.932415533125208,3.687138025755315,0.43424317617866004,0.8064516129032258,1.2837412648443005,1.0,1.9546937813228258,1.547815076552291,1.9521447406830266,,self-report; not geometry-derived layer count or success,1.5048463652485347,1.6110818907418711,1.5369935692197692,,0.9057071960297767,,,,,8.043438522000564,0.04343852200056375,1.0054298152500705,0.005429815250070469,0.0,0.0213339222614841
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,old_original,APPLY,0.0010184239999944111,True,True,True,0.7537230488571377,1.0459724388137333,2.162760831944324,0.7047146401985112,0.9553349875930521,0.8028667220092047,1.0,1.3710013033738748,0.8517176847646892,1.3028472708430425,,self-report; not geometry-derived layer count or success,0.8331879166400932,0.8790007789358737,0.7537230488571377,,0.9057071960297767,,,,,7.07819589890347,0.9218041010965301,0.8847744873629337,0.11522551263706626,0.0,0.05353356890459364
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,apss_4.0,OK,0.006888980999974592,True,True,True,0.6491704175569261,0.9427929026958617,2.1495173645560426,0.7915632754342432,0.9379652605459057,0.6653388125170827,1.0,0.9778391344002395,0.6491704175569261,0.908131022949614,,self-report; not geometry-derived layer count or success,0.6419184676643926,0.6598481351901042,0.6491704175569261,,0.9057071960297767,,,,,7.448997057459443,0.5510029425405572,0.9311246321824304,0.06887536781756964,0.0,0.0
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,rimls_8.0,OK,0.029647903000068254,True,True,True,0.7013286897926461,1.060448038968875,2.4755207481289716,0.7667493796526055,0.890818858560794,0.7435415786046258,1.0,1.1276451596320367,0.7013201485738466,1.0053583939267672,,self-report; not geometry-derived layer count or success,0.7206042529214768,0.7682610132952113,0.7013286897926461,,0.9057071960297767,,,,,7.35084224851836,0.6491577514816402,0.918855281064795,0.08114471893520503,0.0,0.0
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,spatial_36,OK,0.07391533899999558,True,True,True,0.21263257653745374,0.4969946196918324,0.8834967294472046,0.9602977667493796,0.9900744416873449,0.19799998553844306,1.0,0.49831823339552567,0.2126324692867199,0.49344852996952154,2,self-report; not geometry-derived layer count or success,0.18122535813733925,0.25887633369099655,0.21263257653745374,,0.9057071960297767,526.8807133600347,2,,,7.875150266613924,0.12484973338607563,0.9843937833267405,0.015606216673259454,0.0,0.0
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,constant_36,OK,0.15076252899962128,False,True,True,1.2958472246381916,1.5938672529970042,3.0625039699602667,0.4739454094292804,0.8411910669975186,1.1962160198040286,1.0,1.6228557381299917,1.3073763178716793,1.5374020612655508,2,self-report; not geometry-derived layer count or success,1.3342824148514913,1.4008048509426838,1.2958472246381916,,0.9057071960297767,685.2862258642231,2,,,6.892043247734303,1.1079567522656966,0.8615054059667879,0.13849459403321207,0.0,0.018433451118963485
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,constant_108,OK,0.18287325400160626,False,True,True,1.3042762898762439,1.60390175862324,3.0544240756926833,0.47146401985111663,0.8411910669975186,1.2037031890402294,1.0,1.6321614468559136,1.3155808121362687,1.5427070533366805,2,self-report; not geometry-derived layer count or success,1.3467036677463566,1.4236515868314212,1.3042762898762439,,0.9057071960297767,685.2831468274726,2,,,6.860617581636315,1.1393824183636854,0.8575771977045393,0.14242280229546067,0.0,0.018433451118963485
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,constant_324,OK,0.5469146289979108,False,True,True,1.3042743653881612,1.6039005315963644,3.0542983339579632,0.47146401985111663,0.8411910669975186,1.2036910649842985,1.0,1.6321541511311939,1.315576404038967,1.5427098163944897,2,self-report; not geometry-derived layer count or success,1.3466811437548722,1.4235842732365271,1.3042743653881612,,0.9057071960297767,685.2831464571306,2,,,6.860619727826396,1.1393802721736037,0.8575774659782995,0.14242253402170046,0.0,0.018433451118963485
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,spatial_108,OK,0.21515075599995725,True,True,True,0.21263257653745374,0.4969946196918324,0.8834967294472046,0.9602977667493796,0.9900744416873449,0.19799998553844306,1.0,0.49831823339552567,0.2126324692867199,0.49344852996952154,2,self-report; not geometry-derived layer count or success,0.18122535813733925,0.25887633369099655,0.21263257653745374,,0.9057071960297767,526.8807133600347,2,,,7.875150266613924,0.12484973338607563,0.9843937833267405,0.015606216673259454,0.0,0.0
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,spatial_324,OK,0.6659159610026109,False,True,True,0.21263257653745374,0.4969946196918324,0.8834967294472046,0.9602977667493796,0.9900744416873449,0.19799998553844306,1.0,0.49831823339552567,0.2126324692867199,0.49344852996952154,2,self-report; not geometry-derived layer count or success,0.18122535813733925,0.25887633369099655,0.21263257653745374,,0.9057071960297767,526.8807133600347,2,,,7.875150266613924,0.12484973338607563,0.9843937833267405,0.015606216673259454,0.0,0.0
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,constant_lbfgs64,OK,0.7229136660025688,False,True,True,1.3042743641597025,1.6039005303513312,3.054298298017172,0.47146401985111663,0.8411910669975186,1.2036910612820093,1.0,1.6321541482565405,1.3155764021369747,1.5427098157133037,2,self-report; not geometry-derived layer count or success,1.3466811374218786,1.423584255948358,1.3042743641597025,,0.9057071960297767,685.2831464571304,2,327.64423182369865,327.64423182369853,6.860619725810528,1.139380274189472,0.857577465726316,0.142422534273684,0.0,0.018433451118963485
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,rimls_0.5,OK,0.003953024999873378,True,True,True,1.526631831875854,1.923133904139682,3.683780376629385,0.4392059553349876,0.7965260545905707,1.2888005329056111,1.0,1.9458578079723101,1.5374533392083758,1.942944014254326,,self-report; not geometry-derived layer count or success,1.4876411981847646,1.610796368936392,1.526631831875854,,0.9057071960297767,,,,,8.042085633598104,0.04208563359810391,1.005260704199763,0.005260704199762989,0.0,0.0213339222614841
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,rimls_1.0,OK,0.004505231999928583,True,True,True,1.3907258003142853,1.7783398386507066,3.5903390760924134,0.43672456575682383,0.7990074441687345,1.2504035115954784,1.0,1.8129173173364324,1.4013871377762814,1.7993741201889262,,self-report; not geometry-derived layer count or success,1.3346213466948713,1.4997339558394513,1.3907258003142853,,0.9057071960297767,,,,,8.044293675965315,0.044293675965315416,1.0055367094956644,0.005536709495664427,0.0,0.01716725559481743
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,rimls_2.0,OK,0.0065212639999572275,True,True,True,0.879781183711044,1.1289659832714114,2.09041247536434,0.6228287841191067,0.9404466501240695,0.9088120597307319,1.0,1.1953334817551184,0.8785433209594221,1.1264159381866898,,self-report; not geometry-derived layer count or success,0.8341237437725912,0.947006862148029,0.879781183711044,,0.9057071960297767,,,,,7.96525608733144,0.03474391266856003,0.99565701091643,0.004342989083570004,0.0,0.0
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,rimls_4.0,OK,0.012516414999936387,True,True,True,0.6603190625264468,0.9103281315227931,1.987493428503989,0.7667493796526055,0.9454094292803971,0.7273280760126555,1.0,0.9954431893116342,0.6601934221632468,0.901951502093012,,self-report; not geometry-derived layer count or success,0.6316707776358166,0.7025005862917919,0.6603190625264468,,0.9057071960297767,,,,,7.736929474271966,0.26307052572803435,0.9671161842839957,0.032883815716004294,0.0,0.0
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,rimls_16.0,OK,0.044468566000432475,False,True,True,1.1378678870822467,1.4856418919173517,3.171133715744635,0.49627791563275436,0.8238213399503722,1.183500972657103,1.0,1.585386061584505,1.1653028485147081,1.3940147425926352,,self-report; not geometry-derived layer count or success,1.3435958828386498,1.784406268314408,1.1378678870822467,,0.9057071960297767,,,,,6.804867063888639,1.195132936111361,0.8506083829860799,0.14939161701392012,0.0,0.041666666666666664
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,rimls_32.0,OK,0.04826608200164628,False,True,True,1.411660534157555,1.737833025075413,3.4379419187037117,0.4317617866004963,0.7220843672456576,1.5671609373909483,1.0,2.062931408500503,1.5592916924827767,1.558800455159092,,self-report; not geometry-derived layer count or success,1.9057423521263321,2.7623044124720555,1.411660534157555,,0.9057071960297767,,,,,5.104987715146971,2.8950122848530286,0.6381234643933714,0.3618765356066286,0.0,0.14166666666666666
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,rimls_64.0,OK,0.048538384999119444,False,True,True,1.5524313199472388,1.8704355817828258,3.6264774904431274,0.36228287841191065,0.7022332506203474,1.8053258080217214,1.0,2.355135009463193,1.8045258306395269,1.0345325499471547,,self-report; not geometry-derived layer count or success,2.2985726473203325,3.5200503597274775,1.5524313199472388,,0.9057071960297767,,,,,3.4427339840595117,4.557266015940488,0.43034174800743896,0.569658251992561,1.0,0.22083333333333333
development,s9140101_g8_n2.0_b0_r0.25,9140101,8,2.0,0,0.25,403,rimls_128.0,OK,0.04856576999736717,False,True,True,1.6429683816635938,1.969430248935595,3.624063760479101,0.33002481389578164,0.6650124069478908,1.933273304254655,1.0,2.495899167435052,1.9334944731688228,0.9038630660925963,,self-report; not geometry-derived layer count or success,2.510832551639339,3.9382389665081607,1.6429683816635938,,0.9057071960297767,,,,,3.0161413536907347,4.983858646309265,0.37701766921134183,0.6229823307886582,1.0,0.25833333333333336
development,s9140101_g8_n2.0_b0_r1.0,9140101,8,2.0,0,1.0,768,identity,OK,0.0008241819998602296,True,True,True,1.5694682365478674,1.9607538713169907,3.818550659348624,0.4153645833333333,0.8125,1.2650697853767445,1.0,2.0009098160406382,1.589333418122086,1.9987414097950622,,self-report; not geometry-derived layer count or success,1.5942022596525378,1.6127134987386118,1.5694682365478674,,0.0,,,,,8.049586581380307,0.04958658138030714,1.0061983226725384,0.006198322672538392,0.0,0.025328767622308842
development,s9140101_g8_n2.0_b0_r1.0,9140101,8,2.0,0,1.0,768,bias_only,OK,0.0007355929999448563,True,True,True,1.5568903066163904,1.9550382953585106,3.8390972276663926,0.4231770833333333,0.8138020833333334,1.2519899212480077,1.0,1.9955862694784956,1.5768781667768685,1.9932366118512594,,self-report; not geometry-derived layer count or success,1.5834080700376785,1.608234632930264,1.5568903066163904,,0.9518229166666666,,,,,8.069697893440512,0.06969789344051236,1.008712236680064,0.008712236680064045,0.0,0.026064624239554114
development,s9140101_g8_n2.0_b0_r1.0,9140101,8,2.0,0,1.0,768,old_original,APPLY,0.001402469000140627,True,True,True,0.4206253742087269,0.920077866722098,2.4453009184121703,0.890625,0.9518229166666666,0.3788393173142574,1.0,0.990982308269448,0.43718288840397035,0.9736565912175713,,self-report; not geometry-derived layer count or success,0.42452224404649286,0.4726640154187363,0.4206253742087269,,0.9518229166666666,,,,,7.684397344851197,0.3156026551488029,0.9605496681063996,0.039450331893600366,0.0,0.02812283705511639
development,s9140101_g8_n2.0_b0_r1.0,9140101,8,2.0,0,1.0,768,apss_4.0,OK,0.012875667000116664,True,True,True,0.5676351591017958,0.8121957134930673,1.7228710641936782,0.8411458333333334,0.9700520833333334,0.594472911606176,1.0,0.8633312285982034,0.5700941157979562,0.8048663082847125,,self-report; not geometry-derived layer count or success,0.5718321874070973,0.5784403012477921,0.5676351591017958,,0.9518229166666666,,,,,7.804970893427531,0.19502910657246897,0.9756213616784414,0.02437863832155862,0.0,0.003092783505154639
development,s9140101_g8_n2.0_b0_r1.0,9140101,8,2.0,0,1.0,768,rimls_8.0,OK,0.06342611499985651,True,True,True,0.6016319675444975,0.9095484484932309,2.1329106720774895,0.8229166666666666,0.9309895833333334,0.6585063449959687,1.0,1.0161316564647125,0.6040717243887034,0.9033854726034035,,self-report; not geometry-derived layer count or success,0.6152633099303797,0.6577404990873423,0.6016319675444975,,0.9518229166666666,,,,,7.736116544467497,0.26388345553250314,0.9670145680584371,0.03298543194156289,0.0,0.003092783505154639
development,s9140101_g8_n2.0_b0_r1.0,9140101,8,2.0,0,1.0,768,spatial_36,OK,0.10391163500003131,True,True,True,0.17854579131565815,0.43540660790384234,0.2324169933958177,0.9713541666666666,0.9934895833333334,0.16622536842241087,1.0,0.541023742125975,0.1913258820473105,0.5219685326728687,2,self-report; not geometry-derived layer count or success,0.18405825493739214,0.21168964316170263,0.17854579131565815,,0.9518229166666666,937.2010185135109,2,,,7.9487359099049995,0.05126409009500055,0.9935919887381249,0.006408011261875068,0.0,0.004123711340206186
development,s9140101_g8_n2.0_b0_r1.0,9140101,8,2.0,0,1.0,768,constant_36,OK,0.28452340599687886,False,True,True,1.4257611614662984,1.7426283858798557,3.32133459612413,0.40625,0.80859375,1.2617085363444707,1.0,1.7868019692296067,1.4448845150868428,1.7214193751030598,2,self-report; not geometry-derived layer count or success,1.4511478706296197,1.4749610243764142,1.4257611614662984,,0.9518229166666666,1364.883217106931,2,,,7.025543146148881,0.9744568538511187,0.8781928932686102,0.12180710673138984,0.0,0.024443553968890024
