case,domain,method,output,output_sha256,prepare_seconds,decode_seconds,association_change_fraction,fallback_components,gap_mm,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g2_s9133033_b0,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133033_b0__local_spatial_96.npz,4d71ba74f6990ab6e75e4c1fc6e948841369fa09ab8869b82dd5c387cc76b75e,,,,,2,True,True,0.22001575457620104,0.3201200261291489,0.7884231890566755,0.9895833333333334,1.0,0.22247831794463216,1.0,0.32238621806419004,0.22001575457620104,0.30953599696618483,,self-report; not geometry-derived layer count or success,0.3223831425042934,0.0014081998394977677,0.46603762523636966,1.051341651380924,1.8306541042911202,0.1693458957088798,0.9153270521455601,1.1010927962649677,0.8989072037350323,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133033_b0,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133033_b0__apss_2.npz,0b3eeccb304cfdddc8858e28c76cbb596af7f5fe220403501f76d65613f2bbd7,,,,,2,True,True,0.33959788269669194,0.43325213730462053,0.8114550729354569,0.9661458333333334,1.0,0.345249003913116,1.0,0.4362974571171745,0.33988171339485745,0.42876555346143186,,self-report; not geometry-derived layer count or success,0.4362850792679876,0.003286441090061135,0.2246016251682492,0.2534765285763969,2.137989806431595,0.13798980643159497,1.0689949032157975,2.172558219686369,0.17255821968636909,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133033_b0,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133033_b0__rimls_2.npz,e4dc09514a77493e47f1664113f71e9991e251ea4279a182706f55038e674726,,,,,2,True,True,0.3486082487131073,0.4479156713936649,0.8404109608521446,0.9622395833333334,1.0,0.3708144890612452,1.0,0.4637347244973574,0.3490651500120507,0.4431045671564305,,self-report; not geometry-derived layer count or success,0.46372477996009964,0.0030369648659792914,0.2345606586494604,0.28132292200217873,2.149588282582436,0.14958828258243617,1.074794141291218,2.233389095570618,0.23338909557061793,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133033_b4,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133033_b4__global_hard.npz,bf2c46b7b867437c0c308d5dfc0d43d33c1b821a73741eafdf827f968868227c,0.039409322999972574,0.00013534999993680685,0.0,0,2,True,True,0.13004723398798057,0.20296395900697897,0.2760440098572113,0.9947916666666666,0.9986979166666666,0.13790210246305357,1.0,0.23874480493947028,0.13568522392078572,0.22760597540554192,,self-report; not geometry-derived layer count or success,0.2387447133767222,0.0002090938843665297,0.25295912113076946,0.2938134270480972,2.133411523288888,0.13341152328888795,1.066705761644444,2.223459794798106,0.22345979479810607,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133033_b4,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133033_b4__atlas_hard_96.npz,bddc46a63763615c08d10f62e1291199032452309132ab37b937f7b0ce49b4dd,0.039409322999972574,0.001953628000023855,0.0,12,2,True,True,0.1678387150030047,0.23093595279364373,0.3691394573396275,0.9947916666666666,1.0,0.17554974999077622,1.0,0.2617747152941275,0.17322430644533715,0.2538400993861719,,self-report; not geometry-derived layer count or success,0.2617726414484827,0.0010419963558579003,0.2780576613450564,0.3176511934990249,2.112292694033526,0.11229269403352582,1.056146347016763,2.300729924414316,0.3007299244143158,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133033_b4,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133033_b4__atlas_hard_256.npz,e19afb3f9abc23182a49703f9f2eff330908daea8601dc690234ac2db37db7ec,0.039409322999972574,0.0012517930000512933,0.0,2,2,True,True,0.13886716962588944,0.21343357305442676,0.2850907191730549,0.9947916666666666,0.9986979166666666,0.14614046116388474,1.0,0.24996693507807818,0.14427660327161793,0.24215580825088734,,self-report; not geometry-derived layer count or success,0.2499587367714302,0.002024486097511852,0.24520570922079557,0.27709706055801125,2.109119935109763,0.10911993510976314,1.0545599675548816,2.181983261326688,0.18198326132668807,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133033_b4,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133033_b4__atlas_tied_96.npz,37afcf469f529b1ce3df9c4f7df228785718019a833a0c20a2eb6de4fccf90bd,0.039409322999972574,0.0017355350000798353,0.0,12,2,True,True,0.14362841773871401,0.2203891860371334,0.3132524306319677,0.9947916666666666,0.9986979166666666,0.1516296011162426,1.0,0.2537843823486202,0.14927284536463073,0.24474817225183898,,self-report; not geometry-derived layer count or success,0.2536321441710306,0.00878909365499058,0.31016283353602364,0.3730113015556603,2.120415385278968,0.12041538527896778,1.060207692639484,2.2349261974085604,0.23492619740856036,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133033_b4,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133033_b4__atlas_tied_256.npz,e04f02a3cbe07697a992392f6e57dc30b5c343ceb7ac26127d367e1843dc3805,0.039409322999972574,0.0012058959999876606,0.0,2,2,True,True,0.13404523349481337,0.20316059643993653,0.27047101535371,0.9947916666666666,0.9986979166666666,0.14165926226131423,1.0,0.23884782551231135,0.13966258408243806,0.2283437724484705,,self-report; not geometry-derived layer count or success,0.2388476423818099,0.00029577121327677326,0.2617001799592555,0.3143736018951723,2.1286972588829034,0.1286972588829034,1.0643486294414517,2.2271246066824486,0.2271246066824486,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133033_b4,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133033_b4__atlas_relax_96.npz,820e620d168ff5d0e3d896c77d18191d91c0afa6a404ac6e5e24b177974db933,0.039409322999972574,0.015355024000086814,0.005208333333333333,12,2,True,True,0.16897804293862015,0.23743920946094477,0.3864150802647001,0.9934895833333334,0.9973958333333334,0.1774094394649758,1.0,0.2759443099011072,0.17659171715532018,0.2675034517608845,,self-report; not geometry-derived layer count or success,0.27564455079414163,0.012858607401042705,0.22931963053151247,0.24941917253337856,2.1153202507091673,0.1153202507091673,1.0576601253545836,2.2727391481055563,0.27273914810555633,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133033_b4,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133033_b4__atlas_relax_256.npz,aa5e6d5c4aeb4dcfe45d4c3990a05fe92d838a635497d8b6cec5afd6ccf5375d,0.039409322999972574,0.008604105000017626,0.005208333333333333,2,2,True,True,0.14317367676194268,0.2067594454888493,0.2812939420068426,0.9921875,0.9986979166666666,0.1555715057174293,1.0,0.2529679485553118,0.15277356667874922,0.2424798540381624,,self-report; not geometry-derived layer count or success,0.25296702729133946,0.0006827149226410063,0.25024222610746844,0.2677129941569275,2.1329774495122193,0.13297744951221935,1.0664887247561097,2.10285571891251,0.10285571891250989,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133033_b4,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133033_b4__bias_only.npz,ce625e4f02b65c91bcde58cdd5aa9e4166a663cfc0b96f991c14dc1d5a439bac,,,,,2,True,True,0.7446701422038228,0.9402806474343687,1.8620502674231982,0.7278645833333334,0.9791666666666666,0.7179839133438702,1.0,0.9696552170622258,0.7685576413408026,0.9667549801809278,,self-report; not geometry-derived layer count or success,0.9696551945179995,0.0002090938843672976,0.2600141144194706,0.3041399445395209,2.1404156529385734,0.1404156529385734,1.0702078264692867,2.26117543458975,0.2611754345897501,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133033_b4,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133033_b4__old_original.npz,fc836dd5645cd5d203d86b6a51f6f555cf04765ca4d2044fad93942148e8a422,,,0.0,,2,True,True,0.2343803830311603,0.35373021675257105,0.9402780513141873,0.94921875,1.0,0.23999077837928498,1.0,0.35886526358965826,0.23553666055895509,0.3538279989059707,,self-report; not geometry-derived layer count or success,0.35886526335992325,1.2840866247838462e-05,0.4982124911099086,1.0669827593288523,1.896504639699,0.10349536030100004,0.9482523198495,1.1313901784300282,0.8686098215699718,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133033_b4,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133033_b4__whole_spatial.npz,557d48aed9d75a089f82c71319b0269a9c3074ec0fd0330d7281d617025e536e,,,,,2,True,True,0.10584379339347723,0.17779575349744306,0.20405023292746874,0.9947916666666666,0.9986979166666666,0.11436248626461347,1.0,0.21628765545320763,0.11133855787704992,0.20354131669168968,,self-report; not geometry-derived layer count or success,0.21628635476436314,0.0007500961201902115,0.16330475871100925,0.20345898401574744,2.1352991015748026,0.13529910157480263,1.0676495507874013,2.278423717820265,0.2784237178202651,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133033_b4,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133033_b4__local_spatial_96.npz,7819ffbec6d75cd98f47f5673aabe526270a4cdb5914fa376c64b32dc111ded9,,,,,2,True,True,0.21883697486268447,0.3191574480199912,0.7832299172925467,0.9869791666666666,1.0,0.2265227140346752,1.0,0.3230688599398974,0.21883697486268447,0.3088134617634584,,self-report; not geometry-derived layer count or success,0.32305133156299387,0.00336532884598667,0.46629450202713724,1.0628378606016535,1.8329220566946598,0.1670779433053402,0.9164610283473299,1.1003177630063647,0.8996822369936353,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133033_b4,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133033_b4__apss_2.npz,65c245f8ba8822bab0d05482cea1b374742b7a7c9f0cf341c837bd9b5a0d5ccb,,,,,2,True,True,0.3396490170627782,0.43298085856213486,0.8076974188441665,0.9661458333333334,1.0,0.3478367535568993,1.0,0.437113479541458,0.3399490830502421,0.42844931971930733,,self-report; not geometry-derived layer count or success,0.43710303107866133,0.003022286996210153,0.22393109920614696,0.2525192726220575,2.1390805630111975,0.13908056301119753,1.0695402815055988,2.173383554756181,0.17338355475618084,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9133033_b4,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g2_s9133033_b4__rimls_2.npz,536dbc846042a0a3a14d64d993d26ff1c73f00f902f10c12d79428438497fa8e,,,,,2,True,True,0.3486086636121531,0.44762490149058964,0.8380119845324426,0.9635416666666666,1.0,0.37311375486652315,1.0,0.46440717312719026,0.34907711944049363,0.44273354076009,,self-report; not geometry-derived layer count or success,0.4643982856181072,0.0028731110230948978,0.23370544997863277,0.2799583601742734,2.150907245973994,0.1509072459739942,1.075453622986997,2.2336700645042344,0.23367006450423444,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b0,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b0__global_hard.npz,fb7354d895e92a30f48fa4d918bf16b0030694a50d3140ac587dbbe522eb00bf,0.03847828099992512,0.0001451690000067174,0.0,0,4,True,True,0.0801830239660754,0.1112238454081996,0.2507012737875914,0.9986979166666666,0.9986979166666666,0.08260359691975046,1.0,0.17272911863109042,0.08454441466265372,0.16916208396672122,,self-report; not geometry-derived layer count or success,0.17272619785297286,0.0010044890885325508,0.2040977383189719,0.3938374150455178,3.9271462245408895,0.07285377545911054,0.9817865561352224,3.813833460773064,0.18616653922693605,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b0,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b0__atlas_hard_96.npz,cbacc9755dcc61c0517d04a1343ccb18dd93b6ed6bf53c0e948621d1caa76792,0.03847828099992512,0.001941216999966855,0.0,13,4,True,True,0.14451236936264547,0.19322188006420063,0.3971036218602617,0.9986979166666666,0.9986979166666666,0.14868474418650526,1.0,0.22989489438815583,0.1482431578032915,0.22679736043459478,,self-report; not geometry-derived layer count or success,0.229877087545888,0.0028613086449181873,0.19555451144514616,0.36044889641921657,3.9400343462251377,0.05996565377486229,0.9850085865562844,3.8886735891594117,0.11132641084058825,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b0,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b0__atlas_hard_256.npz,d30334813853a3cdee2c5d8c0c5f0272c1d222e7d38334fca64121fa156d56d8,0.03847828099992512,0.0012751120000302762,0.0,2,4,True,True,0.11865374185018368,0.15859193711341435,0.345473955423369,0.9986979166666666,0.9986979166666666,0.1214021749863149,1.0,0.20227200398370704,0.12257077791439847,0.19297922049950847,,self-report; not geometry-derived layer count or success,0.20224695098020096,0.0031834595642140496,0.2346082571202379,0.4119596395879372,3.8743404559939814,0.12565954400601864,0.9685851139984953,3.7567605098377426,0.24323949016225743,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b0,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b0__atlas_tied_96.npz,adcdac1cfbeb6a37298d57d578aa345c6fc0eacc688ff16e5ef2169d92d6bf60,0.03847828099992512,0.0016622299999653478,0.0,13,4,True,True,0.10717435410316582,0.13487350629852948,0.2496502158209689,0.9986979166666666,0.9986979166666666,0.10964346341296338,1.0,0.19020744655505506,0.11166662678640722,0.1874283329804584,,self-report; not geometry-derived layer count or success,0.18759171778545777,0.031435968941568956,0.1956244993637811,0.4176070962944922,3.986305417741355,0.01369458225864495,0.9965763544353388,3.809428148874109,0.19057185112589092,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b0,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b0__atlas_tied_256.npz,dd795601daa519a369a2e960c581b07db3c919c34b60ad45517f839ea37dead1,0.03847828099992512,0.0011090809999814155,0.0,2,4,True,True,0.07701766034933243,0.10218482292140649,0.21127857722949558,0.9986979166666666,0.9986979166666666,0.07961246890309627,1.0,0.169176217259798,0.08155760529686899,0.16231368422190093,,self-report; not geometry-derived layer count or success,0.16481684885093953,0.03815755260994761,0.1574905036895725,0.35190621826069773,3.9405099366336116,0.0594900633663884,0.9851274841584029,3.8151018512389347,0.18489814876106525,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b0,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b0__atlas_relax_96.npz,23a9b316716efd0e382f601da244b73618f767bb63a58e760c9c598fa1ef041f,0.03847828099992512,0.015412665999974706,0.00390625,13,4,True,True,0.15529550837703854,0.26647775435573756,0.43084373502885265,0.9973958333333334,0.9986979166666666,0.15372278856508206,1.0,0.2682483175733012,0.15529550837703854,0.26500075568103104,,self-report; not geometry-derived layer count or success,0.26824691979938203,0.0008659671186374825,0.2115705309602308,0.35295328417661165,3.9410900483961133,0.05890995160388668,0.9852725120990283,3.8738953709525843,0.1261046290474157,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b0,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b0__atlas_relax_256.npz,201ba981be7022fa52572dee6239785c6a7ba11d96a1c1cfc7b38d0ad925d614,0.03847828099992512,0.00858414599997559,0.0026041666666666665,2,4,True,True,0.13401459858873715,0.2490997140317677,0.40184442077522176,0.99609375,0.9973958333333334,0.1324653493477514,1.0,0.27279554095553993,0.1370414408644744,0.26594133378885954,,self-report; not geometry-derived layer count or success,0.27276185967780875,0.004286615253203729,0.2983776319967918,0.5210525518274118,3.8770737246774094,0.1229262753225906,0.9692684311693524,3.6537572840686368,0.34624271593136324,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b0,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b0__bias_only.npz,8ecb88e6e00152e0824a4312ea644b170f845ab78e5d4570876815857b86e46f,,,,,4,True,True,0.7688162686544713,0.9666308103712625,1.825008443903427,0.72265625,0.9830729166666666,0.713488162256633,1.0,0.9721154045479821,0.7714744388218682,0.9715785599447699,,self-report; not geometry-derived layer count or success,0.972115383716577,0.00020124874942077916,0.20327926062979537,0.368056046851954,3.932068929573965,0.06793107042603497,0.9830172323934913,3.838516351268171,0.1614836487318292,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b0,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b0__old_original.npz,ab195553a6764ce6047c8cd9a4e17edb5679bc2138814fd303e593260bcceb45,,,0.0,,4,True,True,0.18434420779705185,0.37096014143827255,0.4871073660648667,0.97265625,0.9817708333333334,0.20825655933313728,1.0,0.528006991721627,0.21233528616775174,0.5047244392383556,,self-report; not geometry-derived layer count or success,0.528006989791476,4.514716533914064e-05,0.7386310867623044,1.5327845934565707,3.674136628085769,0.325863371914231,0.9185341570214423,2.5483443993391464,1.4516556006608536,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b0,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b0__whole_spatial.npz,bf5e971732359bdb512b33617afd0beb2e90501cf52fdd44a10e5a3585309fde,,,,,4,True,True,0.05680779286911514,0.07371850276286611,0.12828303651621423,0.9986979166666666,0.9986979166666666,0.060089969484600846,1.0,0.15940007199855966,0.06179154066579048,0.1551677881993097,,self-report; not geometry-derived layer count or success,0.15937954390614364,0.00255811208034823,0.11905170877707867,0.14897990406077188,3.9245698731149274,0.07543012688507256,0.9811424682787319,3.9938537203167166,0.006146279683283407,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b0,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b0__local_spatial_96.npz,1bfe9f4e78fad970e99184b7c0b559706d6c212902786071faf88efedcbf4872,,,,,4,True,True,0.21978962747402395,0.411927916959639,0.8492946785122032,0.95703125,0.9895833333333334,0.23415740733043658,1.0,0.4394020949459421,0.224071746115354,0.41537572581950866,,self-report; not geometry-derived layer count or success,0.43931582335374464,0.008706801588656408,0.532095994388211,1.2435811850746448,3.740087981116225,0.2599120188837749,0.9350219952790563,2.9321462129939855,1.0678537870060145,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b0,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b0__apss_2.npz,1ed5372397917e686ca2cef1069bf93dde11fc2465ec310e6885f1fa525e5fb6,,,,,4,True,True,0.38339905416054104,0.4874017598042904,0.9554381038397068,0.9544270833333334,0.9986979166666666,0.38913797576094017,1.0,0.4919047562794201,0.38345047795757364,0.48552401579381743,,self-report; not geometry-derived layer count or success,0.491842667415411,0.00781535411923406,0.18363177835669928,0.4282692960648557,3.9062658275157465,0.09373417248425353,0.9765664568789366,3.708829358938748,0.2911706410612518,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b0,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b0__rimls_2.npz,00124a49e0135eec64187ce5c09329517ea8283c338122b7a56564e415b67534,,,,,4,True,True,0.3956149618096286,0.5023558785022914,0.9923522262060652,0.9453125,0.9986979166666666,0.41862173682463455,1.0,0.5246723170737722,0.3956149618096287,0.5012340122961196,,self-report; not geometry-derived layer count or success,0.5246474817632626,0.00510491753390297,0.18447518485037182,0.35622197971657465,3.9302128657741457,0.06978713422585425,0.9825532164435364,3.8227225176302704,0.17727748236972962,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b4,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b4__global_hard.npz,b5af1b1e72ff32448566688abb8c7b79dda238205957102cdf7a4e67a02dbd54,0.037860683999952016,0.0001474639999514693,0.0,0,4,True,True,0.0817181096615726,0.1296295448100999,0.25078160202027,0.9973958333333334,0.9986979166666666,0.09014810285584252,1.0,0.1869079488875853,0.08607955053411875,0.18072985358652505,,self-report; not geometry-derived layer count or success,0.1868883878850235,0.002704039774339233,0.2206023605216508,0.4418113962498256,3.916411966914174,0.08358803308582585,0.9791029917285435,3.7473730757078103,0.2526269242921897,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b4,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b4__atlas_hard_96.npz,64dd0eaa08bc6d380dd3da23d8471baaf2d746305ffaa09650cebe55d5b04d14,0.037860683999952016,0.0019754390000343847,0.0,13,4,True,True,0.14685676565119635,0.2045710396299039,0.3991423154812499,0.9973958333333334,0.9986979166666666,0.15516584476620893,1.0,0.24086320800351424,0.1505859566332346,0.23597774789141446,,self-report; not geometry-derived layer count or success,0.24086190376723263,0.0007926432795074977,0.21590366588715582,0.41886243925129446,3.9308710520687624,0.06912894793123758,0.9827177630171906,3.7955506735600526,0.2044493264399474,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b4,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b4__atlas_hard_256.npz,fe9087114d78441ea9c6bf6251b47057827f46ae61fe7f0f7980ae323694839a,0.037860683999952016,0.0012642489999734607,0.0,2,4,True,True,0.12013858864649728,0.17197140937852776,0.3455312744874572,0.9973958333333334,0.9986979166666666,0.12703572657803877,1.0,0.2144821387667848,0.12405577382726451,0.20257519675777122,,self-report; not geometry-derived layer count or success,0.2144813202035879,0.0005925653553297653,0.2517850034660501,0.4619645736380302,3.8635783151800505,0.13642168481994954,0.9658945787950126,3.69030905293005,0.3096909470699498,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b4,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b4__atlas_tied_96.npz,bd20fe54eaf955d3d4f81ade8d8665dc3ededb27ebdbea1905fcc8873441cc27,0.037860683999952016,0.001668021000000408,0.0,13,4,True,True,0.10782350797123731,0.1497728326097865,0.24816003312707538,0.9973958333333334,0.9986979166666666,0.11532498698963507,1.0,0.20269074308105756,0.11231563977848875,0.19857983809425764,,self-report; not geometry-derived layer count or success,0.20065990603082307,0.028620612195628118,0.21628318051136927,0.47868300870974506,3.9744643842401963,0.025535615759803676,0.9936160960600491,3.7409394005057583,0.25906059949424165,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b4,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b4__atlas_tied_256.npz,b173b938e2dc77999ec3df52ad1077633846651989f97468d2c04e07619a3410,0.037860683999952016,0.0011115419999896403,0.0,2,4,True,True,0.07856540401076838,0.1219713586811581,0.21115585060204498,0.9973958333333334,0.9986979166666666,0.08705081786834805,1.0,0.18363202498172765,0.08310503885489749,0.17531358472105094,,self-report; not geometry-derived layer count or success,0.18037463574292192,0.03443416006668502,0.17518172946245392,0.4032305068359551,3.929758924620579,0.07024107537942115,0.9824397311551447,3.7485236662633907,0.25147633373660927,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b4,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b4__atlas_relax_96.npz,c638ec7a312b237f26a22e6f609def754834314ceeb34076f958a92ee88f393e,0.037860683999952016,0.01449612499993691,0.00390625,13,4,True,True,0.15752704660563252,0.27474970937409043,0.4303717156245248,0.99609375,0.9986979166666666,0.16017487596765645,1.0,0.27758590837849223,0.15752704660563252,0.27281605781339624,,self-report; not geometry-derived layer count or success,0.2775704234134702,0.002931991879176103,0.2365274625367292,0.4245854552626829,3.931829853208286,0.06817014679171418,0.9829574633020715,3.780726721010302,0.21927327898969784,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
