phase,case,seed,gap,sigma,method,status,shared_case_seconds,bias,retain,selected_family,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,layer_balanced_source_surface_mae_mm,worst_layer_source_surface_mae_mm,independent_surface_mae_mm,surface_mae_mm,balanced_source_mae_mm,worst_source_mae_mm,model_k,matched_rms_mm,k,fitted_normal_angle_deg,support,plane_vector_world,source_geometry_scope,single_false_split,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,fitted_vertical_gap_mm,fitted_gap_error_mm,fitted_perpendicular_gap_mm,source_gap_mm,source_gap_error_mm,counterfactual_source_gap_mm,counterfactual_source_gap_error_mm,fitted_source_plane_mae_mm,assignment_error,supported_assignment_error,counterfactual_geometry_mse_mm2,assignment_delta_mse_mm2,geometry_assignment_cross_mm2,total_mse_mm2,decomposition_error_mm2,supported_counterfactual_geometry_mse_mm2,supported_assignment_delta_mse_mm2,supported_geometry_assignment_cross_mm2,supported_total_mse_mm2,supported_decomposition_error_mm2
bridge,s9172111_g4_n0.5_b0_r0.25,9172111,4,0.5,constant_only,OK,8.431406736002828,0,0.25,C,True,True,0.050240360220088334,0.09659024548528569,0.11165646127111399,1.0,1.0,0.05027229580215259,1.0,0.09660123239667029,0.05024036022008836,0.08659938633278297,2,self-report; not geometry-derived layer count or success,0.05727952386908465,0.07602015436316573,0.050240360220088334,0.050240360220088334,0.05727952386908465,0.07602015436316573,2,0.09660123239667029,2,0.0612095464562032,0.9609756097560975,"[-0.0005536057062828744, 0.0009136779698044005, 1.0000015792075458]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,4.069868764423061,0.06986876442306134,1.0174671911057653,4.034454309628856,0.034454309628856095,4.034452007403553,4.069868764423062,0.06986876442306222,4.069868764423062,0.06986876442306222,0.03704264961409319,0.0,0.0,0.009331798100555502,0.0,0.0,0.009331798100555502,0.0,0.0022116060871385347,0.0,0.0,0.0022116060871385347,0.0
bridge,s9172111_g4_n0.5_b0_r0.25,9172111,4,0.5,linear_only,OK,8.431406736002828,0,0.25,L,True,True,0.05024025238553709,0.09659011539502065,0.11165404189652248,1.0,1.0,0.05027218367666263,1.0,0.09660110232041708,0.05024025238553712,0.08659921533718985,2,self-report; not geometry-derived layer count or success,0.05727948783649801,0.0760203094916537,0.05024025238553709,0.05024025238553709,0.05727948783649801,0.0760203094916537,2,0.09660110232041708,2,0.0612064891877279,0.9609756097560975,"[-0.0005534969635024756, 0.0009136814634800499, 1.0000015794682944]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,4.069869259680384,0.0698692596803836,1.017467314920096,4.034461224728696,0.034461224728696394,4.034458922729424,4.0698692596803845,0.06986925968038449,4.0698692596803845,0.06986925968038449,0.037042528370606384,0.0,0.0,0.00933177296951969,0.0,0.0,0.00933177296951969,0.0,0.0022115799355530443,0.0,0.0,0.0022115799355530443,0.0
bridge,s9172111_g4_n0.5_b0_r0.25,9172111,4,0.5,old_constant64,OK,8.431406736002828,0,0.25,C,True,True,0.05024036022008828,0.09659024548528565,0.11165646127111399,1.0,1.0,0.05027229580215255,1.0,0.09660123239667026,0.05024036022008831,0.08659938633278298,2,self-report; not geometry-derived layer count or success,0.057279523869084574,0.07602015436316559,0.05024036022008828,0.05024036022008828,0.057279523869084574,0.07602015436316559,2,0.09660123239667026,2,0.0612095464562032,0.9609756097560975,"[-0.0005536057062828703, 0.0009136779698044003, 1.0000015792075458]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,4.069868764423061,0.06986876442306134,1.0174671911057653,4.034454309628856,0.034454309628856095,4.034452007403553,4.069868764423062,0.06986876442306222,4.069868764423062,0.06986876442306222,0.03704264961409312,0.0,0.0,0.009331798100555497,0.0,0.0,0.009331798100555497,0.0,0.0022116060871385287,0.0,0.0,0.0022116060871385287,0.0
bridge,s9172111_g4_n0.5_b0_r0.25,9172111,4,0.5,old_spatial36,OK,8.431406736002828,0,0.25,R,True,True,0.05024023616605359,0.09659010830429682,0.11165400061247781,1.0,1.0,0.05027216751844247,1.0,0.0966010952305133,0.05024023616605361,0.08659920703117527,2,self-report; not geometry-derived layer count or success,0.05727947674075723,0.07602031203704618,0.05024023616605359,0.05024023616605359,0.05727947674075723,0.07602031203704618,2,0.0966010952305133,2,0.061206424793831885,0.9609756097560975,"[-0.0005534965993910441, 0.0009136803700304296, 1.0000015794710944]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,4.069869268373602,0.06986926837360219,1.0174673170934005,4.034461251774953,0.03446125177495318,4.034458949780508,4.069869268373602,0.06986926837360219,4.069869268373602,0.06986926837360219,0.03704251114912754,0.0,0.0,0.0093317715997347,8.703093178582314e-33,-1.5010813653396957e-18,0.0093317715997347,1.501081365339687e-18,0.0022115785101422714,9.056518282281088e-33,-1.5620389842367388e-18,0.0022115785101422696,1.7268449174007754e-19
bridge,s9172111_g4_n0.5_b0_r0.25,9172111,4,0.5,rbf_only,OK,8.431406736002828,0,0.25,R,True,True,0.05024012354947624,0.09659004072153102,0.11165377114138332,1.0,1.0,0.05027205522793777,1.0,0.09660102765544736,0.05024012354947627,0.08659920397559084,2,self-report; not geometry-derived layer count or success,0.05727932474886961,0.076020055214787,0.05024012354947624,0.05024012354947624,0.05727932474886961,0.076020055214787,2,0.09660102765544736,2,0.06120643202281527,0.9609756097560975,"[-0.0005535011678636369, 0.0009136777498173571, 1.0000015794644526]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,4.069869051265066,0.06986905126506571,1.0174672628162664,4.034460758320204,0.03446075832020412,4.034458456325497,4.069869051265066,0.06986905126506571,4.069869051265066,0.06986905126506571,0.037042397623436564,0.0,0.0,0.009331758544088506,0.0,0.0,0.009331758544088506,0.0,0.0022115649243175496,0.0,0.0,0.0022115649243175496,0.0
bridge,s9172111_g4_n0.5_b0_r1.0,9172111,4,0.5,adaptive_bic,OK,13.784209179000754,0,1.0,L,True,True,0.021092179634554908,0.051957610186322806,0.03928428875718417,1.0,1.0,0.021130144523934597,1.0,0.05196286425642209,0.021092179634554956,0.048659132315667014,2,self-report; not geometry-derived layer count or success,0.019471297783254574,0.02557344122344406,0.021092179634554908,0.021092179634554908,0.019471297783254574,0.02557344122344406,2,0.05196286425642209,2,0.028432552860350405,0.9895833333333334,"[0.0004943338461689678, 4.3475140542849344e-05, 1.0000004292664184]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,4.017136084829839,0.01713608482983897,1.0042840212074597,4.049853190306223,0.04985319030622293,4.04985269165634,4.017136084829839,0.01713608482983897,4.017136084829839,0.01713608482983897,0.016942997975241354,0.0,0.0,0.002700139261731348,0.0,0.0,0.002700139261731348,0.0,0.0004304635236973271,0.0,0.0,0.0004304635236973271,0.0
bridge,s9172111_g4_n0.5_b0_r1.0,9172111,4,0.5,adaptive_cv,OK,13.784209179000754,0,1.0,R,True,True,0.021092306060923063,0.051957658898463245,0.03928442994723182,1.0,1.0,0.021130270438258988,1.0,0.05196291296362848,0.021092306060923115,0.04865912304760154,2,self-report; not geometry-derived layer count or success,0.01947139953209082,0.025573635875929847,0.021092306060923063,0.021092306060923063,0.01947139953209082,0.025573635875929847,2,0.05196291296362848,2,0.028432403292855426,0.9895833333333334,"[0.000494331739978089, 4.3469292391463065e-05, 1.000000429268326]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,4.017136175066974,0.01713617506697407,1.0042840437667435,4.049853164520456,0.04985316452045563,4.0498526658758225,4.017136175066973,0.01713617506697318,4.017136175066973,0.01713617506697318,0.01694312344145588,0.0,0.0,0.0027001443236656293,0.0,0.0,0.0027001443236656293,0.0,0.000430468638915127,0.0,0.0,0.000430468638915127,0.0
bridge,s9172111_g4_n0.5_b0_r1.0,9172111,4,0.5,constant_only,OK,13.784209179000754,0,1.0,C,True,True,0.02109144997461368,0.051956775337977996,0.03927481976838636,1.0,1.0,0.021129425180211606,1.0,0.05196202949317724,0.021091449974613725,0.04865808565026402,2,self-report; not geometry-derived layer count or success,0.01947020119180136,0.025573726021212457,0.02109144997461368,0.02109144997461368,0.01947020119180136,0.025573726021212457,2,0.05196202949317724,2,0.028415899516428245,0.9895833333333334,"[0.0004940399956842895, 4.3498676869689254e-05, 1.000000429715939]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,4.017134606349711,0.017134606349711312,1.0042836515874278,4.04983343862705,0.04983343862704981,4.049832940563558,4.017134606349711,0.017134606349711312,4.017134606349711,0.017134606349711312,0.01694220522209726,0.0,0.0,0.0027000525090498215,0.0,0.0,0.0027000525090498215,0.0,0.0004303758578296799,0.0,0.0,0.0004303758578296799,0.0
bridge,s9172111_g4_n0.5_b0_r1.0,9172111,4,0.5,linear_only,OK,13.784209179000754,0,1.0,L,True,True,0.021092179634554908,0.051957610186322806,0.03928428875718417,1.0,1.0,0.021130144523934597,1.0,0.05196286425642209,0.021092179634554956,0.048659132315667014,2,self-report; not geometry-derived layer count or success,0.019471297783254574,0.02557344122344406,0.021092179634554908,0.021092179634554908,0.019471297783254574,0.02557344122344406,2,0.05196286425642209,2,0.028432552860350405,0.9895833333333334,"[0.0004943338461689678, 4.3475140542849344e-05, 1.0000004292664184]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,4.017136084829839,0.01713608482983897,1.0042840212074597,4.049853190306223,0.04985319030622293,4.04985269165634,4.017136084829839,0.01713608482983897,4.017136084829839,0.01713608482983897,0.016942997975241354,0.0,0.0,0.002700139261731348,0.0,0.0,0.002700139261731348,0.0,0.0004304635236973271,0.0,0.0,0.0004304635236973271,0.0
bridge,s9172111_g4_n0.5_b0_r1.0,9172111,4,0.5,old_constant64,OK,13.784209179000754,0,1.0,C,True,True,0.021091449974613565,0.05195677533797795,0.03927481976838636,1.0,1.0,0.021129425180211495,1.0,0.05196202949317719,0.021091449974613614,0.04865808565026401,2,self-report; not geometry-derived layer count or success,0.019470201191801248,0.025573726021212308,0.021091449974613565,0.021091449974613565,0.019470201191801248,0.025573726021212308,2,0.05196202949317719,2,0.028415899516428245,0.9895833333333334,"[0.0004940399956842863, 4.3498676869688875e-05, 1.000000429715939]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,4.017134606349711,0.017134606349711312,1.0042836515874278,4.04983343862705,0.04983343862704981,4.049832940563558,4.017134606349711,0.017134606349711312,4.017134606349711,0.017134606349711312,0.016942205222097145,0.0,0.0,0.002700052509049817,0.0,0.0,0.002700052509049817,0.0,0.00043037585782967463,0.0,0.0,0.00043037585782967463,0.0
bridge,s9172111_g4_n0.5_b0_r1.0,9172111,4,0.5,old_spatial36,OK,13.784209179000754,0,1.0,R,True,True,0.021092206458233717,0.0519576217491629,0.03928432652845606,1.0,1.0,0.021130171374257836,1.0,0.051962875818094834,0.02109220645823377,0.04865913281274865,2,self-report; not geometry-derived layer count or success,0.01947132138543324,0.025573476953623258,0.021092206458233717,0.021092206458233717,0.01947132138543324,0.025573476953623258,2,0.051962875818094834,2,0.028432563499763416,0.9895833333333334,"[0.0004943339623956179, 4.347593578358318e-05, 1.0000004292664164]",V17 new-seed synthetic first returns; frozen upstream; not real geometry,,4.0171360866339105,0.01713608663391053,1.0042840216584776,4.04985319687477,0.04985319687477041,4.049852698224513,4.0171360866339105,0.01713608663391053,4.0171360866339105,0.01713608663391053,0.016943024823111875,0.0,0.0,0.0027001404632867455,1.2516771562939752e-32,2.3823285928052816e-19,0.0027001404632867455,2.3823285928054067e-19,0.0004304647379006757,1.264852705307596e-32,2.407405735887442e-19,0.0004304647379006759,2.390013909165595e-20
