phase,case,seed,gap,sigma,method,status,shared_case_seconds,dependence,selected_family,surface_mae_mm,matched_rms_mm,balanced_source_mae_mm,worst_source_mae_mm,coverage_1mm,model_k,slope_error,slope_angle_deg,single_false_split,alpha,beta,assignment_error,fitted_gap_mm,fitted_perpendicular_gap_mm,source_gap_from_assignment_mm,source_gap_from_slope_mm,fitted_gap_error_mm,source_gap_mm,source_gap_error_mm,source_gap_relative_error,gap_identity_error_mm,balanced_midplane_crossing,counterfactual_source_gap_mm,counterfactual_geometry_mse_mm2,assignment_delta_mse_mm2,geometry_assignment_cross_mm2,total_mse_mm2,decomposition_error_mm2
development,s9161101_g8_n1_l1,9161101,8.0,1.0,old_spatial36,OK,7.6324158319985145,1.0,R,0.03974790622842797,0.0482440707917246,0.03974790622842797,0.04725186853459182,1.0,2,0.06710682952039705,0.07689871598713822,,0.0,0.0,0.0,7.985260069847108,7.985252877810059,7.985260069847108,-0.05172161613966221,0.0147399301528921,7.933538453707445,0.06646154629255463,0.008307693286569329,0.0,0.0,7.933538453707445,0.0023274903665569386,0.0,0.0,0.0023274903665569386,0.0
development,s9161101_g8_n1_l1,9161101,8.0,1.0,rbf_only,OK,7.6324158319985145,1.0,R,0.03974741388684041,0.04824349180857556,0.0397474138868404,0.047251256140640165,1.0,2,0.0671061515488265,0.0768979390903452,,0.0,0.0,0.0,7.985260399197584,7.985253207305559,7.985260399197584,-0.0517209204202157,0.01473960080241632,7.933539478777369,0.06646052122263058,0.008307565152828822,1.7763568394002505e-15,0.0,7.933539478777369,0.0023274345018841013,0.0,0.0,0.0023274345018841013,0.0
development,s9161101_g8_n2_l0,9161101,8.0,2.0,adaptive_bic,OK,6.660483936000674,0.0,C,0.11355424578795222,1.3514431257513912,0.3375544351827188,0.33915406478956395,0.9752604166666666,2,0.18870420555720682,0.21623806442235122,,0.028645833333333332,0.028645833333333332,0.028645833333333332,7.96107605284574,7.9610193558186335,7.504972737318118,0.0020110669813773983,0.038923947154260397,7.506983804299497,0.4930161957005028,0.06162702446256285,1.7763568394002505e-15,0.028645833333333332,7.963087119827119,0.018477964292678648,1.815536591435242,-0.007616033587229652,1.8263985221406909,7.892991815694472e-17
development,s9161101_g8_n2_l0,9161101,8.0,2.0,adaptive_cv,OK,6.660483936000674,0.0,C,0.11355424578795222,1.3514431257513912,0.3375544351827188,0.33915406478956395,0.9752604166666666,2,0.18870420555720682,0.21623806442235122,,0.028645833333333332,0.028645833333333332,0.028645833333333332,7.96107605284574,7.9610193558186335,7.504972737318118,0.0020110669813773983,0.038923947154260397,7.506983804299497,0.4930161957005028,0.06162702446256285,1.7763568394002505e-15,0.028645833333333332,7.963087119827119,0.018477964292678648,1.815536591435242,-0.007616033587229652,1.8263985221406909,7.892991815694472e-17
development,s9161101_g8_n2_l0,9161101,8.0,2.0,constant_only,OK,6.660483936000674,0.0,C,0.11355424578795222,1.3514431257513912,0.3375544351827188,0.33915406478956395,0.9752604166666666,2,0.18870420555720682,0.21623806442235122,,0.028645833333333332,0.028645833333333332,0.028645833333333332,7.96107605284574,7.9610193558186335,7.504972737318118,0.0020110669813773983,0.038923947154260397,7.506983804299497,0.4930161957005028,0.06162702446256285,1.7763568394002505e-15,0.028645833333333332,7.963087119827119,0.018477964292678648,1.815536591435242,-0.007616033587229652,1.8263985221406909,7.892991815694472e-17
development,s9161101_g8_n2_l0,9161101,8.0,2.0,linear_only,OK,6.660483936000674,0.0,L,0.11688002682252674,1.3801161719643922,0.3504943226416669,0.3589984485656725,0.9739583333333334,2,0.19547678279320463,0.2239987517075787,,0.028645833333333332,0.03125,0.029947916666666664,7.961147557265338,7.961086717006072,7.484307990033299,0.0021594474497092578,0.03885244273466171,7.486467437483009,0.5135325625169909,0.06419157031462386,8.881784197001252e-16,0.029947916666666664,7.963307004715047,0.01954255868096488,1.898095077938402,-0.012916988501718976,1.9047206481176477,9.71445146547012e-17
development,s9161101_g8_n2_l0,9161101,8.0,2.0,old_constant64,OK,6.660483936000674,0.0,C,0.11355424941699753,1.351443124505068,0.33755443833996146,0.3391540695661635,0.9752604166666666,2,0.18870420976110575,0.2162380692395959,,0.028645833333333332,0.028645833333333332,0.028645833333333332,7.961076034134447,7.961019337104948,7.504972719678826,0.0020110670060288077,0.038923965865553356,7.506983786684855,0.493016213315145,0.061627026664393125,0.0,0.028645833333333332,7.9630871011404745,0.01847796541816411,1.8155365829009593,-0.007616029547102603,1.8263985187720204,4.510281037539698e-16
development,s9161101_g8_n2_l0,9161101,8.0,2.0,old_spatial36,OK,6.660483936000674,0.0,R,0.11627661547394451,1.3512737489074276,0.34008153084618925,0.34160746154476845,0.9752604166666666,2,0.1950193472492793,0.2234745771792506,,0.028645833333333332,0.028645833333333332,0.028645833333333332,7.961453022502689,7.961392464328298,7.505328109755139,0.002235110381456046,0.03854697749731084,7.507563220136596,0.49243677986340373,0.061554597482925466,1.7763568394002505e-15,0.028645833333333332,7.963688132884145,0.01942846018689284,1.8157085326163784,-0.009196248316937576,1.8259407444863338,1.3704315460216776e-16
development,s9161101_g8_n2_l0,9161101,8.0,2.0,rbf_only,OK,6.660483936000674,0.0,R,0.11627676730731458,1.3512736784906139,0.34008166130842477,0.3416076092050458,0.9752604166666666,2,0.19501967164683687,0.22347494890581415,,0.028645833333333332,0.028645833333333332,0.028645833333333332,7.9614521971316625,7.961391638762086,7.505327331670994,0.002235116158642904,0.03854780286833748,7.507562447829637,0.49243755217036256,0.06155469402129532,8.881784197001252e-16,0.028645833333333332,7.963687313290305,0.019428499304805297,1.8157081561441102,-0.009196101267360457,1.8259405541815552,1.9949319973733282e-16
development,s9161101_g8_n2_l0.5,9161101,8.0,2.0,adaptive_bic,OK,6.875106512001366,0.5,L,0.10845991184197945,1.0469052468377615,0.24165416726489886,0.25276345809185835,0.9856770833333334,2,0.19646123621043557,0.22512683489713733,,0.013020833333333334,0.020833333333333332,0.016927083333333332,8.053623645245839,8.053561476795407,7.780974928089078,-0.12174983311171349,0.05362364524583896,7.659225094977365,0.3407749050226352,0.0425968631278294,0.0,0.016927083333333332,7.931873812134125,0.017749809678325273,1.0979050776698143,-0.019644291491705074,1.0960105958564343,1.3877787807814457e-16
development,s9161101_g8_n2_l0.5,9161101,8.0,2.0,adaptive_cv,OK,6.875106512001366,0.5,R,0.10407188799714652,0.9581819146670132,0.21621687936841327,0.22748009545846912,0.98828125,2,0.18488120272043998,0.21185728701300274,,0.010416666666666666,0.018229166666666668,0.014322916666666668,8.04790932216287,8.047854305514162,7.817370253038413,-0.11360327028269879,0.04790932216286947,7.703766982755713,0.29623301724428686,0.03702912715553586,8.881784197001252e-16,0.014322916666666668,7.934306051880172,0.016400854654877468,0.9276787617647346,-0.025967034824669017,0.918112581594943,9.367506770274758e-17
development,s9161101_g8_n2_l0.5,9161101,8.0,2.0,constant_only,OK,6.875106512001366,0.5,C,0.13822523996815753,1.3797120891298431,0.37184039109293887,0.42318674571910303,0.9713541666666666,2,0.25828690396433546,0.29597235737256755,,0.0234375,0.0390625,0.03125,7.774579307218021,7.774475577553085,7.288668100516895,0.16429665413765598,0.22542069278197907,7.452964754654551,0.547035245345449,0.06837940566818113,0.0,0.03125,7.938875961355676,0.02824012804624548,1.8888776063819577,-0.013512285537166444,1.9036054488910363,3.2439329000766293e-16
development,s9161101_g8_n2_l0.5,9161101,8.0,2.0,linear_only,OK,6.875106512001366,0.5,L,0.10845991184197945,1.0469052468377615,0.24165416726489886,0.25276345809185835,0.9856770833333334,2,0.19646123621043557,0.22512683489713733,,0.013020833333333334,0.020833333333333332,0.016927083333333332,8.053623645245839,8.053561476795407,7.780974928089078,-0.12174983311171349,0.05362364524583896,7.659225094977365,0.3407749050226352,0.0425968631278294,0.0,0.016927083333333332,7.931873812134125,0.017749809678325273,1.0979050776698143,-0.019644291491705074,1.0960105958564343,1.3877787807814457e-16
development,s9161101_g8_n2_l0.5,9161101,8.0,2.0,old_constant64,OK,6.875106512001366,0.5,C,0.1382252396755238,1.3797120893962453,0.37184039092181476,0.4231867449778662,0.9713541666666666,2,0.25828690058781645,0.295972353503465,,0.0234375,0.0390625,0.03125,7.774579308207638,7.774475578545401,7.288668101444661,0.1642966516392174,0.2254206917923618,7.4529647530838785,0.5470352469161215,0.06837940586451519,0.0,0.03125,7.938875959846856,0.028240127876327153,1.8888776068628232,-0.013512285112997355,1.9036054496261532,1.7520707107365752e-16
development,s9161101_g8_n2_l0.5,9161101,8.0,2.0,old_spatial36,OK,6.875106512001366,0.5,R,0.1040731473696256,0.9581820373511556,0.21621811026465954,0.22748090288313685,0.98828125,2,0.18488289870420754,0.21185923044067123,,0.010416666666666666,0.018229166666666668,0.014322916666666668,8.047910303428361,8.047855285763575,7.817371206194737,-0.11360449425062379,0.047910303428361445,7.7037667119441124,0.29623328805588756,0.037029161006985944,8.881784197001252e-16,0.014322916666666668,7.934305809177737,0.016401256229977592,0.9276789879847817,-0.02596742751234754,0.9181128167024116,5.551115123125783e-17
development,s9161101_g8_n2_l0.5,9161101,8.0,2.0,rbf_only,OK,6.875106512001366,0.5,R,0.10407188799714652,0.9581819146670132,0.21621687936841327,0.22748009545846912,0.98828125,2,0.18488120272043998,0.21185728701300274,,0.010416666666666666,0.018229166666666668,0.014322916666666668,8.04790932216287,8.047854305514162,7.817370253038413,-0.11360327028269879,0.04790932216286947,7.703766982755713,0.29623301724428686,0.03702912715553586,8.881784197001252e-16,0.014322916666666668,7.934306051880172,0.016400854654877468,0.9276787617647346,-0.025967034824669017,0.918112581594943,9.367506770274758e-17
development,s9161101_g8_n2_l1,9161101,8.0,2.0,adaptive_bic,OK,8.24719849399844,1.0,R,0.08691720376932278,0.301979305334672,0.09691623243246475,0.10624655589934184,0.9986979166666666,2,0.1412309496076332,0.1618383165762428,,0.0,0.0026041666666666665,0.0013020833333333333,7.953748218280711,7.953716489090054,7.9330353322956055,-0.08844590128086738,0.04625178171928912,7.844589431014739,0.1554105689852614,0.019426321123157675,8.881784197001252e-16,0.0013020833333333333,7.865302316999844,0.011182740495728066,0.08237253999974423,-0.002363779645061262,0.09119150085041106,2.5153490401663703e-17
development,s9161101_g8_n2_l1,9161101,8.0,2.0,adaptive_cv,OK,8.24719849399844,1.0,R,0.08691720376932278,0.301979305334672,0.09691623243246475,0.10624655589934184,0.9986979166666666,2,0.1412309496076332,0.1618383165762428,,0.0,0.0026041666666666665,0.0013020833333333333,7.953748218280711,7.953716489090054,7.9330353322956055,-0.08844590128086738,0.04625178171928912,7.844589431014739,0.1554105689852614,0.019426321123157675,8.881784197001252e-16,0.0013020833333333333,7.865302316999844,0.011182740495728066,0.08237253999974423,-0.002363779645061262,0.09119150085041106,2.5153490401663703e-17
development,s9161101_g8_n2_l1,9161101,8.0,2.0,constant_only,OK,8.24719849399844,1.0,C,1.374939868134744,1.745858519325127,1.4028703785608885,1.4028712604965872,0.421875,2,5.044671779350268,5.7612718971350585,,0.3723958333333333,0.3307291666666667,0.3515625,3.9250826672451766,3.9052562458223923,1.165258916838412,5.8348286848702084,4.074917332754824,7.0000876017086195,0.9999123982913805,0.12498904978642256,8.881784197001252e-16,0.0234375,9.759911352115385,3.8565025358197915,5.416268183686586,-6.224748750006252,3.0480219695001254,0.0
development,s9161101_g8_n2_l1,9161101,8.0,2.0,linear_only,OK,8.24719849399844,1.0,L,1.3582700368683305,1.7491731351611282,1.385697272705523,1.3946791332029669,0.4479166666666667,2,5.945707483422409,6.781434088842314,,0.453125,0.5520833333333334,0.5026041666666667,4.147139672524259,4.118125549981208,-0.021599685794397333,6.87347463360197,3.8528603274757414,6.8518749478075724,1.1481250521924276,0.14351563152405344,0.0,0.026041666666666668,11.020614306126227,6.598187520299,8.64417218864831,-12.1827530521779,3.059606656769411,0.0
development,s9161101_g8_n2_l1,9161101,8.0,2.0,old_constant64,OK,8.24719849399844,1.0,C,1.3749398684889298,1.7458585201652634,1.4028703790928052,1.402871261709007,0.421875,2,5.0446717790539335,5.761271896798906,,0.3723958333333333,0.3307291666666667,0.3515625,3.9250826717969427,3.905256250353478,1.1652589181897175,5.834828684633511,4.074917328203057,7.0000876028232275,0.9999123971767725,0.12498904964709656,8.881784197001252e-16,0.0234375,9.759911356430454,3.8565025393012387,5.416268196248659,-6.224748763116253,3.048021972433643,1.7763568394002505e-15
development,s9161101_g8_n2_l1,9161101,8.0,2.0,old_spatial36,OK,8.24719849399844,1.0,R,0.08691710656034202,0.30197932186346843,0.09691613926707157,0.10624631834537795,0.9986979166666666,2,0.14123158302961467,0.16183904241857544,,0.0,0.0026041666666666665,0.0013020833333333333,7.953750227917665,7.953718498434379,7.93303733669913,-0.08844769921128057,0.04624977208233538,7.844589637487849,0.1554103625121508,0.01942629531401885,0.0,0.0013020833333333333,7.865302528706384,0.011182718914002113,0.0823725816251306,-0.0023637897060124363,0.09119151083312031,2.992397996059992e-17
development,s9161101_g8_n2_l1,9161101,8.0,2.0,rbf_only,OK,8.24719849399844,1.0,R,0.08691720376932278,0.301979305334672,0.09691623243246475,0.10624655589934184,0.9986979166666666,2,0.1412309496076332,0.1618383165762428,,0.0,0.0026041666666666665,0.0013020833333333333,7.953748218280711,7.953716489090054,7.9330353322956055,-0.08844590128086738,0.04625178171928912,7.844589431014739,0.1554105689852614,0.019426321123157675,8.881784197001252e-16,0.0013020833333333333,7.865302316999844,0.011182740495728066,0.08237253999974423,-0.002363779645061262,0.09119150085041106,2.5153490401663703e-17
development,s9161111_g0_n1_l0,9161111,0.0,1.0,adaptive_bic,OK,9.006523958996695,0.0,S,0.01877268517525049,0.022698464367002135,0.01877268517525049,0.01877268517525049,1.0,1,0.027693467593259122,0.031734373018457045,0,,,,,,,,,,,,,,,,,,,
development,s9161111_g0_n1_l0,9161111,0.0,1.0,adaptive_cv,OK,9.006523958996695,0.0,S,0.01877268517525049,0.022698464367002135,0.01877268517525049,0.01877268517525049,1.0,1,0.027693467593259122,0.031734373018457045,0,,,,,,,,,,,,,,,,,,,
development,s9161111_g0_n1_l0,9161111,0.0,1.0,constant_only,OK,9.006523958996695,0.0,S,0.01877268517525049,0.022698464367002135,0.01877268517525049,0.01877268517525049,1.0,1,0.027693467593259122,0.031734373018457045,0,,,,,,,,,,,,,,,,,,,
development,s9161111_g0_n1_l0,9161111,0.0,1.0,linear_only,OK,9.006523958996695,0.0,S,0.01877268517525049,0.022698464367002135,0.01877268517525049,0.01877268517525049,1.0,1,0.027693467593259122,0.031734373018457045,0,,,,,,,,,,,,,,,,,,,
development,s9161111_g0_n1_l0,9161111,0.0,1.0,old_constant64,OK,9.006523958996695,0.0,S,0.01877268517525049,0.022698464367002135,0.01877268517525049,0.01877268517525049,1.0,1,0.027693467593259122,0.031734373018457045,0,,,,,,,,,,,,,,,,,,,
development,s9161111_g0_n1_l0,9161111,0.0,1.0,old_spatial36,OK,9.006523958996695,0.0,S,0.01877268517525049,0.022698464367002135,0.01877268517525049,0.01877268517525049,1.0,1,0.027693467593259122,0.031734373018457045,0,,,,,,,,,,,,,,,,,,,
development,s9161111_g0_n1_l0,9161111,0.0,1.0,rbf_only,OK,9.006523958996695,0.0,S,0.01877268517525049,0.022698464367002135,0.01877268517525049,0.01877268517525049,1.0,1,0.027693467593259122,0.031734373018457045,0,,,,,,,,,,,,,,,,,,,
development,s9161111_g0_n2_l0,9161111,0.0,2.0,adaptive_bic,OK,8.990548834000947,0.0,S,0.03754537035050098,0.04539692873400427,0.03754537035050098,0.03754537035050098,1.0,1,0.055386935186518244,0.0634687265665429,0,,,,,,,,,,,,,,,,,,,
development,s9161111_g0_n2_l0,9161111,0.0,2.0,adaptive_cv,OK,8.990548834000947,0.0,S,0.03754537035050098,0.04539692873400427,0.03754537035050098,0.03754537035050098,1.0,1,0.055386935186518244,0.0634687265665429,0,,,,,,,,,,,,,,,,,,,
development,s9161111_g0_n2_l0,9161111,0.0,2.0,constant_only,OK,8.990548834000947,0.0,S,0.03754537035050098,0.04539692873400427,0.03754537035050098,0.03754537035050098,1.0,1,0.055386935186518244,0.0634687265665429,0,,,,,,,,,,,,,,,,,,,
development,s9161111_g0_n2_l0,9161111,0.0,2.0,linear_only,OK,8.990548834000947,0.0,S,0.03754537035050098,0.04539692873400427,0.03754537035050098,0.03754537035050098,1.0,1,0.055386935186518244,0.0634687265665429,0,,,,,,,,,,,,,,,,,,,
development,s9161111_g0_n2_l0,9161111,0.0,2.0,old_constant64,OK,8.990548834000947,0.0,S,0.03754537035050098,0.04539692873400427,0.03754537035050098,0.03754537035050098,1.0,1,0.055386935186518244,0.0634687265665429,0,,,,,,,,,,,,,,,,,,,
development,s9161111_g0_n2_l0,9161111,0.0,2.0,old_spatial36,OK,8.990548834000947,0.0,S,0.03754537035050098,0.04539692873400427,0.03754537035050098,0.03754537035050098,1.0,1,0.055386935186518244,0.0634687265665429,0,,,,,,,,,,,,,,,,,,,
development,s9161111_g0_n2_l0,9161111,0.0,2.0,rbf_only,OK,8.990548834000947,0.0,S,0.03754537035050098,0.04539692873400427,0.03754537035050098,0.03754537035050098,1.0,1,0.055386935186518244,0.0634687265665429,0,,,,,,,,,,,,,,,,,,,
development,s9161111_g2_n1_l0,9161111,2.0,1.0,adaptive_bic,OK,7.035659148998093,0.0,C,0.09337348041833655,0.7639111612632387,0.3563943137516699,0.38472271688391485,0.8841145833333334,2,0.038038257193787596,0.04358862353557512,,0.12239583333333333,0.140625,0.13151041666666666,2.1836036439463684,2.1836030120514853,1.6092703938458912,0.0035150545664123624,0.1836036439463684,1.6127854484123034,0.3872145515876966,0.1936072757938483,2.220446049250313e-16,0.13151041666666666,2.187118698512781,0.009632876074142966,0.6270580888794811,-0.053130702651074425,0.5835602623025499,2.0122792321330962e-16
development,s9161111_g2_n1_l0,9161111,2.0,1.0,adaptive_cv,OK,7.035659148998093,0.0,L,0.11243456635135958,0.7897970652567698,0.393376845570908,0.42822177059783684,0.8671875,2,0.16037148817316055,0.18377155834303846,,0.12760416666666666,0.15885416666666666,0.14322916666666666,2.224134552504773,2.2241231120834075,1.5870126754851765,-0.015039674173628607,0.22413455250477288,1.5719730013115478,0.4280269986884522,0.2140134993442261,2.220446049250313e-16,0.14322916666666666,2.209094878331144,0.02351530173456255,0.7085223904179904,-0.10825828786434671,0.6237794042882063,1.6653345369377348e-16
development,s9161111_g2_n1_l0,9161111,2.0,1.0,constant_only,OK,7.035659148998093,0.0,C,0.09337348041833655,0.7639111612632387,0.3563943137516699,0.38472271688391485,0.8841145833333334,2,0.038038257193787596,0.04358862353557512,,0.12239583333333333,0.140625,0.13151041666666666,2.1836036439463684,2.1836030120514853,1.6092703938458912,0.0035150545664123624,0.1836036439463684,1.6127854484123034,0.3872145515876966,0.1936072757938483,2.220446049250313e-16,0.13151041666666666,2.187118698512781,0.009632876074142966,0.6270580888794811,-0.053130702651074425,0.5835602623025499,2.0122792321330962e-16
development,s9161111_g2_n1_l0,9161111,2.0,1.0,linear_only,OK,7.035659148998093,0.0,L,0.11243456635135958,0.7897970652567698,0.393376845570908,0.42822177059783684,0.8671875,2,0.16037148817316055,0.18377155834303846,,0.12760416666666666,0.15885416666666666,0.14322916666666666,2.224134552504773,2.2241231120834075,1.5870126754851765,-0.015039674173628607,0.22413455250477288,1.5719730013115478,0.4280269986884522,0.2140134993442261,2.220446049250313e-16,0.14322916666666666,2.209094878331144,0.02351530173456255,0.7085223904179904,-0.10825828786434671,0.6237794042882063,1.6653345369377348e-16
development,s9161111_g2_n1_l0,9161111,2.0,1.0,old_constant64,OK,7.035659148998093,0.0,C,0.09337348041833655,0.7639111612632387,0.3563943137516699,0.38472271688391485,0.8841145833333334,2,0.038038257193787596,0.04358862353557512,,0.12239583333333333,0.140625,0.13151041666666666,2.1836036439463684,2.1836030120514853,1.6092703938458912,0.0035150545664123624,0.1836036439463684,1.6127854484123034,0.3872145515876966,0.1936072757938483,2.220446049250313e-16,0.13151041666666666,2.187118698512781,0.009632876074142966,0.6270580888794811,-0.053130702651074425,0.5835602623025499,2.0122792321330962e-16
development,s9161111_g2_n1_l0,9161111,2.0,1.0,old_spatial36,OK,7.035659148998093,0.0,R,0.1209293777695128,0.7901948424627776,0.39996746844855313,0.4351470003169963,0.8671875,2,0.17667222077867353,0.2024506096117978,,0.12760416666666666,0.15885416666666666,0.14322916666666666,2.2317668116008296,2.23175287967094,1.5924586103610088,-0.016545694493318348,0.23176681160082957,1.5759129158676903,0.42408708413230967,0.21204354206615483,0.0,0.14322916666666666,2.2152211171075114,0.026981972299029645,0.7133934129556284,-0.11596749619988424,0.6244078890547738,1.3877787807814457e-17
development,s9161111_g2_n1_l0,9161111,2.0,1.0,rbf_only,OK,7.035659148998093,0.0,R,0.12081336562384537,0.7902125533372366,0.39988748228962384,0.4348720966033974,0.8671875,2,0.1765661600906814,0.20232907453239635,,0.12760416666666666,0.15885416666666666,0.14322916666666666,2.2317276514692947,2.231713736505755,1.5924306679754865,-0.016548770032075635,0.23172765146929475,1.5758818979434106,0.4241181020565894,0.2120590510282947,2.220446049250313e-16,0.14322916666666666,2.215178881437219,0.026940066340489552,0.7133683777820204,-0.11587256467075506,0.624435879451755,1.5265566588595902e-16
development,s9161111_g2_n1_l0.5,9161111,2.0,1.0,adaptive_bic,OK,7.545452944999852,0.5,L,0.07924843124768484,0.7249169010062778,0.3252091559249371,0.39056529837848936,0.8880208333333334,2,0.1107087170931943,0.1268626375776586,,0.15364583333333334,0.09895833333333333,0.12630208333333334,2.1288793893601414,2.128874170891327,1.5911155852769805,-0.03329538480849693,0.12887938936014143,1.5578202004684838,0.4421797995315162,0.2210898997657581,2.220446049250313e-16,0.12630208333333334,2.0955840045516445,0.010705059396430135,0.5724171394282729,-0.05761768546015744,0.5255045133645456,0.0
development,s9161111_g2_n1_l0.5,9161111,2.0,1.0,adaptive_cv,OK,7.545452944999852,0.5,L,0.07924843124768484,0.7249169010062778,0.3252091559249371,0.39056529837848936,0.8880208333333334,2,0.1107087170931943,0.1268626375776586,,0.15364583333333334,0.09895833333333333,0.12630208333333334,2.1288793893601414,2.128874170891327,1.5911155852769805,-0.03329538480849693,0.12887938936014143,1.5578202004684838,0.4421797995315162,0.2210898997657581,2.220446049250313e-16,0.12630208333333334,2.0955840045516445,0.010705059396430135,0.5724171394282729,-0.05761768546015744,0.5255045133645456,0.0
development,s9161111_g2_n1_l0.5,9161111,2.0,1.0,constant_only,OK,7.545452944999852,0.5,C,0.32831917169613684,0.8114820646046415,0.5710761069277324,0.600679829722589,0.8190104166666666,2,0.5513006534413689,0.6317184145697166,,0.1796875,0.22916666666666666,0.20442708333333331,1.8786954212469893,1.8785812323730042,1.1105829703725694,0.3273338637844501,0.1213045787530107,1.4379168341570194,0.5620831658429806,0.2810415829214903,0.0,0.20442708333333331,2.2060292850314394,0.13325136108940375,0.7215246722302879,-0.19627289214468036,0.6585031411750114,1.1102230246251565e-16
development,s9161111_g2_n1_l0.5,9161111,2.0,1.0,linear_only,OK,7.545452944999852,0.5,L,0.07924843124768484,0.7249169010062778,0.3252091559249371,0.39056529837848936,0.8880208333333334,2,0.1107087170931943,0.1268626375776586,,0.15364583333333334,0.09895833333333333,0.12630208333333334,2.1288793893601414,2.128874170891327,1.5911155852769805,-0.03329538480849693,0.12887938936014143,1.5578202004684838,0.4421797995315162,0.2210898997657581,2.220446049250313e-16,0.12630208333333334,2.0955840045516445,0.010705059396430135,0.5724171394282729,-0.05761768546015744,0.5255045133645456,0.0
development,s9161111_g2_n1_l0.5,9161111,2.0,1.0,old_constant64,OK,7.545452944999852,0.5,C,0.32831917169613684,0.8114820646046415,0.5710761069277324,0.600679829722589,0.8190104166666666,2,0.5513006534413689,0.6317184145697166,,0.1796875,0.22916666666666666,0.20442708333333331,1.8786954212469893,1.8785812323730042,1.1105829703725694,0.3273338637844501,0.1213045787530107,1.4379168341570194,0.5620831658429806,0.2810415829214903,0.0,0.20442708333333331,2.2060292850314394,0.13325136108940375,0.7215246722302879,-0.19627289214468036,0.6585031411750114,1.1102230246251565e-16
development,s9161111_g2_n1_l0.5,9161111,2.0,1.0,old_spatial36,OK,7.545452944999852,0.5,R,0.0796970473831266,0.7203714110145869,0.3212680322916679,0.3902402476129961,0.8919270833333334,2,0.10122593064208499,0.11599621358473187,,0.15104166666666666,0.09635416666666667,0.12369791666666666,2.13521705411232,2.1352126783447365,1.6069732516626576,-0.03765083634758944,0.13521705411231988,1.5693224153150682,0.4306775846849318,0.2153387923424659,0.0,0.12369791666666666,2.0975662177647303,0.010685895232758239,0.5639575878598294,-0.055708513285440624,0.5189349698071469,6.245004513516506e-17
development,s9161111_g2_n1_l0.5,9161111,2.0,1.0,rbf_only,OK,7.545452944999852,0.5,R,0.07523925965616822,0.7200633030241865,0.3175884826458053,0.3885286776930981,0.8919270833333334,2,0.09111237105885363,0.1044069708980498,,0.15104166666666666,0.09635416666666667,0.12369791666666666,2.1312535047578414,2.131249966261737,1.6039902679036881,-0.033462513122676535,0.13125350475784137,1.5705277547810115,0.4294722452189885,0.21473612260949426,2.220446049250313e-16,0.12369791666666666,2.097790991635165,0.009520339025731982,0.5618658107376892,-0.052894989401319537,0.5184911603621015,1.1102230246251565e-16
development,s9161111_g2_n1_l1,9161111,2.0,1.0,adaptive_bic,OK,9.20549330200447,1.0,L,0.02668648741341147,0.1639694454066692,0.03958628844113344,0.042040603632660045,0.9947916666666666,2,0.04696266676924522,0.053815236185934145,,0.0026041666666666665,0.010416666666666666,0.006510416666666666,2.004501757987708,2.0045008738057466,1.9784014746805765,0.03686130710060671,0.004501757987708022,2.0152627817811832,0.015262781781183232,0.007631390890591616,0.0,0.006510416666666666,2.0413630650883148,0.0010415198374306674,0.02615903188656127,-0.0003145726970212616,0.02688597902697067,8.023096076392733e-18
development,s9161111_g2_n1_l1,9161111,2.0,1.0,adaptive_cv,OK,9.20549330200447,1.0,R,0.023740837805423104,0.1636647789026363,0.036680403084666385,0.03973432469950811,0.9947916666666666,2,0.03924031231065627,0.04496607641167063,,0.0026041666666666665,0.010416666666666666,0.006510416666666666,2.0119414441624097,2.01194082456436,1.9857442899415452,0.024974010734107824,0.01194144416240972,2.010718300675653,0.010718300675653047,0.005359150337826524,0.0,0.006510416666666666,2.0369154548965174,0.0008231241658774332,0.02635357014803595,-0.0003905344606645535,0.026786159853248826,6.5052130349130266e-18
development,s9161111_g2_n1_l1,9161111,2.0,1.0,constant_only,OK,9.20549330200447,1.0,C,0.4236774908417467,0.5631362823701102,0.45380066036011457,0.4578206283624986,0.93359375,2,1.2540418491765353,1.4367248998378674,,0.5651041666666666,0.2630208333333333,0.4140625,1.0337991529013664,1.0334741513814414,0.1776842294049224,1.5149982011280225,0.9662008470986336,1.6926824305329453,0.3073175694670547,0.15365878473352734,4.440892098500626e-16,0.0703125,2.5487973540293893,0.2835433581296216,0.44252544134842076,-0.408946326956414,0.3171224725216284,0.0
development,s9161111_g2_n1_l1,9161111,2.0,1.0,linear_only,OK,9.20549330200447,1.0,L,0.02668648741341147,0.1639694454066692,0.03958628844113344,0.042040603632660045,0.9947916666666666,2,0.04696266676924522,0.053815236185934145,,0.0026041666666666665,0.010416666666666666,0.006510416666666666,2.004501757987708,2.0045008738057466,1.9784014746805765,0.03686130710060671,0.004501757987708022,2.0152627817811832,0.015262781781183232,0.007631390890591616,0.0,0.006510416666666666,2.0413630650883148,0.0010415198374306674,0.02615903188656127,-0.0003145726970212616,0.02688597902697067,8.023096076392733e-18
