case,method,seed,gap_mm,bias_rms_mm,n_points,primary,stage,supported_fraction,measured_fit_seconds,freeze_seconds,shared_freeze_plus_fit_seconds,input_edit_rms_mm,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,output,output_sha256,ok,info_method,info_variant,info_sharing,info_budget,info_evaluation_only_oracle,info_sigma_mm,info_frozen_common_sha256,info_freeze_seconds,info_supported_fraction,info_active_point_count,info_point_count,info_input_units,info_gauge,info_observation_source,info_interpretation,info_prior,info_final_action,info_fit_rank,info_fit_parameter_count,info_fit_full_rank,info_fit_condition_number,info_fit_effective_condition_number,info_fit_condition_scope,info_fit_solver,info_intercept_scope,info_slope_scope,info_weighted_measurement_sse_mm2,info_measurement_residual_rms_mm,info_final_fit_row_visits,info_final_fit_design_elements,info_status,info_group_count,info_dictionary_size,info_dictionary_capacity_parameters,info_dictionary_candidate_pair_count,info_association_change_fraction,info_association_change_scope,info_grouping_description,info_search_work_proxy,info_budget_matching_scope,info_search_objective_kind,info_entropy_mean,info_margin_mean,info_confidence_scope,info_responsibility_stage,info_search_seconds,info_final_fit_seconds,info_fit_seconds,info_input_edit_rms_mm,info_actual_changed_fraction,info_output_sha256,info_group_assignment_sha256,info_total_seconds,group_count,evaluation_only_weightless_group_impurity,single_surface_fragment_groups,info_compute_target,info_compute_target_met,info_search_objective,info_local_starts_not_scheduled,info_pooling_merge_count,info_compute_proxy_ratio,info_compute_target_overshoot,info_budget_scope,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g2_s912101_b4,local_multistart_b6_shared,912101,2.0,4.0,768,False,public_development,1.0,0.020190242998069152,0.2043676699977368,0.22455791299580596,4.109613720528743,True,True,0.27616759367942384,0.42005764418263375,0.8328428116778208,0.90625,0.9986979166666666,0.32342527813672733,1.0,0.5011906659995481,0.3114002354157545,0.48489148101503365,,self-report; not geometry-derived layer count or success,0.4992898446070799,0.04360888392642679,0.4782567396420258,0.8770351067247596,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/dual_g2_s912101_b4__local_multistart_b6_shared.npz,52595e28babeebb37a627bf2e27b2e50ba16ec59debad15a2dd33253e8aedc9c,True,finite_surface_reassociation_v7,local_multistart,shared,6,False,1.0,202a174327831e464f987dd3db84d64f00f8f514ee2f99aeb3d04c4755fd654a,0.20435407799959648,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",6,6,True,4.319958864680368,4.319958864680368,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,726.554201297487,0.9749585794190975,768,4608,APPLY,4,4,12,946,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,24028,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.10552147854637854,0.8933108390363603,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.019691953988512978,0.0002586369955679402,0.020108600991079584,4.109613720528743,1.0,90f345b215ba8067eb928a304df4a4f109e26f479eeee61f65580c179a30fc1c,3999d91674fb735a23d8a051cbf7079e870fe3995f09699fdef55e37fdd6107f,0.22446267899067607,4,0.040364583333333336,,23348,True,956.6896126396099,16,7,1.0291245502826794,680,search plus final local sufficient fits; final pooling and output fit separately timed,1.7843604515054112,0.21563954849458877,0.8921802257527056,1.1380301900771672,0.8619698099228328,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b4,reassociate_b6_independent,912101,2.0,4.0,768,False,public_development,1.0,0.004339324994361959,0.2043676699977368,0.20870699499209877,4.091318751533852,True,True,0.6108637637356007,0.7031781156986562,1.1372190564306337,0.7955729166666666,0.9973958333333334,0.6702227205973305,1.0,0.7984656126221942,0.6799811793432182,0.7943604758975242,,self-report; not geometry-derived layer count or success,0.7972925834447546,0.04326512364624385,0.0884250617387855,0.19183686264006572,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/dual_g2_s912101_b4__reassociate_b6_independent.npz,0b357292edf02fce37db6700df2c09644a8834255f6f99a036c133b2fab6724f,True,finite_surface_reassociation_v7,reassociate,independent,6,False,1.0,202a174327831e464f987dd3db84d64f00f8f514ee2f99aeb3d04c4755fd654a,0.20435407799959648,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",9,9,True,3.217359894398024,3.217359894398024,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,331.3036134695064,0.6586595137560057,768,6912,APPLY,3,3,9,1796,0.5716145833333334,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,MAP original dictionary IDs,23348,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",fixed-candidate empirical free energy,0.7205179094323094,0.244368494597913,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.0038359489990398288,0.0002578060084488243,0.004265331997885369,4.091318751533852,1.0,9fbf837aa63155cc6ef3b3d47d70db78c436d0d540f67d301793e87b9d1f1d3b,95301868bfde9628ed94ca73eadb5057f07f0ef677105f3a3d6f10ecb01736e5,0.20861940999748185,3,0.234375,,,,450.38124556004044,,,,,,1.9206792156206052,0.07932078437939483,0.9603396078103026,1.7907949378298245,0.20920506217017554,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b4,reassociate_b6_shared,912101,2.0,4.0,768,False,public_development,1.0,0.004155451009864919,0.2043676699977368,0.20852312100760173,4.161880807720344,True,True,0.450383115740219,0.6025653102436517,1.338917948779775,0.7864583333333334,0.9921875,0.5449630659631161,1.0,0.7788790958156957,0.566492863612469,0.7443898526442989,,self-report; not geometry-derived layer count or success,0.7776664249757117,0.04344625834489756,0.9494772365646336,1.1378198061740046,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/dual_g2_s912101_b4__reassociate_b6_shared.npz,eb06e644a4b0715a6718eef5d4f80450ebbb342ba9f1fcae4f1683ad9bfdc63c,True,finite_surface_reassociation_v7,reassociate,shared,6,False,1.0,202a174327831e464f987dd3db84d64f00f8f514ee2f99aeb3d04c4755fd654a,0.20435407799959648,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",5,5,True,2.014485932061287,2.014485932061287,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,622.4328805207911,0.9021184653646451,768,3840,APPLY,3,3,9,1796,0.5716145833333334,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,MAP original dictionary IDs,23348,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",fixed-candidate empirical free energy,0.7205179094323094,0.244368494597913,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.003729883988853544,0.00020487100118771195,0.004084474989213049,4.161880807720344,1.0,a54cb7631481f149b2554ddf4921e77a2a29f8f1e20374bd5b87444bfe366ca4,95301868bfde9628ed94ca73eadb5057f07f0ef677105f3a3d6f10ecb01736e5,0.20843855298880953,3,0.234375,,,,450.38124556004044,,,,,,1.5517258353586234,0.4482741646413766,0.7758629176793117,1.5479676166060254,0.45203238339397456,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b0,identity,912101,4.0,0.0,768,False,public_development,0.0,0.0,0.0,0.0,0.0,True,True,0.8064323524355116,1.0120559962051876,1.9589509932716467,0.7135416666666666,0.97265625,0.7546138982885912,1.0,1.0218341833090723,0.8114042921165225,1.02095627707569,,self-report; not geometry-derived layer count or success,1.0209568799665358,0.04233376226979002,0.17861212065423093,0.44378565932449954,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/dual_g4_s912101_b0__identity.npz,766488a996619af41b0150420dc7d18d38720c9622adc3611e8ecb70b0e0905f,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00228714403052,0.002287144030519883,1.00057178600763,4.284237661241769,0.28423766124176897,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b0,original_b0_independent,912101,4.0,0.0,768,False,public_development,0.921875,0.0008146729960571975,0.2042870919976849,0.2051017649937421,0.9836449977495679,True,True,0.27401357331197074,0.4981743276956096,1.1263671348618052,0.9466145833333334,0.9869791666666666,0.27121744955039195,1.0,0.5243973453573241,0.280531470765593,0.514473747038019,,self-report; not geometry-derived layer count or success,0.522578525777236,0.043637830082386954,0.3762185849515909,0.39337562172175156,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/dual_g4_s912101_b0__original_b0_independent.npz,7963a2c1e8eeef827fd65583b9e561bb262355e0e93c19583076912d1b5a1b98,True,finite_surface_reassociation_v7,original,independent,1,False,1.0,5d2db3c1fcb923aaebcd28b20fd0ce1a66aaeefd548ac02157c29824d83360db,0.20427500500227325,0.921875,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",15,15,True,14.52156165626895,14.52156165626895,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,786.148475787767,1.0131062150194023,768,11520,APPLY,5,5,15,3347,0.0,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,unchanged original compatible groups,0,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",none: fixed original assignments,0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.00022516299213748425,0.00033211198751814663,0.0007372799882432446,0.9836449977495679,0.921875,3e4174847139b1b2e3c57281e386298ec7bd6c3cf3e6552bd79dacfda2d98890,f785f70a01a94b91d0d0b331076b399b592fa46a566b4f5b2bae6bba6cb8e52f,0.2050122849905165,5,0.053385416666666664,,,,,,,,,,3.811240715243759,0.18875928475624093,0.9528101788109398,3.4163846548627306,0.5836153451372694,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b0,original_b0_shared,912101,4.0,0.0,768,False,public_development,0.921875,0.0006158810138003901,0.2042870919976849,0.2049029730114853,1.1253217453346374,True,True,0.46589043272443753,0.6626657717680843,1.5689398967480923,0.8932291666666666,0.9869791666666666,0.468480710936155,1.0,0.7046911292652603,0.47894975283353974,0.6715318774735468,,self-report; not geometry-derived layer count or success,0.7021219608142746,0.060119379633077306,1.4425433331081583,2.79792726698307,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/dual_g4_s912101_b0__original_b0_shared.npz,b6ae2de9a9f7d7757fb4c1749c27bed53d376db042ec67229b0c83188a07f781,True,finite_surface_reassociation_v7,original,shared,1,False,1.0,5d2db3c1fcb923aaebcd28b20fd0ce1a66aaeefd548ac02157c29824d83360db,0.20427500500227325,0.921875,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",7,7,True,6.070740058801091,6.070740058801091,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,1038.8720832901288,1.1644445229425215,768,5376,APPLY,5,5,15,3347,0.0,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,unchanged original compatible groups,0,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",none: fixed original assignments,0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.00018281499797012657,0.00021269300486892462,0.0005491670017363504,1.1253217453346374,0.921875,76641f19fdd89ad388a8230a7c5844f84f5230eaf9b73ae63661fb7f17f8ff68,f785f70a01a94b91d0d0b331076b399b592fa46a566b4f5b2bae6bba6cb8e52f,0.2048241720040096,5,0.053385416666666664,,,,,,,,,,3.577575566204633,0.4224244337953671,0.8943938915511582,1.511839629480606,2.488160370519394,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b0,local_multistart_b1_independent,912101,4.0,0.0,768,False,public_development,0.921875,0.013529092000680976,0.2042870919976849,0.2178161839983659,0.9226486360353492,True,True,0.28104534078199517,0.45207218556660556,0.979553250493589,0.9609375,0.99609375,0.27102858288724097,1.0,0.4761359202465503,0.28662497327359004,0.47143918129852147,,self-report; not geometry-derived layer count or success,0.4734099360105009,0.05087678287355377,0.16344037921207202,0.1662884652966584,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/dual_g4_s912101_b0__local_multistart_b1_independent.npz,695b7a3cc22f5152ae420c754f22f318fa253d094b0b7410a00185e0807e3e02,True,finite_surface_reassociation_v7,local_multistart,independent,1,False,1.0,5d2db3c1fcb923aaebcd28b20fd0ce1a66aaeefd548ac02157c29824d83360db,0.20427500500227325,0.921875,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",12,12,True,8.928078274035075,8.928078274035075,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,695.8506493361765,0.952607381156098,768,9216,APPLY,4,4,12,1043,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,10691,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.13589113900641817,0.8560382323820209,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.013019744990742765,0.0002720339980442077,0.013452123996103182,0.9226486360353492,0.921875,f0a64840ec666ace167792042aa1ee9a54298d69a6ced8bd5cc03f6294533278,cae29be91be692ac565e7bb602a361c9ed5f8dcd66599e8374f1862a66890dba,0.21772712899837643,4,0.053385416666666664,,10041,True,1073.3865768771454,17,8,1.0647345881884274,650,search plus final local sufficient fits; final pooling and output fit separately timed,3.9114704528834516,0.08852954711654837,0.9778676132208629,3.8196456350532104,0.18035436494678958,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b0,local_multistart_b1_shared,912101,4.0,0.0,768,False,public_development,0.921875,0.013388484003371559,0.2042870919976849,0.21767557600105647,1.1246600613619553,True,True,0.42402895804553364,0.7333362703607753,1.8342122896161805,0.8658854166666666,0.95703125,0.40540715017147444,1.0,0.7382555552459854,0.42580762777545383,0.7061532158358524,,self-report; not geometry-derived layer count or success,0.7350081470433877,0.06916855232982652,1.2483038340238781,1.970700959694611,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/dual_g4_s912101_b0__local_multistart_b1_shared.npz,553c921e5d3c6de68c34c94ce9a055350fc282d6bb692672ba0a05f6fed4bbea,True,finite_surface_reassociation_v7,local_multistart,shared,1,False,1.0,5d2db3c1fcb923aaebcd28b20fd0ce1a66aaeefd548ac02157c29824d83360db,0.20427500500227325,0.921875,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",6,6,True,3.8909758474965352,3.8909758474965352,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,1030.8522533901964,1.1595197587645654,768,4608,APPLY,4,4,12,1043,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,10691,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.13589113900641817,0.8560382323820209,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.01291036199836526,0.0002302919892827049,0.013310310008819215,1.1246600613619553,0.921875,6b3a50527ba078c567ac0bf9d20bf77864014361c5e05248b075ce565844bebd,cae29be91be692ac565e7bb602a361c9ed5f8dcd66599e8374f1862a66890dba,0.21758531501109246,4,0.053385416666666664,,10041,True,1073.3865768771454,17,8,1.0647345881884274,650,search plus final local sufficient fits; final pooling and output fit separately timed,3.5797718314946225,0.4202281685053775,0.8949429578736556,1.981535561434798,2.0184644385652017,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b0,reassociate_b1_independent,912101,4.0,0.0,768,False,public_development,0.921875,0.0019495019951136783,0.2042870919976849,0.2062365939927986,0.6163706250198768,True,True,0.6418970623008855,0.8781836944048234,1.9229796551148535,0.8059895833333334,0.9778645833333334,0.5925152526734855,1.0,0.8962948866436276,0.6487508371363462,0.8947648879023701,,self-report; not geometry-derived layer count or success,0.8954969008461294,0.03781301890209963,0.23598754839488745,0.2796679981631827,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/dual_g4_s912101_b0__reassociate_b1_independent.npz,79a122b550548cdd2d7f9535395a3a6992d5c1b5b611e3fbf4b8958e70424d42,True,finite_surface_reassociation_v7,reassociate,independent,1,False,1.0,5d2db3c1fcb923aaebcd28b20fd0ce1a66aaeefd548ac02157c29824d83360db,0.20427500500227325,0.921875,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",15,15,True,6.646227271038625,6.646227271038625,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,292.65176022434434,0.6173201765505907,768,11520,APPLY,5,5,15,3347,0.50390625,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,MAP original dictionary IDs,10041,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",fixed-candidate empirical free energy,1.0174266554661495,0.19992187875703485,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.0014350310084410012,0.00026872400485444814,0.0018821740086423233,0.6163706250198768,0.921875,225ced5b508874030575ba37607b5ebd650ee44d31e738ad5dea459c7f142315,ced7989e2d2e0c94df1d0a97f71a4cab8ca5b74781b20d255ccdf4d61a66c4fb,0.20615717901091557,5,0.19791666666666666,,,,710.2435310726827,,,,,,3.9256011729441687,0.07439882705583134,0.9814002932360422,3.9995867511134255,0.0004132488865744577,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b0,reassociate_b1_shared,912101,4.0,0.0,768,False,public_development,0.921875,0.0018725789996096864,0.2042870919976849,0.2061596709972946,1.1481819769180743,True,True,0.8212150695131063,1.0295779086467185,1.9682113413745355,0.7239583333333334,0.9674479166666666,0.7699145927181882,1.0,1.0406109614193697,0.8269183721425701,0.9805186208378954,,self-report; not geometry-derived layer count or success,1.0394987750964892,0.0480985405084562,1.4528767132024898,1.823660490008898,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/dual_g4_s912101_b0__reassociate_b1_shared.npz,bafef99ee8aea610db50159c619210ddb25699321fdc66e62b69ef08106086d4,True,finite_surface_reassociation_v7,reassociate,shared,1,False,1.0,5d2db3c1fcb923aaebcd28b20fd0ce1a66aaeefd548ac02157c29824d83360db,0.20427500500227325,0.921875,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",7,7,True,2.744254615517483,2.744254615517483,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,1040.2306760794202,1.1641330073237068,768,5376,APPLY,5,5,15,3347,0.50390625,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,MAP original dictionary IDs,10041,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",fixed-candidate empirical free energy,1.0174266554661495,0.19992187875703485,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.0014197080017765984,0.00021273500169627368,0.0018067399942083284,1.1481819769180743,0.921875,e37e641ba89089178108552f48692d02edc4626cd742455e8d4f4a4e242e462d,ced7989e2d2e0c94df1d0a97f71a4cab8ca5b74781b20d255ccdf4d61a66c4fb,0.20608174499648158,5,0.19791666666666666,,,,710.2435310726827,,,,,,3.2885632509563623,0.7114367490436377,0.8221408127390906,2.0438619464133225,1.9561380535866775,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b0,local_multistart_b3_independent,912101,4.0,0.0,768,False,public_development,0.921875,0.020077276989468373,0.2042870919976849,0.22436436898715328,0.9308468523157712,True,True,0.2688906590225862,0.43543009725164733,0.9504771161786028,0.9622395833333334,0.9947916666666666,0.26134744224818823,1.0,0.47051692079569357,0.27683287526288397,0.4654984577621891,,self-report; not geometry-derived layer count or success,0.4680950402909898,0.047678150237164194,0.16714421247451774,0.18367329885878672,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/dual_g4_s912101_b0__local_multistart_b3_independent.npz,dda2ec76c9b489f1d0e6aad404c03255b184327a272f305938261f92f1d74454,True,finite_surface_reassociation_v7,local_multistart,independent,3,False,1.0,5d2db3c1fcb923aaebcd28b20fd0ce1a66aaeefd548ac02157c29824d83360db,0.20427500500227325,0.921875,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",12,12,True,8.838401676698624,8.838401676698624,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,705.3706669243295,0.9591001282861371,768,9216,APPLY,4,4,12,1043,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,24183,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.14353921670553485,0.8408843752893057,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.01956697400601115,0.00027062300068791956,0.01999903901014477,0.9308468523157712,0.921875,6b7d290dccaa45ccaa8ea931edfb8c519ace9e2f194c6021447bd67a45a64724,4a7285ee9d319bd647f7fd541dee841245125f44fa785e2c339e0263daeea176,0.22427404401241802,4,0.053385416666666664,,23429,True,1061.941789393939,17,8,1.0321823381279611,754,search plus final local sufficient fits; final pooling and output fit separately timed,3.8988833327762533,0.10111666722374668,0.9747208331940633,3.7887735477667213,0.21122645223327874,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b0,local_multistart_b3_shared,912101,4.0,0.0,768,False,public_development,0.921875,0.02046481599973049,0.2042870919976849,0.2247519079974154,1.1379439750302944,True,True,0.40947404168131235,0.7274780846413232,1.9038519506121327,0.8684895833333334,0.9661458333333334,0.38992296446852387,1.0,0.7315740982650081,0.4109449979450135,0.6985290483870531,,self-report; not geometry-derived layer count or success,0.729322332436126,0.05735500555477758,1.222178255615554,1.9260300848105558,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/dual_g4_s912101_b0__local_multistart_b3_shared.npz,effe167afe64a6cc7f8ee50c131e5959fd9dca9371d2fd4b7ebfe31e5eedd458,True,finite_surface_reassociation_v7,local_multistart,shared,3,False,1.0,5d2db3c1fcb923aaebcd28b20fd0ce1a66aaeefd548ac02157c29824d83360db,0.20427500500227325,0.921875,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",6,6,True,3.940477165702064,3.940477165702064,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,1037.4550442609511,1.1632205792733372,768,4608,APPLY,4,4,12,1043,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,24183,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.14353921670553485,0.8408843752893057,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.019952796996221878,0.0002668469969648868,0.020386711999890395,1.1379439750302944,0.921875,d4ae8f9e7f9a294cfe0bceaa5c065d27f58e1433b4337cd545b1dfd332547833,4a7285ee9d319bd647f7fd541dee841245125f44fa785e2c339e0263daeea176,0.22466171700216364,4,0.053385416666666664,,23429,True,1061.941789393939,17,8,1.0321823381279611,754,search plus final local sufficient fits; final pooling and output fit separately timed,3.567891680181539,0.432108319818461,0.8919729200453848,2.0047683325980428,1.9952316674019572,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
