case,patch,mode,method,scene,n_points,n_scans,sigma_mm,original_input,independent_real_geometry,recovery_xyz_rms_mm,recovery_normal_rms_mm,recovery_tangent_rms_mm,zero_edit_xyz_rms_mm,zero_edit_normal_rms_mm,zero_edit_tangent_rms_mm,self_response_xyz_rms_mm,self_response_normal_rms_mm,self_response_tangent_rms_mm,input_edit_xyz_rms_mm,input_edit_normal_rms_mm,input_edit_tangent_rms_mm,injected_xyz_rms_mm,injected_normal_rms_mm,injected_tangent_rms_mm,recovery_centroid_error_mm,input_edit_p95_mm,moved_fraction,unchanged_exact,current_input_pca_normal_world,candidate_axis_available,current_pca_vs_construction_abs_cos,input_axis_role,within_scan_nonconstant_edit_rms_mm,supported_point_fraction,support_mask_available,support_role,support_mask_sha256,candidate_reported_support_mask_sha256,method_status,method_reason,scan_bias_mm,transport_mass,ok,method_seconds,point_order_contract,source_point_id_sha256,output,output_sha256,candidate_axis_world,candidate_axis_vs_input_pca_abs_cos,candidate_axis_vs_input_pca_angle_deg,candidate_axis_abs_cos,edit_orthogonal_to_candidate_axis_rms_mm,injection_along_candidate_axis_rms_mm,best_scan_constant_axis_removable_rms_mm,best_scan_constant_axis_remaining_rms_mm,oracle_projection_scan_coefficients_mm,projection_role,projection_scope,candidate_axis_vs_zero_abs_cos
cy_thin__zero,cy_thin,zero,identity,courtyard,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_thin__zero.npz,not_measured,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,"[0.011696765480278091, 0.002644789187803448, 0.9999280927984029]",False,1.0,diagnostic PCA of current input; not substituted into estimators,0.0,,False,fraction only; point mask unavailable; applicability does not certify accuracy,,,IDENTITY,,,,True,8.83299799170345e-06,original row and source ID,b6ac555e6f64613e0ae0d746178980c49e6523e54a0ae8438333f9d8ba654b3f,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_thin__zero__identity.npz,2b7a9e53ed3a4a73f97e874bcbac1085e39df4abbd441bd2ad53820859dcd45e,,,,,,,,,,,,
cy_thin__zero,cy_thin,zero,pool_independent,courtyard,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_thin__zero.npz,not_measured,0.7228260413830969,0.722825337075098,0.0010090509549639268,0.7228260413830969,0.722825337075098,0.0010090509549639268,0.0,0.0,0.0,0.7228260413830969,0.722825337075098,0.0010090509549639268,0.0,0.0,0.0,0.020129341640654032,1.334319996799713,0.7560386473429952,False,"[0.011696765480278091, 0.002644789187803448, 0.9999280927984029]",True,1.0,diagnostic PCA of current input; not substituted into estimators,0.6595590951255942,0.7560386473429952,False,fraction only; point mask unavailable; applicability does not certify accuracy,,,APPLY,,"[1.0953963004793221, -0.08251037068545543]",,True,0.03048655499878805,original row and source ID,b6ac555e6f64613e0ae0d746178980c49e6523e54a0ae8438333f9d8ba654b3f,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_thin__zero__pool_independent.npz,0f424cd710c85796ea7d1ff3d6f184c0d421620bc74b37ba45171c0bf31f58cb,"[0.010514436368710783, 0.0019027377179734776, 0.9999429114789629]",0.9999990256189474,0.07998380869068902,0.9999990256189474,9.63703609161288e-14,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_thin__zero,cy_thin,zero,pool_compatible,courtyard,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_thin__zero.npz,not_measured,0.7690980732251299,0.7690973238305397,0.0010736458024662504,0.7690980732251299,0.7690973238305397,0.0010736458024662504,0.0,0.0,0.0,0.7690980732251299,0.7690973238305397,0.0010736458024662504,0.0,0.0,0.0,0.020129341640654577,1.4743880706280692,0.7560386473429952,False,"[0.011696765480278091, 0.002644789187803448, 0.9999280927984029]",True,1.0,diagnostic PCA of current input; not substituted into estimators,0.6924659079569101,0.7560386473429952,True,candidate-reported accepted original input rows; applicability does not certify accuracy,84d508292b4af244bebf8f71264590a8174b251bf54003f55d8feea57b895122,ea3ccfe687e938919d5ad2b05525e0ec5550850b7b786f5b31f7a740104df045,APPLY,,"[1.0953963004793221, -0.08251037068545543]",,True,0.03594510001130402,original row and source ID,b6ac555e6f64613e0ae0d746178980c49e6523e54a0ae8438333f9d8ba654b3f,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_thin__zero__pool_compatible.npz,46a10b9b928361622e81ce7b749e121222f57b58553a3ad1d4fe1044ad9483bc,"[0.010514436368710783, 0.0019027377179734776, 0.9999429114789629]",0.9999990256189474,0.07998380869068902,0.9999990256189474,9.892178257462234e-14,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_thin__zero,cy_thin,zero,shared_group_slope,courtyard,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_thin__zero.npz,not_measured,0.7690980732251299,0.7690973238305397,0.0010736458024662504,0.7690980732251299,0.7690973238305397,0.0010736458024662504,0.0,0.0,0.0,0.7690980732251299,0.7690973238305397,0.0010736458024662504,0.0,0.0,0.0,0.020129341640654577,1.4743880706280692,0.7560386473429952,False,"[0.011696765480278091, 0.002644789187803448, 0.9999280927984029]",True,1.0,diagnostic PCA of current input; not substituted into estimators,0.6924659079569101,0.7560386473429952,True,candidate-reported accepted original input rows; applicability does not certify accuracy,84d508292b4af244bebf8f71264590a8174b251bf54003f55d8feea57b895122,ea3ccfe687e938919d5ad2b05525e0ec5550850b7b786f5b31f7a740104df045,APPLY,,"[1.0953963004793221, -0.08251037068545543]",,True,0.035871164000127465,original row and source ID,b6ac555e6f64613e0ae0d746178980c49e6523e54a0ae8438333f9d8ba654b3f,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_thin__zero__shared_group_slope.npz,46a10b9b928361622e81ce7b749e121222f57b58553a3ad1d4fe1044ad9483bc,"[0.010514436368710783, 0.0019027377179734776, 0.9999429114789629]",0.9999990256189474,0.07998380869068902,0.9999990256189474,9.892178257462234e-14,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_thin__zero,cy_thin,zero,node_intercepts,courtyard,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_thin__zero.npz,not_measured,0.7512978404558075,0.751297108405427,0.0010487970271754678,0.7512978404558075,0.751297108405427,0.0010487970271754678,0.0,0.0,0.0,0.7512978404558075,0.751297108405427,0.0010487970271754678,0.0,0.0,0.0,0.020129341640654774,1.4162953564615457,0.7560386473429952,False,"[0.011696765480278091, 0.002644789187803448, 0.9999280927984029]",True,1.0,diagnostic PCA of current input; not substituted into estimators,0.6811272964793282,0.7560386473429952,True,candidate-reported accepted original input rows; applicability does not certify accuracy,84d508292b4af244bebf8f71264590a8174b251bf54003f55d8feea57b895122,ea3ccfe687e938919d5ad2b05525e0ec5550850b7b786f5b31f7a740104df045,APPLY,,"[1.0953963004793221, -0.08251037068545543]",,True,0.036123366007814184,original row and source ID,b6ac555e6f64613e0ae0d746178980c49e6523e54a0ae8438333f9d8ba654b3f,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_thin__zero__node_intercepts.npz,dde2aeb84db2e6a34b78ffcbceb8a3427542aecdec58fa32aa076860c092740f,"[0.010514436368710783, 0.0019027377179734776, 0.9999429114789629]",0.9999990256189474,0.07998380869068902,0.9999990256189474,9.868698968338783e-14,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_thin__zero,cy_thin,zero,graph_shared,courtyard,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_thin__zero.npz,not_measured,0.7228533680564851,0.7228526637218594,0.0010090891024555897,0.7228533680564851,0.7228526637218594,0.0010090891024555897,0.0,0.0,0.0,0.7228533680564851,0.7228526637218594,0.0010090891024555897,0.0,0.0,0.0,0.020129341640819472,1.3347471006836276,0.7560386473429952,False,"[0.011696765480278091, 0.002644789187803448, 0.9999280927984029]",True,1.0,diagnostic PCA of current input; not substituted into estimators,0.6595599183421773,0.7560386473429952,False,fraction only; point mask unavailable; applicability does not certify accuracy,,,APPLY,,"[1.0953963004793221, -0.08251037068545544]",,True,0.025293494007200934,original row and source ID,b6ac555e6f64613e0ae0d746178980c49e6523e54a0ae8438333f9d8ba654b3f,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_thin__zero__graph_shared.npz,1d62ec264d6be978831198126af0f546b6b151f867323ac7130a6e53ea736585,"[0.010514436368710803, 0.001902737717973474, 0.9999429114789629]",0.9999990256189474,0.07998380869068902,0.9999990256189474,9.45996941014508e-14,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_thin__zero,cy_thin,zero,measure_unbalanced,courtyard,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_thin__zero.npz,not_measured,0.3008792618412671,0.3008791786644548,0.0002237238227062741,0.3008792618412671,0.3008791786644548,0.0002237238227062741,0.0,0.0,0.0,0.3008792618412671,0.3008791786644548,0.0002237238227062741,0.0,0.0,0.0,4.053997748235279e-14,1.0962853757806599,1.0,False,"[0.011696765480278091, 0.002644789187803448, 0.9999280927984029]",True,1.0,diagnostic PCA of current input; not substituted into estimators,1.0898304812250112e-14,1.0,True,"whole-scan applicability, not point-level confidence; applicability does not certify accuracy",81641e1754bf20927aa270e74306126f0d7eaca77be6374553e92fc8e92113b1,,APPLY,,"[1.0962853757806745, -0.082577339993869]",0.583049247895624,True,0.011933046000194736,original row and source ID,b6ac555e6f64613e0ae0d746178980c49e6523e54a0ae8438333f9d8ba654b3f,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_thin__zero__measure_unbalanced.npz,4d9ea1cffdd411c5198c4a344960776321e00f9fa17cfce3671db7c45b6c8455,"[0.01242327708952162, 0.002486666847375751, 0.999919736116028]",0.9999997235541864,0.04260324199044376,0.9999997235541864,5.75962912345378e-14,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_thin__zero,cy_thin,zero,official_gicp,courtyard,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_thin__zero.npz,not_measured,4.361333050159597,0.2791678647304121,4.352389145942292,4.361333050159597,0.2791678647304121,4.352389145942292,0.0,0.0,0.0,4.361333050159597,0.2791678647304121,4.352389145942292,0.0,0.0,0.0,8.772412132375953e-14,14.669971840318809,1.0,False,"[0.011696765480278091, 0.002644789187803448, 0.9999280927984029]",False,1.0,diagnostic PCA of current input; not substituted into estimators,0.7923221406979846,1.0,True,"successfully linked registration component, not point-level inliers; applicability does not certify accuracy",81641e1754bf20927aa270e74306126f0d7eaca77be6374553e92fc8e92113b1,,APPLY,,,,True,0.0022452639968832955,original row and source ID,b6ac555e6f64613e0ae0d746178980c49e6523e54a0ae8438333f9d8ba654b3f,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_thin__zero__official_gicp.npz,6bad4dc7b6d54febf19cd19b6acde6e876c8e0dbe97c963c13c8ccab7f160be6,,,,,,,,,,,,
cy_thin__normal_translation,cy_thin,normal_translation,identity,courtyard,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_thin__normal_translation.npz,not_measured,3.5000000000000004,3.5000000000000004,1.1759555200826322e-13,0.0,0.0,0.0,3.5000000000000004,3.5000000000000004,1.1759555200826322e-13,0.0,0.0,0.0,3.5000000000000004,3.5000000000000004,1.1759555200826322e-13,4.0698272713026073e-14,0.0,0.0,True,"[0.012546815342154191, 0.0002169243328909165, 0.9999212620844721]",False,0.9999966914204098,diagnostic PCA of current input; not substituted into estimators,0.0,,False,fraction only; point mask unavailable; applicability does not certify accuracy,,,IDENTITY,,,,True,6.380010745488107e-06,original row and source ID,b6ac555e6f64613e0ae0d746178980c49e6523e54a0ae8438333f9d8ba654b3f,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_thin__normal_translation__identity.npz,5018e3cd7c0e11ca1f8ed3caffcddc9325d054b9d36fd6486ee19c8ec3105a9a,,,,,,,,,,,,
cy_thin__normal_translation,cy_thin,normal_translation,pool_independent,courtyard,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_thin__normal_translation.npz,not_measured,0.8646462455923266,0.8646344332363959,0.004519610479037613,0.7228260413830969,0.722825337075098,0.0010090509549639268,0.4744820621590088,0.47445736769471064,0.004840821301353271,3.2375888800145747,3.237585725369313,0.004519610479012731,3.5000000000000004,3.5000000000000004,1.1759555200826322e-13,0.2142153110286978,11.398730081107791,0.7560386473429952,False,"[0.012546815342154191, 0.0002169243328909165, 0.9999212620844721]",True,0.9999966914204098,diagnostic PCA of current input; not substituted into estimators,0.756673419484877,0.7560386473429952,False,fraction only; point mask unavailable; applicability does not certify accuracy,,,APPLY,,"[-11.657145245772519, 0.8780706808503974]",,True,0.031676592989242636,original row and source ID,b6ac555e6f64613e0ae0d746178980c49e6523e54a0ae8438333f9d8ba654b3f,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_thin__normal_translation__pool_independent.npz,6c12d78ed3099768a4341d903ce8832d36a9efb865fbf61bc13bb370849e49ec,"[0.010514436368710777, 0.0019027377179734741, 0.9999429114789629]",0.9999965135001212,0.15129778975413977,0.9999990256189474,9.634164097372172e-14,3.499996589666316,3.499996589666318,0.0048859312478712865,"[-12.752607318471973, 0.9605860058069797]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_thin__normal_translation,cy_thin,normal_translation,pool_compatible,courtyard,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_thin__normal_translation.npz,not_measured,0.9036834211959154,0.9036723391042545,0.004475408606991696,0.7690980732251299,0.7690973238305397,0.0010736458024662504,0.47448206210239824,0.4744573675667732,0.004840828291930238,3.20592520234315,3.205922078550377,0.004475408606966484,3.5000000000000004,3.5000000000000004,1.1759555200826322e-13,0.21421531102869934,11.275957502670886,0.7560386473429952,False,"[0.012546815342154191, 0.0002169243328909165, 0.9999212620844721]",True,0.9999966914204098,diagnostic PCA of current input; not substituted into estimators,0.7823215737385738,0.7560386473429952,True,candidate-reported accepted original input rows; applicability does not certify accuracy,84d508292b4af244bebf8f71264590a8174b251bf54003f55d8feea57b895122,ea3ccfe687e938919d5ad2b05525e0ec5550850b7b786f5b31f7a740104df045,APPLY,,"[-11.657145245772519, 0.8780706808503974]",,True,0.03706488599709701,original row and source ID,b6ac555e6f64613e0ae0d746178980c49e6523e54a0ae8438333f9d8ba654b3f,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_thin__normal_translation__pool_compatible.npz,d512428f01cd85aeca22a0d8ae73df141482c62c48a21ee9fce3917e08592b12,"[0.010514436368710777, 0.0019027377179734741, 0.9999429114789629]",0.9999965135001212,0.15129778975413977,0.9999990256189474,9.674383784611191e-14,3.499996589666316,3.499996589666318,0.0048859312478712865,"[-12.752607318471973, 0.9605860058069797]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_thin__normal_translation,cy_thin,normal_translation,shared_group_slope,courtyard,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_thin__normal_translation.npz,not_measured,0.9036834211959148,0.9036723391042537,0.004475408606991694,0.7690980732251299,0.7690973238305397,0.0010736458024662504,0.47448206210239824,0.4744573675667732,0.004840828291930239,3.20592520234315,3.205922078550377,0.004475408606966483,3.5000000000000004,3.5000000000000004,1.1759555200826322e-13,0.21421531102869917,11.275957502670886,0.7560386473429952,False,"[0.012546815342154191, 0.0002169243328909165, 0.9999212620844721]",True,0.9999966914204098,diagnostic PCA of current input; not substituted into estimators,0.7823215737385733,0.7560386473429952,True,candidate-reported accepted original input rows; applicability does not certify accuracy,84d508292b4af244bebf8f71264590a8174b251bf54003f55d8feea57b895122,ea3ccfe687e938919d5ad2b05525e0ec5550850b7b786f5b31f7a740104df045,APPLY,,"[-11.657145245772519, 0.8780706808503974]",,True,0.0370670069969492,original row and source ID,b6ac555e6f64613e0ae0d746178980c49e6523e54a0ae8438333f9d8ba654b3f,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_thin__normal_translation__shared_group_slope.npz,fe7067575a0ba1135b293b0b85c090f79f6ea554215f3fd5a4d8ea07c7629bf6,"[0.010514436368710777, 0.0019027377179734741, 0.9999429114789629]",0.9999965135001212,0.15129778975413977,0.9999990256189474,9.674938854432855e-14,3.499996589666316,3.499996589666318,0.0048859312478712865,"[-12.752607318471973, 0.9605860058069797]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_thin__normal_translation,cy_thin,normal_translation,node_intercepts,courtyard,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_thin__normal_translation.npz,not_measured,0.8885841436777349,0.888572767386154,0.004496382457614224,0.7512978404558075,0.751297108405427,0.0010487970271754678,0.4744820621000289,0.4744573675948602,0.004840825306851844,3.2209496620509523,3.22094652361863,0.004496382457589108,3.5000000000000004,3.5000000000000004,1.1759555200826322e-13,0.21421531102869906,11.33628281330057,0.7560386473429952,False,"[0.012546815342154191, 0.0002169243328909165, 0.9999212620844721]",True,0.9999966914204098,diagnostic PCA of current input; not substituted into estimators,0.773772690032597,0.7560386473429952,True,candidate-reported accepted original input rows; applicability does not certify accuracy,84d508292b4af244bebf8f71264590a8174b251bf54003f55d8feea57b895122,ea3ccfe687e938919d5ad2b05525e0ec5550850b7b786f5b31f7a740104df045,APPLY,,"[-11.657145245772519, 0.8780706808503974]",,True,0.03744797199033201,original row and source ID,b6ac555e6f64613e0ae0d746178980c49e6523e54a0ae8438333f9d8ba654b3f,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_thin__normal_translation__node_intercepts.npz,f43de2376353b601871d3fc36167ccc2e33c046c248e281fcf1f04722eab2d57,"[0.010514436368710777, 0.0019027377179734741, 0.9999429114789629]",0.9999965135001212,0.15129778975413977,0.9999990256189474,9.637205151922988e-14,3.499996589666316,3.499996589666318,0.0048859312478712865,"[-12.752607318471973, 0.9605860058069797]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_thin__normal_translation,cy_thin,normal_translation,graph_shared,courtyard,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_thin__normal_translation.npz,not_measured,0.8646690896671941,0.8646572780923096,0.004519520759164902,0.7228533680564851,0.7228526637218594,0.0010090891024555897,0.47448206215850086,0.47445736769412317,0.004840821309150969,3.237524609855571,3.237521455272933,0.004519520759140023,3.5000000000000004,3.5000000000000004,1.1759555200826322e-13,0.21421531102853467,11.398838186779377,0.7560386473429952,False,"[0.012546815342154191, 0.0002169243328909165, 0.9999212620844721]",True,0.9999966914204098,diagnostic PCA of current input; not substituted into estimators,0.7566686052464925,0.7560386473429952,False,fraction only; point mask unavailable; applicability does not certify accuracy,,,APPLY,,"[-11.657145245772519, 0.8780706808503975]",,True,0.027008412987925112,original row and source ID,b6ac555e6f64613e0ae0d746178980c49e6523e54a0ae8438333f9d8ba654b3f,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_thin__normal_translation__graph_shared.npz,356b550bf83e33188485916914860252b87dd672311eb161fab063ab128d8e40,"[0.01051443636871078, 0.001902737717973481, 0.9999429114789629]",0.9999965135001212,0.15129778975413977,0.9999990256189474,9.924861141594925e-14,3.499996589666316,3.499996589666318,0.0048859312478712665,"[-12.752607318471973, 0.9605860058069797]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_thin__normal_translation,cy_thin,normal_translation,measure_unbalanced,courtyard,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_thin__normal_translation.npz,not_measured,0.8652501916905431,0.8652479737569223,0.001959114611719415,0.3008792618412671,0.3008791786644548,0.0002237238227062741,0.564373016415344,0.5643687950924672,0.0021828384344256884,2.6347527546094467,2.634752026243079,0.0019591146117413517,3.5000000000000004,3.5000000000000004,1.1759555200826322e-13,9.282494242701976e-14,9.600000000000007,1.0,False,"[0.012546815342154191, 0.0002169243328909165, 0.9999212620844721]",True,0.9999966914204098,diagnostic PCA of current input; not substituted into estimators,1.0562915264335847e-13,1.0,True,"whole-scan applicability, not point-level confidence; applicability does not certify accuracy",81641e1754bf20927aa270e74306126f0d7eaca77be6374553e92fc8e92113b1,,APPLY,,"[-9.600000000000001, 0.7231168831168833]",0.39492595511596956,True,0.012147946996265091,original row and source ID,b6ac555e6f64613e0ae0d746178980c49e6523e54a0ae8438333f9d8ba654b3f,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_thin__normal_translation__measure_unbalanced.npz,13d333a957cc04112526ad444977e6f7cd065d81d48a22ec471aa8bebc81b6b6,"[0.012423277089521607, 0.0024866668473755293, 0.9999197361160281]",0.9999974165024448,0.13023920939059747,0.9999997235541865,1.2088351459804103e-13,3.499999032439654,3.499999032439655,0.0026024837165781987,"[-12.752616218974685, 0.9605866762344568]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
cy_thin__normal_translation,cy_thin,normal_translation,official_gicp,courtyard,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_thin__normal_translation.npz,not_measured,4.361333050159621,0.2791678647304202,4.352389145942316,4.361333050159597,0.2791678647304121,4.352389145942292,3.46440294994833e-13,1.1948567847159487e-14,3.462341833535631e-13,5.4287592795826685,3.2447089296173104,4.3523891459423325,3.5000000000000004,3.5000000000000004,1.1759555200826322e-13,6.539440615266083e-14,18.65315791774895,1.0,False,"[0.012546815342154191, 0.0002169243328909165, 0.9999212620844721]",False,0.9999966914204098,diagnostic PCA of current input; not substituted into estimators,0.7923221406979923,1.0,True,"successfully linked registration component, not point-level inliers; applicability does not certify accuracy",81641e1754bf20927aa270e74306126f0d7eaca77be6374553e92fc8e92113b1,,APPLY,,,,True,0.002262087000417523,original row and source ID,b6ac555e6f64613e0ae0d746178980c49e6523e54a0ae8438333f9d8ba654b3f,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_thin__normal_translation__official_gicp.npz,bf29ff1862e095841f5efea4272168c70a846b2bd3e47b5a946996df2d095f02,,,,,,,,,,,,
cy_thin__tangent_translation,cy_thin,tangent_translation,identity,courtyard,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_thin__tangent_translation.npz,not_measured,3.5000000000000044,9.72048050504803e-15,3.5000000000000044,0.0,0.0,0.0,3.5000000000000044,9.72048050504803e-15,3.5000000000000044,0.0,0.0,0.0,3.5000000000000044,9.72048050504803e-15,3.5000000000000044,3.2001379168487456e-14,0.0,0.0,True,"[0.011696718039165914, 0.002654956415852505, 0.9999280664095501]",False,0.999999999948312,diagnostic PCA of current input; not substituted into estimators,0.0,,False,fraction only; point mask unavailable; applicability does not certify accuracy,,,IDENTITY,,,,True,6.864996976219118e-06,original row and source ID,b6ac555e6f64613e0ae0d746178980c49e6523e54a0ae8438333f9d8ba654b3f,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_thin__tangent_translation__identity.npz,5cd756e59ff050040729b9ef195e7cc6bdd4316aad4785efd59ad28b30db3805,,,,,,,,,,,,
cy_thin__tangent_translation,cy_thin,tangent_translation,pool_independent,courtyard,414,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/inputs/cy_thin__tangent_translation.npz,not_measured,3.5731202579207952,0.7202298387052051,3.4997796154904726,0.7228260413830969,0.722825337075098,0.0010090509549639268,3.5015959584973455,0.105823815804215,3.499996510937344,0.7202305404841951,0.720229838705203,0.0010054276866887665,3.5000000000000044,9.72048050504803e-15,3.5000000000000044,0.020454296962864885,1.3858501407872623,0.7560386473429952,False,"[0.011696718039165914, 0.002654956415852505, 0.9999280664095501]",True,0.999999999948312,diagnostic PCA of current input; not substituted into estimators,0.6545498312498557,0.7560386473429952,False,fraction only; point mask unavailable; applicability does not certify accuracy,,,APPLY,,"[1.1130796834798324, -0.08384236576861076]",,True,0.030574552991311066,original row and source ID,b6ac555e6f64613e0ae0d746178980c49e6523e54a0ae8438333f9d8ba654b3f,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-transfer-v5-zrtui_f5/outputs/cy_thin__tangent_translation__pool_independent.npz,2992384b56bf9644f5ccf1aeb17a6be49b2a285ba52729b7edff48193424640b,"[0.010514436368710805, 0.0019027377179734707, 0.9999429114789629]",0.9999990180783529,0.08029270385102771,0.9999990256189474,9.267028721759687e-14,0.002574499544781476,0.0025744995447814774,3.49999905313589,"[0.009380461064767243, -0.0007065801840993507]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,known injection constant-axis diagnostic; not a bound on pooling or GICP,1.0
