case,method,output,output_sha256,gap_mm,seed,bias_rms_mm,chosen_k,true_k,seconds,supported_fraction,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g2_s912113_b0,global_free_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-development-zh54hd3y/outputs/dual_g2_s912113_b0__global_free_i12.npz,d789b082a6bfd79a14c715304b0d58917e9d67c059d6420476b9fb2e72e8a932,2.0,912113,0.0,2,2,0.028244149012607522,1.0,True,True,0.4425275731394274,0.5422900492116385,1.0042194797075146,0.8919270833333334,1.0,0.4686274201982361,1.0,0.607446935664388,0.47992786249109165,0.5780341988101586,1.6456542451400753,0.3543457548599247,0.8228271225700377,,self-report; not geometry-derived layer count or success,0.6029770801606914,0.07355556028569359,0.934845827356421,0.9546484523029886,0.6784134211689895,1.3215865788310106,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912113_b0,global_free_i36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-development-zh54hd3y/outputs/dual_g2_s912113_b0__global_free_i36.npz,b3e965efbb88384dc8c40c93e63ad0e943e744f5f017bf8b30f443e5eebdbe31,2.0,912113,0.0,2,2,0.07882670800609048,1.0,True,True,0.44555964662020847,0.5450074016302494,1.0069077896091052,0.88671875,1.0,0.4726905399554509,1.0,0.611111090958703,0.4837153279470497,0.5801422073514008,1.63255693252124,0.3674430674787601,0.81627846626062,,self-report; not geometry-derived layer count or success,0.6068211491001378,0.07228318267428707,0.9286197394545797,0.9297757414659106,0.6789833162715204,1.3210166837284796,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912113_b0,spatial_free_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-development-zh54hd3y/outputs/dual_g2_s912113_b0__spatial_free_i12.npz,b6936ae18c358f36b8a27209ddc505c428193b1565a254254c933bf1af484324,2.0,912113,0.0,2,2,0.037282106990460306,1.0,True,True,0.12630376255854384,0.21997414781134675,0.27739189748529336,0.9765625,1.0,0.1464545579585609,1.0,0.3194556065118532,0.15304930542712528,0.317746472790097,1.9401307897828894,0.05986921021711056,0.9700653948914447,,self-report; not geometry-derived layer count or success,0.319331506618883,0.008903561779998353,0.37746139969798514,0.38530594636900894,1.5911948264193683,0.40880517358063173,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912113_b0,spatial_free_i36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-development-zh54hd3y/outputs/dual_g2_s912113_b0__spatial_free_i36.npz,0f2e57af76043c543d06ec16efd8073741162ae13a4ff97cc695c50a574b20ed,2.0,912113,0.0,2,2,0.10256836499320343,1.0,True,True,0.09685433016484168,0.1440087928511184,0.1983729839536647,0.9856770833333334,0.9973958333333334,0.11957769774841369,1.0,0.27369802100428414,0.12364480290401687,0.27157498384226186,1.9370658215120817,0.06293417848791827,0.9685329107560409,,self-report; not geometry-derived layer count or success,0.2736021180016659,0.0072448413829478975,0.3128006044680325,0.342669010568712,1.7069666452932086,0.29303335470679137,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912113_b0,spatial_fixed_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-development-zh54hd3y/outputs/dual_g2_s912113_b0__spatial_fixed_i12.npz,e97ce1066238d7edd783a5715cc223667ef245bee839824368be19afaaee83fb,2.0,912113,0.0,2,2,0.03495642500638496,1.0,True,True,0.10626687957851011,0.18289412555260232,0.22009358994145525,0.9817708333333334,0.9986979166666666,0.1279158217728076,1.0,0.30168746322915135,0.1348347860178034,0.30019293068230996,1.9443690043168786,0.055630995683121354,0.9721845021584393,,self-report; not geometry-derived layer count or success,0.30168498689943235,0.0012223539298781862,0.3296629878138526,0.3531737070339738,1.675358240817462,0.3246417591825379,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912113_b0,spatial_fixed_i36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-development-zh54hd3y/outputs/dual_g2_s912113_b0__spatial_fixed_i36.npz,9be62b5368232bcee6b2c25ecf17f54f95effd1cf635b192f798bd058e4889e5,2.0,912113,0.0,2,2,0.09115880999888759,1.0,True,True,0.09227485070818248,0.13963526280673333,0.1874101909773876,0.9856770833333334,0.9986979166666666,0.11512616790890211,1.0,0.2714445100515444,0.1191056711646145,0.2660741205502504,1.9034510160447036,0.09654898395529643,0.9517255080223518,,self-report; not geometry-derived layer count or success,0.2704692384526868,0.0229894125185198,0.3008119505271953,0.3307534214642059,1.6805576966196558,0.3194423033803442,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912113_b0,spatial_seed_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-development-zh54hd3y/outputs/dual_g2_s912113_b0__spatial_seed_i12.npz,b96a5f819d71fc2a5a4fe06a5e373f5f5577cefe047fa139d1ed4f49d4e0e88b,2.0,912113,0.0,2,2,0.038836009000078775,1.0,True,True,0.16508010446762486,0.2721680222709011,0.37217615155194034,0.96484375,1.0,0.18401441947743416,1.0,0.3567801912784086,0.19160514678572468,0.35480976773293393,1.9355358035389367,0.06446419646106327,0.9677679017694684,,self-report; not geometry-derived layer count or success,0.3564093558223639,0.016262717206710922,0.4429517828311121,0.4795357669554811,1.484432695086503,0.515567304913497,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912113_b0,spatial_seed_i36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-development-zh54hd3y/outputs/dual_g2_s912113_b0__spatial_seed_i36.npz,5c331522d9248056819390d60368f7db177a245547e6ba9fb4f46f88b34dbdc9,2.0,912113,0.0,2,2,0.1044680229970254,1.0,True,True,0.11412262192195122,0.20067430806800476,0.2500153435474178,0.9791666666666666,0.9986979166666666,0.13475151441675126,1.0,0.30925864998291974,0.14169780595814224,0.3075007317541088,1.9376422100737825,0.062357789926217544,0.9688211050368912,,self-report; not geometry-derived layer count or success,0.3092559798442265,0.0012851147207356415,0.35395590180940745,0.3679583089076787,1.622116756418891,0.37788324358110903,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912113_b0,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/dual_g2_s912113_b0__original_b0_independent.npz,6caa32ddadf00ebd6d47e9410b047e8494e3094e008c38522efb6bbf0f086aa5,2.0,912113,0.0,,2,,,True,True,0.24523086062903263,0.3580292615587725,0.8623715264821801,0.9895833333333334,1.0,0.24760980370617366,1.0,0.3610879691221225,0.24622661016854808,0.3328679682158409,1.7136850816423808,0.28631491835761924,0.8568425408211904,,self-report; not geometry-derived layer count or success,0.3607885919803023,0.014700793910870405,0.7390566903162732,0.9239563744091235,0.8895634496178687,1.1104365503821314,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912113_b0,old_multistart,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-development-vbwoojgf/outputs/dual_g2_s912113_b0__local_multistart_b6_independent.npz,6a2123200d2ada600c3be08ffa5be5ffd5e8937934cfbf908a0124bb95c7e2ca,2.0,912113,0.0,,2,,,True,True,0.24523086062903263,0.3580292615587725,0.8623715264821801,0.9895833333333334,1.0,0.24760980370617366,1.0,0.3610879691221225,0.24622661016854808,0.3328679682158409,1.7136850816423808,0.28631491835761924,0.8568425408211904,,self-report; not geometry-derived layer count or success,0.3607885919803023,0.014700793910870405,0.7390566903162732,0.9239563744091235,0.8895634496178687,1.1104365503821314,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912113_b4,global_free_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-development-zh54hd3y/outputs/dual_g2_s912113_b4__global_free_i12.npz,0a02c769a966015cdfef02f48dc2c97ab1e45d83bd805b284a4fcc804dc6286e,2.0,912113,4.0,2,2,0.028076785005396232,1.0,True,True,0.44366331357262606,0.5435323701914253,1.0051783722101932,0.8932291666666666,1.0,0.47579694537898004,1.0,0.610776086866582,0.48098715673886855,0.5786456414968101,1.64328208064629,0.35671791935371,0.821641040323145,,self-report; not geometry-derived layer count or success,0.606252764812188,0.0741957778154002,0.936795445842067,0.9541021411033789,0.6755858078701699,1.3244141921298302,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
