balanced_source_mae_mm,case,coverage_1mm,cross_midplane_mass,dependence,dual_missed,fitted_gap_error_mm,gap,matched_rms_mm,method,model_k,n,phase,posterior_brier,ratio,representation,risk_rms_mm,seed,sigma,single_false_split,source_gap_error_mm,status,surface_mae_mm,upper_mass,upper_mass_error,vertical_w1_mm
0.07334684377671241,s9201101_g2_n1_p0.5_l1,0.9895833333333334,0.01171875,1.0,0,0.010036872396502972,2.0,0.22814909740891098,candidate_retained,2,768,confirmation,0.007850340018433792,0.5,points,0.22814909740891098,9201101,1.0,,0.07122397499191924,OK,0.05006212738005741,0.4934895833333333,0.006510416666666685,0.0617254590662048
0.7800528421610249,s9201101_g2_n1_p0.5_l1,0.7109375,0.17317708333333334,1.0,,,2.0,0.9682374915745877,identity,0,768,confirmation,,0.5,points,0.9682374915745877,9201101,1.0,,0.052606144676836886,OK,0.621531673615266,0.48828125,0.01171875,0.6223499237810476
0.4787843070606785,s9201101_g2_n1_p0.8_l0,0.8971354166666666,0.21677101400228438,0.0,0,0.014274636668428098,2.0,0.6462939903871125,v18_map,2,768,confirmation,0.07746951541974521,0.8,points,0.6462939903871125,9201101,1.0,,0.8508965588418529,OK,0.06507877961403928,0.85546875,0.05598958333333337,0.16026429266541192
0.45522778935740515,s9201101_g2_n1_p0.8_l0,0.9010416666666666,0.20703075426202464,0.0,0,0.002844322384753628,2.0,0.6338148067711047,old_crossfit_gate_map,2,768,confirmation,0.0768923730073219,0.8,points,0.6338148067711047,9201101,1.0,,0.8186399911705795,OK,0.060293309731822536,0.8515625,0.05208333333333337,0.14946837842879224
0.47878430535186867,s9201101_g2_n1_p0.8_l0,0.8971354166666666,0.21677101400228438,0.0,0,0.014274630098806362,2.0,0.6462939897513333,old_insample_gate_map,2,768,confirmation,0.0774695154085077,0.8,points,0.6462939897513333,9201101,1.0,,0.8508965625934917,OK,0.06507877896101698,0.85546875,0.05598958333333337,0.16026429199312883
0.47878430535186867,s9201101_g2_n1_p0.8_l0,0.8971354166666666,0.21677101400228438,0.0,0,0.014274630098806362,2.0,0.6462939897513333,repaired_insample_map,2,768,confirmation,0.0774695154085077,0.8,points,0.6462939897513333,9201101,1.0,,0.8508965625934917,OK,0.06507877896101698,0.85546875,0.05598958333333337,0.16026429199312883
0.45522778935740515,s9201101_g2_n1_p0.8_l0,0.9010416666666666,0.20703075426202464,0.0,0,0.002844322384753628,2.0,0.6338148067711047,repaired_crossfit_map,2,768,confirmation,0.0768923730073219,0.8,points,0.6338148067711047,9201101,1.0,,0.8186399911705795,OK,0.060293309731822536,0.8515625,0.05208333333333337,0.14946837842879224
0.9939234847706149,s9201101_g2_n1_p0.8_l0,0.7994791666666666,0.5,0.0,1,2.0,2.0,0.8013077902546611,candidate_pool_S,1,768,confirmation,0.7994791666666666,0.8,points,0.8013077902546611,9201101,1.0,,1.9878469695412297,OK,0.42539706313670167,1.0,0.20052083333333337,0.6049801658491902
0.4787843070606785,s9201101_g2_n1_p0.8_l0,0.8971354166666666,0.21677101400228438,0.0,0,0.014274636668428098,2.0,0.6462939903871125,candidate_pool_C,2,768,confirmation,0.07746951541974521,0.8,points,0.6462939903871125,9201101,1.0,,0.8508965588418529,OK,0.06507877961403928,0.85546875,0.05598958333333337,0.16026429266541192
0.5340106777107156,s9201101_g2_n1_p0.8_l0,0.8893229166666666,0.23868395448200008,0.0,0,0.08956674050099744,2.0,0.6617900163973361,candidate_pool_L,2,768,confirmation,0.0874035656598617,0.8,points,0.6617900163973361,9201101,1.0,,0.901375661264223,OK,0.0922447033796132,0.8658854166666666,0.06640625,0.19737568294799354
0.47331866704073344,s9201101_g2_n1_p0.8_l0,0.890625,0.21841025424087315,0.0,0,0.03622424984857764,2.0,0.6612771795702265,candidate_pool_R,2,768,confirmation,0.08492862908050682,0.8,points,0.6612771795702265,9201101,1.0,,0.85203837409126,OK,0.06024624313759008,0.8463541666666666,0.046875,0.14074341057061948
0.4871115694060772,s9201101_g2_n1_p0.8_l0,0.8802083333333334,0.16654680824061932,0.0,0,0.18619465782863798,2.0,0.6587369349328811,candidate_legacy_spatial,2,768,confirmation,0.09040349260863378,0.8,points,0.6587369349328811,9201101,1.0,,0.8092356097501388,OK,0.16780001888375984,0.7734375,0.02604166666666663,0.1901780629487044
0.4787843070606785,s9201101_g2_n1_p0.8_l0,0.8971354166666666,0.21677101400228438,0.0,0,0.014274636668428098,2.0,0.6462939903871125,candidate_retained,2,768,confirmation,0.07746951541974521,0.8,points,0.6462939903871125,9201101,1.0,,0.8508965588418529,OK,0.06507877961403928,0.85546875,0.05598958333333337,0.16026429266541192
0.7843073421455103,s9201101_g2_n1_p0.8_l0,0.7018229166666666,0.16096281568594273,0.0,,,2.0,0.9682374915745877,identity,0,768,confirmation,,0.8,points,0.9682374915745877,9201101,1.0,,0.029550052705122454,OK,0.6411989690143098,0.7109375,0.08854166666666663,0.6807088117676379
0.13953907533718263,s9201101_g2_n1_p0.8_l1,0.984375,0.034910529210203475,1.0,0,0.03285856220090233,2.0,0.27208347550644163,v18_map,2,768,confirmation,0.011893046443159439,0.8,points,0.27208347550644163,9201101,1.0,,0.11652831907736139,OK,0.06977406581774624,0.80859375,0.00911458333333337,0.08512514189497442
0.13697055355363089,s9201101_g2_n1_p0.8_l1,0.984375,0.034910529210203475,1.0,0,0.019420602370959994,2.0,0.27054834524599486,old_crossfit_gate_map,2,768,confirmation,0.012346246209514203,0.8,points,0.27054834524599486,9201101,1.0,,0.12086553660157451,OK,0.06805186424673453,0.80859375,0.00911458333333337,0.08349177826461514
