phase,kind,case,seed,gap,sigma,method,status,shared_case_seconds,bias,retain,selected_family,replaced_r,surface_mae_mm,balanced_source_mae_mm,matched_rms_mm,coverage_1mm,model_k,distance_to_fitted_surface_mm,source_gap_mm,source_gap_error_mm,fitted_gap_mm,fitted_gap_error_mm
bridge,bridge,s9182111_g4_n0.5_b4_r0.25,9182111,4,0.5,retained_half,OK,1.5869903190032346,4,0.25,L,True,0.2661741883282003,0.22140512589892003,0.9899658560594431,0.9705882352941176,2,3.820361436245567e-08,4.071998155956229,0.07199815595622905,4.097978608805865,0.09797860880586473
bridge,bridge,s9182111_g4_n0.5_b4_r0.25,9182111,4,0.5,retained_map,OK,1.5869895790019655,4,0.25,L,True,0.26617422168700083,0.22140518003512355,0.9899658601277668,0.9705882352941176,2,0.0,4.071998268985301,0.07199826898530137,4.097978608805865,0.09797860880586473
bridge,bridge,s9182111_g4_n0.5_b4_r0.25,9182111,4,0.5,retained_mean,OK,1.5869909989996813,4,0.25,L,True,0.26617415496939967,0.2214050717627165,0.9899658519916236,0.9705882352941176,2,7.640722872831866e-08,4.071998042927157,0.07199804292715672,4.097978608805865,0.09797860880586473
bridge,bridge,s9182111_g4_n0.5_b4_r0.25,9182111,4,0.5,v17_map,OK,1.586988757000654,4,0.25,,True,0.26617422168700083,0.22140518003512355,0.9899658601277668,0.9705882352941176,2,0.0,4.071998268985301,0.07199826898530137,4.097978608805865,0.09797860880586473
bridge,bridge,s9182111_g4_n0.5_b4_r1.0,9182111,4,0.5,identity,OK,2.6141327869991073,4,1.0,,True,3.1324192645292825,3.4300518344939617,4.043409288351122,0.14192708333333334,,,4.220039323807362,0.22003932380736213,,
bridge,bridge,s9182111_g4_n0.5_b4_r1.0,9182111,4,0.5,old_spatial36,OK,2.6141378300017095,4,1.0,,True,0.037894122562400344,0.04618907660826667,0.3870813450993497,0.9921875,2,0.0,3.970495458108385,0.02950454189161489,4.055444621289011,0.055444621289010954
bridge,bridge,s9182111_g4_n0.5_b4_r1.0,9182111,4,0.5,retained_half,OK,2.614140183002746,4,1.0,L,True,0.03789408913328326,0.046189042198938705,0.38708134212168965,0.9921875,2,1.2525008967392046e-09,3.97049543921253,0.02950456078746999,4.0554445334258995,0.0554445334258995
bridge,bridge,s9182111_g4_n0.5_b4_r1.0,9182111,4,0.5,retained_map,OK,2.614139432000229,4,1.0,L,True,0.03789409034652431,0.04618904387541018,0.387081342185377,0.9921875,2,0.0,3.9704954426094123,0.02950455739058766,4.0554445334258995,0.0554445334258995
bridge,bridge,s9182111_g4_n0.5_b4_r1.0,9182111,4,0.5,retained_mean,OK,2.61414082400006,4,1.0,L,True,0.03789408792004226,0.046189040522467265,0.3870813420580038,0.9921875,2,2.5050017969797664e-09,3.970495435815649,0.02950456418435099,4.0554445334258995,0.0554445334258995
bridge,bridge,s9182111_g4_n0.5_b4_r1.0,9182111,4,0.5,v17_map,OK,2.61413863600319,4,1.0,,True,0.03789409034652431,0.04618904387541018,0.387081342185377,0.9921875,2,0.0,3.9704954426094123,0.02950455739058766,4.0554445334258995,0.0554445334258995
bridge,bridge,s9182111_g4_n1.0_b0_r0.25,9182111,4,1.0,identity,OK,1.7334585639982834,0,0.25,,True,0.7984866413480987,0.8092919399231525,1.0087712249396572,0.7034313725490197,,,4.0291905478020285,0.029190547802028455,,
bridge,bridge,s9182111_g4_n1.0_b0_r0.25,9182111,4,1.0,old_spatial36,OK,1.7334637550011394,0,0.25,,True,0.12471473777589089,0.11550343557855866,0.26149456310809494,0.9828431372549019,2,0.0,4.019395950115115,0.019395950115114857,4.259210912419371,0.25921091241937066
bridge,bridge,s9182111_g4_n1.0_b0_r0.25,9182111,4,1.0,retained_half,OK,1.7334661829954712,0,0.25,L,True,0.12326887813619106,0.1269268899860384,0.31638775516489,0.9803921568627451,2,0.003955763423609136,3.990799900077018,0.009200099922982208,4.2588521269788,0.2588521269788
bridge,bridge,s9182111_g4_n1.0_b0_r0.25,9182111,4,1.0,retained_map,OK,1.733465477998834,0,0.25,L,True,0.12340140739052241,0.1299917467942421,0.33298385970052374,0.9803921568627451,2,0.0,3.990688407013328,0.009311592986672057,4.2588521269788,0.2588521269788
bridge,bridge,s9182111_g4_n1.0_b0_r0.25,9182111,4,1.0,retained_mean,OK,1.7334668789990246,0,0.25,L,True,0.12547089500475694,0.1252916022057006,0.3021685001395477,0.9803921568627451,2,0.007911526847218284,3.9909113931407076,0.009088606859292359,4.2588521269788,0.2588521269788
bridge,bridge,s9182111_g4_n1.0_b0_r0.25,9182111,4,1.0,v17_map,OK,1.733464687000378,0,0.25,,True,0.12340140739052241,0.1299917467942421,0.33298385970052374,0.9803921568627451,2,0.0,3.990688407013328,0.009311592986672057,4.2588521269788,0.2588521269788
bridge,bridge,s9182111_g4_n1.0_b0_r1.0,9182111,4,1.0,identity,OK,2.535715882004297,0,1.0,,True,0.7784085319670604,0.788455867749972,0.9862079631372077,0.7265625,,,3.991644118314439,0.008355881685560895,,
bridge,bridge,s9182111_g4_n1.0_b0_r1.0,9182111,4,1.0,old_spatial36,OK,2.535720213003515,0,1.0,,True,0.06364941688493299,0.06268494453727037,0.18946120236415553,0.9908854166666666,2,0.0,3.9958851598513996,0.004114840148600418,4.121799873261454,0.12179987326145358
bridge,bridge,s9182111_g4_n1.0_b0_r1.0,9182111,4,1.0,retained_half,OK,2.535722746004467,0,1.0,L,True,0.06362817474664623,0.06601729548242417,0.22826515573504572,0.9895833333333334,2,0.0031405179180656836,3.985292212335588,0.014707787664411942,4.121899123561721,0.12189912356172083
bridge,bridge,s9182111_g4_n1.0_b0_r1.0,9182111,4,1.0,retained_map,OK,2.535722082000575,0,1.0,L,True,0.0627183646648218,0.06599052571213365,0.24047906891804965,0.9895833333333334,2,0.0,3.989955853505097,0.010044146494903039,4.121899123561721,0.12189912356172083
bridge,bridge,s9182111_g4_n1.0_b0_r1.0,9182111,4,1.0,retained_mean,OK,2.5357234440016327,0,1.0,L,True,0.06609060345157551,0.06763695003759358,0.22010515596588892,0.9895833333333334,2,0.006281035836131378,3.9806285711660783,0.019371428833921733,4.121899123561721,0.12189912356172083
bridge,bridge,s9182111_g4_n1.0_b0_r1.0,9182111,4,1.0,v17_map,OK,2.5357210780057358,0,1.0,,True,0.0627183646648218,0.06599052571213365,0.24047906891804965,0.9895833333333334,2,0.0,3.989955853505097,0.010044146494903039,4.121899123561721,0.12189912356172083
bridge,bridge,s9182111_g4_n1.0_b4_r0.25,9182111,4,1.0,identity,OK,1.8853414670011261,4,0.25,,True,3.318664948511131,3.4888761505333195,4.134212672142701,0.18137254901960784,,,4.808874143088496,0.808874143088496,,
bridge,bridge,s9182111_g4_n1.0_b4_r0.25,9182111,4,1.0,old_spatial36,OK,1.8853462550032418,4,0.25,,True,0.7735867124920147,0.602584658723989,1.8395109540582328,0.8382352941176471,2,0.0,4.052434135497894,0.052434135497893664,4.265186172098164,0.2651861720981641
bridge,bridge,s9182111_g4_n1.0_b4_r0.25,9182111,4,1.0,retained_half,OK,1.885348565003369,4,0.25,L,True,0.7758026152257647,0.6165494111235484,1.8475537756576697,0.8357843137254902,2,0.004504875369096456,4.024817609911617,0.024817609911616856,4.263410110158382,0.26341011015838234
bridge,bridge,s9182111_g4_n1.0_b4_r0.25,9182111,4,1.0,retained_map,OK,1.8853478230012115,4,0.25,L,True,0.7738680347450648,0.618828843737826,1.8505781465390228,0.8357843137254902,2,0.0,4.023949982795244,0.023949982795244296,4.263410110158382,0.26341011015838234
bridge,bridge,s9182111_g4_n1.0_b4_r0.25,9182111,4,1.0,retained_mean,OK,1.8853492970010848,4,0.25,L,True,0.7785203107136625,0.6148180910738335,1.8452167695810404,0.8357843137254902,2,0.009009750738192901,4.025685237027989,0.025685237027989416,4.263410110158382,0.26341011015838234
bridge,bridge,s9182111_g4_n1.0_b4_r0.25,9182111,4,1.0,v17_map,OK,1.8853470480025862,4,0.25,,True,0.7738680347450648,0.618828843737826,1.8505781465390228,0.8357843137254902,2,0.0,4.023949982795244,0.023949982795244296,4.263410110158382,0.26341011015838234
bridge,bridge,s9182111_g4_n1.0_b4_r1.0,9182111,4,1.0,identity,OK,3.445598133999738,4,1.0,,True,3.175316817351694,3.4788130831118758,4.145433682924608,0.171875,,,4.215861382964582,0.21586138296458213,,
bridge,bridge,s9182111_g4_n1.0_b4_r1.0,9182111,4,1.0,old_spatial36,OK,3.4456039579963544,4,1.0,,True,0.06925333191039888,0.0725924018758651,0.3739715243269305,0.9921875,2,0.0,3.993916015455705,0.006083984544294818,4.121808306968096,0.12180830696809597
bridge,bridge,s9182111_g4_n1.0_b4_r1.0,9182111,4,1.0,retained_half,OK,3.4456074810004793,4,1.0,L,True,0.06923267677813448,0.0759247906834992,0.39504543445296547,0.9908854166666666,2,0.0031422095297760455,3.983321528945363,0.016678471054636823,4.121902816373074,0.12190281637307443
bridge,bridge,s9182111_g4_n1.0_b4_r1.0,9182111,4,1.0,retained_map,OK,3.4456063990000985,4,1.0,L,True,0.06832146410878635,0.07589729611969909,0.40223056351416253,0.9908854166666666,2,0.0,3.9879869900740097,0.012013009925990303,4.121902816373074,0.12190281637307443
bridge,bridge,s9182111_g4_n1.0_b4_r1.0,9182111,4,1.0,retained_mean,OK,3.4456085249985335,4,1.0,L,True,0.0716965805543307,0.07754503854509967,0.3903857996841334,0.9908854166666666,2,0.00628441905955209,3.9786560678167158,0.02134393218328423,4.121902816373074,0.12190281637307443
bridge,bridge,s9182111_g4_n1.0_b4_r1.0,9182111,4,1.0,v17_map,OK,3.4456052699970314,4,1.0,,True,0.06832146410878635,0.07589729611969909,0.40223056351416253,0.9908854166666666,2,0.0,3.9879869900740097,0.012013009925990303,4.121902816373074,0.12190281637307443
bridge,bridge,s9182111_g4_n2.0_b0_r0.25,9182111,4,2.0,identity,OK,3.0083346870014793,0,0.25,,True,1.5752016721881312,1.618583879846305,2.0175424498793144,0.4068627450980392,,,4.058381095604056,0.05838109560405602,,
bridge,bridge,s9182111_g4_n2.0_b0_r0.25,9182111,4,2.0,old_spatial36,OK,3.0083397590060486,0,0.25,,True,0.14465251988965278,0.19369953456731293,0.45755966034092455,0.9926470588235294,2,0.0,3.971904436534211,0.02809556346578912,4.572865968420647,0.572865968420647
bridge,bridge,s9182111_g4_n2.0_b0_r0.25,9182111,4,2.0,retained_half,OK,3.008348458002729,0,0.25,L,True,0.13834073972386995,0.17793748259878173,0.3971983108878151,0.9926470588235294,2,0.05619556898577918,3.907685256585045,0.09231474341495494,4.5367146506313265,0.5367146506313265
bridge,bridge,s9182111_g4_n2.0_b0_r0.25,9182111,4,2.0,retained_map,OK,3.008347369999683,0,0.25,L,True,0.14040869269594503,0.18655788320269315,0.45420906676228845,0.9926470588235294,2,0.0,3.9874207802506105,0.01257921974938947,4.5367146506313265,0.5367146506313265
bridge,bridge,s9182111_g4_n2.0_b0_r0.25,9182111,4,2.0,retained_mean,OK,3.008349576004548,0,0.25,L,True,0.17539888997165692,0.2062250193594205,0.4141212221710003,0.9705882352941176,2,0.11239113797155831,3.8279497329194796,0.1720502670805204,4.5367146506313265,0.5367146506313265
bridge,bridge,s9182111_g4_n2.0_b0_r0.25,9182111,4,2.0,v17_map,OK,3.008346046000952,0,0.25,,True,0.14040869269594503,0.18655788320269315,0.45420906676228845,0.9926470588235294,2,0.0,3.9874207802506105,0.01257921974938947,4.5367146506313265,0.5367146506313265
bridge,bridge,s9182111_g4_n2.0_b0_r1.0,9182111,4,2.0,identity,OK,2.918101013005071,0,1.0,,False,1.5009615248205865,1.576911735499944,1.9724159262744154,0.4296875,,,3.983288236628878,0.01671176337112179,,
bridge,bridge,s9182111_g4_n2.0_b0_r1.0,9182111,4,2.0,old_spatial36,OK,2.9181054900036543,0,1.0,,False,0.11053254407586906,0.12903862510289751,0.43268012473578277,0.9921875,2,0.0,3.945640451612913,0.05435954838708712,4.172483347864645,0.17248334786464525
bridge,bridge,s9182111_g4_n2.0_b0_r1.0,9182111,4,2.0,retained_half,OK,2.918108267003845,0,1.0,L,False,0.1334078122677436,0.14804255991375748,0.3576679727742537,0.9921875,2,0.04436058946468982,3.870061710526418,0.1299382894735821,4.242972590992941,0.24297259099294077
bridge,bridge,s9182111_g4_n2.0_b0_r1.0,9182111,4,2.0,retained_map,OK,2.918107386001793,0,1.0,L,False,0.12613183969397354,0.14841605049752266,0.4121177901351933,0.9921875,2,0.0,3.933012391656141,0.06698760834385897,4.242972590992941,0.24297259099294077
bridge,bridge,s9182111_g4_n2.0_b0_r1.0,9182111,4,2.0,retained_mean,OK,2.918109149999509,0,1.0,L,False,0.15906474158349018,0.16942946342968623,0.36164144148792854,0.9765625,2,0.08872117892937961,3.807111029396694,0.19288897060330612,4.242972590992941,0.24297259099294077
bridge,bridge,s9182111_g4_n2.0_b0_r1.0,9182111,4,2.0,v17_map,OK,2.918106552999234,0,1.0,,False,0.12613183969397354,0.14841605049752266,0.4121177901351933,0.9921875,2,0.0,3.933012391656141,0.06698760834385897,4.242972590992941,0.24297259099294077
bridge,bridge,s9182111_g4_n2.0_b4_r0.25,9182111,4,2.0,identity,OK,3.0392542389963637,4,0.25,,True,3.582019393214212,3.771720786532743,4.512742327960425,0.18137254901960784,,,4.8380646908905245,0.8380646908905245,,
bridge,bridge,s9182111_g4_n2.0_b4_r0.25,9182111,4,2.0,old_spatial36,OK,3.039259318000404,4,0.25,,True,0.14280769771379112,0.1987837497574007,0.4557419597201392,0.9926470588235294,2,0.0,3.9720943478983335,0.02790565210166651,4.573057742153604,0.5730577421536038
bridge,bridge,s9182111_g4_n2.0_b4_r0.25,9182111,4,2.0,retained_half,OK,3.039262724996661,4,0.25,L,True,0.1386782485873972,0.17896939523717809,0.39715701824243305,0.9926470588235294,2,0.05622546927476181,3.9078999839296,0.09210001607039997,4.5370952898964685,0.5370952898964685
bridge,bridge,s9182111_g4_n2.0_b4_r0.25,9182111,4,2.0,retained_map,OK,3.0392617250035983,4,0.25,L,True,0.13089171205640238,0.18625603022008755,0.44939636486585843,0.9926470588235294,2,0.0,3.9877019061546144,0.012298093845385605,4.5370952898964685,0.5370952898964685
bridge,bridge,s9182111_g4_n2.0_b4_r0.25,9182111,4,2.0,retained_mean,OK,3.0392637370023294,4,0.25,L,True,0.17902093672462424,0.20812641891360567,0.419312801300255,0.9705882352941176,2,0.11245093854952366,3.828098061704585,0.17190193829541478,4.5370952898964685,0.5370952898964685
bridge,bridge,s9182111_g4_n2.0_b4_r0.25,9182111,4,2.0,v17_map,OK,3.039260473997274,4,0.25,,True,0.13089171205640238,0.18625603022008755,0.44939636486585843,0.9926470588235294,2,0.0,3.9877019061546144,0.012298093845385605,4.5370952898964685,0.5370952898964685
bridge,bridge,s9182111_g4_n2.0_b4_r1.0,9182111,4,2.0,identity,OK,2.6729293249954935,4,1.0,,False,3.4289756119333332,3.7307663450544752,4.50715576968028,0.16796875,,,4.207505501279021,0.20750550127902123,,
bridge,bridge,s9182111_g4_n2.0_b4_r1.0,9182111,4,2.0,old_spatial36,OK,2.6729346309948596,4,1.0,,False,0.11037246211101515,0.12879145002023712,0.4362732029608166,0.9921875,2,0.0,3.946296207473575,0.05370379252642499,4.172640743532089,0.1726407435320887
bridge,bridge,s9182111_g4_n2.0_b4_r1.0,9182111,4,2.0,retained_half,OK,2.6729375229988364,4,1.0,L,False,0.133474823539929,0.1479672530301634,0.36202252561721837,0.9921875,2,0.04448766465831119,3.870263939047357,0.12973606095264278,4.243964685534294,0.2439646855342943
bridge,bridge,s9182111_g4_n2.0_b4_r1.0,9182111,4,2.0,retained_map,OK,2.6729367089938023,4,1.0,L,False,0.12617286644491166,0.148354277082286,0.41601326792888343,0.9921875,2,0.0,3.933332014766031,0.06666798523396888,4.243964685534294,0.2439646855342943
bridge,bridge,s9182111_g4_n2.0_b4_r1.0,9182111,4,2.0,retained_mean,OK,2.6729383439960657,4,1.0,L,False,0.15913322362821314,0.16942183887182127,0.36619253374032884,0.9765625,2,0.08897532931662237,3.8071958633286833,0.19280413667131668,4.243964685534294,0.2439646855342943
bridge,bridge,s9182111_g4_n2.0_b4_r1.0,9182111,4,2.0,v17_map,OK,2.6729357199947117,4,1.0,,False,0.12617286644491166,0.148354277082286,0.41601326792888343,0.9921875,2,0.0,3.933332014766031,0.06666798523396888,4.243964685534294,0.2439646855342943
bridge,bridge,s9182111_g8_n0.5_b0_r0.25,9182111,8,0.5,identity,OK,2.616199558004155,0,0.25,,True,0.3948917023708122,0.3973795965578286,0.4995943700006638,0.9571788413098237,,,8.011518106720535,0.011518106720535215,,
bridge,bridge,s9182111_g8_n0.5_b0_r0.25,9182111,8,0.5,old_spatial36,OK,2.616205179001554,0,0.25,,True,0.029806209063259384,0.03223726699839409,0.1055884466751637,1.0,2,0.0,8.013094625310476,0.013094625310476005,7.941246555163704,0.058753444836296076
bridge,bridge,s9182111_g8_n0.5_b0_r0.25,9182111,8,0.5,retained_half,OK,2.616208473002189,0,0.25,L,True,0.029806206602561718,0.03223726421503549,0.10558844627862583,1.0,2,0.0,8.013094629378266,0.013094629378265665,7.9412465737976925,0.0587534262023075
bridge,bridge,s9182111_g8_n0.5_b0_r0.25,9182111,8,0.5,retained_map,OK,2.6162075379979797,0,0.25,L,True,0.029806206602561718,0.03223726421503549,0.10558844627862583,1.0,2,0.0,8.013094629378266,0.013094629378265665,7.9412465737976925,0.0587534262023075
bridge,bridge,s9182111_g8_n0.5_b0_r0.25,9182111,8,0.5,retained_mean,OK,2.616209494000941,0,0.25,L,True,0.029806206602561718,0.03223726421503549,0.10558844627862583,1.0,2,0.0,8.013094629378266,0.013094629378265665,7.9412465737976925,0.0587534262023075
bridge,bridge,s9182111_g8_n0.5_b0_r0.25,9182111,8,0.5,v17_map,OK,2.616206464001152,0,0.25,,True,0.029806206602561718,0.03223726421503549,0.10558844627862583,1.0,2,0.0,8.013094629378266,0.013094629378265665,7.9412465737976925,0.0587534262023075
bridge,bridge,s9182111_g8_n0.5_b0_r1.0,9182111,8,0.5,identity,OK,2.445921348997217,0,1.0,,True,0.3921738979268538,0.3917059571115963,0.4931039815686039,0.96484375,,,7.993125134106149,0.006874865893850668,,
bridge,bridge,s9182111_g8_n0.5_b0_r1.0,9182111,8,0.5,old_spatial36,OK,2.4459259680006653,0,1.0,,True,0.026123637250629977,0.025709765500235352,0.07155128546631255,0.9986979166666666,2,0.0,7.997719363556243,0.002280636443757089,7.988573218109118,0.011426781890881976
bridge,bridge,s9182111_g8_n0.5_b0_r1.0,9182111,8,0.5,retained_half,OK,2.4459285579941934,0,1.0,L,True,0.026123670272326125,0.025709798209458616,0.07155129907587328,0.9986979166666666,2,0.0,7.997719353486614,0.0022806465133857756,7.9885732026978795,0.011426797302120484
bridge,bridge,s9182111_g8_n0.5_b0_r1.0,9182111,8,0.5,retained_map,OK,2.44592775899946,0,1.0,L,True,0.026123670272326125,0.025709798209458616,0.07155129907587328,0.9986979166666666,2,0.0,7.997719353486614,0.0022806465133857756,7.9885732026978795,0.011426797302120484
bridge,bridge,s9182111_g8_n0.5_b0_r1.0,9182111,8,0.5,retained_mean,OK,2.445929255998635,0,1.0,L,True,0.026123670272326125,0.025709798209458616,0.07155129907587328,0.9986979166666666,2,0.0,7.997719353486614,0.0022806465133857756,7.9885732026978795,0.011426797302120484
bridge,bridge,s9182111_g8_n0.5_b0_r1.0,9182111,8,0.5,v17_map,OK,2.445926968001004,0,1.0,,True,0.026123670272326125,0.025709798209458616,0.07155129907587328,0.9986979166666666,2,0.0,7.997719353486614,0.0022806465133857756,7.9885732026978795,0.011426797302120484
bridge,bridge,s9182111_g8_n0.5_b4_r0.25,9182111,8,0.5,identity,OK,1.6072157259986852,4,0.25,,True,3.2941009702144664,3.417568549816005,4.061120874237467,0.13350125944584382,,,8.319443462053933,0.3194434620539326,,
bridge,bridge,s9182111_g8_n0.5_b4_r0.25,9182111,8,0.5,old_spatial36,OK,1.6072206829994684,4,0.25,,True,0.15219011247177627,0.2034152007417451,0.7661155624814732,0.964735516372796,2,0.0,8.097331045210364,0.09733104521036395,7.941262661506465,0.05873733849353524
bridge,bridge,s9182111_g8_n0.5_b4_r0.25,9182111,8,0.5,retained_half,OK,1.6072239040004206,4,0.25,L,True,0.1521901114939473,0.20341519691589102,0.7661155624443692,0.964735516372796,2,0.0,8.097331028704293,0.09733102870429278,7.941262658734713,0.05873734126528696
bridge,bridge,s9182111_g8_n0.5_b4_r0.25,9182111,8,0.5,retained_map,OK,1.6072230249992572,4,0.25,L,True,0.1521901114939473,0.20341519691589102,0.7661155624443692,0.964735516372796,2,0.0,8.097331028704293,0.09733102870429278,7.941262658734713,0.05873734126528696
bridge,bridge,s9182111_g8_n0.5_b4_r0.25,9182111,8,0.5,retained_mean,OK,1.6072246609983267,4,0.25,L,True,0.1521901114939473,0.20341519691589102,0.7661155624443692,0.964735516372796,2,0.0,8.097331028704293,0.09733102870429278,7.941262658734713,0.05873734126528696
bridge,bridge,s9182111_g8_n0.5_b4_r0.25,9182111,8,0.5,v17_map,OK,1.6072219199995743,4,0.25,,True,0.1521901114939473,0.20341519691589102,0.7661155624443692,0.964735516372796,2,0.0,8.097331028704293,0.09733102870429278,7.941262658734713,0.05873734126528696
bridge,bridge,s9182111_g8_n0.5_b4_r1.0,9182111,8,0.5,identity,OK,2.4058998730033636,4,1.0,,True,3.14940335057136,3.469649331792321,4.043409288351123,0.14192708333333334,,,8.065308838044047,0.06530883804404652,,
bridge,bridge,s9182111_g8_n0.5_b4_r1.0,9182111,8,0.5,old_spatial36,OK,2.405904838000424,4,1.0,,True,0.07346592627672865,0.09240616304761443,0.5704289946319702,0.984375,2,0.0,8.017110398141114,0.017110398141113592,7.988549039891313,0.011450960108686736
bridge,bridge,s9182111_g8_n0.5_b4_r1.0,9182111,8,0.5,retained_half,OK,2.4059072630043374,4,1.0,L,True,0.07346582785678052,0.09240606873382483,0.5704289901089981,0.984375,2,0.0,8.017110280771265,0.01711028077126464,7.988549086274993,0.011450913725006728
bridge,bridge,s9182111_g8_n0.5_b4_r1.0,9182111,8,0.5,retained_map,OK,2.405906509004126,4,1.0,L,True,0.07346582785678052,0.09240606873382483,0.5704289901089981,0.984375,2,0.0,8.017110280771265,0.01711028077126464,7.988549086274993,0.011450913725006728
bridge,bridge,s9182111_g8_n0.5_b4_r1.0,9182111,8,0.5,retained_mean,OK,2.4059079690050567,4,1.0,L,True,0.07346582785678052,0.09240606873382483,0.5704289901089981,0.984375,2,0.0,8.017110280771265,0.01711028077126464,7.988549086274993,0.011450913725006728
bridge,bridge,s9182111_g8_n0.5_b4_r1.0,9182111,8,0.5,v17_map,OK,2.4059057100021164,4,1.0,,True,0.07346582785678052,0.09240606873382483,0.5704289901089981,0.984375,2,0.0,8.017110280771265,0.01711028077126464,7.988549086274993,0.011450913725006728
bridge,bridge,s9182111_g8_n1.0_b0_r0.25,9182111,8,1.0,identity,OK,2.865283453000302,0,0.25,,True,0.7897834047416245,0.7947591931156575,0.9991887400013276,0.7178841309823678,,,8.023036213441072,0.023036213441072206,,
bridge,bridge,s9182111_g8_n1.0_b0_r0.25,9182111,8,1.0,old_spatial36,OK,2.8652888249998796,0,0.25,,True,0.0689096059159147,0.062268666027766005,0.26326461360663267,0.9773299748110831,2,0.0,7.9787723762998475,0.02122762370015252,7.993498999566022,0.006501000433978277
bridge,bridge,s9182111_g8_n1.0_b0_r0.25,9182111,8,1.0,retained_half,OK,2.865292305999901,0,0.25,L,True,0.0689096113299431,0.06226867235342717,0.2632646147024478,0.9773299748110831,2,2.499145600882375e-10,7.978772402347273,0.02122759765272697,7.993499025196167,0.006500974803833159
bridge,bridge,s9182111_g8_n1.0_b0_r0.25,9182111,8,1.0,retained_map,OK,2.865291031994275,0,0.25,L,True,0.0689096114333337,0.06226867238138746,0.26326461471349305,0.9773299748110831,2,0.0,7.978772402804715,0.021227597195284886,7.993499025196167,0.006500974803833159
bridge,bridge,s9182111_g8_n1.0_b0_r0.25,9182111,8,1.0,retained_mean,OK,2.86529329699988,0,0.25,L,True,0.06890961122655248,0.062268672325466824,0.26326461469140255,0.9773299748110831,2,4.998291023654353e-10,7.97877240188983,0.021227598110169943,7.993499025196167,0.006500974803833159
bridge,bridge,s9182111_g8_n1.0_b0_r0.25,9182111,8,1.0,v17_map,OK,2.865289991001191,0,0.25,,True,0.0689096114333337,0.06226867238138746,0.26326461471349305,0.9773299748110831,2,0.0,7.978772402804715,0.021227597195284886,7.993499025196167,0.006500974803833159
bridge,bridge,s9182111_g8_n1.0_b0_r1.0,9182111,8,1.0,identity,OK,3.856808299002296,0,1.0,,True,0.7843477958537077,0.7834119142231927,0.9862079631372077,0.7239583333333334,,,7.9862502682122996,0.013749731787700448,,
bridge,bridge,s9182111_g8_n1.0_b0_r1.0,9182111,8,1.0,old_spatial36,OK,3.856814339000266,0,1.0,,True,0.05388048783702424,0.050611520972172,0.13758426948869965,0.9947916666666666,2,0.0,7.99117027772283,0.008829722277170049,7.970563993132336,0.029436006867664233
bridge,bridge,s9182111_g8_n1.0_b0_r1.0,9182111,8,1.0,retained_half,OK,3.8568179799985955,0,1.0,L,True,0.053880507515640545,0.0506115396670178,0.1375842781640064,0.9947916666666666,2,1.8521764113481874e-09,7.99117025950769,0.008829740492309668,7.97056401001971,0.029435989980290067
bridge,bridge,s9182111_g8_n1.0_b0_r1.0,9182111,8,1.0,retained_map,OK,3.856816924002487,0,1.0,L,True,0.05388050577584643,0.05061153816408683,0.13758427748888916,0.9947916666666666,2,0.0,7.9911702627167145,0.00882973728328551,7.97056401001971,0.029435989980290067
bridge,bridge,s9182111_g8_n1.0_b0_r1.0,9182111,8,1.0,retained_mean,OK,3.8568189029974747,0,1.0,L,True,0.05388050925543464,0.05061154116994876,0.13758427883913096,0.9947916666666666,2,3.7043528238790255e-09,7.991170256298665,0.008829743701334714,7.97056401001971,0.029435989980290067
bridge,bridge,s9182111_g8_n1.0_b0_r1.0,9182111,8,1.0,v17_map,OK,3.8568158359994413,0,1.0,,True,0.05388050577584643,0.05061153816408683,0.13758427748888916,0.9947916666666666,2,0.0,7.9911702627167145,0.00882973728328551,7.97056401001971,0.029435989980290067
bridge,bridge,s9182111_g8_n1.0_b4_r0.25,9182111,8,1.0,identity,OK,1.7881423080034438,4,0.25,,True,3.3586052595837437,3.497140403395473,4.189429474988364,0.16624685138539042,,,8.330961568774468,0.3309615687744678,,
bridge,bridge,s9182111_g8_n1.0_b4_r0.25,9182111,8,1.0,old_spatial36,OK,1.7881462330042268,4,0.25,,True,0.2620331023134668,0.22433389244520802,1.0347962052298434,0.9496221662468514,2,0.0,8.096493130326307,0.0964931303263068,7.981475806732464,0.018524193267536404
bridge,bridge,s9182111_g8_n1.0_b4_r0.25,9182111,8,1.0,retained_half,OK,1.7881490630024928,4,0.25,L,True,0.2620331310609658,0.22433392243929784,1.0347962065963683,0.9496221662468514,2,3.3232317991781883e-10,8.096493137551075,0.09649313755107514,7.981475746039795,0.018524253960205073
bridge,bridge,s9182111_g8_n1.0_b4_r0.25,9182111,8,1.0,retained_map,OK,1.7881483490054961,4,0.25,L,True,0.26203313088035063,0.22433392235690777,1.0347962065894178,0.9496221662468514,2,0.0,8.096493138120353,0.0964931381203531,7.981475746039795,0.018524253960205073
bridge,bridge,s9182111_g8_n1.0_b4_r0.25,9182111,8,1.0,retained_mean,OK,1.7881497100024717,4,0.25,L,True,0.262033131241581,0.22433392252168782,1.0347962066033187,0.9496221662468514,2,6.646463693348601e-10,8.096493136981799,0.09649313698179895,7.981475746039795,0.018524253960205073
