phase,kind,case,seed,gap,sigma,method,status,shared_case_seconds,dependence,selected_family,replaced_r,surface_mae_mm,balanced_source_mae_mm,matched_rms_mm,coverage_1mm,model_k,distance_to_fitted_surface_mm,source_gap_mm,source_gap_error_mm,fitted_gap_mm,fitted_gap_error_mm,bias,retain
development,bridge,s9172101_g0_n2.0_b4_r1.0,9172101,0,2.0,retained_half,OK,0.24788401599653298,,S,False,0.09409285656004455,0.09409285656004455,0.11633165176171369,1.0,1,0.0,,,,,4,1.0
development,bridge,s9172101_g0_n2.0_b4_r1.0,9172101,0,2.0,retained_map,OK,0.24788354699558113,,S,False,0.09409285656004455,0.09409285656004455,0.11633165176171369,1.0,1,0.0,,,,,4,1.0
development,bridge,s9172101_g0_n2.0_b4_r1.0,9172101,0,2.0,retained_mean,OK,0.24788457799877506,,S,False,0.09409285656004455,0.09409285656004455,0.11633165176171369,1.0,1,0.0,,,,,4,1.0
development,bridge,s9172101_g0_n2.0_b4_r1.0,9172101,0,2.0,v17_map,OK,0.24788296599581372,,,False,0.09409285656004455,0.09409285656004455,0.11633165176171369,1.0,1,1.5057485039255945e-17,,,,,4,1.0
development,bridge,s9172101_g2_n0.5_b0_r0.25,9172101,2,0.5,identity,OK,0.14256643800035818,,,True,0.4078920710119387,0.41974642472306334,0.517021135509691,0.9585492227979274,,,2.002525280113097,0.0025252801130970504,,,0,0.25
development,bridge,s9172101_g2_n0.5_b0_r0.25,9172101,2,0.5,old_spatial36,OK,0.14257083399570547,,,True,0.08453422030845813,0.09127319326837374,0.2266691835912552,0.9948186528497409,2,0.0,1.910795162485543,0.08920483751445696,2.0896768762412696,0.08967687624126963,0,0.25
development,bridge,s9172101_g2_n0.5_b0_r0.25,9172101,2,0.5,retained_half,OK,0.14257300100143766,,L,True,0.08596371295977412,0.09233532677240092,0.224457796964868,0.9948186528497409,2,0.002219474356138933,1.9090346656307389,0.09096533436926113,2.085081176617145,0.0850811766171451,0,0.25
development,bridge,s9172101_g2_n0.5_b0_r0.25,9172101,2,0.5,retained_map,OK,0.14257243600150105,,L,True,0.08548145068917724,0.09215506904798113,0.22664289129580575,0.9948186528497409,2,0.0,1.910697407175385,0.08930259282461495,2.085081176617145,0.0850811766171451,0,0.25
development,bridge,s9172101_g2_n0.5_b0_r0.25,9172101,2,0.5,retained_mean,OK,0.14257347999955527,,L,True,0.08716033808059385,0.09284625745384115,0.22523586095315298,0.9948186528497409,2,0.004438948712277874,1.9073719240860922,0.09262807591390776,2.085081176617145,0.0850811766171451,0,0.25
development,bridge,s9172101_g2_n0.5_b0_r0.25,9172101,2,0.5,v17_map,OK,0.14257178399566328,,,True,0.08548145068917724,0.09215506904798113,0.22664289129580575,0.9948186528497409,2,0.0,1.910697407175385,0.08930259282461495,2.085081176617145,0.0850811766171451,0,0.25
development,bridge,s9172101_g2_n0.5_b0_r1.0,9172101,2,0.5,identity,OK,0.2676062429964077,,,True,0.39856517957214166,0.40190188036391694,0.5019093496982822,0.9622395833333334,,,2.0329742405538447,0.03297424055384468,,,0,1.0
development,bridge,s9172101_g2_n0.5_b0_r1.0,9172101,2,0.5,old_spatial36,OK,0.26761076099501224,,,True,0.053562216206889744,0.0569098062520373,0.17716813742366577,0.9973958333333334,2,0.0,1.9858951319470863,0.014104868052913666,2.0917420322704965,0.09174203227049649,0,1.0
development,bridge,s9172101_g2_n0.5_b0_r1.0,9172101,2,0.5,retained_half,OK,0.26761268799600657,,L,True,0.053636108910550685,0.056089914571320655,0.17022204665715984,0.9973958333333334,2,0.001964624580656744,1.9845748834297294,0.01542511657027057,2.0910739992957477,0.09107399929574767,0,1.0
development,bridge,s9172101_g2_n0.5_b0_r1.0,9172101,2,0.5,retained_map,OK,0.26761207899835426,,L,True,0.05326940308581801,0.05659466833855884,0.17708290430184578,0.9973958333333334,2,0.0,1.986068607123547,0.013931392876453064,2.0910739992957477,0.09107399929574767,0,1.0
development,bridge,s9172101_g2_n0.5_b0_r1.0,9172101,2,0.5,retained_mean,OK,0.26761327699932735,,L,True,0.05507559792036473,0.05641357479365014,0.16485880698764754,0.9973958333333334,2,0.003929249161313482,1.983081159735912,0.016918840264088075,2.0910739992957477,0.09107399929574767,0,1.0
development,bridge,s9172101_g2_n0.5_b0_r1.0,9172101,2,0.5,v17_map,OK,0.26761150399397593,,,True,0.05326940308581801,0.05659466833855884,0.17708290430184578,0.9973958333333334,2,0.0,1.986068607123547,0.013931392876453064,2.0910739992957477,0.09107399929574767,0,1.0
development,bridge,s9172101_g2_n0.5_b4_r0.25,9172101,2,0.5,identity,OK,0.13969462000386557,,,True,3.338046191698012,3.469763731560904,4.07701206577243,0.11139896373056994,,,2.040661396049583,0.040661396049582965,,,4,0.25
development,bridge,s9172101_g2_n0.5_b4_r0.25,9172101,2,0.5,old_spatial36,OK,0.13969836899923394,,,True,0.5637458751245488,0.5012768423959666,1.4052149118174992,0.8989637305699482,2,0.0,1.9424256234658817,0.05757437653411834,2.0898183185580463,0.08981831855804634,4,0.25
development,bridge,s9172101_g2_n0.5_b4_r0.25,9172101,2,0.5,retained_half,OK,0.13970030799828237,,L,True,0.5651137014622597,0.5026942441587191,1.404888258894093,0.8989637305699482,2,0.0022203057831202107,1.9406595696571356,0.0593404303428644,2.0852227484237287,0.08522274842372868,4,0.25
development,bridge,s9172101_g2_n0.5_b4_r0.25,9172101,2,0.5,retained_map,OK,0.13969972699851496,,L,True,0.565269853626586,0.502830365734313,1.4053715173015298,0.8989637305699482,2,0.0,1.942326813047094,0.05767318695290591,2.0852227484237287,0.08522274842372868,4,0.25
development,bridge,s9172101_g2_n0.5_b4_r0.25,9172101,2,0.5,retained_mean,OK,0.13970087400230113,,L,True,0.5660371475830589,0.5033076278674032,1.4048812150193684,0.8989637305699482,2,0.004440611566240411,1.9389923262671773,0.061007673732822676,2.0852227484237287,0.08522274842372868,4,0.25
development,bridge,s9172101_g2_n0.5_b4_r0.25,9172101,2,0.5,v17_map,OK,0.13969908199942438,,,True,0.565269853626586,0.502830365734313,1.4053715173015298,0.8989637305699482,2,0.0,1.942326813047094,0.05767318695290591,2.0852227484237287,0.08522274842372868,4,0.25
development,bridge,s9172101_g2_n0.5_b4_r1.0,9172101,2,0.5,identity,OK,0.26705534900247585,,,True,3.1827206485674218,3.444076137157224,4.010758691029414,0.11588541666666667,,,2.2783422624681617,0.27834226246816174,,,4,1.0
development,bridge,s9172101_g2_n0.5_b4_r1.0,9172101,2,0.5,old_spatial36,OK,0.26705990899790777,,,True,0.25859244074145454,0.27123849244774345,1.1801807514972527,0.9348958333333334,2,0.0,2.0651080081956756,0.06510800819567564,2.091754908820579,0.09175490882057913,4,1.0
development,bridge,s9172101_g2_n0.5_b4_r1.0,9172101,2,0.5,retained_half,OK,0.26706269699934637,,L,True,0.2586658472981998,0.27042022102103036,1.179159777906395,0.9348958333333334,2,0.0019638820000221074,2.0637856780202593,0.06378567802025925,2.091084266834462,0.09108426683446202,4,1.0
development,bridge,s9172101_g2_n0.5_b4_r1.0,9172101,2,0.5,retained_map,OK,0.2670621229990502,,L,True,0.2582999534989833,0.27092404710008827,1.1801679788560797,0.9348958333333334,2,0.0,2.065281989980158,0.065281989980158,2.091084266834462,0.09108426683446202,4,1.0
development,bridge,s9172101_g2_n0.5_b4_r1.0,9172101,2,0.5,retained_mean,OK,0.26706331800232874,,L,True,0.26010433332967803,0.27074470969003267,1.178399004792251,0.9348958333333334,2,0.00392776400004422,2.062289366060361,0.06228936606036095,2.091084266834462,0.09108426683446202,4,1.0
development,bridge,s9172101_g2_n0.5_b4_r1.0,9172101,2,0.5,v17_map,OK,0.26706106399797136,,,True,0.2582999534989833,0.27092404710008827,1.1801679788560797,0.9348958333333334,2,0.0,2.065281989980158,0.065281989980158,2.091084266834462,0.09108426683446202,4,1.0
development,bridge,s9172101_g2_n1.0_b0_r0.25,9172101,2,1.0,identity,OK,0.10996224099653773,,,True,0.7968874831749222,0.8394928494461267,1.034042271019382,0.6865284974093264,,,2.005050560226195,0.005050560226194989,,,0,0.25
development,bridge,s9172101_g2_n1.0_b0_r0.25,9172101,2,1.0,old_spatial36,OK,0.10996599499776494,,,True,0.1125891295915861,0.1637077433615174,0.3293991252535628,0.9844559585492227,2,0.0,1.9514422169510715,0.04855778304892855,2.431801418185602,0.4318014181856018,0,0.25
development,bridge,s9172101_g2_n1.0_b0_r0.25,9172101,2,1.0,retained_half,OK,0.1099684089931543,,L,True,0.11315882012148346,0.15348342804484444,0.3190964286608402,0.9818652849740933,2,0.024355128674219056,1.912347647626864,0.08765235237313607,2.4183111099582626,0.4183111099582626,0,0.25
development,bridge,s9172101_g2_n1.0_b0_r0.25,9172101,2,1.0,retained_map,OK,0.10996780499408487,,L,True,0.12393900527320814,0.1704663771308732,0.36478519641337664,0.9818652849740933,2,0.0,1.9324174100497613,0.06758258995023869,2.4183111099582626,0.4183111099582626,0,0.25
development,bridge,s9172101_g2_n1.0_b0_r0.25,9172101,2,1.0,retained_mean,OK,0.10996890299429651,,L,True,0.12038039071675288,0.15174966527927441,0.29007999697644415,0.9818652849740933,2,0.04871025734843811,1.8922778852039672,0.10772211479603278,2.4183111099582626,0.4183111099582626,0,0.25
development,bridge,s9172101_g2_n1.0_b0_r0.25,9172101,2,1.0,v17_map,OK,0.1099670879993937,,,True,0.12393900527320814,0.1704663771308732,0.36478519641337664,0.9818652849740933,2,0.0,1.9324174100497613,0.06758258995023869,2.4183111099582626,0.4183111099582626,0,0.25
development,bridge,s9172101_g2_n1.0_b0_r1.0,9172101,2,1.0,identity,OK,0.21954008300235728,,,True,0.7563544443206931,0.8038037607278339,1.0038186993965643,0.70703125,,,2.065948481107689,0.06594848110768892,,,0,1.0
development,bridge,s9172101_g2_n1.0_b0_r1.0,9172101,2,1.0,old_spatial36,OK,0.21954409599857172,,,True,0.07931876675713012,0.10780616719757154,0.30321857794898405,0.98828125,2,0.0,2.0461935478082234,0.04619354780822338,2.298885903446978,0.29888590344697796,0,1.0
development,bridge,s9172101_g2_n1.0_b0_r1.0,9172101,2,1.0,retained_half,OK,0.2195463629977894,,L,True,0.07735655274976506,0.10212380380971223,0.2714026720407611,0.9895833333333334,2,0.020729553357591617,2.0194503479645354,0.019450347964535375,2.2901756185890556,0.2901756185890556,0,1.0
development,bridge,s9172101_g2_n1.0_b0_r1.0,9172101,2,1.0,retained_map,OK,0.21954567499778932,,L,True,0.08432474843642758,0.11230973513425029,0.30202754979894525,0.9895833333333334,2,0.0,2.043741770787378,0.043741770787378176,2.2901756185890556,0.2901756185890556,0,1.0
development,bridge,s9172101_g2_n1.0_b0_r1.0,9172101,2,1.0,retained_mean,OK,0.2195468299978529,,L,True,0.08611226533993681,0.1050440302729809,0.25820828464439954,0.9895833333333334,2,0.041459106715183235,1.995158925141693,0.004841074858306982,2.2901756185890556,0.2901756185890556,0,1.0
development,bridge,s9172101_g2_n1.0_b0_r1.0,9172101,2,1.0,v17_map,OK,0.2195449259961606,,,True,0.08432474843642758,0.11230973513425029,0.30202754979894525,0.9895833333333334,2,0.0,2.043741770787378,0.043741770787378176,2.2901756185890556,0.2901756185890556,0,1.0
development,bridge,s9172101_g2_n1.0_b4_r0.25,9172101,2,1.0,identity,OK,0.13028147199656814,,,True,3.379501840372953,3.516987836698841,4.168279256750822,0.11398963730569948,,,2.04318667616268,0.043186676162680016,,,4,0.25
development,bridge,s9172101_g2_n1.0_b4_r0.25,9172101,2,1.0,old_spatial36,OK,0.1302851539949188,,,True,0.2226627583959393,0.2586773128260107,0.3944223610683392,0.9844559585492227,2,0.0,1.9515230831237536,0.048476916876246445,2.432940402687943,0.43294040268794287,4,0.25
development,bridge,s9172101_g2_n1.0_b4_r0.25,9172101,2,1.0,retained_half,OK,0.1302874199973303,,L,True,0.23113989880688496,0.26592058681246455,0.3823612516149262,0.9818652849740933,2,0.02435068734231602,1.9124740381653804,0.08752596183461958,2.419360683597915,0.4193606835979149,4,0.25
development,bridge,s9172101_g2_n1.0_b4_r0.25,9172101,2,1.0,retained_map,OK,0.13028652999491896,,L,True,0.23772094362792806,0.2709447768791275,0.422586624842433,0.9818652849740933,2,0.0,1.9325306164958975,0.06746938350410248,2.419360683597915,0.4193606835979149,4,0.25
development,bridge,s9172101_g2_n1.0_b4_r0.25,9172101,2,1.0,retained_mean,OK,0.13028793899866287,,L,True,0.23612331239720216,0.2665606138932345,0.35693993615864555,0.9818652849740933,2,0.048701374684632044,1.892417459834863,0.10758254016513691,2.419360683597915,0.4193606835979149,4,0.25
development,bridge,s9172101_g2_n1.0_b4_r0.25,9172101,2,1.0,v17_map,OK,0.13028600699908566,,,True,0.23772094362792806,0.2709447768791275,0.422586624842433,0.9818652849740933,2,0.0,1.9325306164958975,0.06746938350410248,2.419360683597915,0.4193606835979149,4,0.25
development,bridge,s9172101_g2_n1.0_b4_r1.0,9172101,2,1.0,identity,OK,0.26578296499792486,,,True,3.193028401968654,3.465276800443897,4.083649904921462,0.12630208333333334,,,2.311316503022006,0.311316503022006,,,4,1.0
development,bridge,s9172101_g2_n1.0_b4_r1.0,9172101,2,1.0,old_spatial36,OK,0.26578682599938475,,,True,0.08409844434282593,0.11706944087971408,0.37455804012256727,0.9869791666666666,2,0.0,2.0275794933185667,0.027579493318566684,2.299488078117076,0.2994880781170761,4,1.0
development,bridge,s9172101_g2_n1.0_b4_r1.0,9172101,2,1.0,retained_half,OK,0.2657886349988985,,L,True,0.08140835963380341,0.10768410957972979,0.34054799152716136,0.9895833333333334,2,0.020682910884048705,2.0091896087966785,0.009189608796678517,2.2907318654369098,0.29073186543690976,4,1.0
development,bridge,s9172101_g2_n1.0_b4_r1.0,9172101,2,1.0,retained_map,OK,0.26578798899572575,,L,True,0.08844418510343767,0.11792201379119233,0.3654978832778038,0.9895833333333334,2,0.0,2.0333292991738485,0.033329299173848526,2.2907318654369098,0.29073186543690976,4,1.0
development,bridge,s9172101_g2_n1.0_b4_r1.0,9172101,2,1.0,retained_mean,OK,0.2657892429997446,,L,True,0.09006589542635518,0.11051583815791734,0.33008651542708906,0.9895833333333334,2,0.04136582176809741,1.9850499184195092,0.014950081580490826,2.2907318654369098,0.29073186543690976,4,1.0
development,bridge,s9172101_g2_n1.0_b4_r1.0,9172101,2,1.0,v17_map,OK,0.2657874329961487,,,True,0.08844418510343767,0.11792201379119233,0.3654978832778038,0.9895833333333334,2,0.0,2.0333292991738485,0.033329299173848526,2.2907318654369098,0.29073186543690976,4,1.0
development,bridge,s9172101_g2_n2.0_b0_r0.25,9172101,2,2.0,identity,OK,0.10474268800317077,,,False,1.5686994259718545,1.6789856988922534,2.068084542038764,0.3963730569948187,,,2.0101011204523895,0.010101120452389534,,,0,0.25
development,bridge,s9172101_g2_n2.0_b0_r0.25,9172101,2,2.0,old_spatial36,OK,0.10474621700268472,,,False,0.35142731347092,0.4757333552254941,0.5019003289788679,0.9067357512953368,1,1.7498486952788627e-17,1.285106213111696,0.7148937868883041,0.0,2.0,0,0.25
development,bridge,s9172101_g2_n2.0_b0_r0.25,9172101,2,2.0,retained_half,OK,0.10474825699930079,,S,False,0.35142731347092,0.4757333552254941,0.5019003289788679,0.9067357512953368,1,0.0,1.285106213111696,0.7148937868883041,0.0,2.0,0,0.25
development,bridge,s9172101_g2_n2.0_b0_r0.25,9172101,2,2.0,retained_map,OK,0.10474768400308676,,S,False,0.35142731347092,0.4757333552254941,0.5019003289788679,0.9067357512953368,1,0.0,1.285106213111696,0.7148937868883041,0.0,2.0,0,0.25
development,bridge,s9172101_g2_n2.0_b0_r0.25,9172101,2,2.0,retained_mean,OK,0.10474873500061221,,S,False,0.35142731347092,0.4757333552254941,0.5019003289788679,0.9067357512953368,1,0.0,1.285106213111696,0.7148937868883041,0.0,2.0,0,0.25
development,bridge,s9172101_g2_n2.0_b0_r0.25,9172101,2,2.0,v17_map,OK,0.10474706300010439,,,False,0.35142731347092,0.47573335522549415,0.5019003289788679,0.9067357512953368,1,1.7498486952788627e-17,1.285106213111696,0.7148937868883041,0.0,2.0,0,0.25
development,bridge,s9172101_g2_n2.0_b0_r1.0,9172101,2,2.0,identity,OK,0.215005244994245,,,False,1.4783909160255888,1.6076075214556678,2.0076373987931286,0.3997395833333333,,,2.131896962215378,0.13189696221537783,,,0,1.0
development,bridge,s9172101_g2_n2.0_b0_r1.0,9172101,2,2.0,old_spatial36,OK,0.21500920899416087,,,False,0.4435798879439558,0.436278256522454,0.597762288804673,0.94921875,1,1.0703780805569277e-17,1.4121858577864863,0.5878141422135137,0.0,2.0,0,1.0
development,bridge,s9172101_g2_n2.0_b0_r1.0,9172101,2,2.0,retained_half,OK,0.2150113359966781,,L,False,0.16086957456852957,0.20256859920239823,0.4360530851247439,0.9817708333333334,2,0.06951758966422208,2.0735448431320123,0.07354484313201226,2.7747324399386906,0.7747324399386906,0,1.0
development,bridge,s9172101_g2_n2.0_b0_r1.0,9172101,2,2.0,retained_map,OK,0.21501067499775672,,L,False,0.20776496213131548,0.2542451832490033,0.49485665658250605,0.9817708333333334,2,0.0,2.180807554947779,0.180807554947779,2.7747324399386906,0.7747324399386906,0,1.0
development,bridge,s9172101_g2_n2.0_b0_r1.0,9172101,2,2.0,retained_mean,OK,0.21501179599727038,,L,False,0.17685898268337583,0.20649109160543455,0.4284180030945007,0.9778645833333334,2,0.13903517932844417,1.9662821313162455,0.03371786868375448,2.7747324399386906,0.7747324399386906,0,1.0
development,bridge,s9172101_g2_n2.0_b0_r1.0,9172101,2,2.0,v17_map,OK,0.21500997099792585,,,False,0.20776496213131548,0.2542451832490033,0.49485665658250605,0.9817708333333334,2,0.0,2.180807554947779,0.180807554947779,2.7747324399386906,0.7747324399386906,0,1.0
development,bridge,s9172101_g2_n2.0_b4_r0.25,9172101,2,2.0,identity,OK,0.1280022079954506,,,False,3.566161884971926,3.7071818172532116,4.525866353003807,0.14766839378238342,,,2.048237236388875,0.048237236388875004,,,4,0.25
development,bridge,s9172101_g2_n2.0_b4_r0.25,9172101,2,2.0,old_spatial36,OK,0.12800593100109836,,,False,0.35797377591756696,0.5394363060628173,0.561191711404194,0.883419689119171,1,2.0974706647521193e-17,1.2850344363231578,0.7149655636768422,0.0,2.0,4,0.25
development,bridge,s9172101_g2_n2.0_b4_r0.25,9172101,2,2.0,retained_half,OK,0.12800789199536666,,S,False,0.35797377591756696,0.5394363060628173,0.561191711404194,0.883419689119171,1,0.0,1.2850344363231576,0.7149655636768424,0.0,2.0,4,0.25
development,bridge,s9172101_g2_n2.0_b4_r0.25,9172101,2,2.0,retained_map,OK,0.12800723899999866,,S,False,0.35797377591756696,0.5394363060628173,0.561191711404194,0.883419689119171,1,0.0,1.2850344363231576,0.7149655636768424,0.0,2.0,4,0.25
development,bridge,s9172101_g2_n2.0_b4_r0.25,9172101,2,2.0,retained_mean,OK,0.1280084959944361,,S,False,0.35797377591756696,0.5394363060628173,0.561191711404194,0.883419689119171,1,0.0,1.2850344363231576,0.7149655636768424,0.0,2.0,4,0.25
development,bridge,s9172101_g2_n2.0_b4_r0.25,9172101,2,2.0,v17_map,OK,0.12800664200040046,,,False,0.35797377591756707,0.5394363060628173,0.561191711404194,0.883419689119171,1,2.0974706647521193e-17,1.2850344363231576,0.7149655636768424,0.0,2.0,4,0.25
development,bridge,s9172101_g2_n2.0_b4_r1.0,9172101,2,2.0,identity,OK,0.24697094700240996,,,False,3.3683073551739056,3.6229566328559235,4.400874578359005,0.16276041666666666,,,2.377264984129694,0.377264984129694,,,4,1.0
development,bridge,s9172101_g2_n2.0_b4_r1.0,9172101,2,2.0,old_spatial36,OK,0.2469753710029181,,,False,0.4474403727461636,0.4415967911916607,0.6565951506875569,0.94921875,1,8.871003555271626e-18,1.4014731113290164,0.5985268886709836,0.0,2.0,4,1.0
development,bridge,s9172101_g2_n2.0_b4_r1.0,9172101,2,2.0,retained_half,OK,0.2469773620032356,,L,False,0.16500225723433798,0.20830156941011266,0.5138074009855367,0.9817708333333334,2,0.06937929603552061,2.0631400293903708,0.06314002939037078,2.775184215347332,0.7751842153473318,4,1.0
development,bridge,s9172101_g2_n2.0_b4_r1.0,9172101,2,2.0,retained_map,OK,0.24697678400116274,,L,False,0.21179481172864542,0.2599426692578913,0.5645838547705873,0.9817708333333334,2,0.0,2.170224960574841,0.17022496057484116,2.775184215347332,0.7751842153473318,4,1.0
development,bridge,s9172101_g2_n2.0_b4_r1.0,9172101,2,2.0,retained_mean,OK,0.24697821700101485,,L,False,0.1809478619472404,0.21215313987053494,0.5071973007253504,0.9778645833333334,2,0.13875859207104121,1.9560550982059004,0.0439449017940996,2.775184215347332,0.7751842153473318,4,1.0
development,bridge,s9172101_g2_n2.0_b4_r1.0,9172101,2,2.0,v17_map,OK,0.24697613400348928,,,False,0.21179481172864542,0.2599426692578913,0.5645838547705873,0.9817708333333334,2,0.0,2.170224960574841,0.17022496057484116,2.775184215347332,0.7751842153473318,4,1.0
development,bridge,s9172101_g4_n0.5_b0_r0.25,9172101,4,0.5,identity,OK,0.1408154890013975,,,True,0.40449445527905936,0.40919152583247553,0.5104579758438315,0.9603960396039604,,,4.011874614008902,0.011874614008902107,,,0,0.25
development,bridge,s9172101_g4_n0.5_b0_r0.25,9172101,4,0.5,old_spatial36,OK,0.14081928499945207,,,True,0.07326278133750581,0.07006897564463813,0.14384499233880144,0.9975247524752475,2,0.0,4.0124646132576975,0.012464613257697543,3.9089766883103865,0.09102331168961353,0,0.25
development,bridge,s9172101_g4_n0.5_b0_r0.25,9172101,4,0.5,retained_half,OK,0.14082136999786599,,L,True,0.0751910789349897,0.07173001267908936,0.14663189278044358,0.9975247524752475,2,0.0015667976100381318,4.009789150596538,0.009789150596538398,3.9074327011731875,0.09256729882681247,0,0.25
development,bridge,s9172101_g4_n0.5_b0_r0.25,9172101,4,0.5,retained_map,OK,0.14082072600285755,,L,True,0.07399282053236468,0.07091277011304895,0.1442170205760641,0.9975247524752475,2,0.0,4.011771957441721,0.011771957441720993,3.9074327011731875,0.09256729882681247,0,0.25
development,bridge,s9172101_g4_n0.5_b0_r0.25,9172101,4,0.5,retained_mean,OK,0.1408218479991774,,L,True,0.07664540119327085,0.07272141315369049,0.1546216284554694,0.995049504950495,2,0.0031335952200762683,4.007806343751355,0.007806343751354916,3.9074327011731875,0.09256729882681247,0,0.25
development,bridge,s9172101_g4_n0.5_b0_r0.25,9172101,4,0.5,v17_map,OK,0.14082003800285747,,,True,0.07399282053236468,0.07091277011304895,0.1442170205760641,0.9975247524752475,2,0.0,4.011771957441721,0.011771957441720993,3.9074327011731875,0.09256729882681247,0,0.25
development,bridge,s9172101_g4_n0.5_b0_r1.0,9172101,4,0.5,identity,OK,0.252985382998304,,,True,0.40209105030650744,0.4015577865299155,0.5019093496982822,0.9609375,,,4.042157207098685,0.04215720709868531,,,0,1.0
development,bridge,s9172101_g4_n0.5_b0_r1.0,9172101,4,0.5,old_spatial36,OK,0.2529897959975642,,,True,0.041061231194325115,0.04152383341469001,0.08940921291486939,0.9986979166666666,2,0.0,4.042835686485922,0.04283568648592162,3.9934773399953674,0.006522660004632641,0,1.0
development,bridge,s9172101_g4_n0.5_b0_r1.0,9172101,4,0.5,retained_half,OK,0.2529923280017101,,L,True,0.04169965044815157,0.04229166565249692,0.09059449781343827,0.9986979166666666,2,0.0006009503863588692,4.04140185960212,0.04140185960211973,3.9932952095417726,0.006704790458227361,0,1.0
development,bridge,s9172101_g4_n0.5_b0_r1.0,9172101,4,0.5,retained_map,OK,0.25299164700118126,,L,True,0.041262576750851564,0.04172831549059429,0.08951689613572464,0.9986979166666666,2,0.0,4.042913878025221,0.04291387802522095,3.9932952095417726,0.006704790458227361,0,1.0
development,bridge,s9172101_g4_n0.5_b0_r1.0,9172101,4,0.5,retained_mean,OK,0.25299292799900286,,L,True,0.04228573292091059,0.043047673625094,0.09445889925274234,0.9986979166666666,2,0.001201900772717734,4.0398898411790185,0.039889841179018504,3.9932952095417726,0.006704790458227361,0,1.0
development,bridge,s9172101_g4_n0.5_b0_r1.0,9172101,4,0.5,v17_map,OK,0.25299087000166764,,,True,0.041262576750851564,0.04172831549059429,0.08951689613572464,0.9986979166666666,2,0.0,4.042913878025221,0.04291387802522095,3.9932952095417726,0.006704790458227361,0,1.0
development,bridge,s9172101_g4_n0.5_b4_r0.25,9172101,4,0.5,identity,OK,0.13615923200268298,,,True,3.2955075820601847,3.4104868799702457,4.032405573391941,0.10148514851485149,,,4.037345098212643,0.03734509821264265,,,4,0.25
development,bridge,s9172101_g4_n0.5_b4_r0.25,9172101,4,0.5,old_spatial36,OK,0.1361635680004838,,,True,0.36465597996768817,0.29675423994833916,1.2125832204748221,0.9405940594059405,2,0.0,3.9802191654189634,0.019780834581036633,3.908974978655931,0.09102502134406887,4,0.25
development,bridge,s9172101_g4_n0.5_b4_r0.25,9172101,4,0.5,retained_half,OK,0.13616606200230308,,L,True,0.3661343905767212,0.2981061373466457,1.2128765953831975,0.9405940594059405,2,0.0015716042588366894,3.9775371657648724,0.022462834235127627,3.9074304591160245,0.09256954088397551,4,0.25
development,bridge,s9172101_g4_n0.5_b4_r0.25,9172101,4,0.5,retained_map,OK,0.136165539996,,L,True,0.36521460384163645,0.29747827746265687,1.2126536430925696,0.9405940594059405,2,0.0,3.9795260726582553,0.02047392734174469,3.9074304591160245,0.09256954088397551,4,0.25
development,bridge,s9172101_g4_n0.5_b4_r0.25,9172101,4,0.5,retained_mean,OK,0.13616653800272616,,L,True,0.3675931744439509,0.2991005878726995,1.21380618064413,0.9381188118811881,2,0.0031432085176733913,3.9755482588714877,0.02445174112851234,3.9074304591160245,0.09256954088397551,4,0.25
development,bridge,s9172101_g4_n0.5_b4_r0.25,9172101,4,0.5,v17_map,OK,0.13616489600099158,,,True,0.36521460384163645,0.29747827746265687,1.2126536430925696,0.9405940594059405,2,0.0,3.9795260726582553,0.02047392734174469,3.9074304591160245,0.09256954088397551,4,0.25
development,bridge,s9172101_g4_n0.5_b4_r1.0,9172101,4,0.5,identity,OK,0.2867125929988106,,,True,3.106713229145619,3.4445136696381926,4.010758691029414,0.1171875,,,4.1463558941887015,0.14635589418870154,,,4,1.0
development,bridge,s9172101_g4_n0.5_b4_r1.0,9172101,4,0.5,old_spatial36,OK,0.2867163900009473,,,True,0.07511007921824867,0.09732930425541897,0.5852895377246171,0.9778645833333334,2,0.0,3.9938592751626167,0.00614072483738326,3.9935092512163592,0.006490748783640754,4,1.0
development,bridge,s9172101_g4_n0.5_b4_r1.0,9172101,4,0.5,retained_half,OK,0.28671880299953045,,L,True,0.07575012223204354,0.09809929839254113,0.585473019802882,0.9778645833333334,2,0.0006029748335759004,3.992420305338215,0.007579694661785208,3.9933275936901844,0.006672406309815582,4,1.0
development,bridge,s9172101_g4_n0.5_b4_r1.0,9172101,4,0.5,retained_map,OK,0.2867181179972249,,L,True,0.07531114538324876,0.0975335013017343,0.5853059778907409,0.9778645833333334,2,0.0,3.9939374017659675,0.006062598234032546,3.9933275936901844,0.006672406309815582,4,1.0
development,bridge,s9172101_g4_n0.5_b4_r1.0,9172101,4,0.5,retained_mean,OK,0.286719504998473,,L,True,0.07633817906543706,0.09885784536242503,0.5860876603279384,0.9778645833333334,2,0.001205949667151812,3.9909032089104626,0.009096791089537426,3.9933275936901844,0.006672406309815582,4,1.0
development,bridge,s9172101_g4_n0.5_b4_r1.0,9172101,4,0.5,v17_map,OK,0.28671736500109546,,,True,0.07531114538324876,0.0975335013017343,0.5853059778907409,0.9778645833333334,2,0.0,3.9939374017659675,0.006062598234032546,3.9933275936901844,0.006672406309815582,4,1.0
