phase,kind,case,seed,gap,sigma,method,status,shared_case_seconds,dependence,selected_family,replaced_r,surface_mae_mm,balanced_source_mae_mm,matched_rms_mm,coverage_1mm,model_k,distance_to_fitted_surface_mm,source_gap_mm,source_gap_error_mm,fitted_gap_mm,fitted_gap_error_mm
confirmation,statistical,s9181151_g2_n1_l0,9181151,2.0,1.0,v17_map,OK,1.949307395996584,0.0,,False,0.12737901248986058,0.4244372498412803,0.8134439991570266,0.8567708333333334,2,0.0,1.5094333926983314,0.49056660730166857,2.177493485342129,0.17749348534212883
confirmation,statistical,s9181151_g2_n1_l0.5,9181151,2.0,1.0,identity,OK,2.1213780350008165,0.5,,False,0.661181628579527,0.8209951671966377,1.028934289508599,0.68359375,,,2.072282056507613,0.07228205650761321,,
confirmation,statistical,s9181151_g2_n1_l0.5,9181151,2.0,1.0,old_spatial36,OK,2.1213829900007113,0.5,,False,0.07901078845486031,0.40801715347211287,0.8404117387109458,0.8424479166666666,2,0.0,1.387671569030254,0.6123284309697461,2.1534532706596887,0.15345327065968872
confirmation,statistical,s9181151_g2_n1_l0.5,9181151,2.0,1.0,retained_half,OK,2.1213848059996963,0.5,L,False,0.13307000761839538,0.37441025650507953,0.719688489918296,0.84375,2,0.13183430815871744,1.336506315413646,0.6634936845863539,2.1508991544633123,0.15089915446331226
confirmation,statistical,s9181151_g2_n1_l0.5,9181151,2.0,1.0,retained_map,OK,2.1213842870056396,0.5,L,False,0.07429988331456207,0.399295752583141,0.8329628780087165,0.84375,2,0.0,1.398607197473446,0.601392802526554,2.1508991544633123,0.15089915446331226
confirmation,statistical,s9181151_g2_n1_l0.5,9181151,2.0,1.0,retained_mean,OK,2.121385504004138,0.5,L,False,0.24927483955908417,0.3922071659868142,0.6500486666389131,0.8528645833333334,2,0.26366861631743493,1.274405433353846,0.7255945666461541,2.1508991544633123,0.15089915446331226
confirmation,statistical,s9181151_g2_n1_l0.5,9181151,2.0,1.0,v17_map,OK,2.1213837060058722,0.5,,False,0.07429988331456207,0.399295752583141,0.8329628780087165,0.84375,2,0.0,1.398607197473446,0.601392802526554,2.1508991544633123,0.15089915446331226
confirmation,statistical,s9181151_g2_n1_l1,9181151,2.0,1.0,identity,OK,2.5801023930034717,1.0,,False,0.6466096456466097,0.8209951671966376,1.028934289508599,0.69140625,,,2.0087056672617947,0.00870566726179467,,
confirmation,statistical,s9181151_g2_n1_l1,9181151,2.0,1.0,old_spatial36,OK,2.5801063749968307,1.0,,False,0.029355990802893906,0.06266814780601232,0.2618547996910945,0.984375,2,0.0,1.9707900438064199,0.029209956193580133,1.9949214766539778,0.005078523346022212
confirmation,statistical,s9181151_g2_n1_l1,9181151,2.0,1.0,retained_half,OK,2.580108289999771,1.0,L,False,0.056111351267125555,0.08523375204739547,0.26010298680743493,0.98046875,2,0.03181188067745825,1.933218340649498,0.06678165935050195,2.0116569876812336,0.011656987681233577
confirmation,statistical,s9181151_g2_n1_l1,9181151,2.0,1.0,retained_map,OK,2.5801077189971693,1.0,L,False,0.031952171323710046,0.07574378715734675,0.30039371748312815,0.98046875,2,0.0,1.9663976504586904,0.033602349541309584,2.0116569876812336,0.011656987681233577
confirmation,statistical,s9181151_g2_n1_l1,9181151,2.0,1.0,retained_mean,OK,2.5801088139996864,1.0,L,False,0.08610403925579564,0.10000420505534727,0.24872520429765077,0.98046875,2,0.06362376135491649,1.900039030840305,0.09996096915969499,2.0116569876812336,0.011656987681233577
confirmation,statistical,s9181151_g2_n1_l1,9181151,2.0,1.0,v17_map,OK,2.5801071629975922,1.0,,False,0.031952171323710046,0.07574378715734675,0.30039371748312815,0.98046875,2,0.0,1.9663976504586904,0.033602349541309584,2.0116569876812336,0.011656987681233577
confirmation,statistical,s9181151_g2_n2_l0,9181151,2.0,2.0,identity,OK,4.159679438002058,0.0,,False,1.2106198863070867,1.6419903343932756,2.057868579017198,0.40234375,,,2.281277404955559,0.2812774049555591,,
confirmation,statistical,s9181151_g2_n2_l0,9181151,2.0,2.0,old_spatial36,OK,4.159683746001974,0.0,,False,0.9429776679080168,0.9992985364143091,1.001708876609303,0.5104166666666666,1,3.19477929552227e-17,0.001402927171382018,1.998597072828618,0.0,2.0
confirmation,statistical,s9181151_g2_n2_l0,9181151,2.0,2.0,retained_half,OK,4.159686115999648,0.0,C,False,0.3629699358046266,0.7460270070555162,0.9883823715000525,0.7057291666666666,2,0.30976903366292907,0.7940404349973076,1.2059595650026924,2.525403366188944,0.5254033661889439
confirmation,statistical,s9181151_g2_n2_l0,9181151,2.0,2.0,retained_map,OK,4.159685370999796,0.0,C,False,0.28109374772943113,0.8430378390062501,1.187911656851966,0.703125,2,0.0,0.9546007876063596,1.0453992123936404,2.525403366188944,0.5254033661889439
confirmation,statistical,s9181151_g2_n2_l0,9181151,2.0,2.0,retained_mean,OK,4.159686945997237,0.0,C,False,0.5088735302539223,0.7361939267036487,0.8917993066771066,0.7252604166666666,2,0.6195380673258581,0.6334800823882553,1.3665199176117446,2.525403366188944,0.5254033661889439
confirmation,statistical,s9181151_g2_n2_l0,9181151,2.0,2.0,v17_map,OK,4.159684671001742,0.0,,False,0.28109374772943113,0.8430378390062501,1.187911656851966,0.703125,2,0.0,0.9546007876063596,1.0453992123936404,2.525403366188944,0.5254033661889439
confirmation,statistical,s9181151_g2_n2_l0.5,9181151,2.0,2.0,identity,OK,2.695092623005621,0.5,,False,1.1908173033471587,1.6419903343932754,2.057868579017198,0.4088541666666667,,,2.1445641130152264,0.14456411301522643,,
confirmation,statistical,s9181151_g2_n2_l0.5,9181151,2.0,2.0,old_spatial36,OK,2.6950969150057063,0.5,,False,0.6311601906066903,0.8294114593984391,0.9200654683140501,0.71875,1,5.145922334818045e-17,0.34117708120312173,1.6588229187968784,0.0,2.0
confirmation,statistical,s9181151_g2_n2_l0.5,9181151,2.0,2.0,retained_half,OK,2.6950985880030203,0.5,C,False,0.44939127551720165,0.7284887021509445,0.9376286766386128,0.7083333333333334,2,0.3030282394884505,0.8701084538207698,1.12989154617923,2.2458101943368725,0.24581019433687246
confirmation,statistical,s9181151_g2_n2_l0.5,9181151,2.0,2.0,retained_map,OK,2.6950981140034855,0.5,C,False,0.4343945027950442,0.8738065000685096,1.1321525905286827,0.6302083333333334,2,0.0,0.9751763684382779,1.024823631561722,2.2458101943368725,0.24581019433687246
confirmation,statistical,s9181151_g2_n2_l0.5,9181151,2.0,2.0,retained_mean,OK,2.695099057003972,0.5,C,False,0.4985497095625006,0.6823238713265766,0.8397855091166868,0.7526041666666666,2,0.606056478976901,0.7650405392032623,1.2349594607967376,2.2458101943368725,0.24581019433687246
confirmation,statistical,s9181151_g2_n2_l0.5,9181151,2.0,2.0,v17_map,OK,2.6950975750005455,0.5,,False,0.4343945027950442,0.8738065000685096,1.1321525905286827,0.6302083333333334,2,0.0,0.9751763684382779,1.024823631561722,2.2458101943368725,0.24581019433687246
confirmation,statistical,s9181151_g2_n2_l1,9181151,2.0,2.0,identity,OK,4.335423830998479,1.0,,False,1.1785078073457427,1.6419903343932751,2.057868579017198,0.4114583333333333,,,2.01741133452359,0.017411334523589783,,
confirmation,statistical,s9181151_g2_n2_l1,9181151,2.0,2.0,old_spatial36,OK,4.3354288389964495,1.0,,False,0.44245328761183594,0.444279517087385,0.5259136893544454,0.98046875,1,7.535829422965885e-17,1.5101746634975415,0.4898253365024585,0.0,2.0
confirmation,statistical,s9181151_g2_n2_l1,9181151,2.0,2.0,retained_half,OK,4.335431621999305,1.0,L,False,0.11718432800602897,0.1942505808215354,0.41647311898622646,0.9557291666666666,2,0.09810801397625617,1.9432629678261295,0.056737032173870494,2.448003603192136,0.44800360319213617
confirmation,statistical,s9181151_g2_n2_l1,9181151,2.0,2.0,retained_map,OK,4.335430750994419,1.0,L,False,0.14718428407951825,0.24093428407951828,0.5078070515887353,0.95703125,2,0.0,2.0616397473922303,0.061639747392230326,2.448003603192136,0.44800360319213617
confirmation,statistical,s9181151_g2_n2_l1,9181151,2.0,2.0,retained_mean,OK,4.335432931999094,1.0,L,False,0.180175116631025,0.2187724457874739,0.39308482466316247,0.9544270833333334,2,0.1962160279525123,1.824886188260028,0.17511381173997198,2.448003603192136,0.44800360319213617
confirmation,statistical,s9181151_g2_n2_l1,9181151,2.0,2.0,v17_map,OK,4.335429930993996,1.0,,False,0.14718428407951825,0.24093428407951828,0.5078070515887353,0.95703125,2,0.0,2.0616397473922303,0.061639747392230326,2.448003603192136,0.44800360319213617
confirmation,statistical,s9181151_g8_n1_l0,9181151,8.0,1.0,identity,OK,1.840957343003538,0.0,,False,0.8209951671966378,0.8209951671966378,1.028934289508599,0.6796875,,,8.140638702477778,0.1406387024777782,,
confirmation,statistical,s9181151_g8_n1_l0,9181151,8.0,1.0,old_spatial36,OK,1.8409617669967702,0.0,,False,0.07031923826005625,0.07031923826005623,0.07737633067181736,1.0,2,0.0,8.140638476520111,0.1406384765201114,8.140766324849777,0.14076632484977658
confirmation,statistical,s9181151_g8_n1_l0,9181151,8.0,1.0,retained_half,OK,1.8409638730008737,0.0,C,False,0.07031909398917544,0.07031909398917544,0.07737623436316213,1.0,2,1.4545035586711857e-07,8.14063818797835,0.14063818797835026,8.140766327366535,0.14076632736653494
confirmation,statistical,s9181151_g8_n1_l0,9181151,8.0,1.0,retained_map,OK,1.8409632809998584,0.0,C,False,0.0703192394395624,0.07031923943956239,0.07737634916887534,1.0,2,0.0,8.140638478879124,0.14063847887912395,8.140766327366535,0.14076632736653494
confirmation,statistical,s9181151_g8_n1_l0,9181151,8.0,1.0,retained_mean,OK,1.8409644709972781,0.0,C,False,0.07031894853878845,0.07031894853878845,0.077376119596139,1.0,2,2.909007117508887e-07,8.140637897077577,0.14063789707757657,8.140766327366535,0.14076632736653494
confirmation,statistical,s9181151_g8_n1_l0,9181151,8.0,1.0,v17_map,OK,1.8409626580032636,0.0,,False,0.0703192394395624,0.07031923943956239,0.07737634916887534,1.0,2,0.0,8.140638478879124,0.14063847887912395,8.140766327366535,0.14076632736653494
confirmation,statistical,s9181151_g8_n1_l0.5,9181151,8.0,1.0,identity,OK,3.118838433001656,0.5,,True,0.8209951671966378,0.8209951671966377,1.028934289508599,0.6809895833333334,,,8.072282056507614,0.0722820565076141,,
confirmation,statistical,s9181151_g8_n1_l0.5,9181151,8.0,1.0,old_spatial36,OK,3.1188437129967497,0.5,,True,0.03703992345557968,0.03703992345557968,0.045593626838054555,1.0,2,0.0,8.072273033416257,0.07227303341625735,8.070397691550347,0.07039769155034747
confirmation,statistical,s9181151_g8_n1_l0.5,9181151,8.0,1.0,retained_half,OK,3.118846211997152,0.5,L,True,0.03705038953891999,0.037050389538919995,0.045588728566741545,1.0,2,1.84629148442279e-05,8.07223301454535,0.07223301454535047,8.070389529909063,0.07038952990906289
confirmation,statistical,s9181151_g8_n1_l0.5,9181151,8.0,1.0,retained_map,OK,3.1188454669973,0.5,L,True,0.037032655109364626,0.03703265510936461,0.04558421400015373,1.0,2,0.0,8.072269940377867,0.0722699403778666,8.070389529909063,0.07038952990906289
confirmation,statistical,s9181151_g8_n1_l0.5,9181151,8.0,1.0,retained_mean,OK,3.118846981000388,0.5,L,True,0.03706812396847537,0.03706812396847537,0.045598760788590195,1.0,2,3.6925829688423484e-05,8.072196088712834,0.07219608871283434,8.070389529909063,0.07038952990906289
confirmation,statistical,s9181151_g8_n1_l0.5,9181151,8.0,1.0,v17_map,OK,3.1188446789965383,0.5,,True,0.037032655109364626,0.03703265510936461,0.04558421400015373,1.0,2,0.0,8.072269940377867,0.0722699403778666,8.070389529909063,0.07038952990906289
confirmation,statistical,s9181151_g8_n1_l1,9181151,8.0,1.0,identity,OK,2.1033622289978666,1.0,,True,0.8209951671966378,0.8209951671966376,1.028934289508599,0.6888020833333334,,,8.008705667261795,0.008705667261795114,,
confirmation,statistical,s9181151_g8_n1_l1,9181151,8.0,1.0,old_spatial36,OK,2.1033668109957944,1.0,,True,0.030599391861587808,0.030599391861587808,0.03690404810060691,1.0,2,0.0,8.008705649958463,0.008705649958463013,7.930922617832117,0.06907738216788317
confirmation,statistical,s9181151_g8_n1_l1,9181151,8.0,1.0,retained_half,OK,2.1033685539950966,1.0,L,True,0.03059943195997127,0.030599431959971272,0.03690415251081318,1.0,2,1.1238394189541428e-07,8.008705292458952,0.00870529245895213,7.930921978773049,0.06907802122695106
confirmation,statistical,s9181151_g8_n1_l1,9181151,8.0,1.0,retained_map,OK,2.1033680249965983,1.0,L,True,0.030599320209191868,0.030599320209191868,0.036903991889851155,1.0,2,0.0,8.008705517227066,0.008705517227065585,7.930921978773049,0.06907802122695106
confirmation,statistical,s9181151_g8_n1_l1,9181151,8.0,1.0,retained_mean,OK,2.1033690749973175,1.0,L,True,0.030599543710750677,0.030599543710750677,0.03690431338644752,1.0,2,2.247678837759712e-07,8.008705067690837,0.008705067690836898,7.930921978773049,0.06907802122695106
confirmation,statistical,s9181151_g8_n1_l1,9181151,8.0,1.0,v17_map,OK,2.10336746199755,1.0,,True,0.030599320209191868,0.030599320209191868,0.036903991889851155,1.0,2,0.0,8.008705517227066,0.008705517227065585,7.930921978773049,0.06907802122695106
confirmation,statistical,s9181151_g8_n2_l0,9181151,8.0,2.0,identity,OK,1.834248047998699,0.0,,True,1.617445154089019,1.6419903343932756,2.057868579017198,0.3958333333333333,,,8.28127740495556,0.28127740495556,,
confirmation,statistical,s9181151_g8_n2_l0,9181151,8.0,2.0,old_spatial36,OK,1.8342527779968805,0.0,,True,0.1387976477274184,0.3158418423626283,1.2170092146161473,0.9791666666666666,2,0.0,7.906371126328639,0.09362887367136086,8.268369502318324,0.2683695023183237
