case,domain,method,output,output_sha256,prepare_seconds,decode_seconds,association_change_fraction,fallback_components,gap_mm,amplitude_mm,surface_accuracy_mean_mm,surface_accuracy_p95_mm,matched_point_rms_mm
dual_g2_s9134111_b0_a0,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a0__old_original.npz,af9eed76c916446053a54afb0d82ed942ce08dcb78122ac2cd5e5c83b84f6194,,,0.0,,2,0,0.17144049221621446,0.772757474437776,0.32613379268417064
dual_g2_s9134111_b0_a0,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a0__whole_spatial.npz,275a861c2fd4bf2bc70b933e727d0dce6ccf66e5bcc089fdce51bf903faac58d,,,,,2,0,0.05686920091028974,0.08700187262394433,0.2568014784428142
dual_g2_s9134111_b0_a0,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a0__local_spatial_96.npz,b801ce6fa2603acdc8e39981acdff0e0e41197d1cba80caca8c6ca7ad0df7579,,,,,2,0,0.22832817340262088,0.7743980562119958,0.3496611430477479
dual_g2_s9134111_b0_a0,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a0__apss_2.npz,73b2938ad4a69fd06b4dc42eb18d0ba4423218568554254242c018b5c1352b71,,,,,2,0,0.3626812640826886,0.9449142824108273,0.4723597049479308
dual_g2_s9134111_b0_a0,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a0__rimls_2.npz,5f7680397c737c480fa65d7e066486b1c0c2cb3ab069fce74fa7bbd769de7d8b,,,,,2,0,0.3741605163801727,0.965456222836643,0.5034988966702721
dual_g2_s9134111_b0_a2,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a2__global_hard.npz,d6ab834d64f2fa17f373a026e14cd69164732c520e3bcc17081f3b14f673b69b,0.03747733399995923,0.00012562599999910162,0.0,0,2,2,0.4027789856375734,1.2568950485049541,0.5661154587524602
dual_g2_s9134111_b0_a2,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a2__atlas_hard_96.npz,224f54e29378c970d0d84b15d583a9e4c3ac1e33cb3a6e4cba13ac0705303fcd,0.03747733399995923,0.0017838579999533977,0.0,0,2,2,0.24123731187580244,0.764909393630951,0.35741455582377746
dual_g2_s9134111_b0_a2,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a2__atlas_hard_256.npz,2d76a14b345d424190f5f0afe257eba36dfa7504feb775d331fae0fc0df9e788,0.03747733399995923,0.0011310550000871444,0.0,0,2,2,0.34081533153382937,0.881261651461976,0.4346337451762924
dual_g2_s9134111_b0_a2,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a2__atlas_tied_96.npz,465bbc61428f629dc9e11f6d2e40d65b1ee0bfb94568e3e5f2c983b9c703faad,0.03747733399995923,0.0015637029999879815,0.0,0,2,2,0.3267914412419272,0.9747172640985848,0.4549337685089195
dual_g2_s9134111_b0_a2,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a2__atlas_tied_256.npz,b5a7ff5938f63022c5404a192db67b32e814a3d4ae9062aee76fca39bb2cc645,0.03747733399995923,0.0010092900000699956,0.0,0,2,2,0.4026207850558808,1.1711926690921908,0.5539237673133978
dual_g2_s9134111_b0_a2,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a2__atlas_relax_96.npz,224f54e29378c970d0d84b15d583a9e4c3ac1e33cb3a6e4cba13ac0705303fcd,0.03747733399995923,0.011640902999943137,0.0,0,2,2,0.24123731187580244,0.764909393630951,0.35741455582377746
dual_g2_s9134111_b0_a2,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a2__atlas_relax_256.npz,2d76a14b345d424190f5f0afe257eba36dfa7504feb775d331fae0fc0df9e788,0.03747733399995923,0.005657238999901892,0.0,0,2,2,0.34081533153382937,0.881261651461976,0.4346337451762924
dual_g2_s9134111_b0_a2,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a2__bias_only.npz,091a3310f3bfce6fac58d88accaa0ad49c91caca6982fc3ae779b19b57fd887f,,,,,2,2,0.7674709997858237,1.9028821537945377,1.0074296494308126
dual_g2_s9134111_b0_a2,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a2__old_original.npz,89e6b8d9d3f4caef92e0c957b887e3fb075c66e2756ca4410b05216ffff8c68c,,,0.0,,2,2,0.19015839192506653,0.7309160029892178,0.2996585456088455
dual_g2_s9134111_b0_a2,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a2__whole_spatial.npz,3a7e03ed2009067924567d10774727525f96c15bdcbbc1d639c55a379dbbe2f2,,,,,2,2,0.40292376520128165,1.2577148261487143,0.565895946112577
dual_g2_s9134111_b0_a2,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a2__local_spatial_96.npz,3fcabacb841807f54b7a66a0e4a9f4aa1468e6ac6e4e837ce92646f5863f09f3,,,,,2,2,0.24123731187580236,0.7649093936309502,0.3574145558237774
dual_g2_s9134111_b0_a2,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a2__apss_2.npz,3b55d56f59911a5414209dac7b5a62ad0c4862a8010deacd895357c422d7b1ba,,,,,2,2,0.36265448079804946,0.9403782618158678,0.4729782559597925
dual_g2_s9134111_b0_a2,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a2__rimls_2.npz,6a54b7737a04e590ad5a8541ccde34be271f1577d79e25770fa92fc500f1ec0e,,,,,2,2,0.3740197689636826,0.9589876709785207,0.5032233650216338
dual_g2_s9134111_b0_a8,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a8__global_hard.npz,bc66b6df11cd4255d3f76f8fb4963041479a1e0a1867696384b843a2866da10a,0.03838451100000384,0.00013903100000334234,0.0,0,2,8,0.82794514585799,2.1271747175372053,1.094431667543388
dual_g2_s9134111_b0_a8,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a8__atlas_hard_96.npz,b11c0e52bd0cd2f756a3f47e7d55f0b5ac1ad80efa7ad53cfe07280bee0d351f,0.03838451100000384,0.002073213000016949,0.0,5,2,8,0.3966086480539917,0.9768037964834589,0.5553473257936025
dual_g2_s9134111_b0_a8,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a8__atlas_hard_256.npz,e3d409d5e8f6e74dc0ec1b9636cd16c5d7186d3aba157a57a058e6a552161b1f,0.03838451100000384,0.0012813609999966502,0.0,1,2,8,0.4638314367302602,1.2248538654757086,0.6401316770184927
dual_g2_s9134111_b0_a8,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a8__atlas_tied_96.npz,692f77a1760a15dc62a874761148f77f6f0b56a4e0db1387ca5960d58c00a2ab,0.03838451100000384,0.0017800790000137567,0.0,5,2,8,0.6887406148768601,1.8565381901156277,0.9339297655401888
dual_g2_s9134111_b0_a8,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a8__atlas_tied_256.npz,cb6684ddd374f8e079d83519b05ee52f57e9921bc44830196aef0811970fdcc4,0.03838451100000384,0.0011374510000905502,0.0,1,2,8,0.7775921715741939,2.1514162431035295,1.0743576174482388
dual_g2_s9134111_b0_a8,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a8__atlas_relax_96.npz,52e2c33bc42e93767038720d1de596501c359051cd7dd85d4490ac2482ed818b,0.03838451100000384,0.015887653000049795,0.01953125,5,2,8,0.32419575848668764,0.8882543502867524,0.4773187576762748
dual_g2_s9134111_b0_a8,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a8__atlas_relax_256.npz,750b80ec92d97cd7406d05960860c905a11ca6ffc4dd5053d3a19b9af61b0d4f,0.03838451100000384,0.008918114000039168,0.02734375,1,2,8,0.42246952481457994,1.2647199868160728,0.6473884535912734
dual_g2_s9134111_b0_a8,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a8__bias_only.npz,d7e357e16b8575d25f9fe3eb8ca9efd728c219b9a0ea940ae22516176aeee3e5,,,,,2,8,0.7596357331700186,1.8687303065558576,1.007539194905571
dual_g2_s9134111_b0_a8,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a8__old_original.npz,ecaabc059f0ee5a0544df4c0588cb0dcfd3ce5c9d3c1f106cc7037c1215a8ab8,,,0.0,,2,8,0.2361888648364073,0.6618711095355466,0.312017005955179
dual_g2_s9134111_b0_a8,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a8__whole_spatial.npz,eca521252f1f13a20c2746e7ab63e238106825eb56aba98cb12c1d196ca3b1df,,,,,2,8,0.8316184016433615,2.1379277432180985,1.0970558519751687
dual_g2_s9134111_b0_a8,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a8__local_spatial_96.npz,965360d03ec6d85fba57d00894c3c0f8c9ba82ffa187272022047c8945e5f81b,,,,,2,8,0.30697137405154135,0.8604786824892057,0.45188146481572594
dual_g2_s9134111_b0_a8,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a8__apss_2.npz,286399d4943bdfe8b6f79caead4c80192aa836be256e57d8935be27b4c92e415,,,,,2,8,0.3601139346055669,0.9342007294244261,0.488650123146628
dual_g2_s9134111_b0_a8,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b0_a8__rimls_2.npz,26ace451517ef6456f3517dde3e90b4d60342c3c46315d511b2b27910eeb74d6,,,,,2,8,0.37127739583294145,0.9582359634770506,0.5157416384252862
dual_g2_s9134111_b4_a0,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a0__global_hard.npz,d937088459f2a13f3a1f5566bbe6e0c66c3ca4c20ff90066ce03776c2eb3d6ee,0.039967206000028455,0.00015261800001553638,0.0,0,2,0,0.061978018249169035,0.1507240833392206,0.2752016746111826
dual_g2_s9134111_b4_a0,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a0__atlas_hard_96.npz,8980cf646193b850bea8de3278645c5eae68b678dc614d6f01996121e926fe65,0.039967206000028455,0.001998802999992222,0.0,11,2,0,0.1625260444986858,0.405377292479072,0.3394138443813745
dual_g2_s9134111_b4_a0,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a0__atlas_hard_256.npz,831cf039a16f7dbbf1e61ab4f5331535cb81852751478bf386d60307760ea716,0.039967206000028455,0.001335722000021633,0.0,2,2,0,0.08768940550174491,0.25316414749786853,0.2767907626077141
dual_g2_s9134111_b4_a0,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a0__atlas_tied_96.npz,fff43e7ab934e846a7ab727e995f4542af1a34b5f1e61325143d26718ce5a74c,0.039967206000028455,0.0017579880000084813,0.0,11,2,0,0.08957007670791023,0.1761895210691616,0.2898831381310732
dual_g2_s9134111_b4_a0,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a0__atlas_tied_256.npz,ff4e8a9c125ce7d137c9ced51a31adf83952de6d07d8f8f5b03bf98f8882f585,0.039967206000028455,0.001157910999950218,0.0,2,2,0,0.08006590933927714,0.22466094936241393,0.28119387610767504
dual_g2_s9134111_b4_a0,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a0__atlas_relax_96.npz,c7275c310289ff7927ddc3f51715eae67404e7981d6a7145515bef4b0d04259c,0.039967206000028455,0.015735087000052772,0.005208333333333333,11,2,0,0.16446944382548379,0.4550609465719196,0.324672265728339
dual_g2_s9134111_b4_a0,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a0__atlas_relax_256.npz,d987827966d032d26ab9d294a699dcfc18a2994ed9973a876b68b68240188200,0.039967206000028455,0.008648032999985844,0.00390625,2,2,0,0.10001221824468874,0.3066196715080871,0.28527567390206665
dual_g2_s9134111_b4_a0,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a0__bias_only.npz,ea71839f7bcd9f6cd8c8c0500e4acfda6648187f02765997dadd3278d52c74b1,,,,,2,0,0.7680423909020787,1.9019839136302823,1.009084662235227
dual_g2_s9134111_b4_a0,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a0__old_original.npz,a2f9fc86413863d06e6f28f3669d979f1ff4dbb11d53571d2d0baf887aa7e4b4,,,0.0,,2,0,0.17135691261707464,0.772168334795184,0.3311552244823836
dual_g2_s9134111_b4_a0,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a0__whole_spatial.npz,dbbe80d0c1936da154553fa170fe679e11eed28ad2434a2dedab31cf83d4f2e3,,,,,2,0,0.05695882031315829,0.08674235087762537,0.26332698822806194
dual_g2_s9134111_b4_a0,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a0__local_spatial_96.npz,a70ee5bfe6818e766c03e143b99d3dc1a3441a3768ee0ce1ac475ac77d788f5c,,,,,2,0,0.2269953384524933,0.7689990064213069,0.3541237282106897
dual_g2_s9134111_b4_a0,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a0__apss_2.npz,13463894ac8f608a3b566be1305da8c7396d2ce659d22c63f3660aefaf91b63f,,,,,2,0,0.3638927452274798,0.9400071898912892,0.4774634507916729
dual_g2_s9134111_b4_a0,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a0__rimls_2.npz,86cc0be89dd1878ee659e52155090c01898e248839787ef5b59cae803131c52e,,,,,2,0,0.37549716590438337,0.9703688665752466,0.5088247884169229
dual_g2_s9134111_b4_a2,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a2__global_hard.npz,a7363c8d0197e5a3993c8bb4b79b806e3f0372893f2fdf22e6823ebd7e259bbd,0.03936047900003814,0.00012327100000675273,0.0,0,2,2,0.40255863634130407,1.2501989944307101,0.5698067913543134
dual_g2_s9134111_b4_a2,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a2__atlas_hard_96.npz,b00bc4df1a3facf2c88c0587fc44c133cb75d999d3663985c57fbea03cb59b53,0.03936047900003814,0.0017685799999753726,0.0,0,2,2,0.23568661188155535,0.7691302015829575,0.3602465631685011
dual_g2_s9134111_b4_a2,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a2__atlas_hard_256.npz,4f4e304c632bbd5e40cc7c39413773a422cab646ac8f635c3b82336c985d52f3,0.03936047900003814,0.0011618859999771303,0.0,0,2,2,0.34067259503828895,0.8814212554172965,0.4395965950894379
dual_g2_s9134111_b4_a2,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a2__atlas_tied_96.npz,4376f07cff1f780198c30d40a25364834e700af34c94ff5062cdae6a1222b32d,0.03936047900003814,0.0017685329999039823,0.0,0,2,2,0.3238990911678643,0.9761954979681541,0.4581116316418526
dual_g2_s9134111_b4_a2,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a2__atlas_tied_256.npz,3fb976d046d5fd76aa29215c8287c568fae6bac2c24249f260a4a9721789b0b7,0.03936047900003814,0.0010404280000102517,0.0,0,2,2,0.40217615503221243,1.175919176114512,0.5576729047018156
dual_g2_s9134111_b4_a2,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a2__atlas_relax_96.npz,b00bc4df1a3facf2c88c0587fc44c133cb75d999d3663985c57fbea03cb59b53,0.03936047900003814,0.011667978999980733,0.0,0,2,2,0.23568661188155535,0.7691302015829575,0.3602465631685011
dual_g2_s9134111_b4_a2,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a2__atlas_relax_256.npz,4f4e304c632bbd5e40cc7c39413773a422cab646ac8f635c3b82336c985d52f3,0.03936047900003814,0.006281713000021227,0.0,0,2,2,0.34067259503828895,0.8814212554172965,0.4395965950894379
dual_g2_s9134111_b4_a2,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a2__bias_only.npz,91b9bf7968626711622e8834732a18337f9255efe8a4a54a94cacb1cc6585dad,,,,,2,2,0.7675157123479376,1.901869390254993,1.0095205726282508
dual_g2_s9134111_b4_a2,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a2__old_original.npz,423d429f7f380617e57fcd05c155d59e520ad78adb80dc6038b8a7434969499e,,,0.0,,2,2,0.19027388222913846,0.7317408974722605,0.3065583816612355
dual_g2_s9134111_b4_a2,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a2__whole_spatial.npz,43df8ed1c14aed5ff254d2eed5756e4d2477d961c8c0a8538e96980fc5de2b51,,,,,2,2,0.4027072521247596,1.250387269491266,0.5695790306982136
dual_g2_s9134111_b4_a2,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a2__local_spatial_96.npz,8e615e972f8e2bd5c3db6a49a8b1a486cbb9b8e40b9395c8437fb0792b5b9f33,,,,,2,2,0.23568661188155546,0.7691302015829578,0.36024656316850123
dual_g2_s9134111_b4_a2,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a2__apss_2.npz,e6ec09295edb67dc886eafa6bb61b09d36f1ca693c96f0eb9a21ebe3b814485a,,,,,2,2,0.36380404400535804,0.9368554968552427,0.4787284405757445
dual_g2_s9134111_b4_a2,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a2__rimls_2.npz,8c2cfb14381d75ed09f35b92ccf38e0bf768c5d30285a12e499af3e5163bae7d,,,,,2,2,0.37517978623116194,0.9645992258654432,0.5090120215172055
dual_g2_s9134111_b4_a8,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a8__global_hard.npz,c79e1b81d4696d8041be311b25d23b98ccfe91d78d7a3687454c2904bd346582,0.03941689900000256,0.00013593100004527514,0.0,0,2,8,0.8254804383523714,2.1548010278094116,1.094375366473692
dual_g2_s9134111_b4_a8,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a8__atlas_hard_96.npz,593ffaaebabe5a3b392dd6187298d9bf1777ec2fcd9d0c2aa872064804d4f822,0.03941689900000256,0.0020454479999898467,0.0,5,2,8,0.39511717215969133,0.9747006643793233,0.5631125642339843
dual_g2_s9134111_b4_a8,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a8__atlas_hard_256.npz,8812715f3aea68c9778453f7e394d4f15d43303fe858da7500b810cb6de63b7d,0.03941689900000256,0.0013562180000690205,0.0,1,2,8,0.4611854916707531,1.2367016412618792,0.6449909518003936
dual_g2_s9134111_b4_a8,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a8__atlas_tied_96.npz,4738cc08da3e10dfc275563aaea23d1cab5a042ebf53792781733edbd1082029,0.03941689900000256,0.0019304719999126974,0.0,5,2,8,0.688915665832534,1.8251064649036877,0.939391645602854
dual_g2_s9134111_b4_a8,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a8__atlas_tied_256.npz,b3bf3e8d307daa07ba0f9e3790f09539807f3d7c3c8e643128286e875b6de215,0.03941689900000256,0.001132009000002654,0.0,1,2,8,0.7760909513061435,2.153541112679482,1.0743841837300405
dual_g2_s9134111_b4_a8,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a8__atlas_relax_96.npz,15c9f8f5df4540fe4f1d2da47a00262e581c782586c79a387efec6727a80d99e,0.03941689900000256,0.016443575000039345,0.018229166666666668,5,2,8,0.32574028653179254,0.8916392622579671,0.4898009193803005
dual_g2_s9134111_b4_a8,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a8__atlas_relax_256.npz,8bf795261a3a22016fa85d116fa8ca774c4ea70c665a66111bbde260d73b3970,0.03941689900000256,0.008949702999984765,0.026041666666666668,1,2,8,0.42364123494305544,1.2661164649641692,0.656325065549823
dual_g2_s9134111_b4_a8,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a8__bias_only.npz,0968f8ae69b39295fe715779f9ba5c665b4f2af7c293c2cc9ad1880e88378c36,,,,,2,8,0.7600296591615461,1.8692832419799228,1.0131956228656356
dual_g2_s9134111_b4_a8,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a8__old_original.npz,bcb1c940cb084331c29e99f93b2744e9cfa09de914672e5a6b8f88ccae6ea0e8,,,0.0,,2,8,0.23613541534056348,0.6569058438340317,0.3296169622364749
dual_g2_s9134111_b4_a8,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a8__whole_spatial.npz,2c7f2ded972e03a056e8e3cf7e226b17638c1462b52f4c7e30cfacd8d3b7e790,,,,,2,8,0.8297726649269784,2.125396516321909,1.0977984475924263
dual_g2_s9134111_b4_a8,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a8__local_spatial_96.npz,81de65bea1f6f2469d4c86f74aaf8facaf5824ed34b73a7e07dd3af5f247ebac,,,,,2,8,0.3062211897086284,0.8377721197116224,0.4632161725119567
dual_g2_s9134111_b4_a8,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g2_s9134111_b4_a8__apss_2.npz,25598f0539acf9268a1369498fe7312dd5ce78cd9090254653f942bac20e1e10,,,,,2,8,0.3620077220791107,0.9274960622803496,0.501213106187943
