phase,case,seed,gap,sigma,supplied_sigma,ratio,dependence,sigma_factor,kind,method,status,seconds,surface_mae_mm,balanced_source_mae_mm,vertical_w1_mm,representation,model_k,n,risk_rms_mm,matched_rms_mm,coverage_1mm,single_false_split,posterior_brier,weighted_reference_near_mass,upper_mass,upper_mass_error,source_gap_error_mm,cross_midplane_mass,fitted_gap_error_mm,dual_missed,bias,retain
confirmation,s9191131_g8_n2_p0.2_l0,9191131,8.0,2.0,2.0,0.2,0.0,1.0,statistical,b_quota_map,OK,0.02962058699631598,0.17368213453237483,0.31371375416209646,0.24940755884431742,points,2,768,1.086555375032854,1.086555375032854,0.9830729166666666,,0.013857718239362994,,0.2109375,0.010416666666666657,0.24157513926797236,0.018697914463386776,0.04495455860606157,0,,
confirmation,s9191131_g8_n2_p0.2_l0,9191131,8.0,2.0,2.0,0.2,0.0,1.0,statistical,b_weighted_measure,OK,0.02962003600259777,0.17361553044077946,0.3950684802209433,0.253190378409175,weighted,2,768,1.2730846495543042,,,,0.013857718239362994,0.9777566095705379,0.21146788327612187,0.010947049942788528,0.4072517680183685,0.028994842031061032,0.04495455860606157,0,,
confirmation,s9191131_g8_n2_p0.2_l1,9191131,8.0,2.0,2.0,0.2,1.0,1.0,statistical,b_identity,OK,0.0294767379964469,1.5441539367525312,1.5826617014868027,1.5552742444855485,points,0,768,1.9697161033559252,1.9697161033559252,0.40625,,,,0.21354166666666666,0.013020833333333315,0.08221064660848754,0.024387664452811035,,,,
confirmation,s9191131_g8_n2_p0.2_l1,9191131,8.0,2.0,2.0,0.2,1.0,1.0,statistical,b_map,OK,0.029469521992723458,0.14123946938087859,0.11668659047766658,0.14123946938090495,points,2,768,0.17484296707682978,0.17484296707682978,1.0,,0.0004180063132762383,,0.20052083333333334,0.0,0.08421151464536614,0.0,0.4349346714440845,0,,
confirmation,s9191131_g8_n2_p0.2_l1,9191131,8.0,2.0,2.0,0.2,1.0,1.0,statistical,b_mean,OK,0.029474390990799293,0.14829889178054959,0.13008796603087097,0.1482988917805532,points,2,768,0.23738089290796885,0.23738089290796885,0.9973958333333334,,0.0004180063132762383,,0.20052083333333334,0.0,0.045400244887622065,0.0,0.4349346714440845,0,,
confirmation,s9191131_g8_n2_p0.2_l1,9191131,8.0,2.0,2.0,0.2,1.0,1.0,statistical,b_posterior_draw,OK,0.029476249997969717,0.14145443720956383,0.15036766108079352,0.14145443720959022,points,2,768,0.4565162151458693,0.4565162151458693,0.9973958333333334,,0.0004180063132762383,,0.20052083333333334,0.0,0.015701532966055254,0.004061085494310251,0.4349346714440845,0,,
confirmation,s9191131_g8_n2_p0.2_l1,9191131,8.0,2.0,2.0,0.2,1.0,1.0,statistical,b_quota_map,OK,0.029475763003574684,0.14123946938087859,0.11668659047766658,0.14123946938090495,points,2,768,0.17484296707682978,0.17484296707682978,1.0,,0.0004180063132762383,,0.20052083333333334,0.0,0.08421151464536614,0.0,0.4349346714440845,0,,
confirmation,s9191131_g8_n2_p0.2_l1,9191131,8.0,2.0,2.0,0.2,1.0,1.0,statistical,b_weighted_measure,OK,0.02947517500433605,0.14137582739739765,0.1357269386949989,0.14211181544132892,weighted,2,768,0.36829413818539947,,,,0.0004180063132762383,0.9984675456779892,0.20061629911581189,9.54657824785432e-05,0.045400244887622065,0.002300626576821034,0.4349346714440845,0,,
confirmation,s9191131_g8_n2_p0.5_l0,9191131,8.0,2.0,2.0,0.5,0.0,1.0,statistical,b_identity,OK,0.03022176999365911,1.5494877934673414,1.5853593836311513,1.5503020246851575,points,0,768,1.9697161033559252,1.9697161033559252,0.3971354166666667,,,,0.5026041666666666,0.0026041666666666297,0.08634237947480017,0.0234375,,,,
confirmation,s9191131_g8_n2_p0.5_l0,9191131,8.0,2.0,2.0,0.5,0.0,1.0,statistical,b_map,OK,0.03021393199742306,0.11958184492066452,0.3149776058133261,0.1491840933832375,points,2,768,1.2703949584339893,1.2703949584339893,0.9778645833333334,,0.01733718278146502,,0.50390625,0.00390625,0.3032972471020381,0.024739583333333332,0.09227858635725994,0,,
confirmation,s9191131_g8_n2_p0.5_l0,9191131,8.0,2.0,2.0,0.5,0.0,1.0,statistical,b_mean,OK,0.030219002001103945,0.23434069800876023,0.33919560524757086,0.24002442819029296,points,2,768,1.0557444173149344,1.0557444173149344,0.9518229166666666,,0.01733718278146502,,0.50390625,0.00390625,0.42126016454854565,0.024739583333333332,0.09227858635725994,0,,
confirmation,s9191131_g8_n2_p0.5_l0,9191131,8.0,2.0,2.0,0.5,0.0,1.0,statistical,b_posterior_draw,OK,0.030221200999221765,0.11938525208264457,0.38681950752467403,0.19842817557035133,points,2,768,1.482278201495578,1.482278201495578,0.96875,,0.01733718278146502,,0.5104166666666666,0.01041666666666663,0.45081274216584166,0.03385416666666667,0.09227858635725994,0,,
confirmation,s9191131_g8_n2_p0.5_l0,9191131,8.0,2.0,2.0,0.5,0.0,1.0,statistical,b_quota_map,OK,0.03022063100070227,0.11931728842209577,0.31471304931475735,0.18846446445510617,points,2,768,1.2694577202512765,1.2694577202512765,0.9765625,,0.01733718278146502,,0.5091145833333334,0.00911458333333337,0.3032972471020381,0.024739583333333332,0.09227858635725994,0,,
confirmation,s9191131_g8_n2_p0.5_l0,9191131,8.0,2.0,2.0,0.5,0.0,1.0,statistical,b_weighted_measure,OK,0.0302199690049747,0.11925827393398776,0.37196914057819086,0.1846381917760461,weighted,2,768,1.4410540129730582,,,,0.01733718278146502,0.9693261362397618,0.5086186530592084,0.008618653059208392,0.42126016454854565,0.032028192850891195,0.09227858635725994,0,,
confirmation,s9191131_g8_n2_p0.5_l1,9191131,8.0,2.0,2.0,0.5,1.0,1.0,statistical,b_identity,OK,0.029297960994881578,1.5535593005059785,1.5853593836311513,1.5547197660170173,points,0,768,1.9697161033559252,1.9697161033559252,0.4049479166666667,,,,0.50390625,0.00390625,0.24713761851895377,0.024739583333333332,,,,
confirmation,s9191131_g8_n2_p0.5_l1,9191131,8.0,2.0,2.0,0.5,1.0,1.0,statistical,b_map,OK,0.029290795006090775,0.1323869937941111,0.14226335492342254,0.1418376685445047,points,2,768,0.323121970151094,0.323121970151094,1.0,,0.0008396375568874018,,0.5013020833333334,0.0013020833333333703,0.26369651754825973,0.0013020833333333333,0.4047901932916762,0,,
confirmation,s9191131_g8_n2_p0.5_l1,9191131,8.0,2.0,2.0,0.5,1.0,1.0,statistical,b_mean,OK,0.02929524300270714,0.13935480996883612,0.1450442660110933,0.14504426601115356,points,2,768,0.2803946310330194,0.2803946310330194,0.9986979166666666,,0.0008396375568874018,,0.5013020833333334,0.0013020833333333703,0.2693586818835625,0.0013020833333333333,0.4047901932916762,0,,
confirmation,s9191131_g8_n2_p0.5_l1,9191131,8.0,2.0,2.0,0.5,1.0,1.0,statistical,b_posterior_draw,OK,0.029297269007656723,0.13212806363890514,0.15215295102590734,0.1321280636389676,points,2,768,0.43068689934600496,0.43068689934600496,0.9986979166666666,,0.0008396375568874018,,0.5,0.0,0.28347570975322967,0.0026041666666666665,0.4047901932916762,0,,
confirmation,s9191131_g8_n2_p0.5_l1,9191131,8.0,2.0,2.0,0.5,1.0,1.0,statistical,b_quota_map,OK,0.02929654100444168,0.1323869937941111,0.14226335492342254,0.1418376685445047,points,2,768,0.323121970151094,0.323121970151094,1.0,,0.0008396375568874018,,0.5013020833333334,0.0013020833333333703,0.26369651754825973,0.0013020833333333333,0.4047901932916762,0,,
confirmation,s9191131_g8_n2_p0.5_l1,9191131,8.0,2.0,2.0,0.5,1.0,1.0,statistical,b_weighted_measure,OK,0.029295914006070234,0.13241991547992685,0.14509372636402054,0.1414847798925435,weighted,2,768,0.3560913080987636,,,,0.0008396375568874018,0.9983281199809059,0.5012495541936267,0.0012495541936267118,0.2693586818835625,0.0016748290822593019,0.4047901932916762,0,,
confirmation,s9191131_g8_n2_p0.8_l0,9191131,8.0,2.0,2.0,0.8,0.0,1.0,statistical,b_identity,OK,0.029916123996372335,1.5586840828053312,1.5936851418610765,1.5656864283103764,points,0,768,1.9697161033559252,1.9697161033559252,0.3971354166666667,,,,0.7864583333333334,0.01302083333333326,0.08379702155453472,0.020326578958500784,,,,
confirmation,s9191131_g8_n2_p0.8_l0,9191131,8.0,2.0,2.0,0.8,0.0,1.0,statistical,b_map,OK,0.029909695003880188,0.07159725030000429,0.2758226014175693,0.10175586556842854,points,2,768,0.8727452081394845,0.8727452081394845,0.98828125,,0.01092161238280308,,0.8033854166666666,0.00390625,0.24100024407655507,0.02192351622319049,0.11847974403979578,0,,
confirmation,s9191131_g8_n2_p0.8_l0,9191131,8.0,2.0,2.0,0.8,0.0,1.0,statistical,b_mean,OK,0.029913899008533917,0.17777920851133944,0.3664011509651296,0.18198987656923257,points,2,768,0.8374377920624699,0.8374377920624699,0.9557291666666666,,0.01092161238280308,,0.8033854166666666,0.00390625,0.5129707766245932,0.02192351622319049,0.11847974403979578,0,,
confirmation,s9191131_g8_n2_p0.8_l0,9191131,8.0,2.0,2.0,0.8,0.0,1.0,statistical,b_posterior_draw,OK,0.029915646999143064,0.07160496665019639,0.371602169818025,0.10176358191862066,points,2,768,1.1265662753302976,1.1265662753302976,0.9817708333333334,,0.01092161238280308,,0.8033854166666666,0.00390625,0.4388192860227864,0.03410677270612124,0.11847974403979578,0,,
confirmation,s9191131_g8_n2_p0.8_l0,9191131,8.0,2.0,2.0,0.8,0.0,1.0,statistical,b_quota_map,OK,0.029915096005424857,0.07159725030000429,0.2758226014175693,0.10175586556842854,points,2,768,0.8727452081394845,0.8727452081394845,0.98828125,,0.01092161238280308,,0.8033854166666666,0.00390625,0.24100024407655507,0.02192351622319049,0.11847974403979578,0,,
confirmation,s9191131_g8_n2_p0.8_l0,9191131,8.0,2.0,2.0,0.8,0.0,1.0,statistical,b_weighted_measure,OK,0.02991455300070811,0.07167336752481798,0.40793037107009894,0.09876383368157814,weighted,2,768,1.2155075502604644,,,,0.01092161238280308,0.9777150690031781,0.8029881561908878,0.0035089895242211844,0.5129707766245932,0.03867360621064816,0.11847974403979578,0,,
confirmation,s9191131_g8_n2_p0.8_l1,9191131,8.0,2.0,2.0,0.8,1.0,1.0,statistical,b_identity,OK,0.039350057995761745,1.554621575654761,1.5518892200127745,1.5598476022262875,points,0,768,1.9697161033559252,1.9697161033559252,0.40625,,,,0.7890625,0.01041666666666663,0.05641919048769495,0.026820085452007272,,,,
confirmation,s9191131_g8_n2_p0.8_l1,9191131,8.0,2.0,2.0,0.8,1.0,1.0,statistical,b_map,OK,0.03934350599593017,0.1168415090237811,0.16162438273833396,0.1357550189649705,points,2,768,0.4322725466953958,0.4322725466953958,0.9973958333333334,,0.0025715739462663823,,0.8020833333333334,0.0026041666666667407,0.11269012838627379,0.006493506493506494,0.20762036011737983,0,,
confirmation,s9191131_g8_n2_p0.8_l1,9191131,8.0,2.0,2.0,0.8,1.0,1.0,statistical,b_mean,OK,0.0393478670011973,0.1332170212678255,0.17239305181641212,0.13966705675847535,points,2,768,0.42984566159028204,0.42984566159028204,0.9908854166666666,,0.0025715739462663823,,0.8020833333333334,0.0026041666666667407,0.14524413767183653,0.006493506493506494,0.20762036011737983,0,,
confirmation,s9191131_g8_n2_p0.8_l1,9191131,8.0,2.0,2.0,0.8,1.0,1.0,statistical,b_posterior_draw,OK,0.0393495879980037,0.11735603111083577,0.14296164382530568,0.1173560311108491,points,2,768,0.43712990813254027,0.43712990813254027,0.9973958333333334,,0.0025715739462663823,,0.7994791666666666,0.0,0.07276135215151402,0.004061085494310251,0.20762036011737983,0,,
confirmation,s9191131_g8_n2_p0.8_l1,9191131,8.0,2.0,2.0,0.8,1.0,1.0,statistical,b_quota_map,OK,0.03934907598886639,0.11690274975612658,0.1681773411116575,0.12635379605318908,points,2,768,0.5223583451291648,0.5223583451291648,0.99609375,,0.0025715739462663823,,0.80078125,0.0013020833333333703,0.12605758825617208,0.0073078387410634976,0.20762036011737983,0,,
confirmation,s9191131_g8_n2_p0.8_l1,9191131,8.0,2.0,2.0,0.8,1.0,1.0,statistical,b_weighted_measure,OK,0.039348535996396095,0.11713037164102096,0.178041821532011,0.12858933724709376,weighted,2,768,0.5603749035774319,,,,0.0025715739462663823,0.9955100140915486,0.8010575499537206,0.0015783832870539527,0.14524413767183653,0.00847666408713436,0.20762036011737983,0,,
confirmation,s9192101_g0_n0.5_b0_r0.25,9192101,0,0.5,0.5,,,1.0,bridge,b_identity,OK,0.006248331003007479,0.415037922910411,0.415037922910411,0.415037922910411,points,0,186,0.4977809855734896,0.4977809855734896,0.9731182795698925,,,,,,,,,,0,0.25
confirmation,s9192101_g0_n0.5_b0_r0.25,9192101,0,0.5,0.5,,,1.0,bridge,b_map,OK,0.006241248003789224,0.04146134997510349,0.04146134997510349,0.04146134997510349,points,1,186,0.050395165889995895,0.050395165889995895,1.0,0,0.0,,,,,,,,0,0.25
confirmation,s9192101_g0_n0.5_b0_r0.25,9192101,0,0.5,0.5,,,1.0,bridge,b_mean,OK,0.0062459749897243455,0.04146134997510349,0.04146134997510349,0.04146134997510349,points,1,186,0.050395165889995895,0.050395165889995895,1.0,0,0.0,,,,,,,,0,0.25
confirmation,s9192101_g0_n0.5_b0_r0.25,9192101,0,0.5,0.5,,,1.0,bridge,b_posterior_draw,OK,0.0062478399922838435,0.04146134997510349,0.04146134997510349,0.04146134997510349,points,1,186,0.050395165889995895,0.050395165889995895,1.0,0,0.0,,,,,,,,0,0.25
confirmation,s9192101_g0_n0.5_b0_r0.25,9192101,0,0.5,0.5,,,1.0,bridge,b_quota_map,OK,0.006247318990062922,0.04146134997510349,0.04146134997510349,0.04146134997510349,points,1,186,0.050395165889995895,0.050395165889995895,1.0,0,0.0,,,,,,,,0,0.25
confirmation,s9192101_g0_n0.5_b0_r0.25,9192101,0,0.5,0.5,,,1.0,bridge,b_weighted_measure,OK,0.006246664997888729,0.04146134997510349,0.04146134997510349,0.04146134997510349,weighted,1,186,0.050395165889995895,,,0,0.0,1.0000000000000002,,,,,,,0,0.25
confirmation,s9192101_g0_n0.5_b0_r1.0,9192101,0,0.5,0.5,,,1.0,bridge,b_identity,OK,0.021848165008123033,0.40867971824381555,0.40867971824381555,0.4086797182438162,points,0,768,0.5113459240944637,0.5113459240944637,0.9596354166666666,,,,,,,,,,0,1.0
confirmation,s9192101_g0_n0.5_b0_r1.0,9192101,0,0.5,0.5,,,1.0,bridge,b_map,OK,0.02184142700571101,0.024562470822669897,0.024562470822669897,0.024562470822669713,points,1,768,0.030295590222907554,0.030295590222907554,1.0,0,0.0,,,,,,,,0,1.0
confirmation,s9192101_g0_n0.5_b0_r1.0,9192101,0,0.5,0.5,,,1.0,bridge,b_mean,OK,0.021845309005584568,0.024562470822669897,0.024562470822669897,0.024562470822669713,points,1,768,0.030295590222907554,0.030295590222907554,1.0,0,0.0,,,,,,,,0,1.0
confirmation,s9192101_g0_n0.5_b0_r1.0,9192101,0,0.5,0.5,,,1.0,bridge,b_posterior_draw,OK,0.02184760400268715,0.024562470822669897,0.024562470822669897,0.024562470822669713,points,1,768,0.030295590222907554,0.030295590222907554,1.0,0,0.0,,,,,,,,0,1.0
confirmation,s9192101_g0_n0.5_b0_r1.0,9192101,0,0.5,0.5,,,1.0,bridge,b_quota_map,OK,0.021846959003596567,0.024562470822669897,0.024562470822669897,0.024562470822669713,points,1,768,0.030295590222907554,0.030295590222907554,1.0,0,0.0,,,,,,,,0,1.0
confirmation,s9192101_g0_n0.5_b0_r1.0,9192101,0,0.5,0.5,,,1.0,bridge,b_weighted_measure,OK,0.02184621999913361,0.024562470822669897,0.024562470822669897,0.024562470822669713,weighted,1,768,0.030295590222907554,,,0,0.0,1.0000000000000007,,,,,,,0,1.0
confirmation,s9192101_g0_n0.5_b4_r0.25,9192101,0,0.5,0.5,,,1.0,bridge,b_identity,OK,0.006138736003777012,3.495861105926851,3.495861105926851,3.495861105926851,points,0,186,4.211043888333059,4.211043888333059,0.23655913978494625,,,,,,,,,,4,0.25
confirmation,s9192101_g0_n0.5_b4_r0.25,9192101,0,0.5,0.5,,,1.0,bridge,b_map,OK,0.006133846007287502,0.06506805156847582,0.06506805156847582,0.06506805156847582,points,1,186,0.07885951662901818,0.07885951662901818,1.0,0,0.0,,,,,,,,4,0.25
confirmation,s9192101_g0_n0.5_b4_r0.25,9192101,0,0.5,0.5,,,1.0,bridge,b_mean,OK,0.006136495998362079,0.06506805156847582,0.06506805156847582,0.06506805156847582,points,1,186,0.07885951662901818,0.07885951662901818,1.0,0,0.0,,,,,,,,4,0.25
confirmation,s9192101_g0_n0.5_b4_r0.25,9192101,0,0.5,0.5,,,1.0,bridge,b_posterior_draw,OK,0.006138280994491652,0.06506805156847582,0.06506805156847582,0.06506805156847582,points,1,186,0.07885951662901818,0.07885951662901818,1.0,0,0.0,,,,,,,,4,0.25
confirmation,s9192101_g0_n0.5_b4_r0.25,9192101,0,0.5,0.5,,,1.0,bridge,b_quota_map,OK,0.006137728996691294,0.06506805156847582,0.06506805156847582,0.06506805156847582,points,1,186,0.07885951662901818,0.07885951662901818,1.0,0,0.0,,,,,,,,4,0.25
confirmation,s9192101_g0_n0.5_b4_r0.25,9192101,0,0.5,0.5,,,1.0,bridge,b_weighted_measure,OK,0.006137183008831926,0.06506805156847582,0.06506805156847582,0.06506805156847582,weighted,1,186,0.07885951662901818,,,0,0.0,1.0000000000000002,,,,,,,4,0.25
confirmation,s9192101_g0_n0.5_b4_r1.0,9192101,0,0.5,0.5,,,1.0,bridge,b_identity,OK,0.020914795008138753,3.3162722111866088,3.3162722111866088,3.3162722111866145,points,0,768,4.017264905913829,4.017264905913829,0.24869791666666666,,,,,,,,,,4,1.0
confirmation,s9192101_g0_n0.5_b4_r1.0,9192101,0,0.5,0.5,,,1.0,bridge,b_map,OK,0.020908055012114346,0.02456412436198434,0.02456412436198434,0.024564124361984158,points,1,768,0.031204356900060428,0.031204356900060428,1.0,0,0.0,,,,,,,,4,1.0
confirmation,s9192101_g0_n0.5_b4_r1.0,9192101,0,0.5,0.5,,,1.0,bridge,b_mean,OK,0.020912335006869398,0.02456412436198434,0.02456412436198434,0.024564124361984158,points,1,768,0.031204356900060428,0.031204356900060428,1.0,0,0.0,,,,,,,,4,1.0
confirmation,s9192101_g0_n0.5_b4_r1.0,9192101,0,0.5,0.5,,,1.0,bridge,b_posterior_draw,OK,0.02091432100860402,0.02456412436198434,0.02456412436198434,0.024564124361984158,points,1,768,0.031204356900060428,0.031204356900060428,1.0,0,0.0,,,,,,,,4,1.0
confirmation,s9192101_g0_n0.5_b4_r1.0,9192101,0,0.5,0.5,,,1.0,bridge,b_quota_map,OK,0.0209137720084982,0.02456412436198434,0.02456412436198434,0.024564124361984158,points,1,768,0.031204356900060428,0.031204356900060428,1.0,0,0.0,,,,,,,,4,1.0
confirmation,s9192101_g0_n0.5_b4_r1.0,9192101,0,0.5,0.5,,,1.0,bridge,b_weighted_measure,OK,0.020913068001391366,0.02456412436198434,0.02456412436198434,0.024564124361984158,weighted,1,768,0.031204356900060428,,,0,0.0,1.0000000000000007,,,,,,,4,1.0
confirmation,s9192101_g0_n1.0_b0_r0.25,9192101,0,1.0,1.0,,,1.0,bridge,b_identity,OK,0.0064364830031991005,0.830075845820822,0.830075845820822,0.830075845820822,points,0,186,0.9955619711469792,0.9955619711469792,0.6505376344086021,,,,,,,,,,0,0.25
confirmation,s9192101_g0_n1.0_b0_r0.25,9192101,0,1.0,1.0,,,1.0,bridge,b_map,OK,0.006429948000004515,0.08291210267310122,0.08291210267310122,0.08291210267310122,points,1,186,0.1009138235990768,0.1009138235990768,1.0,0,0.0,,,,,,,,0,0.25
confirmation,s9192101_g0_n1.0_b0_r0.25,9192101,0,1.0,1.0,,,1.0,bridge,b_mean,OK,0.006434208000428043,0.08291210267310122,0.08291210267310122,0.08291210267310122,points,1,186,0.1009138235990768,0.1009138235990768,1.0,0,0.0,,,,,,,,0,0.25
confirmation,s9192101_g0_n1.0_b0_r0.25,9192101,0,1.0,1.0,,,1.0,bridge,b_posterior_draw,OK,0.0064360359974671155,0.08291210267310122,0.08291210267310122,0.08291210267310122,points,1,186,0.1009138235990768,0.1009138235990768,1.0,0,0.0,,,,,,,,0,0.25
confirmation,s9192101_g0_n1.0_b0_r0.25,9192101,0,1.0,1.0,,,1.0,bridge,b_quota_map,OK,0.006435486997361295,0.08291210267310122,0.08291210267310122,0.08291210267310122,points,1,186,0.1009138235990768,0.1009138235990768,1.0,0,0.0,,,,,,,,0,0.25
confirmation,s9192101_g0_n1.0_b0_r0.25,9192101,0,1.0,1.0,,,1.0,bridge,b_weighted_measure,OK,0.0064348739979323,0.08291210267310122,0.08291210267310122,0.08291210267310122,weighted,1,186,0.1009138235990768,,,0,0.0,1.0000000000000002,,,,,,,0,0.25
confirmation,s9192101_g0_n1.0_b0_r1.0,9192101,0,1.0,1.0,,,1.0,bridge,b_identity,OK,0.0322660630044993,0.8173594364876311,0.8173594364876311,0.8173594364876324,points,0,768,1.0226918481889273,1.0226918481889273,0.7096354166666666,,,,,,,,,,0,1.0
confirmation,s9192101_g0_n1.0_b0_r1.0,9192101,0,1.0,1.0,,,1.0,bridge,b_map,OK,0.03225936299713794,0.04907722062870532,0.04907722062870532,0.04907722062870497,points,1,768,0.060588272530497894,0.060588272530497894,1.0,0,0.0,,,,,,,,0,1.0
confirmation,s9192101_g0_n1.0_b0_r1.0,9192101,0,1.0,1.0,,,1.0,bridge,b_mean,OK,0.03226360799453687,0.04907722062870532,0.04907722062870532,0.04907722062870497,points,1,768,0.060588272530497894,0.060588272530497894,1.0,0,0.0,,,,,,,,0,1.0
confirmation,s9192101_g0_n1.0_b0_r1.0,9192101,0,1.0,1.0,,,1.0,bridge,b_posterior_draw,OK,0.032265503992675804,0.04907722062870532,0.04907722062870532,0.04907722062870497,points,1,768,0.060588272530497894,0.060588272530497894,1.0,0,0.0,,,,,,,,0,1.0
confirmation,s9192101_g0_n1.0_b0_r1.0,9192101,0,1.0,1.0,,,1.0,bridge,b_quota_map,OK,0.03226500599703286,0.04907722062870532,0.04907722062870532,0.04907722062870497,points,1,768,0.060588272530497894,0.060588272530497894,1.0,0,0.0,,,,,,,,0,1.0
confirmation,s9192101_g0_n1.0_b0_r1.0,9192101,0,1.0,1.0,,,1.0,bridge,b_weighted_measure,OK,0.03226445800100919,0.04907722062870532,0.04907722062870532,0.04907722062870497,weighted,1,768,0.060588272530497894,,,0,0.0,1.0000000000000007,,,,,,,0,1.0
confirmation,s9192101_g0_n1.0_b4_r0.25,9192101,0,1.0,1.0,,,1.0,bridge,b_identity,OK,0.0067177839955547825,3.5585943209275537,3.5585943209275537,3.5585943209275537,points,0,186,4.272304902296228,4.272304902296228,0.1881720430107527,,,,,,,,,,4,0.25
confirmation,s9192101_g0_n1.0_b4_r0.25,9192101,0,1.0,1.0,,,1.0,bridge,b_map,OK,0.006709827997838147,0.09240515772132604,0.09240515772132604,0.09240515772132606,points,1,186,0.11664377563821064,0.11664377563821064,1.0,0,0.0,,,,,,,,4,0.25
confirmation,s9192101_g0_n1.0_b4_r0.25,9192101,0,1.0,1.0,,,1.0,bridge,b_mean,OK,0.006714767994708382,0.09240515772132604,0.09240515772132604,0.09240515772132606,points,1,186,0.11664377563821064,0.11664377563821064,1.0,0,0.0,,,,,,,,4,0.25
confirmation,s9192101_g0_n1.0_b4_r0.25,9192101,0,1.0,1.0,,,1.0,bridge,b_posterior_draw,OK,0.00671719599631615,0.09240515772132604,0.09240515772132604,0.09240515772132606,points,1,186,0.11664377563821064,0.11664377563821064,1.0,0,0.0,,,,,,,,4,0.25
confirmation,s9192101_g0_n1.0_b4_r0.25,9192101,0,1.0,1.0,,,1.0,bridge,b_quota_map,OK,0.006716260992106982,0.09240515772132604,0.09240515772132604,0.09240515772132606,points,1,186,0.11664377563821064,0.11664377563821064,1.0,0,0.0,,,,,,,,4,0.25
confirmation,s9192101_g0_n1.0_b4_r0.25,9192101,0,1.0,1.0,,,1.0,bridge,b_weighted_measure,OK,0.006715462994179688,0.09240515772132604,0.09240515772132604,0.09240515772132606,weighted,1,186,0.11664377563821064,,,0,0.0,1.0000000000000002,,,,,,,4,0.25
confirmation,s9192101_g0_n1.0_b4_r1.0,9192101,0,1.0,1.0,,,1.0,bridge,b_identity,OK,0.020555117996991612,3.411985131745799,3.411985131745799,3.411985131745805,points,0,768,4.098753951721148,4.098753951721148,0.19921875,,,,,,,,,,4,1.0
confirmation,s9192101_g0_n1.0_b4_r1.0,9192101,0,1.0,1.0,,,1.0,bridge,b_map,OK,0.0205489329964621,0.04908555391679942,0.04908555391679942,0.049085553916799064,points,1,768,0.06184018089911747,0.06184018089911747,1.0,0,0.0,,,,,,,,4,1.0
confirmation,s9192101_g0_n1.0_b4_r1.0,9192101,0,1.0,1.0,,,1.0,bridge,b_mean,OK,0.020552664005663246,0.04908555391679942,0.04908555391679942,0.049085553916799064,points,1,768,0.06184018089911747,0.06184018089911747,1.0,0,0.0,,,,,,,,4,1.0
confirmation,s9192101_g0_n1.0_b4_r1.0,9192101,0,1.0,1.0,,,1.0,bridge,b_posterior_draw,OK,0.02055460200062953,0.04908555391679942,0.04908555391679942,0.049085553916799064,points,1,768,0.06184018089911747,0.06184018089911747,1.0,0,0.0,,,,,,,,4,1.0
confirmation,s9192101_g0_n1.0_b4_r1.0,9192101,0,1.0,1.0,,,1.0,bridge,b_quota_map,OK,0.02055400599783752,0.04908555391679942,0.04908555391679942,0.049085553916799064,points,1,768,0.06184018089911747,0.06184018089911747,1.0,0,0.0,,,,,,,,4,1.0
confirmation,s9192101_g0_n1.0_b4_r1.0,9192101,0,1.0,1.0,,,1.0,bridge,b_weighted_measure,OK,0.020553409005515277,0.04908555391679942,0.04908555391679942,0.049085553916799064,weighted,1,768,0.06184018089911747,,,0,0.0,1.0000000000000007,,,,,,,4,1.0
confirmation,s9192101_g0_n2.0_b0_r0.25,9192101,0,2.0,2.0,,,1.0,bridge,b_identity,OK,0.006349421993945725,1.660151691641644,1.660151691641644,1.660151691641644,points,0,186,1.9911239422939584,1.9911239422939584,0.3225806451612903,,,,,,,,,,0,0.25
confirmation,s9192101_g0_n2.0_b0_r0.25,9192101,0,2.0,2.0,,,1.0,bridge,b_map,OK,0.0063437419885303825,0.16593336319945234,0.16593336319945234,0.16593336319945234,points,1,186,0.20300509601822783,0.20300509601822783,1.0,0,0.0,,,,,,,,0,0.25
confirmation,s9192101_g0_n2.0_b0_r0.25,9192101,0,2.0,2.0,,,1.0,bridge,b_mean,OK,0.006347237998852506,0.16593336319945234,0.16593336319945234,0.16593336319945234,points,1,186,0.20300509601822783,0.20300509601822783,1.0,0,0.0,,,,,,,,0,0.25
confirmation,s9192101_g0_n2.0_b0_r0.25,9192101,0,2.0,2.0,,,1.0,bridge,b_posterior_draw,OK,0.0063489319873042405,0.16593336319945234,0.16593336319945234,0.16593336319945234,points,1,186,0.20300509601822783,0.20300509601822783,1.0,0,0.0,,,,,,,,0,0.25
confirmation,s9192101_g0_n2.0_b0_r0.25,9192101,0,2.0,2.0,,,1.0,bridge,b_quota_map,OK,0.006348417999106459,0.16593336319945234,0.16593336319945234,0.16593336319945234,points,1,186,0.20300509601822783,0.20300509601822783,1.0,0,0.0,,,,,,,,0,0.25
confirmation,s9192101_g0_n2.0_b0_r0.25,9192101,0,2.0,2.0,,,1.0,bridge,b_weighted_measure,OK,0.006347908987663686,0.16593336319945234,0.16593336319945234,0.16593336319945234,weighted,1,186,0.20300509601822783,,,0,0.0,1.0000000000000002,,,,,,,0,0.25
