case,base_case,source,method,stage,sampling,family,gap_mm,bias_rms_mm,seed,n_points,n_frames,sigma_mm,ok,method_seconds,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,input_edit_rms_mm,input_edit_p95_mm,moved_fraction,output,output_sha256,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g4_s912211_b4,dual_g4_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g4_s912211_b4.json,graph_shared,confirmation,full,true_bilayer,4.0,4.0,912211,768,8,1.0,True,0.14463844199781306,True,True,0.26758396543578794,0.4763242107998439,0.8236543752962925,0.9700520833333334,0.9791666666666666,0.2831841861199924,1.0,0.6454441531863389,0.29878794488555044,0.6359021682773481,,self-report; not geometry-derived layer count or success,0.6454027707864914,0.00730878536758841,0.5697045366664332,1.1142464677302866,4.0469041950156335,6.93863597306048,0.9830729166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g4_s912211_b4__graph_shared.npz,ca6715bdc84b3b8f0e10ecac1ee14243cd713a36ab39b63a3b7512e15141122a,3.773211446488267,0.22678855351173288,0.9433028616220668,2.926920705347006,1.073079294652994,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912211_b4,dual_g4_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g4_s912211_b4.json,pool_independent,confirmation,full,true_bilayer,4.0,4.0,912211,768,8,1.0,True,0.16816366800048854,True,True,0.2509867582820064,0.46037302599361307,0.668114179482019,0.9700520833333334,0.9791666666666666,0.2663924073699162,1.0,0.6324681658949803,0.28186388789247735,0.6249091846954159,,self-report; not geometry-derived layer count or success,0.6324589029178315,0.0034230089881804437,0.4730437560142833,0.9014634942906471,4.056959013121455,6.939120704163275,0.9830729166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g4_s912211_b4__pool_independent.npz,703b443d3dae5a20a8f246b6186f929bd416aee636711d0c86769d401ff31919,3.8015750369351915,0.1984249630648085,0.9503937592337979,3.117898058215404,0.8821019417845961,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912211_b4,dual_g4_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g4_s912211_b4.json,pool_global,confirmation,full,true_bilayer,4.0,4.0,912211,768,8,1.0,True,0.1675534710084321,True,True,0.8704409873555664,1.0629648425772156,1.9039273763135576,0.61328125,0.97265625,0.870346892521004,1.0,1.120200680105376,0.8875418383262081,0.9617949712426904,,self-report; not geometry-derived layer count or success,1.120184552090538,0.0060110703096963305,2.55395560864855,2.5826090199968443,4.16799587026393,7.418409022928144,0.9830729166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g4_s912211_b4__pool_global.npz,a415aa92b73d54f8946845126093fb39048927e9062c0f7a313df9889a1276e7,2.7821192641024632,1.2178807358975368,0.6955298160256158,0.0787759785264277,3.9212240214735723,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912211_b4,dual_g4_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g4_s912211_b4.json,pool_compatible,confirmation,full,true_bilayer,4.0,4.0,912211,768,8,1.0,True,0.17007742899295408,True,True,0.18140674929738662,0.4392302496548655,0.7085815571601743,0.97265625,0.9791666666666666,0.19955109908740806,1.0,0.6205148134585701,0.21297190968003407,0.6125251844676455,,self-report; not geometry-derived layer count or success,0.6205084635853673,0.002807194409176419,0.48515801823914567,0.9229684195061337,4.065881149117851,6.95406692551397,0.9830729166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g4_s912211_b4__pool_compatible.npz,71ddc21ceee8586acc4996b83c2d1d7abc7ee3e2f45abd55c51c74e4078c6147,3.797665099858989,0.20233490014101108,0.9494162749647472,3.0964170071641575,0.9035829928358425,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912211_b4,dual_g4_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g4_s912211_b4.json,graph_bias_only,confirmation,full,true_bilayer,4.0,4.0,912211,768,8,1.0,True,0.18112897498940583,True,True,0.2527589299224921,0.396352958091771,0.8233537344083368,0.9765625,0.9856770833333334,0.27140810499750007,1.0,0.47993473437995066,0.2687803094833799,0.4687736780210851,,self-report; not geometry-derived layer count or success,0.4798686089794571,0.007966641731285707,0.5422626312528904,1.0244006894559028,4.067933196023892,6.938634524441455,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g4_s912211_b4__graph_bias_only.npz,6506d83e3810cccb5eb7db145c6d5e896509f2da64269b118c7f3955e3005c74,3.7903186417542027,0.20968135824579726,0.9475796604385507,2.9989107554532186,1.0010892445467814,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912211_b4,dual_g4_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g4_s912211_b4.json,graph_projected_bias_only,confirmation,full,true_bilayer,4.0,4.0,912211,768,8,1.0,True,0.18463722500018775,True,True,0.26192858093558335,0.41701186714306226,0.8725766493221525,0.9674479166666666,0.9856770833333334,0.30884923008952564,1.0,0.5007185313598067,0.2765466167906457,0.4777587477015929,,self-report; not geometry-derived layer count or success,0.5006628084127569,0.007469934362013032,0.5719394881768679,1.0671320678763705,4.062325290143431,6.937998609815503,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g4_s912211_b4__graph_projected_bias_only.npz,54647bdd8738fd4e7fac619390c903983d2264cb71bb24673ea283386535dee6,3.7787694790099833,0.22123052099001672,0.9446923697524958,2.9488898760894804,1.0511101239105196,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912211_b4,dual_g4_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g4_s912211_b4.json,zero_balanced_6,confirmation,full,true_bilayer,4.0,4.0,912211,768,8,1.0,True,0.7214034049975453,True,True,0.28026308534279865,0.4405105228794015,0.947401165480841,0.9583333333333334,0.9856770833333334,0.3231489522365815,1.0,0.5136638647301636,0.2936688139185716,0.496389013448719,,self-report; not geometry-derived layer count or success,0.513656301707414,0.0027874084361331946,0.6488505210123477,1.184246737417895,4.04180682328772,6.8921576385265135,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g4_s912211_b4__zero_balanced_6.npz,b4de3cb586f7605fd85080328f1b6e446ebf62392d4f925865142e45b8a99af1,3.82274169788484,0.17725830211516014,0.95568542447121,2.893671225231866,1.106328774768134,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912211_b4,dual_g4_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g4_s912211_b4.json,zero_unbalanced_6,confirmation,full,true_bilayer,4.0,4.0,912211,768,8,1.0,True,0.7200745190057205,True,True,0.29123945100715887,0.467645654126568,0.9571088565369266,0.94921875,0.9856770833333334,0.3290651737820949,1.0,0.5394881121687378,0.30524554521235575,0.5258428836843657,,self-report; not geometry-derived layer count or success,0.5394447725089696,0.006838171110370903,0.6774479933239936,1.199135226722947,4.026572195869018,6.8609768518538266,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g4_s912211_b4__zero_unbalanced_6.npz,d3d5c92f92a5d36dc5ed3aabb016688aea7be1374589926ec4e53ced05fa3f63,3.857924122487456,0.14207587751254414,0.964481030621864,2.9036327248739586,1.0963672751260414,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912211_b4,dual_g4_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g4_s912211_b4.json,warm_balanced_2,confirmation,full,true_bilayer,4.0,4.0,912211,768,8,1.0,True,0.412559639007668,True,True,0.2771723843661417,0.4367613710569446,0.9346798095466974,0.9596354166666666,0.9856770833333334,0.3204180282796703,1.0,0.5109751195498762,0.2906716735711467,0.493375968564143,,self-report; not geometry-derived layer count or success,0.5109596555726308,0.003975320881209756,0.6393794411139765,1.1762967540581857,4.043434956349957,6.9001130678101825,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g4_s912211_b4__warm_balanced_2.npz,6fae5057c9f94892ec430436acbf3646b7de10270c972ff980c55c22e86d4877,3.8209779281648384,0.1790220718351616,0.9552444820412096,2.9007422609046825,1.0992577390953175,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912211_b4,dual_g4_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g4_s912211_b4.json,warm_unbalanced_2,confirmation,full,true_bilayer,4.0,4.0,912211,768,8,1.0,True,0.4096274879993871,True,True,0.2761595187893721,0.434770013788297,0.9377644132193793,0.9622395833333334,0.9856770833333334,0.3195645577945842,1.0,0.5097131804425764,0.2897477269623639,0.4920346710905415,,self-report; not geometry-derived layer count or success,0.5097009480520882,0.0035312705488056047,0.6388731233597168,1.1767540813233905,4.043796205894532,6.901050517127789,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g4_s912211_b4__warm_unbalanced_2.npz,817ddcf0687f7763d60a9429e838471e9f10208dd2ab273cc6c3127e29d2562c,3.820531295284926,0.1794687047150738,0.9551328238212315,2.9001857732490737,1.0998142267509263,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912211_b0,dual_g8_s912211_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g8_s912211_b0.json,identity,confirmation,full,true_bilayer,8.0,0.0,912211,768,8,1.0,True,1.7530008335597813e-05,True,True,0.7675972699597544,0.9788726608984483,1.8469145186212237,0.7278645833333334,0.9791666666666666,0.7097987429877056,1.0,0.9788726608984484,0.7675972699597544,0.9757907873830868,,self-report; not geometry-derived layer count or success,0.9787973627889219,0.01214120471206167,0.29132098326100936,0.49933467335561016,0.0,0.0,0.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g8_s912211_b0__identity.npz,fd85eb58cb36089bf0e73f7cc54a06beab00aca52e79f5fba65c7a13711acc00,7.838886391716813,0.16111360828318677,0.9798607989646017,8.161343943073655,0.16134394307365518,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912211_b0,dual_g8_s912211_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g8_s912211_b0.json,fast,confirmation,full,true_bilayer,8.0,0.0,912211,768,8,1.0,True,0.009401839997735806,True,True,1.0835174083883055,1.3397132460010739,2.567218855769076,0.5390625,0.9231770833333334,1.0260832231135595,1.0,1.34457075010948,1.0835129266514405,1.2979758019896273,2,self-report; not geometry-derived layer count or success,1.3445159326680027,0.012141204712061432,1.6277108449789008,2.1732295931224277,1.2624458002006902,2.2820742107623038,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g8_s912211_b0__fast.npz,27df1a969b393459b39eda8c761a9e527ce59f1c425a1e9e9959a52215ccb91f,7.30318440446352,0.6968155955364796,0.91289805055794,5.366215895551621,2.633784104448379,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912211_b0,dual_g8_s912211_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g8_s912211_b0.json,open3d_icp_then_xyz,confirmation,full,true_bilayer,8.0,0.0,912211,768,8,1.0,True,0.015020613005617633,True,True,0.9528304591502431,1.1731022509598277,2.180387984255151,0.2109375,0.7096354166666666,1.6757467427415564,1.0,3.875957958409599,0.9428772415355002,1.08881323738916,2,self-report; not geometry-derived layer count or success,3.875938943673964,0.012140851299087584,1.782768145633516,2.5333482344852043,3.8599797382133167,7.736273010709052,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g8_s912211_b0__open3d_icp_then_xyz.npz,856a4f3527a9cedaeb2330e756181a4e3b06b8f6bcdd0e5021d1f9be39e8ef15,7.186496560141734,0.8135034398582661,0.8983120700177167,4.997921684897616,3.002078315102384,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912211_b0,dual_g8_s912211_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g8_s912211_b0.json,graph_shared,confirmation,full,true_bilayer,8.0,0.0,912211,768,8,1.0,True,0.11484550600289367,True,True,0.4871281887803371,0.7795316598765789,1.8728401792042713,0.8359375,0.9752604166666666,0.4693771605340256,1.0,0.7795551522180703,0.4871281887803371,0.7489321415225402,,self-report; not geometry-derived layer count or success,0.7794218561821118,0.01441545890251472,0.6647697171088393,0.977956479182084,1.0397681753610089,2.0993518207712767,0.9713541666666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g8_s912211_b0__graph_shared.npz,3d4ce6d55e60b68a807c7e380c4e1608b774f0aa5e250b3af9cbb21acbb080a8,7.54649042683852,0.45350957316148044,0.943311303354815,6.728412932261509,1.2715870677384906,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912211_b0,dual_g8_s912211_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g8_s912211_b0.json,pool_independent,confirmation,full,true_bilayer,8.0,0.0,912211,768,8,1.0,True,0.1384394560009241,True,True,0.3301581826381848,0.5387726665514259,1.0777521803822563,0.94921875,0.9973958333333334,0.3148044440281625,1.0,0.5387990065236317,0.33015818263818486,0.5279040593715627,,self-report; not geometry-derived layer count or success,0.5381898739585685,0.025613063059943243,0.1903913483658293,0.21541743317787132,0.9186374160583631,1.7808894840337175,0.9713541666666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g8_s912211_b0__pool_independent.npz,de052f45c9a0b38efb216947d04697b68bc0013412c11c99b8ff03b5563598e1,7.7802023935540445,0.21979760644595547,0.9725252991942556,7.789743417705461,0.21025658229453903,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912211_b0,dual_g8_s912211_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g8_s912211_b0.json,pool_global,confirmation,full,true_bilayer,8.0,0.0,912211,768,8,1.0,True,0.13706805199035443,True,True,1.7473162006815286,2.0732577243151935,3.7535001384233704,0.3151041666666667,0.6184895833333334,1.7288201770414682,1.0,2.0793185873440514,1.7504406337937877,1.7074347596959252,,self-report; not geometry-derived layer count or success,2.0778869145754464,0.07714763710311555,5.065303518162366,5.1653662012126915,2.2662038173277184,4.195939314451506,0.9713541666666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g8_s912211_b0__pool_global.npz,62edb44bbd2638b1a1bfcee65376d960015cf4e6812ef9e0486e9637d4771ebc,5.511376063692261,2.4886239363077394,0.6889220079615326,0.15370401982114235,7.846295980178858,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912211_b0,dual_g8_s912211_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g8_s912211_b0.json,pool_compatible,confirmation,full,true_bilayer,8.0,0.0,912211,768,8,1.0,True,0.14155733700317796,True,True,0.28026871309207585,0.5202311120169526,1.024388186848075,0.9505208333333334,0.99609375,0.26247870386764927,1.0,0.5202601737338494,0.28026871309207596,0.5080560111570906,,self-report; not geometry-derived layer count or success,0.5195989489484044,0.026221758623109548,0.20676778591046738,0.2413745196104584,0.9481853664679304,1.8947013791731684,0.9713541666666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g8_s912211_b0__pool_compatible.npz,6117eaee7e1c2beb59eb996b87e89ce827ec4c5c6bd9545804f897d872d34a62,7.771389456570655,0.22861054342934484,0.9714236820713319,7.741412516923907,0.25858748307609325,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912211_b0,dual_g8_s912211_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g8_s912211_b0.json,graph_bias_only,confirmation,full,true_bilayer,8.0,0.0,912211,768,8,1.0,True,0.15071593500033487,True,True,0.4866811632728884,0.7794202944570306,1.8728397288514222,0.8359375,0.9752604166666666,0.4691024253043558,1.0,0.7794437978835573,0.4866811632728883,0.748941590273664,,self-report; not geometry-derived layer count or success,0.779297985648765,0.0150759285923303,0.6628753491558874,0.9779564684424874,1.0399391705708823,2.099352037933732,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g8_s912211_b0__graph_bias_only.npz,7c1323c1b7af4633ba68176224b167a3e0bbeccf01c5e9d0bcc2beacfa74fe5f,7.547500813367506,0.4524991866324939,0.9434376016709383,6.729829007703734,1.2701709922962658,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912211_b0,dual_g8_s912211_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g8_s912211_b0.json,graph_projected_bias_only,confirmation,full,true_bilayer,8.0,0.0,912211,768,8,1.0,True,0.15566137699352112,True,True,0.4866486920869726,0.77934213677566,1.873088683537659,0.8359375,0.9752604166666666,0.4693148230601141,1.0,0.7793920838462146,0.4866486920869726,0.7488598571979109,,self-report; not geometry-derived layer count or success,0.7792471531199534,0.015029794296419886,0.6627861124504715,0.9775012490637226,1.039862255045746,2.099350763066628,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g8_s912211_b0__graph_projected_bias_only.npz,7565111170e0d565db2408b0b258ab095747a1d0fc6b1a7c556a727e1cd83da8,7.547491151677626,0.45250884832237404,0.9434363939597032,6.730124555076387,1.2698754449236134,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912211_b0,dual_g8_s912211_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g8_s912211_b0.json,zero_balanced_6,confirmation,full,true_bilayer,8.0,0.0,912211,768,8,1.0,True,0.6815108190057799,True,True,0.48799678713349676,0.783802057578431,1.87235261914189,0.8346354166666666,0.9700520833333334,0.4690970895780267,1.0,0.7838425373057174,0.48799678713349676,0.7525653107803858,,self-report; not geometry-derived layer count or success,0.7838077657784974,0.0073830613694515395,0.6741758845508241,0.986932418592876,1.0460230775144645,2.0657421215922733,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g8_s912211_b0__zero_balanced_6.npz,2c13048c3cf22077f7fdbd7c794e3f497dfcf62c7e6c19b2da4347c61a3ba6d2,7.539847060560429,0.46015293943957136,0.9424808825700536,6.714324449381658,1.2856755506183424,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912211_b0,dual_g8_s912211_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g8_s912211_b0.json,zero_unbalanced_6,confirmation,full,true_bilayer,8.0,0.0,912211,768,8,1.0,True,0.6835453850071644,True,True,0.48521340065227525,0.7763354507944338,1.8364246953769274,0.8346354166666666,0.9739583333333334,0.46881152253940206,1.0,0.7763730931471603,0.4852134006522753,0.745138076007723,,self-report; not geometry-derived layer count or success,0.7763165143336881,0.009372797644332716,0.6707751461349242,0.9779158517768243,1.0393246295417555,2.092368931644354,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g8_s912211_b0__zero_unbalanced_6.npz,b71767e6461bea3957233af63a2df5de3627ffc4afa03392c8789fc36eeca867,7.542535387766521,0.4574646122334789,0.9428169234708151,6.719971446276018,1.280028553723982,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912211_b0,dual_g8_s912211_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g8_s912211_b0.json,warm_balanced_2,confirmation,full,true_bilayer,8.0,0.0,912211,768,8,1.0,True,0.37041761800355744,True,True,0.488109391151409,0.7840279944328883,1.8749386301744575,0.8346354166666666,0.9700520833333334,0.46918762393310337,1.0,0.7840679766623172,0.4881093911514091,0.7527012468658977,,self-report; not geometry-derived layer count or success,0.784037365133535,0.006928354913224869,0.6753506564974442,0.9862516675210591,1.046061558213583,2.068195681894286,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g8_s912211_b0__warm_balanced_2.npz,f10899deb201131c30f8fffeff1b730883893874b61ef4a701accaf63f2d587e,7.539098365029991,0.4609016349700088,0.9423872956287489,6.713281074105286,1.2867189258947143,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912211_b0,dual_g8_s912211_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g8_s912211_b0.json,warm_unbalanced_2,confirmation,full,true_bilayer,8.0,0.0,912211,768,8,1.0,True,0.36908971500815824,True,True,0.48331450033995166,0.7741326647507033,1.8363171484777203,0.8372395833333334,0.9739583333333334,0.46691076951579485,1.0,0.7741721670870281,0.4833145003399517,0.7432617107516766,,self-report; not geometry-derived layer count or success,0.7740811832388371,0.011868700341120739,0.6681100781318349,0.9777767788817613,1.0376349038552333,2.093526567557949,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g8_s912211_b0__warm_unbalanced_2.npz,8d505a225a58f1592bbc54cb95180873c0c4425c40fd3633e9506c20943c481d,7.54580868941646,0.45419131058354,0.9432260861770575,6.725656803223851,1.2743431967761492,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912211_b4,dual_g8_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g8_s912211_b4.json,identity,confirmation,full,true_bilayer,8.0,4.0,912211,768,8,1.0,True,1.5165991499088705e-05,True,True,3.2149620358761606,3.914115779289143,6.9169725207017745,0.23567708333333334,0.5013020833333334,2.145458076426669,1.0,4.086631452742466,3.3831855671303983,4.069900503554471,,self-report; not geometry-derived layer count or success,4.086613417206494,0.012141204712062129,0.787641893941666,0.8988438178705095,0.0,0.0,0.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g8_s912211_b4__identity.npz,519776baf1152bd507a377c9936138759f843d02e641d06a889157210a510cbe,8.775973551156467,0.7759735511564667,1.0969966938945583,8.18622850722341,0.18622850722340978,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912211_b4,dual_g8_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g8_s912211_b4.json,fast,confirmation,full,true_bilayer,8.0,4.0,912211,768,8,1.0,True,0.009168030999717303,True,True,1.2265541804308497,1.47643783292551,2.705045074817796,0.37109375,0.8802083333333334,1.2628232737745015,1.0,1.5387305726241165,1.227455935828314,1.472569273014414,2,self-report; not geometry-derived layer count or success,1.5386826723779927,0.012141204712061935,1.9790540373329282,2.013840428125981,3.9554663158403143,7.06468662395348,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g8_s912211_b4__fast.npz,16377cc08339ec4914fbb082b20728aa38b152dc90436fa42c9000fa898cae09,7.700827882956912,0.29917211704308766,0.962603485369614,5.670229084158523,2.329770915841477,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912211_b4,dual_g8_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g8_s912211_b4.json,open3d_icp_then_xyz,confirmation,full,true_bilayer,8.0,4.0,912211,768,8,1.0,True,0.016347684999345802,True,True,1.0124778015251439,1.2187049781365034,2.154405220387666,0.18880208333333334,0.6979166666666666,1.699868785634689,1.0,3.395130475322776,1.0100655242378658,1.1983646071456506,2,self-report; not geometry-derived layer count or success,3.3951087680302123,0.012140745851310263,1.9393611546419514,2.074918514119446,5.231219827444048,8.895987790768393,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g8_s912211_b4__open3d_icp_then_xyz.npz,05a875b9aa2de8f6cbee873c4487179db0a7dc85702a6421adf51a527be364da,7.591070246402808,0.4089297535971923,0.948883780800351,5.697523084438205,2.302476915561795,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
