key,phase,seed,fbig,calibration,arm,group,n,moved,harm_count,benefit_count,move_rate,harm_rate,harm_among_moved,harm_sum,gain_sum,harm_p95_moved,mae,rmse,identity_mae,delta_mae,weighted_delta,half_error_rate
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_projection,base,17223,3740,1720,2020,0.21715148348139116,0.09986645764384834,0.45989304812834225,2642.508354242522,347.02800264800584,5.896711415735693,0.2925943724883077,1.045587033386753,0.15931443568319154,0.13327993680511618,0.1147740175797258,0.07832549497764617
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_projection,base:mm,2559,444,215,229,0.1735052754982415,0.08401719421649081,0.48423423423423423,517.6582314151892,39.42484097356944,6.70980975280163,0.3451499068892408,1.1589367542130975,0.1582669876076387,0.18688291928160206,0.023911669522080986,0.059398202422821414
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_projection,base:single,14664,3296,1505,1791,0.22476813966175668,0.10263229678123295,0.4566140776699029,2124.8501228273326,307.60316167443636,5.2107216458721695,0.2834229586495197,1.0245221124198183,0.15949722480112252,0.12392573384839718,0.09086234805764482,0.08162847790507365
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_projection,big,237,156,8,148,0.6582278481012658,0.03375527426160337,0.05128205128205128,43.47685110375359,667.9915119773395,0.32991063422865996,2.4678594983245934,3.869283234022876,5.102942455597108,-2.6350829572725143,-0.03122573304367929,0.6075949367088608
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_projection,big:mm,37,22,4,18,0.5945945945945946,0.10810810810810811,0.18181818181818182,13.104747886792424,73.24356501094023,4.435872320712264,3.3071277248382627,4.437397652065259,4.932501160626041,-1.6253734357877785,-0.00300694085620739,0.43243243243243246
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_projection,big:single,200,134,4,130,0.67,0.02,0.029850746268656716,30.372103216961158,594.7479469663992,0.0,2.312594876419565,3.754771749022799,5.134474095166755,-2.8218792187471906,-0.028218792187471906,0.64
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_projection,misfit,540,0,0,0,0.0,0.0,,0.0,0.0,,0.1594264314158698,0.20336691302664278,0.1594264314158698,0.0,0.0,0.0
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_projection,misfit:single,540,0,0,0,0.0,0.0,,0.0,0.0,,0.1594264314158698,0.20336691302664278,0.1594264314158698,0.0,0.0,0.0
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_projection,twosheet_back,1000,259,257,2,0.259,0.257,0.9922779922779923,1398.3197505436895,0.34274020678401973,7.288609792961985,1.5645039624837591,2.939901221797924,0.16652695214685376,1.3979770103369054,0.06989885051684526,0.001
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_projection,twosheet_back:single,1000,259,257,2,0.259,0.257,0.9922779922779923,1398.3197505436895,0.34274020678401973,7.288609792961985,1.5645039624837591,2.939901221797924,0.16652695214685376,1.3979770103369054,0.06989885051684526,0.001
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_projection,twosheet_front,1000,244,112,132,0.244,0.112,0.45901639344262296,105.29035299125766,22.61952848427144,1.6602636357655953,0.24267460638076863,0.791510209493962,0.1600037818737824,0.08267082450698623,0.004133541225349311,0.085
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_projection,twosheet_front:single,1000,244,112,132,0.244,0.112,0.45901639344262296,105.29035299125766,22.61952848427144,1.6602636357655953,0.24267460638076863,0.791510209493962,0.1600037818737824,0.08267082450698623,0.004133541225349311,0.085
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_projection,mm,2596,466,219,247,0.17950693374422189,0.08436055469953775,0.4699570815450644,530.7629793019817,112.66840598450966,6.607819059126788,0.387366077638129,1.266741411385384,0.22631269808594412,0.16105337955218488,0.020904728665873597,0.06471494607087827
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_projection,single,17404,3933,1878,2055,0.2259825327510917,0.10790622845322914,0.4774980930587338,3658.8323295792406,925.3133773318912,5.938929830904253,0.3741612320586972,1.2570990240896025,0.21709854806379092,0.15706268399490633,0.13667594761236748,0.08107331647897036
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_argmin,ALL,20000,4399,3028,1371,0.21995,0.1514,0.688338258695158,5014.378239441466,942.94944616425,6.374622027524815,0.4218659844005272,1.3245957521011003,0.21829454473666643,0.2035714396638608,0.2035714396638608,0.04395
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_argmin,base,17223,3740,2591,1149,0.21715148348139116,0.1504383672995413,0.6927807486631016,3332.9211359238925,241.19711155737193,6.203324228955962,0.3388257881982307,1.1074272229624713,0.15931443568319154,0.1795113525150392,0.154586201218326,0.03983045926958138
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_argmin,base:mm,2559,444,309,135,0.1735052754982415,0.12075029308323564,0.6959459459459459,601.0251288712909,28.559600656962115,7.050869762439498,0.38197372000870505,1.2280782151074874,0.1582669876076387,0.22370673240106637,0.028623276410716443,0.031652989449003514
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_argmin,base:single,14664,3296,2282,1014,0.22476813966175668,0.15561920349154393,0.6923543689320388,2731.8960070526014,212.63751090040984,5.5,0.33129608569529817,1.0849984906652288,0.15949722480112252,0.17179886089417565,0.12596292480760957,0.04125750136388434
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_argmin,big,237,156,8,148,0.6582278481012658,0.03375527426160337,0.05128205128205128,47.009620075632085,685.2290664642887,0.38749999999999973,2.4100333991048863,3.8897222021268862,5.102942455597108,-2.6929090564922222,-0.03191097231943284,0.6118143459915611
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_argmin,big:mm,37,22,4,18,0.5945945945945946,0.10810810810810811,0.18181818181818182,14.159620075632077,74.5680429965769,4.659139071850473,3.299841081681586,4.4543950766669465,4.932501160626041,-1.6326600789444548,-0.0030204211460472413,0.43243243243243246
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_argmin,big:single,200,134,4,130,0.67,0.02,0.029850746268656716,32.85000000000001,610.6610234677119,0.0,2.2454189778281965,3.776013098784933,5.134474095166755,-2.889055117338559,-0.028890551173385588,0.645
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_argmin,misfit,540,0,0,0,0.0,0.0,,0.0,0.0,,0.1594264314158698,0.20336691302664278,0.1594264314158698,0.0,0.0,0.0
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_argmin,misfit:single,540,0,0,0,0.0,0.0,,0.0,0.0,,0.1594264314158698,0.20336691302664278,0.1594264314158698,0.0,0.0,0.0
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_argmin,twosheet_back,1000,259,259,0,0.259,0.259,1.0,1485.907266131837,0.0,7.6633200496572575,1.6524342182786909,3.1050205098569497,0.16652695214685376,1.485907266131837,0.07429536330659185,0.0
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_argmin,twosheet_back:single,1000,259,259,0,0.259,0.259,1.0,1485.907266131837,0.0,7.6633200496572575,1.6524342182786909,3.1050205098569497,0.16652695214685376,1.485907266131837,0.07429536330659185,0.0
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_argmin,twosheet_front,1000,244,170,74,0.244,0.17,0.6967213114754098,148.54021731010437,16.52326814258941,2.092500000000001,0.2920207310412974,0.8482893802652128,0.1600037818737824,0.13201694916751494,0.006600847458375748,0.048
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_argmin,twosheet_front:single,1000,244,170,74,0.244,0.17,0.6967213114754098,148.54021731010437,16.52326814258941,2.092500000000001,0.2920207310412974,0.8482893802652128,0.1600037818737824,0.13201694916751494,0.006600847458375748,0.048
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_argmin,mm,2596,466,313,153,0.17950693374422189,0.12057010785824346,0.6716738197424893,615.184748946923,103.12764365353901,6.929808779468846,0.42356119781374996,1.330217025222389,0.22631269808594412,0.19724849972780584,0.0256028552646692,0.03736517719568567
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor1_argmin,single,17404,3933,2715,1218,0.2259825327510917,0.15599862100666514,0.6903127383676583,4399.193490494543,839.821802510711,6.289574450400711,0.4216131244820759,1.3237552309270884,0.21709854806379092,0.204514576418285,0.1779685843991916,0.04493219949436911
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor2_projection,ALL,20000,3965,1708,2257,0.19825,0.0854,0.4307692307692308,2066.1034459377474,894.0506396565971,4.929492481515031,0.2768971850507239,0.9109579453817139,0.21829454473666643,0.05860264031405752,0.05860264031405752,0.077
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor2_projection,base,17223,3452,1449,2003,0.20042965801544446,0.08413168437554433,0.4197566628041715,1195.879896180651,344.24154968849183,1.1553400792199466,0.20876217106565448,0.6558799513941517,0.15931443568319154,0.04944773538246294,0.04258191732460796,0.07757069035591942
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor2_projection,base:mm,2559,386,158,228,0.1508401719421649,0.06174286830793278,0.40932642487046633,200.61730039584836,39.26114229912221,4.09943172454313,0.22132136748131054,0.7024053150153324,0.1582669876076387,0.0630543798736718,0.008067807904836306,0.05900742477530285
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor2_projection,base:single,14664,3066,1291,1775,0.20908346972176758,0.08803873431533006,0.42106979778212655,995.2625957848027,304.98040738936965,1.057382947466915,0.20657047823779962,0.6474183067049539,0.15949722480112252,0.04707325343667711,0.034514109419771656,0.080810147299509
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor2_projection,big,237,127,6,121,0.5358649789029536,0.02531645569620253,0.047244094488188976,28.538162215948415,526.8980983408637,0.0,3.0001579149856505,4.263108503911752,5.102942455597108,-2.102784540611457,-0.024917996806245766,0.4978902953586498
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor2_projection,big:mm,37,18,3,15,0.4864864864864865,0.08108108108108109,0.16666666666666666,7.41512509271628,53.474271650054206,1.96808380015858,3.6876593617790707,4.712320274198442,4.932501160626041,-1.2448417988469707,-0.0023029573278668955,0.35135135135135137
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor2_projection,big:single,200,109,3,106,0.545,0.015,0.027522935779816515,21.123037123232134,473.4238266908095,0.0,2.8729701473288687,4.174709389859701,5.134474095166755,-2.2615039478378867,-0.022615039478378868,0.525
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor2_projection,misfit,540,0,0,0,0.0,0.0,,0.0,0.0,,0.1594264314158698,0.20336691302664278,0.1594264314158698,0.0,0.0,0.0
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor2_projection,misfit:single,540,0,0,0,0.0,0.0,,0.0,0.0,,0.1594264314158698,0.20336691302664278,0.1594264314158698,0.0,0.0,0.0
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor2_projection,twosheet_back,1000,154,153,1,0.154,0.153,0.9935064935064936,790.6099194703609,0.2914631429700715,6.107365607457842,0.9568454084742446,2.1606750344771473,0.16652695214685376,0.7903184563273907,0.039515922816369536,0.001
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor2_projection,twosheet_back:single,1000,154,153,1,0.154,0.153,0.9935064935064936,790.6099194703609,0.2914631429700715,6.107365607457842,0.9568454084742446,2.1606750344771473,0.16652695214685376,0.7903184563273907,0.039515922816369536,0.001
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor2_projection,twosheet_front,1000,232,100,132,0.232,0.1,0.43103448275862066,51.07546807078708,22.61952848427144,0.9314808509987876,0.18845972146029805,0.43567509852083575,0.1600037818737824,0.02845593958651564,0.001422796979325782,0.085
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor2_projection,twosheet_front:single,1000,232,100,132,0.232,0.1,0.43103448275862066,51.07546807078708,22.61952848427144,0.9314808509987876,0.18845972146029805,0.43567509852083575,0.1600037818737824,0.02845593958651564,0.001422796979325782,0.085
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor2_projection,mm,2596,404,161,243,0.15562403697996918,0.06201848998459168,0.39851485148514854,208.03242548856463,92.7354139491764,4.102484564540995,0.2707260307282354,0.8960112548683624,0.22631269808594412,0.0444133326422913,0.005764850576969411,0.06317411402157165
confirmation_seed701_fbig0.01_sfm,confirmation,701,0.01,sfm,anchor2_projection,single,17404,3561,1547,2014,0.2046081360606757,0.08888761204320846,0.4344285313114294,1858.0710204491827,801.3152257074207,5.069691013996407,0.277817681294184,0.9131664431045834,0.21709854806379092,0.06071913323039314,0.05283778973708811,0.07906228453229143
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,identity,ALL,20000,0,0,0,0.0,0.0,,0.0,0.0,,0.6407198045181979,1.6722536445937564,0.6407198045181979,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,identity,base,15451,0,0,0,0.0,0.0,,0.0,0.0,,0.16015031673277116,0.20048580379229916,0.16015031673277116,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,identity,base:mm,2362,0,0,0,0.0,0.0,,0.0,0.0,,0.15940174273836694,0.20028692003495605,0.15940174273836694,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,identity,base:single,13089,0,0,0,0.0,0.0,,0.0,0.0,,0.1602854020543987,0.20052167272284538,0.1602854020543987,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,identity,big,2009,0,0,0,0.0,0.0,,0.0,0.0,,4.943300227048524,5.242073438690408,4.943300227048524,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,identity,big:mm,285,0,0,0,0.0,0.0,,0.0,0.0,,4.973110005012096,5.269786444418076,4.973110005012096,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,identity,big:single,1724,0,0,0,0.0,0.0,,0.0,0.0,,4.938372276515102,5.237477988108693,4.938372276515102,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,identity,misfit,540,0,0,0,0.0,0.0,,0.0,0.0,,0.15860053836513405,0.19714193261867477,0.15860053836513405,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,identity,misfit:single,540,0,0,0,0.0,0.0,,0.0,0.0,,0.15860053836513405,0.19714193261867477,0.15860053836513405,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,identity,twosheet_back,1000,0,0,0,0.0,0.0,,0.0,0.0,,0.1619391162061038,0.2001538557245428,0.1619391162061038,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,identity,twosheet_back:single,1000,0,0,0,0.0,0.0,,0.0,0.0,,0.1619391162061038,0.2001538557245428,0.1619391162061038,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,identity,twosheet_front,1000,0,0,0,0.0,0.0,,0.0,0.0,,0.1612399834621489,0.20141602658599192,0.1612399834621489,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,identity,twosheet_front:single,1000,0,0,0,0.0,0.0,,0.0,0.0,,0.1612399834621489,0.20141602658599192,0.1612399834621489,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,identity,mm,2647,0,0,0,0.0,0.0,,0.0,0.0,,0.6776891831418473,1.7394928556167555,0.6776891831418473,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,identity,single,17353,0,0,0,0.0,0.0,,0.0,0.0,,0.635080552215034,1.6617579391573503,0.635080552215034,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_projection,ALL,20000,2841,986,1855,0.14205,0.0493,0.34706089405139035,4585.257115947957,5675.239127483548,5.893643250288833,0.5862207039414183,1.5801129333577957,0.6407198045181979,-0.054499100576779605,-0.054499100576779605,0.08505
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_projection,base,15451,896,328,568,0.05798977412465212,0.02122839945634587,0.36607142857142855,1094.1897477903876,124.68366704436977,6.482420887973109,0.2228974580664077,0.6879471369426818,0.16015031673277116,0.06274714133363653,0.048475304037300895,0.028347679761827713
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_projection,base:mm,2362,249,187,62,0.10541913632514818,0.07917019475021168,0.751004016064257,934.7184925380552,12.481493885661902,7.35691051481255,0.5498492442846808,1.5629833245181286,0.15940174273836694,0.3904475015463138,0.046111849932619665,0.020745131244707875
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_projection,base:single,13089,647,141,506,0.04943081977232791,0.010772404308961724,0.21792890262751158,159.47125525233253,112.2021731587079,0.5624493790665921,0.16389676137089534,0.34327128809418667,0.1602854020543987,0.00361135931649665,0.0023634541046812325,0.029719611887844756
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_projection,big,2009,1268,21,1247,0.6311597809855649,0.010452961672473868,0.016561514195583597,55.591408990431916,5541.123562790859,0.0,2.212821305296196,3.354923155230669,4.943300227048524,-2.7304789217523284,-0.27427660769002143,0.6122448979591837
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_projection,big:mm,285,158,20,138,0.5543859649122806,0.07017543859649122,0.12658227848101267,45.866528844748785,622.3577429243568,2.416403228272875,2.9503338152590852,3.9157279404618612,4.973110005012096,-2.0227761897530105,-0.028824560703980397,0.4456140350877193
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_projection,big:single,1724,1110,1,1109,0.6438515081206496,0.000580046403712297,0.0009009009009009009,9.724880145683132,4918.765819866503,0.0,2.0909007337536067,3.252915400196896,4.938372276515102,-2.8474715427614963,-0.24545204698604098,0.6397911832946636
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_projection,misfit,540,0,0,0,0.0,0.0,,0.0,0.0,,0.15860053836513405,0.19714193261867477,0.15860053836513405,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_projection,misfit:single,540,0,0,0,0.0,0.0,,0.0,0.0,,0.15860053836513405,0.19714193261867477,0.15860053836513405,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_projection,twosheet_back,1000,629,629,0,0.629,0.629,1.0,3427.3940375766965,0.0,5.9789282338144725,3.5893331537828,4.461171730191365,0.1619391162061038,3.4273940375766965,0.17136970187883482,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_projection,twosheet_back:single,1000,629,629,0,0.629,0.629,1.0,3427.3940375766965,0.0,5.9789282338144725,3.5893331537828,4.461171730191365,0.1619391162061038,3.4273940375766965,0.17136970187883482,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_projection,twosheet_front,1000,48,8,40,0.048,0.008,0.16666666666666666,8.081921590440025,9.431897648318728,0.11953595462696226,0.1598900074042702,0.2954060612737324,0.1612399834621489,-0.0013499760578787026,-6.749880289393513e-05,0.033
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_projection,twosheet_front:single,1000,48,8,40,0.048,0.008,0.16666666666666666,8.081921590440025,9.431897648318728,0.11953595462696226,0.1598900074042702,0.2954060612737324,0.1612399834621489,-0.0013499760578787026,-6.749880289393513e-05,0.033
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_projection,mm,2647,407,207,200,0.15375897242160938,0.07820173781639592,0.5085995085995086,980.5850213828039,634.8392368100187,7.069231543016383,0.8083071599354951,1.957235794434571,0.6776891831418473,0.13061797679364764,0.017287289228639265,0.06649036645258784
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_projection,single,17353,2434,779,1655,0.14026393130870743,0.04489137324958221,0.3200493015612161,3604.6720945651523,5040.39989067353,5.824527832762341,0.5523439766310787,1.5143540766178953,0.635080552215034,-0.08273657558395536,-0.07178638980541886,0.08788105803031176
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_veto_projection,ALL,20000,1189,148,1041,0.05945,0.0074,0.12447434819175777,488.27621390955744,2771.453460546951,5.421425479072743,0.5265609421863282,1.4689886529585796,0.6407198045181979,-0.11415886233186968,-0.11415886233186968,0.04685
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_veto_projection,base,15451,474,55,419,0.030677626043621772,0.003559640152740923,0.1160337552742616,7.257143156879055,90.64517450433034,0.14569591047428798,0.15475338246654557,0.19372503559473472,0.16015031673277116,-0.00539693426622557,-0.004169401567372564,0.020710633615947188
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_veto_projection,base:mm,2362,1,1,0,0.0004233700254022015,0.0004233700254022015,1.0,0.02341864892544432,0.0,0.02341864892544432,0.15941165749235736,0.2002956399098921,0.15940174273836694,9.914753990450601e-06,1.170932446272216e-06,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_veto_projection,base:single,13089,473,54,419,0.03613721445488578,0.00412560165024066,0.11416490486257928,7.23372450795361,90.64517450433034,0.14608708353739291,0.1539127647256206,0.19251544063790565,0.1602854020543987,-0.006372637328778114,-0.0041705724998188365,0.024448009779203913
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_veto_projection,big,2009,590,0,590,0.2936784469885515,0.0,0.0,0.0,2673.525542215093,0.0,3.612525940231653,4.444681670040401,4.943300227048524,-1.3307742868168706,-0.13367627711075467,0.2936784469885515
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_veto_projection,big:mm,285,21,0,21,0.07368421052631578,0.0,0.0,0.0,132.59423248947937,0.0,4.507867083996379,4.9401903965153275,4.973110005012096,-0.46524292101571707,-0.006629711624473968,0.07368421052631578
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_veto_projection,big:single,1724,569,0,569,0.330046403712297,0.0,0.0,0.0,2540.931309725614,0.0,3.464514208228784,4.357343384555251,4.938372276515102,-1.473858068286319,-0.1270465654862807,0.330046403712297
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_veto_projection,misfit,540,0,0,0,0.0,0.0,,0.0,0.0,,0.15860053836513405,0.19714193261867477,0.15860053836513405,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_veto_projection,misfit:single,540,0,0,0,0.0,0.0,,0.0,0.0,,0.15860053836513405,0.19714193261867477,0.15860053836513405,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_veto_projection,twosheet_back,1000,88,88,0,0.088,0.088,1.0,480.69055217774496,0.0,5.908331439078708,0.6426296683838487,1.682950153382805,0.1619391162061038,0.480690552177745,0.02403452760888725,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_veto_projection,twosheet_back:single,1000,88,88,0,0.088,0.088,1.0,480.69055217774496,0.0,5.908331439078708,0.6426296683838487,1.682950153382805,0.1619391162061038,0.480690552177745,0.02403452760888725,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_veto_projection,twosheet_front,1000,37,5,32,0.037,0.005,0.13513513513513514,0.32851857493347053,7.282743827527263,0.062071787311815695,0.15428575820955512,0.19285049909253593,0.1612399834621489,-0.006954225252593792,-0.0003477112626296896,0.027
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_veto_projection,twosheet_front:single,1000,37,5,32,0.037,0.005,0.13513513513513514,0.32851857493347053,7.282743827527263,0.062071787311815695,0.15428575820955512,0.19285049909253593,0.1612399834621489,-0.006954225252593792,-0.0003477112626296896,0.027
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_veto_projection,mm,2647,22,1,21,0.00831129580657348,0.00037778617302606723,0.045454545454545456,0.02341864892544432,132.59423248947937,0.0,0.6276057627260733,1.6320275846243184,0.6776891831418473,-0.05008342041577405,-0.006628540692027695,0.007933509633547412
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,test_veto_projection,single,17353,1167,147,1020,0.06725061948942546,0.008471157724889069,0.12596401028277635,488.252795260632,2638.8592280574717,5.4250775357858005,0.51114772026685,1.4425000147472837,0.635080552215034,-0.12393283194818416,-0.10753032163984198,0.052786261741485624
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,anchor1_projection,ALL,20000,2101,371,1730,0.10505,0.01855,0.17658257972394098,1187.893220419006,5026.459627826108,5.3875918074839895,0.4487914841478427,1.3042375081067823,0.6407198045181979,-0.19192832037035518,-0.19192832037035518,0.0788
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,anchor1_projection,base,15451,732,164,568,0.04737557439647919,0.010614199728172935,0.22404371584699453,174.0005191606649,124.68366704436977,0.5708609674136605,0.16334213940549752,0.313263035602986,0.16015031673277116,0.00319182267272637,0.002465842605814757,0.028347679761827713
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,anchor1_projection,base:mm,2362,91,29,62,0.03852667231160034,0.012277730736663843,0.31868131868131866,65.2107378069699,12.481493885661902,5.979484310202084,0.18172572407676996,0.4524008649306168,0.15940174273836694,0.02232398133840305,0.0026364621960654,0.020745131244707875
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,anchor1_projection,base:single,13089,641,135,506,0.048972419588967836,0.01031400412560165,0.21060842433697347,108.78978135369502,112.2021731587079,0.4664582263712509,0.160024695216213,0.2809077272623103,0.1602854020543987,-0.0002607068381857178,-0.000170619590250643,0.029719611887844756
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,anchor1_projection,big,2009,1143,21,1122,0.5689397710303634,0.010452961672473868,0.01837270341207349,55.591408990431916,4892.344063133421,0.0,2.535757840715528,3.6627818391059463,4.943300227048524,-2.407542386332996,-0.24183763270714945,0.5500248880039821
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,anchor1_projection,big:mm,285,134,20,114,0.47017543859649125,0.07017543859649122,0.14925373134328357,45.866528844748785,488.90022125406256,2.574902583480794,3.4186058211197667,4.306539447981656,4.973110005012096,-1.554504183892329,-0.022151684620465687,0.36140350877192984
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,anchor1_projection,big:single,1724,1009,1,1008,0.5852668213457076,0.000580046403712297,0.0009910802775024777,9.724880145683132,4403.443841879358,0.0,2.3898113938389574,3.5451181233060978,4.938372276515102,-2.5485608826761457,-0.21968594808668376,0.5812064965197216
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,anchor1_projection,misfit,540,0,0,0,0.0,0.0,,0.0,0.0,,0.15860053836513405,0.19714193261867477,0.15860053836513405,0.0,0.0,0.0
confirmation_seed701_fbig0.10_exch,confirmation,701,0.1,exch,anchor1_projection,misfit:single,540,0,0,0,0.0,0.0,,0.0,0.0,,0.15860053836513405,0.19714193261867477,0.15860053836513405,0.0,0.0,0.0
