case,method,ok,seconds,sigma_mm,n_points,n_stations,error,independent_real_quality,output_finite,output_n,identifiable,k_method,note,false_split,false_merge,gap_err_mm,surface_err_mm,coverage,layer_match_failed,k_info,split,family,seed,gap_mm,bias_rms_mm,noise_protocol,k_hat,n_true_layers,patch_id,scene,perturbation,perturb_seed,actual_point_delta_rms_mm,recovery_vs_unperturbed_input_rms_mm,stability_vs_own_unperturbed_output_rms_mm,recovery_note,stability_note
cy_wall_trans_s912409,fast,True,0.0026896620038314722,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,cy_wall,courtyard,trans,912409,3.535533905932817,36.684776450357305,3.015757720191525,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_s912409,open3d_icp_then_xyz,True,0.012508387000707444,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,cy_wall,courtyard,trans,912409,3.535533905932817,37.50517507922721,10.42565340706019,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_s912409,identity,True,0.0001969130025827326,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans,912409,3.535533905932817,3.5355339059328394,3.5355339059328146,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_s912409,xyz_mixture,True,0.016388200005167164,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans,912409,3.535533905932817,36.18806775620766,7.8678679661163216,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_s912409,fast,True,0.00265970599866705,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans,912409,3.535533905932817,36.68477645035548,3.015757720191501,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_s912409,open3d_icp_then_xyz,True,0.018753349002508912,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans,912409,3.535533905932817,37.33340570592142,9.594482590034003,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_s912419,identity,True,0.0001919920032378286,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,cy_wall,courtyard,trans,912419,3.5355339059328523,3.535533905932877,3.5355339059328514,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_s912419,xyz_mixture,True,0.014015961998666171,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,cy_wall,courtyard,trans,912419,3.5355339059328523,36.36097720490459,11.533933036198407,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_s912419,fast,True,0.002924066997366026,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,cy_wall,courtyard,trans,912419,3.5355339059328523,36.659586712751874,2.692075289421214,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_s912419,open3d_icp_then_xyz,True,0.012174807001429144,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,cy_wall,courtyard,trans,912419,3.5355339059328523,36.47522300702867,2.723497838617278,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_s912419,identity,True,0.0002097649994539097,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans,912419,3.5355339059328523,3.535533905932877,3.5355339059328514,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_s912419,xyz_mixture,True,0.033001889001752716,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans,912419,3.5355339059328523,36.09931174331898,9.775776583324241,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_s912419,fast,True,0.0026550069960649125,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans,912419,3.5355339059328523,36.65958671275242,2.6920752894212483,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_s912419,open3d_icp_then_xyz,True,0.017307665999396704,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans,912419,3.5355339059328523,36.306151718549756,2.685902617578802,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912401,identity,True,0.00020335199951659888,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912401,3.8077181062687333,3.8077181062688026,3.8077181062687284,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912401,xyz_mixture,True,0.01059281100606313,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912401,3.8077181062687333,36.40717696120526,5.4528799888050346,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912401,fast,True,0.002955632000521291,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912401,3.8077181062687333,36.753859243066934,3.754859477844951,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912401,open3d_icp_then_xyz,True,0.014507548003166448,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912401,3.8077181062687333,37.49460393880132,10.549257057048175,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912401,identity,True,0.00020070799655513838,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912401,3.8077181062687333,3.8077181062688026,3.8077181062687284,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912401,xyz_mixture,True,0.014247906001401134,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912401,3.8077181062687333,36.246699531187836,4.295647708171424,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912401,fast,True,0.0026803889995790087,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912401,3.8077181062687333,36.75385924306977,3.7548594778457853,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912401,open3d_icp_then_xyz,True,0.017686411003523972,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912401,3.8077181062687333,37.33510001655765,9.808880130096922,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912409,identity,True,0.0002004589987336658,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912409,3.6508560748012227,3.6508560748012973,3.6508560748012338,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912409,xyz_mixture,True,0.010351618999266066,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912409,3.6508560748012227,36.38035839178794,9.047985940401386,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912409,fast,True,0.002695777999178972,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912409,3.6508560748012227,36.72842522757804,4.8442719276328114,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912409,open3d_icp_then_xyz,True,0.012468303000787273,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912409,3.6508560748012227,37.497675174561785,10.3986410051715,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912409,identity,True,0.00021776799985673279,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912409,3.6508560748012227,3.6508560748012973,3.6508560748012338,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912409,xyz_mixture,True,0.01568640700133983,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912409,3.6508560748012227,36.209501059117336,7.788756863602716,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912409,fast,True,0.0026420069989399053,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912409,3.6508560748012227,36.728425227585205,4.844271927641752,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912409,open3d_icp_then_xyz,True,0.018555358998128213,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912409,3.6508560748012227,37.325871286889374,9.565123206579438,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912419,identity,True,0.00020191899966448545,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912419,3.9064962343486958,3.906496234348685,3.9064962343486958,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912419,xyz_mixture,True,0.035921133996453136,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912419,3.9064962343486958,36.370804670644134,12.053986575593148,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912419,fast,True,0.002714204994845204,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912419,3.9064962343486958,36.656397690943436,5.585931772976751,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912419,open3d_icp_then_xyz,True,0.01048366699978942,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912419,3.9064962343486958,36.477954561810584,2.7875574652727626,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912419,identity,True,0.00019700799748534337,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912419,3.9064962343486958,3.906496234348685,3.9064962343486958,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912419,xyz_mixture,True,0.02131861399539048,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912419,3.9064962343486958,36.18321594125366,10.730686777021877,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912419,fast,True,0.0029524760029744357,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912419,3.9064962343486958,36.68415461506186,5.167464343560313,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
cy_wall_trans_rot_s912419,open3d_icp_then_xyz,True,0.016809326996735763,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,cy_wall,courtyard,trans_rot,912419,3.9064962343486958,36.30462712803537,2.6442554208337725,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_unpert,identity,True,0.00027188900276087224,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,,,,,,,
da_junction_unpert,xyz_mixture,True,0.013094125002680812,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,,,,,,,
da_junction_unpert,fast,True,0.002710955996008124,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,,,,,,,
da_junction_unpert,open3d_icp_then_xyz,True,0.011247071997786406,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,,,,,,,
da_junction_unpert,identity,True,0.00020634000247810036,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,,,,,,,
da_junction_unpert,xyz_mixture,True,0.031513063004240394,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,,,,,,,
da_junction_unpert,fast,True,0.0029212329973233864,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,,,,,,,
da_junction_unpert,open3d_icp_then_xyz,True,0.016642235998006072,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,,,,,,,
da_junction_trans_s912401,identity,True,0.00019530600548023358,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912401,3.5255197850631146,3.5255197850630835,3.5255197850630946,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912401,xyz_mixture,True,0.015677454000979196,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912401,3.5255197850631146,42.45110916488806,3.5329384698027115,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912401,fast,True,0.0027104770051664673,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912401,3.5255197850631146,42.486916560497136,3.5255151084206364,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912401,open3d_icp_then_xyz,True,0.010759794000477996,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912401,3.5255197850631146,42.476544998971725,2.4858579509739025,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912401,identity,True,0.00022257399541558698,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912401,3.5255197850631146,3.5255197850630835,3.5255197850630946,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912401,xyz_mixture,True,0.03179425300186267,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912401,3.5255197850631146,42.25409111210558,3.5265045303410747,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912401,fast,True,0.0028677239970420487,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912401,3.5255197850631146,42.48691656049844,3.525515108420624,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912401,open3d_icp_then_xyz,True,0.016120664004120044,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912401,3.5255197850631146,42.350199559402675,2.485857950974422,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912409,identity,True,0.00019162399985361844,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912409,3.5255197850631035,3.5255197850630777,3.5255197850631155,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912409,xyz_mixture,True,0.007650910003576428,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912409,3.5255197850631035,42.45719005166989,11.949651075736469,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912409,fast,True,0.0027027950054616667,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912409,3.5255197850631035,42.4493109851695,3.0389440726216854,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912409,open3d_icp_then_xyz,True,0.01827078800124582,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912409,3.5255197850631035,42.48167129193559,8.619622488928073,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912409,identity,True,0.00019703399448189884,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912409,3.5255197850631035,3.5255197850630777,3.5255197850631155,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912409,xyz_mixture,True,0.012679375002335291,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912409,3.5255197850631035,42.363741380274796,11.369523414131082,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912409,fast,True,0.002703334001125768,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912409,3.5255197850631035,42.44931098516818,3.03894407262171,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912409,open3d_icp_then_xyz,True,0.0198299469993799,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912409,3.5255197850631035,42.33266751254231,7.106370235324907,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912419,identity,True,0.00018990800163010135,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912419,3.5255197850630626,3.525519785063049,3.525519785063065,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912419,xyz_mixture,True,0.007239383005071431,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912419,3.5255197850630626,42.44159086172162,13.636006157543333,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912419,fast,True,0.0027136069984408095,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912419,3.5255197850630626,42.426576632131955,2.702884141626428,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912419,open3d_icp_then_xyz,True,0.007521106999774929,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912419,3.5255197850630626,42.43560997085693,15.958049738979785,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912419,identity,True,0.0002065070002572611,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912419,3.5255197850630626,3.525519785063049,3.525519785063065,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912419,xyz_mixture,True,0.03536213399638655,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912419,3.5255197850630626,42.20972503811476,12.333676105364214,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912419,fast,True,0.002693841997825075,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912419,3.5255197850630626,42.42657663213138,2.7028841416264515,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_s912419,open3d_icp_then_xyz,True,0.031605474003299605,5.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_junction,delivery_area,trans,912419,3.5255197850630626,42.21036941433289,16.004777386015782,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_junction_trans_rot_s912401,identity,True,0.00019969399727415293,2.0,1591,2,,本轮尚未测得,True,1591,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_junction,delivery_area,trans_rot,912401,3.4994777044449004,3.4994777044448853,3.499477704444895,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
