family,target_id,target_mask,regime,m,rep,method,pred_mask,train_error,test_error,full_domain_error,unseen_error,seen_error,consistent,candidate_set_support_failure,representation_support_failure,search_budget_failure,support_status,candidate_checks,seen_unique,unseen_count,duplicate_training_draws,expression,gates,fit_seconds
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,affine,26214,0.0,0.75,0.5625,0.75,0.0,1,0,0,0,consistent,32,4,12,4,(!x0^!x1),1,3.684699913719669e-05
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,6,prefix32,26214,0.0,0.75,0.5625,0.75,0.0,1,0,0,0,consistent,32,4,12,4,(!x0^!x1),1,4.300600085116457e-05
out_of_grammar,out_of_grammar_30,51568,shift_x3,16,6,exact,30840,0.0,0.5,0.3125,0.5555555555555556,0.0,1,0,0,0,consistent,3000,7,9,9,(!x2^(!x0|!x1)),2,0.00018178999926021788
out_of_grammar,out_of_grammar_30,51568,shift_x3,16,6,affine,15420,0.1875,0.75,0.5625,0.7777777777777778,0.2857142857142857,0,1,1,0,representation_support_failure,32,7,9,9,(!x1^!x2),1,4.4595999497687444e-05
out_of_grammar,out_of_grammar_30,51568,shift_x3,16,6,prefix32,12336,0.0625,0.75,0.4375,0.6666666666666666,0.14285714285714285,0,1,0,1,search_budget_exhausted,32,7,9,9,(!x1&x2),1,4.421199992066249e-05
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,exact,30840,0.0,0.5,0.3125,0.5555555555555556,0.0,1,0,0,0,consistent,3000,7,9,25,(!x2^(!x0|!x1)),2,0.00018238899974676315
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,affine,26985,0.15625,0.25,0.3125,0.3333333333333333,0.2857142857142857,0,1,1,0,representation_support_failure,32,7,9,25,(!x0^(!x1^!x2)),2,4.504500066104811e-05
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,6,prefix32,12336,0.03125,0.75,0.4375,0.6666666666666666,0.14285714285714285,0,1,0,1,search_budget_exhausted,32,7,9,25,(!x1&x2),1,4.477500078792218e-05
out_of_grammar,out_of_grammar_30,51568,shift_x3,4,7,exact,12336,0.0,0.75,0.4375,0.5833333333333334,0.0,1,0,0,0,consistent,3000,4,12,0,(!x1&x2),1,0.00019506399985402822
out_of_grammar,out_of_grammar_30,51568,shift_x3,4,7,affine,15420,0.0,0.75,0.5625,0.75,0.0,1,0,0,0,consistent,32,4,12,0,(!x1^!x2),1,4.3961999836028554e-05
out_of_grammar,out_of_grammar_30,51568,shift_x3,4,7,prefix32,12336,0.0,0.75,0.4375,0.5833333333333334,0.0,1,0,0,0,consistent,32,4,12,0,(!x1&x2),1,4.418199932842981e-05
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,exact,24672,0.0,0.5,0.3125,0.5555555555555556,0.0,1,0,0,0,consistent,3000,7,9,1,((!x0^!x1)&x2),2,0.00018435999845678452
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,affine,61680,0.125,0.5,0.3125,0.4444444444444444,0.14285714285714285,0,1,1,0,representation_support_failure,32,7,9,1,x2,0,3.740600004675798e-05
out_of_grammar,out_of_grammar_30,51568,shift_x3,8,7,prefix32,61680,0.125,0.5,0.3125,0.4444444444444444,0.14285714285714285,0,1,0,1,search_budget_exhausted,32,7,9,1,x2,0,3.699699846038129e-05
out_of_grammar,out_of_grammar_30,51568,shift_x3,16,7,exact,28784,0.0,0.625,0.3125,0.625,0.0,1,0,0,0,consistent,3000,8,8,8,((!x0|!x1)&x2),2,0.00017171099898405373
out_of_grammar,out_of_grammar_30,51568,shift_x3,16,7,affine,61680,0.0625,0.5,0.3125,0.5,0.125,0,1,1,0,representation_support_failure,32,8,8,8,x2,0,3.73740003851708e-05
out_of_grammar,out_of_grammar_30,51568,shift_x3,16,7,prefix32,61680,0.0625,0.5,0.3125,0.5,0.125,0,1,0,1,search_budget_exhausted,32,8,8,8,x2,0,3.737900078704115e-05
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,exact,28784,0.0,0.625,0.3125,0.625,0.0,1,0,0,0,consistent,3000,8,8,24,((!x0|!x1)&x2),2,0.00017151700012618676
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,affine,61680,0.09375,0.5,0.3125,0.5,0.125,0,1,1,0,representation_support_failure,32,8,8,24,x2,0,3.7898000300629064e-05
out_of_grammar,out_of_grammar_30,51568,shift_x3,32,7,prefix32,12336,0.0625,0.75,0.4375,0.75,0.125,0,1,0,1,search_budget_exhausted,32,8,8,24,(!x1&x2),1,3.822799953923095e-05
out_of_grammar,out_of_grammar_31,24333,uniform,4,0,exact,3855,0.0,0.1875,0.1875,0.25,0.0,1,0,0,0,consistent,3000,4,12,0,!x2,0,0.00019190799866919406
out_of_grammar,out_of_grammar_31,24333,uniform,4,0,affine,3855,0.0,0.1875,0.1875,0.25,0.0,1,0,0,0,consistent,32,4,12,0,!x2,0,3.556500087142922e-05
out_of_grammar,out_of_grammar_31,24333,uniform,4,0,prefix32,3855,0.0,0.1875,0.1875,0.25,0.0,1,0,0,0,consistent,32,4,12,0,!x2,0,3.533100061758887e-05
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,exact,23125,0.0,0.3125,0.3125,0.5,0.0,1,0,0,0,consistent,3000,6,10,2,(!x0^(!x2&x3)),2,0.00018017000002146233
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,affine,23205,0.0,0.3125,0.3125,0.5,0.0,1,0,0,0,consistent,32,6,10,2,(!x0^(!x2^!x3)),2,3.819800076598767e-05
out_of_grammar,out_of_grammar_31,24333,uniform,8,0,prefix32,21845,0.125,0.3125,0.3125,0.4,0.16666666666666666,0,1,0,1,search_budget_exhausted,32,6,10,2,!x0,0,3.868100066029001e-05
out_of_grammar,out_of_grammar_31,24333,uniform,16,0,exact,23125,0.0,0.3125,0.3125,0.5555555555555556,0.0,1,0,0,0,consistent,3000,7,9,9,(!x0^(!x2&x3)),2,0.00020131299970671535
out_of_grammar,out_of_grammar_31,24333,uniform,16,0,affine,23205,0.0,0.3125,0.3125,0.5555555555555556,0.0,1,0,0,0,consistent,32,7,9,9,(!x0^(!x2^!x3)),2,3.5773000490735285e-05
out_of_grammar,out_of_grammar_31,24333,uniform,16,0,prefix32,21845,0.0625,0.3125,0.3125,0.4444444444444444,0.14285714285714285,0,1,0,1,search_budget_exhausted,32,7,9,9,!x0,0,3.561199991963804e-05
out_of_grammar,out_of_grammar_31,24333,uniform,32,0,exact,23901,0.03125,0.1875,0.1875,0.5,0.08333333333333333,0,1,1,0,representation_support_failure,3000,12,4,20,(!x0|(!x2&x1)),2,0.00016639299974485766
out_of_grammar,out_of_grammar_31,24333,uniform,32,0,affine,23205,0.125,0.3125,0.3125,0.5,0.25,0,1,1,0,representation_support_failure,32,12,4,20,(!x0^(!x2^!x3)),2,3.649199970823247e-05
out_of_grammar,out_of_grammar_31,24333,uniform,32,0,prefix32,24415,0.09375,0.1875,0.1875,0.25,0.16666666666666666,0,1,1,0,representation_support_failure,32,12,4,20,(!x0|!x2),1,3.6425000871531665e-05
out_of_grammar,out_of_grammar_31,24333,uniform,4,1,exact,3855,0.0,0.1875,0.1875,0.25,0.0,1,0,0,0,consistent,3000,4,12,0,!x2,0,0.0001985199996852316
out_of_grammar,out_of_grammar_31,24333,uniform,4,1,affine,3855,0.0,0.1875,0.1875,0.25,0.0,1,0,0,0,consistent,32,4,12,0,!x2,0,4.367300061858259e-05
out_of_grammar,out_of_grammar_31,24333,uniform,4,1,prefix32,3855,0.0,0.1875,0.1875,0.25,0.0,1,0,0,0,consistent,32,4,12,0,!x2,0,4.353500116849318e-05
out_of_grammar,out_of_grammar_31,24333,uniform,8,1,exact,26197,0.0,0.4375,0.4375,0.7777777777777778,0.0,1,0,0,0,consistent,3000,7,9,1,(!x0^(!x1&x3)),2,0.00018307599930267315
out_of_grammar,out_of_grammar_31,24333,uniform,8,1,affine,21845,0.125,0.3125,0.3125,0.4444444444444444,0.14285714285714285,0,1,1,0,representation_support_failure,32,7,9,1,!x0,0,4.369100133772008e-05
out_of_grammar,out_of_grammar_31,24333,uniform,8,1,prefix32,21845,0.125,0.3125,0.3125,0.4444444444444444,0.14285714285714285,0,1,0,1,search_budget_exhausted,32,7,9,1,!x0,0,4.379900019557681e-05
out_of_grammar,out_of_grammar_31,24333,uniform,16,1,exact,17733,0.0625,0.3125,0.3125,0.6666666666666666,0.1,0,1,1,0,representation_support_failure,3000,10,6,6,(!x0&(!x2|x1)),2,0.00017987700084631797
out_of_grammar,out_of_grammar_31,24333,uniform,16,1,affine,21845,0.1875,0.3125,0.3125,0.5,0.2,0,1,1,0,representation_support_failure,32,10,6,6,!x0,0,3.7613999666064046e-05
out_of_grammar,out_of_grammar_31,24333,uniform,16,1,prefix32,21845,0.1875,0.3125,0.3125,0.5,0.2,0,1,1,0,representation_support_failure,32,10,6,6,!x0,0,3.7460999010363594e-05
out_of_grammar,out_of_grammar_31,24333,uniform,32,1,exact,24335,0.03125,0.0625,0.0625,0.0,0.07142857142857142,0,1,1,0,representation_support_failure,3000,14,2,18,(!x2|(!x0&x3)),2,0.00017924600069818553
out_of_grammar,out_of_grammar_31,24333,uniform,32,1,affine,3855,0.1875,0.1875,0.1875,0.0,0.21428571428571427,0,1,1,0,representation_support_failure,32,14,2,18,!x2,0,3.861099867208395e-05
out_of_grammar,out_of_grammar_31,24333,uniform,32,1,prefix32,24415,0.15625,0.1875,0.1875,0.5,0.14285714285714285,0,1,1,0,representation_support_failure,32,14,2,18,(!x0|!x2),1,3.8436999602708966e-05
out_of_grammar,out_of_grammar_31,24333,uniform,4,2,exact,3855,0.0,0.1875,0.1875,0.23076923076923078,0.0,1,0,0,0,consistent,3000,3,13,1,!x2,0,0.00021310900046955794
out_of_grammar,out_of_grammar_31,24333,uniform,4,2,affine,3855,0.0,0.1875,0.1875,0.23076923076923078,0.0,1,0,0,0,consistent,32,3,13,1,!x2,0,3.703600123117212e-05
out_of_grammar,out_of_grammar_31,24333,uniform,4,2,prefix32,3855,0.0,0.1875,0.1875,0.23076923076923078,0.0,1,0,0,0,consistent,32,3,13,1,!x2,0,4.313200042815879e-05
out_of_grammar,out_of_grammar_31,24333,uniform,8,2,exact,3855,0.0,0.1875,0.1875,0.3,0.0,1,0,0,0,consistent,3000,6,10,2,!x2,0,0.00017894699885800947
out_of_grammar,out_of_grammar_31,24333,uniform,8,2,affine,3855,0.0,0.1875,0.1875,0.3,0.0,1,0,0,0,consistent,32,6,10,2,!x2,0,4.30370000685798e-05
out_of_grammar,out_of_grammar_31,24333,uniform,8,2,prefix32,3855,0.0,0.1875,0.1875,0.3,0.0,1,0,0,0,consistent,32,6,10,2,!x2,0,4.2936999307130463e-05
out_of_grammar,out_of_grammar_31,24333,uniform,16,2,exact,24335,0.0,0.0625,0.0625,0.14285714285714285,0.0,1,0,0,0,consistent,3000,9,7,7,(!x2|(!x0&x3)),2,0.00017363600090902764
out_of_grammar,out_of_grammar_31,24333,uniform,16,2,affine,3855,0.0625,0.1875,0.1875,0.2857142857142857,0.1111111111111111,0,1,1,0,representation_support_failure,32,9,7,7,!x2,0,4.332800017436966e-05
out_of_grammar,out_of_grammar_31,24333,uniform,16,2,prefix32,3855,0.0625,0.1875,0.1875,0.2857142857142857,0.1111111111111111,0,1,0,1,search_budget_exhausted,32,9,7,7,!x2,0,4.3554999137995765e-05
out_of_grammar,out_of_grammar_31,24333,uniform,32,2,exact,24335,0.03125,0.0625,0.0625,0.0,0.07142857142857142,0,1,1,0,representation_support_failure,3000,14,2,18,(!x2|(!x0&x3)),2,0.0001789009984349832
out_of_grammar,out_of_grammar_31,24333,uniform,32,2,affine,3855,0.125,0.1875,0.1875,0.0,0.21428571428571427,0,1,1,0,representation_support_failure,32,14,2,18,!x2,0,3.918699985661078e-05
out_of_grammar,out_of_grammar_31,24333,uniform,32,2,prefix32,3855,0.125,0.1875,0.1875,0.0,0.21428571428571427,0,1,1,0,representation_support_failure,32,14,2,18,!x2,0,3.7490999602596276e-05
out_of_grammar,out_of_grammar_31,24333,uniform,4,3,exact,3855,0.0,0.1875,0.1875,0.23076923076923078,0.0,1,0,0,0,consistent,3000,3,13,1,!x2,0,0.00022955500026000664
out_of_grammar,out_of_grammar_31,24333,uniform,4,3,affine,3855,0.0,0.1875,0.1875,0.23076923076923078,0.0,1,0,0,0,consistent,32,3,13,1,!x2,0,3.647899939096533e-05
out_of_grammar,out_of_grammar_31,24333,uniform,4,3,prefix32,3855,0.0,0.1875,0.1875,0.23076923076923078,0.0,1,0,0,0,consistent,32,3,13,1,!x2,0,3.583100078685675e-05
out_of_grammar,out_of_grammar_31,24333,uniform,8,3,exact,3855,0.0,0.1875,0.1875,0.2727272727272727,0.0,1,0,0,0,consistent,3000,5,11,3,!x2,0,0.00021095400006743148
out_of_grammar,out_of_grammar_31,24333,uniform,8,3,affine,3855,0.0,0.1875,0.1875,0.2727272727272727,0.0,1,0,0,0,consistent,32,5,11,3,!x2,0,3.6113000533077866e-05
out_of_grammar,out_of_grammar_31,24333,uniform,8,3,prefix32,3855,0.0,0.1875,0.1875,0.2727272727272727,0.0,1,0,0,0,consistent,32,5,11,3,!x2,0,3.5897000998375006e-05
out_of_grammar,out_of_grammar_31,24333,uniform,16,3,exact,24335,0.0,0.0625,0.0625,0.14285714285714285,0.0,1,0,0,0,consistent,3000,9,7,7,(!x2|(!x0&x3)),2,0.00020217999917804264
out_of_grammar,out_of_grammar_31,24333,uniform,16,3,affine,3855,0.0625,0.1875,0.1875,0.2857142857142857,0.1111111111111111,0,1,1,0,representation_support_failure,32,9,7,7,!x2,0,3.867299892590381e-05
out_of_grammar,out_of_grammar_31,24333,uniform,16,3,prefix32,3855,0.0625,0.1875,0.1875,0.2857142857142857,0.1111111111111111,0,1,0,1,search_budget_exhausted,32,9,7,7,!x2,0,4.2592999307089485e-05
out_of_grammar,out_of_grammar_31,24333,uniform,32,3,exact,24335,0.0,0.0625,0.0625,0.25,0.0,1,0,0,0,consistent,3000,12,4,20,(!x2|(!x0&x3)),2,0.00017756099987309426
out_of_grammar,out_of_grammar_31,24333,uniform,32,3,affine,3855,0.03125,0.1875,0.1875,0.5,0.08333333333333333,0,1,1,0,representation_support_failure,32,12,4,20,!x2,0,4.3433999962871894e-05
out_of_grammar,out_of_grammar_31,24333,uniform,32,3,prefix32,3855,0.03125,0.1875,0.1875,0.5,0.08333333333333333,0,1,0,1,search_budget_exhausted,32,12,4,20,!x2,0,4.328599970904179e-05
out_of_grammar,out_of_grammar_31,24333,uniform,4,4,exact,21845,0.0,0.3125,0.3125,0.38461538461538464,0.0,1,0,0,0,consistent,3000,3,13,1,!x0,0,0.0002174439996451838
out_of_grammar,out_of_grammar_31,24333,uniform,4,4,affine,21845,0.0,0.3125,0.3125,0.38461538461538464,0.0,1,0,0,0,consistent,32,3,13,1,!x0,0,3.651799852377735e-05
out_of_grammar,out_of_grammar_31,24333,uniform,4,4,prefix32,21845,0.0,0.3125,0.3125,0.38461538461538464,0.0,1,0,0,0,consistent,32,3,13,1,!x0,0,3.6420999094843864e-05
out_of_grammar,out_of_grammar_31,24333,uniform,8,4,exact,56797,0.0,0.3125,0.3125,0.5555555555555556,0.0,1,0,0,0,consistent,3000,7,9,1,(!x0|x1),1,0.00018330900093133096
out_of_grammar,out_of_grammar_31,24333,uniform,8,4,affine,65535,0.125,0.4375,0.4375,0.6666666666666666,0.14285714285714285,0,1,1,0,representation_support_failure,32,7,9,1,1,0,3.686200034280773e-05
out_of_grammar,out_of_grammar_31,24333,uniform,8,4,prefix32,56797,0.0,0.3125,0.3125,0.5555555555555556,0.0,1,0,0,0,consistent,32,7,9,1,(!x0|x1),1,3.734199890459422e-05
out_of_grammar,out_of_grammar_31,24333,uniform,16,4,exact,23901,0.0625,0.1875,0.1875,0.4,0.09090909090909091,0,1,1,0,representation_support_failure,3000,11,5,5,(!x0|(!x2&x1)),2,0.00017457200010539964
out_of_grammar,out_of_grammar_31,24333,uniform,16,4,affine,21845,0.1875,0.3125,0.3125,0.4,0.2727272727272727,0,1,1,0,representation_support_failure,32,11,5,5,!x0,0,3.7661999158444814e-05
out_of_grammar,out_of_grammar_31,24333,uniform,16,4,prefix32,24415,0.125,0.1875,0.1875,0.2,0.18181818181818182,0,1,1,0,representation_support_failure,32,11,5,5,(!x0|!x2),1,3.7472998883458786e-05
out_of_grammar,out_of_grammar_31,24333,uniform,32,4,exact,24335,0.03125,0.0625,0.0625,,0.0625,0,1,1,0,representation_support_failure,3000,16,0,16,(!x2|(!x0&x3)),2,0.00017879300139611587
out_of_grammar,out_of_grammar_31,24333,uniform,32,4,affine,3855,0.125,0.1875,0.1875,,0.1875,0,1,1,0,representation_support_failure,32,16,0,16,!x2,0,3.786100023717154e-05
out_of_grammar,out_of_grammar_31,24333,uniform,32,4,prefix32,3855,0.125,0.1875,0.1875,,0.1875,0,1,1,0,representation_support_failure,32,16,0,16,!x2,0,3.797999852395151e-05
out_of_grammar,out_of_grammar_31,24333,uniform,4,5,exact,3855,0.0,0.1875,0.1875,0.23076923076923078,0.0,1,0,0,0,consistent,3000,3,13,1,!x2,0,0.0002095990002999315
out_of_grammar,out_of_grammar_31,24333,uniform,4,5,affine,3855,0.0,0.1875,0.1875,0.23076923076923078,0.0,1,0,0,0,consistent,32,3,13,1,!x2,0,3.7170000723563135e-05
out_of_grammar,out_of_grammar_31,24333,uniform,4,5,prefix32,3855,0.0,0.1875,0.1875,0.23076923076923078,0.0,1,0,0,0,consistent,32,3,13,1,!x2,0,3.6794999687117524e-05
out_of_grammar,out_of_grammar_31,24333,uniform,8,5,exact,13260,0.0,0.4375,0.4375,0.7,0.0,1,0,0,0,consistent,3000,6,10,2,(!x1^!x3),1,0.00019931499991798773
out_of_grammar,out_of_grammar_31,24333,uniform,8,5,affine,13260,0.0,0.4375,0.4375,0.7,0.0,1,0,0,0,consistent,32,6,10,2,(!x1^!x3),1,4.506400000536814e-05
out_of_grammar,out_of_grammar_31,24333,uniform,8,5,prefix32,3855,0.125,0.1875,0.1875,0.2,0.16666666666666666,0,1,0,1,search_budget_exhausted,32,6,10,2,!x2,0,4.399600038595963e-05
out_of_grammar,out_of_grammar_31,24333,uniform,16,5,exact,24335,0.0,0.0625,0.0625,0.16666666666666666,0.0,1,0,0,0,consistent,3000,10,6,6,(!x2|(!x0&x3)),2,0.00017990899868891574
out_of_grammar,out_of_grammar_31,24333,uniform,16,5,affine,3855,0.0625,0.1875,0.1875,0.3333333333333333,0.1,0,1,1,0,representation_support_failure,32,10,6,6,!x2,0,4.5012999180471525e-05
out_of_grammar,out_of_grammar_31,24333,uniform,16,5,prefix32,3855,0.0625,0.1875,0.1875,0.3333333333333333,0.1,0,1,0,1,search_budget_exhausted,32,10,6,6,!x2,0,4.478299888432957e-05
out_of_grammar,out_of_grammar_31,24333,uniform,32,5,exact,24335,0.03125,0.0625,0.0625,0.0,0.06666666666666667,0,1,1,0,representation_support_failure,3000,15,1,17,(!x2|(!x0&x3)),2,0.0001808439992601052
out_of_grammar,out_of_grammar_31,24333,uniform,32,5,affine,3855,0.125,0.1875,0.1875,0.0,0.2,0,1,1,0,representation_support_failure,32,15,1,17,!x2,0,4.5266000597621314e-05
out_of_grammar,out_of_grammar_31,24333,uniform,32,5,prefix32,3855,0.125,0.1875,0.1875,0.0,0.2,0,1,1,0,representation_support_failure,32,15,1,17,!x2,0,4.524899850366637e-05
out_of_grammar,out_of_grammar_31,24333,uniform,4,6,exact,3855,0.0,0.1875,0.1875,0.23076923076923078,0.0,1,0,0,0,consistent,3000,3,13,1,!x2,0,0.00021296299928508233
out_of_grammar,out_of_grammar_31,24333,uniform,4,6,affine,3855,0.0,0.1875,0.1875,0.23076923076923078,0.0,1,0,0,0,consistent,32,3,13,1,!x2,0,4.4033999074599706e-05
out_of_grammar,out_of_grammar_31,24333,uniform,4,6,prefix32,3855,0.0,0.1875,0.1875,0.23076923076923078,0.0,1,0,0,0,consistent,32,3,13,1,!x2,0,4.341099884186406e-05
out_of_grammar,out_of_grammar_31,24333,uniform,8,6,exact,26985,0.0,0.4375,0.4375,0.7777777777777778,0.0,1,0,0,0,consistent,3000,7,9,1,(!x0^(!x1^!x2)),2,0.00017071500042220578
out_of_grammar,out_of_grammar_31,24333,uniform,8,6,affine,26985,0.0,0.4375,0.4375,0.7777777777777778,0.0,1,0,0,0,consistent,32,7,9,1,(!x0^(!x1^!x2)),2,3.527300032146741e-05
out_of_grammar,out_of_grammar_31,24333,uniform,8,6,prefix32,3855,0.25,0.1875,0.1875,0.1111111111111111,0.2857142857142857,0,1,0,1,search_budget_exhausted,32,7,9,1,!x2,0,3.5356000807951204e-05
out_of_grammar,out_of_grammar_31,24333,uniform,16,6,exact,23145,0.0625,0.3125,0.3125,0.6666666666666666,0.1,0,1,1,0,representation_support_failure,3000,10,6,6,(!x0^(!x2^(!x1&!x3))),3,0.00017752799976733513
out_of_grammar,out_of_grammar_31,24333,uniform,16,6,affine,26985,0.1875,0.4375,0.4375,0.6666666666666666,0.3,0,1,1,0,representation_support_failure,32,10,6,6,(!x0^(!x1^!x2)),2,3.731200013135094e-05
out_of_grammar,out_of_grammar_31,24333,uniform,16,6,prefix32,24415,0.25,0.1875,0.1875,0.16666666666666666,0.2,0,1,1,0,representation_support_failure,32,10,6,6,(!x0|!x2),1,3.69099998351885e-05
out_of_grammar,out_of_grammar_31,24333,uniform,32,6,exact,3853,0.09375,0.125,0.125,0.0,0.13333333333333333,0,1,1,0,representation_support_failure,3000,15,1,17,(!x2&(!x0|(x1|x3))),3,0.00018102800095221028
out_of_grammar,out_of_grammar_31,24333,uniform,32,6,affine,3855,0.21875,0.1875,0.1875,0.0,0.2,0,1,1,0,representation_support_failure,32,15,1,17,!x2,0,3.773000025830697e-05
out_of_grammar,out_of_grammar_31,24333,uniform,32,6,prefix32,3855,0.21875,0.1875,0.1875,0.0,0.2,0,1,1,0,representation_support_failure,32,15,1,17,!x2,0,3.7676998545066454e-05
out_of_grammar,out_of_grammar_31,24333,uniform,4,7,exact,52428,0.0,0.4375,0.4375,0.5833333333333334,0.0,1,0,0,0,consistent,3000,4,12,0,x1,0,0.00019635299941000994
out_of_grammar,out_of_grammar_31,24333,uniform,4,7,affine,52428,0.0,0.4375,0.4375,0.5833333333333334,0.0,1,0,0,0,consistent,32,4,12,0,x1,0,3.688700053317007e-05
out_of_grammar,out_of_grammar_31,24333,uniform,4,7,prefix32,52428,0.0,0.4375,0.4375,0.5833333333333334,0.0,1,0,0,0,consistent,32,4,12,0,x1,0,3.6536001061904244e-05
out_of_grammar,out_of_grammar_31,24333,uniform,8,7,exact,17476,0.0,0.4375,0.4375,0.7,0.0,1,0,0,0,consistent,3000,6,10,2,(!x0&x1),1,0.00017621000006329268
out_of_grammar,out_of_grammar_31,24333,uniform,8,7,affine,26214,0.125,0.5625,0.5625,0.8,0.16666666666666666,0,1,1,0,representation_support_failure,32,6,10,2,(!x0^!x1),1,3.7039999369881116e-05
out_of_grammar,out_of_grammar_31,24333,uniform,8,7,prefix32,17476,0.0,0.4375,0.4375,0.7,0.0,1,0,0,0,consistent,32,6,10,2,(!x0&x1),1,3.6855999496765435e-05
out_of_grammar,out_of_grammar_31,24333,uniform,16,7,exact,21765,0.0,0.1875,0.1875,0.5,0.0,1,0,0,0,consistent,3000,10,6,6,(!x0&(!x2|x3)),2,0.00017388400010531768
out_of_grammar,out_of_grammar_31,24333,uniform,16,7,affine,23205,0.1875,0.3125,0.3125,0.3333333333333333,0.3,0,1,1,0,representation_support_failure,32,10,6,6,(!x0^(!x2^!x3)),2,3.8191999919945374e-05
out_of_grammar,out_of_grammar_31,24333,uniform,16,7,prefix32,1285,0.125,0.3125,0.3125,0.6666666666666666,0.1,0,1,0,1,search_budget_exhausted,32,10,6,6,(!x0&!x2),1,3.779500002565328e-05
out_of_grammar,out_of_grammar_31,24333,uniform,32,7,exact,56589,0.0625,0.125,0.125,0.0,0.14285714285714285,0,1,1,0,representation_support_failure,3000,14,2,18,((!x0|x1)&(!x2|x3)),3,0.0001755009998305468
out_of_grammar,out_of_grammar_31,24333,uniform,32,7,affine,3855,0.21875,0.1875,0.1875,0.5,0.14285714285714285,0,1,1,0,representation_support_failure,32,14,2,18,!x2,0,3.8931999370106496e-05
out_of_grammar,out_of_grammar_31,24333,uniform,32,7,prefix32,1285,0.1875,0.3125,0.3125,1.0,0.21428571428571427,0,1,1,0,representation_support_failure,32,14,2,18,(!x0&!x2),1,3.8556998333660886e-05
out_of_grammar,out_of_grammar_31,24333,shift_x3,4,0,exact,3855,0.0,0.25,0.1875,0.25,0.0,1,0,0,0,consistent,3000,4,12,0,!x2,0,0.00019308099945192225
out_of_grammar,out_of_grammar_31,24333,shift_x3,4,0,affine,3855,0.0,0.25,0.1875,0.25,0.0,1,0,0,0,consistent,32,4,12,0,!x2,0,4.385399915918242e-05
out_of_grammar,out_of_grammar_31,24333,shift_x3,4,0,prefix32,3855,0.0,0.25,0.1875,0.25,0.0,1,0,0,0,consistent,32,4,12,0,!x2,0,4.377000004751608e-05
out_of_grammar,out_of_grammar_31,24333,shift_x3,8,0,exact,3855,0.0,0.25,0.1875,0.3,0.0,1,0,0,0,consistent,3000,6,10,2,!x2,0,0.00018511800044507254
out_of_grammar,out_of_grammar_31,24333,shift_x3,8,0,affine,3855,0.0,0.25,0.1875,0.3,0.0,1,0,0,0,consistent,32,6,10,2,!x2,0,3.661899972939864e-05
out_of_grammar,out_of_grammar_31,24333,shift_x3,8,0,prefix32,3855,0.0,0.25,0.1875,0.3,0.0,1,0,0,0,consistent,32,6,10,2,!x2,0,3.62069986294955e-05
out_of_grammar,out_of_grammar_31,24333,shift_x3,16,0,exact,3341,0.0,0.375,0.1875,0.3333333333333333,0.0,1,0,0,0,consistent,3000,7,9,9,(!x2&(!x0|x1)),2,0.0001795739990484435
out_of_grammar,out_of_grammar_31,24333,shift_x3,16,0,affine,3855,0.0625,0.25,0.1875,0.2222222222222222,0.14285714285714285,0,1,1,0,representation_support_failure,32,7,9,9,!x2,0,3.7073999919812195e-05
out_of_grammar,out_of_grammar_31,24333,shift_x3,16,0,prefix32,3855,0.0625,0.25,0.1875,0.2222222222222222,0.14285714285714285,0,1,0,1,search_budget_exhausted,32,7,9,9,!x2,0,3.6697998439194635e-05
out_of_grammar,out_of_grammar_31,24333,shift_x3,32,0,exact,3341,0.0,0.375,0.1875,0.375,0.0,1,0,0,0,consistent,3000,8,8,24,(!x2&(!x0|x1)),2,0.00017910499991558027
out_of_grammar,out_of_grammar_31,24333,shift_x3,32,0,affine,3855,0.0625,0.25,0.1875,0.25,0.125,0,1,1,0,representation_support_failure,32,8,8,24,!x2,0,3.814699994109105e-05
out_of_grammar,out_of_grammar_31,24333,shift_x3,32,0,prefix32,3855,0.0625,0.25,0.1875,0.25,0.125,0,1,0,1,search_budget_exhausted,32,8,8,24,!x2,0,3.782800013141241e-05
out_of_grammar,out_of_grammar_31,24333,shift_x3,4,1,exact,3855,0.0,0.25,0.1875,0.25,0.0,1,0,0,0,consistent,3000,4,12,0,!x2,0,0.00019784300093306229
out_of_grammar,out_of_grammar_31,24333,shift_x3,4,1,affine,3855,0.0,0.25,0.1875,0.25,0.0,1,0,0,0,consistent,32,4,12,0,!x2,0,3.5958000808022916e-05
out_of_grammar,out_of_grammar_31,24333,shift_x3,4,1,prefix32,3855,0.0,0.25,0.1875,0.25,0.0,1,0,0,0,consistent,32,4,12,0,!x2,0,3.6004999856231734e-05
out_of_grammar,out_of_grammar_31,24333,shift_x3,8,1,exact,2313,0.0,0.5,0.3125,0.5,0.0,1,0,0,0,consistent,3000,6,10,2,(!x2&(!x0^x1)),2,0.00018633400031831115
