case,goal_id,family,goal_mask,method,budget,allowed_bits,costs,removed_bit,error,error_count,mean_query_cost,max_query_cost,mean_query_count,runtime_seconds,counts
primary,mux_13,multiplexer,7453,open_loop,1,0|1|2|3,1|1|1|1,,0.25,4,1.0,1,1.0,1.4307999663287774e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 9, ""tree_nodes"": 13}"
primary,mux_13,multiplexer,7453,fixed_prefix,1,0|1|2|3,1|1|1|1,,0.25,4,1.0,1,1.0,5.7560009736334905e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
primary,mux_13,multiplexer,7453,adaptive,2,0|1|2|3,1|1|1|1,,0.0,0,2.0,2,2.0,3.925500095647294e-05,"{""cache_hits"": 24, ""query_candidates"": 28, ""states"": 33, ""terminal_evaluations"": 33}"
primary,mux_13,multiplexer,7453,open_loop,2,0|1|2|3,1|1|1|1,,0.25,4,1.0,1,1.0,2.436199974908959e-05,"{""subsets_evaluated"": 11, ""terminal_evaluations"": 33, ""tree_nodes"": 55}"
primary,mux_13,multiplexer,7453,fixed_prefix,2,0|1|2|3,1|1|1|1,,0.25,4,2.0,2,2.0,6.729998858645558e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
primary,mux_13,multiplexer,7453,adaptive,3,0|1|2|3,1|1|1|1,,0.0,0,2.5,3,2.5,7.625400030519813e-05,"{""cache_hits"": 88, ""query_candidates"": 76, ""states"": 65, ""terminal_evaluations"": 65}"
primary,mux_13,multiplexer,7453,open_loop,3,0|1|2|3,1|1|1|1,,0.0,0,3.0,3,3.0,4.0421999074169435e-05,"{""subsets_evaluated"": 15, ""terminal_evaluations"": 65, ""tree_nodes"": 115}"
primary,mux_13,multiplexer,7453,fixed_prefix,3,0|1|2|3,1|1|1|1,,0.0,0,3.0,3,3.0,1.117699866881594e-05,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,mux_13,multiplexer,7453,adaptive,4,0|1|2|3,1|1|1|1,,0.0,0,2.5,3,2.5,0.00010907899923040532,"{""cache_hits"": 136, ""query_candidates"": 108, ""states"": 81, ""terminal_evaluations"": 81}"
primary,mux_13,multiplexer,7453,open_loop,4,0|1|2|3,1|1|1|1,,0.0,0,3.0,3,3.0,4.62970001535723e-05,"{""subsets_evaluated"": 16, ""terminal_evaluations"": 81, ""tree_nodes"": 146}"
primary,mux_13,multiplexer,7453,fixed_prefix,4,0|1|2|3,1|1|1|1,,0.0,0,4.0,4,4.0,1.2300999514991418e-05,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 16, ""tree_nodes"": 31}"
nonunit_costs,mux_13,multiplexer,7453,adaptive,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,9.330000466434285e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
nonunit_costs,mux_13,multiplexer,7453,open_loop,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,9.880999641609378e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,mux_13,multiplexer,7453,fixed_prefix,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,4.691999492933974e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,mux_13,multiplexer,7453,adaptive,1,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.0314999599358998e-05,"{""cache_hits"": 0, ""query_candidates"": 1, ""states"": 3, ""terminal_evaluations"": 3}"
nonunit_costs,mux_13,multiplexer,7453,open_loop,1,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.1357000403222628e-05,"{""subsets_evaluated"": 2, ""terminal_evaluations"": 3, ""tree_nodes"": 4}"
nonunit_costs,mux_13,multiplexer,7453,fixed_prefix,1,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,5.732999852625653e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,mux_13,multiplexer,7453,adaptive,2,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.1815000107162632e-05,"{""cache_hits"": 0, ""query_candidates"": 2, ""states"": 5, ""terminal_evaluations"": 5}"
nonunit_costs,mux_13,multiplexer,7453,open_loop,2,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.1611999070737511e-05,"{""subsets_evaluated"": 3, ""terminal_evaluations"": 5, ""tree_nodes"": 7}"
nonunit_costs,mux_13,multiplexer,7453,fixed_prefix,2,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,5.627000064123422e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,mux_13,multiplexer,7453,adaptive,3,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.8122000255971216e-05,"{""cache_hits"": 4, ""query_candidates"": 7, ""states"": 11, ""terminal_evaluations"": 11}"
nonunit_costs,mux_13,multiplexer,7453,open_loop,3,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.462199907109607e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 11, ""tree_nodes"": 17}"
nonunit_costs,mux_13,multiplexer,7453,fixed_prefix,3,0|1|2|3,1|2|3|4,,0.25,4,3.0,3,2.0,6.76099989505019e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
nonunit_costs,mux_13,multiplexer,7453,adaptive,4,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,2.4064000172074884e-05,"{""cache_hits"": 8, ""query_candidates"": 12, ""states"": 17, ""terminal_evaluations"": 17}"
nonunit_costs,mux_13,multiplexer,7453,open_loop,4,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.7718999515636824e-05,"{""subsets_evaluated"": 7, ""terminal_evaluations"": 17, ""tree_nodes"": 27}"
nonunit_costs,mux_13,multiplexer,7453,fixed_prefix,4,0|1|2|3,1|2|3|4,,0.25,4,3.0,3,2.0,6.850999852758832e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
missing_sensor,mux_13,multiplexer,7453,adaptive,4,1|2|3,1|1|1|1,0,0.25,4,1.5,2,1.5,3.826000101980753e-05,"{""cache_hits"": 28, ""query_candidates"": 27, ""states"": 27, ""terminal_evaluations"": 27}"
missing_sensor,mux_13,multiplexer,7453,open_loop,4,1|2|3,1|1|1|1,0,0.25,4,1.0,1,1.0,2.1058000129414722e-05,"{""subsets_evaluated"": 8, ""terminal_evaluations"": 27, ""tree_nodes"": 46}"
missing_sensor,mux_13,multiplexer,7453,fixed_prefix,4,1|2|3,1|1|1|1,0,0.25,4,3.0,3,3.0,8.72999953571707e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,mux_14,multiplexer,60962,adaptive,0,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,8.459999662591144e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
primary,mux_14,multiplexer,60962,open_loop,0,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,9.436998880119063e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
primary,mux_14,multiplexer,60962,fixed_prefix,0,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,4.396999429445714e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
primary,mux_14,multiplexer,60962,adaptive,1,0|1|2|3,1|1|1|1,,0.25,4,1.0,1,1.0,1.4915000065229833e-05,"{""cache_hits"": 0, ""query_candidates"": 4, ""states"": 9, ""terminal_evaluations"": 9}"
primary,mux_14,multiplexer,60962,open_loop,1,0|1|2|3,1|1|1|1,,0.25,4,1.0,1,1.0,1.4178000128595158e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 9, ""tree_nodes"": 13}"
primary,mux_14,multiplexer,60962,fixed_prefix,1,0|1|2|3,1|1|1|1,,0.25,4,1.0,1,1.0,5.648000296787359e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
primary,mux_14,multiplexer,60962,adaptive,2,0|1|2|3,1|1|1|1,,0.0,0,2.0,2,2.0,4.008100040664431e-05,"{""cache_hits"": 24, ""query_candidates"": 28, ""states"": 33, ""terminal_evaluations"": 33}"
primary,mux_14,multiplexer,60962,open_loop,2,0|1|2|3,1|1|1|1,,0.25,4,1.0,1,1.0,2.4790000679786317e-05,"{""subsets_evaluated"": 11, ""terminal_evaluations"": 33, ""tree_nodes"": 55}"
primary,mux_14,multiplexer,60962,fixed_prefix,2,0|1|2|3,1|1|1|1,,0.25,4,2.0,2,2.0,1.006499951472506e-05,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
primary,mux_14,multiplexer,60962,adaptive,3,0|1|2|3,1|1|1|1,,0.0,0,2.5,3,2.5,8.219099981943145e-05,"{""cache_hits"": 88, ""query_candidates"": 76, ""states"": 65, ""terminal_evaluations"": 65}"
primary,mux_14,multiplexer,60962,open_loop,3,0|1|2|3,1|1|1|1,,0.0,0,3.0,3,3.0,3.918100082955789e-05,"{""subsets_evaluated"": 15, ""terminal_evaluations"": 65, ""tree_nodes"": 115}"
primary,mux_14,multiplexer,60962,fixed_prefix,3,0|1|2|3,1|1|1|1,,0.25,4,3.0,3,3.0,8.660999810672365e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,mux_14,multiplexer,60962,adaptive,4,0|1|2|3,1|1|1|1,,0.0,0,3.0,4,3.0,0.00010243500037177,"{""cache_hits"": 136, ""query_candidates"": 108, ""states"": 81, ""terminal_evaluations"": 81}"
primary,mux_14,multiplexer,60962,open_loop,4,0|1|2|3,1|1|1|1,,0.0,0,3.0,3,3.0,4.671100032282993e-05,"{""subsets_evaluated"": 16, ""terminal_evaluations"": 81, ""tree_nodes"": 146}"
primary,mux_14,multiplexer,60962,fixed_prefix,4,0|1|2|3,1|1|1|1,,0.0,0,4.0,4,4.0,1.2209000487928279e-05,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 16, ""tree_nodes"": 31}"
nonunit_costs,mux_14,multiplexer,60962,adaptive,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,7.890999768278562e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
nonunit_costs,mux_14,multiplexer,60962,open_loop,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,9.583998689777218e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,mux_14,multiplexer,60962,fixed_prefix,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,4.727000487037003e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,mux_14,multiplexer,60962,adaptive,1,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.2676000551437028e-05,"{""cache_hits"": 0, ""query_candidates"": 1, ""states"": 3, ""terminal_evaluations"": 3}"
nonunit_costs,mux_14,multiplexer,60962,open_loop,1,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.0896999810938723e-05,"{""subsets_evaluated"": 2, ""terminal_evaluations"": 3, ""tree_nodes"": 4}"
nonunit_costs,mux_14,multiplexer,60962,fixed_prefix,1,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,7.635000656591728e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,mux_14,multiplexer,60962,adaptive,2,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.3481998394127004e-05,"{""cache_hits"": 0, ""query_candidates"": 2, ""states"": 5, ""terminal_evaluations"": 5}"
nonunit_costs,mux_14,multiplexer,60962,open_loop,2,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.1776999599533156e-05,"{""subsets_evaluated"": 3, ""terminal_evaluations"": 5, ""tree_nodes"": 7}"
nonunit_costs,mux_14,multiplexer,60962,fixed_prefix,2,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,5.857000360265374e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,mux_14,multiplexer,60962,adaptive,3,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.8369999452261254e-05,"{""cache_hits"": 4, ""query_candidates"": 7, ""states"": 11, ""terminal_evaluations"": 11}"
nonunit_costs,mux_14,multiplexer,60962,open_loop,3,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.4920999092282727e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 11, ""tree_nodes"": 17}"
nonunit_costs,mux_14,multiplexer,60962,fixed_prefix,3,0|1|2|3,1|2|3|4,,0.25,4,3.0,3,2.0,7.01200042385608e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
nonunit_costs,mux_14,multiplexer,60962,adaptive,4,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,2.3913000404718332e-05,"{""cache_hits"": 8, ""query_candidates"": 12, ""states"": 17, ""terminal_evaluations"": 17}"
nonunit_costs,mux_14,multiplexer,60962,open_loop,4,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,2.0661998860305175e-05,"{""subsets_evaluated"": 7, ""terminal_evaluations"": 17, ""tree_nodes"": 27}"
nonunit_costs,mux_14,multiplexer,60962,fixed_prefix,4,0|1|2|3,1|2|3|4,,0.25,4,3.0,3,2.0,8.01900023361668e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
missing_sensor,mux_14,multiplexer,60962,adaptive,4,1|2|3,1|1|1|1,0,0.25,4,2.0,3,2.0,3.676699998322874e-05,"{""cache_hits"": 28, ""query_candidates"": 27, ""states"": 27, ""terminal_evaluations"": 27}"
missing_sensor,mux_14,multiplexer,60962,open_loop,4,1|2|3,1|1|1|1,0,0.25,4,1.0,1,1.0,2.026399852184113e-05,"{""subsets_evaluated"": 8, ""terminal_evaluations"": 27, ""tree_nodes"": 46}"
missing_sensor,mux_14,multiplexer,60962,fixed_prefix,4,1|2|3,1|1|1|1,0,0.25,4,3.0,3,3.0,8.861999958753586e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,mux_15,multiplexer,4573,adaptive,0,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,8.049999451031908e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
primary,mux_15,multiplexer,4573,open_loop,0,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,9.334999049315229e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
primary,mux_15,multiplexer,4573,fixed_prefix,0,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,4.289000571588986e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
primary,mux_15,multiplexer,4573,adaptive,1,0|1|2|3,1|1|1|1,,0.25,4,1.0,1,1.0,1.4825000107521191e-05,"{""cache_hits"": 0, ""query_candidates"": 4, ""states"": 9, ""terminal_evaluations"": 9}"
primary,mux_15,multiplexer,4573,open_loop,1,0|1|2|3,1|1|1|1,,0.25,4,1.0,1,1.0,1.445900124963373e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 9, ""tree_nodes"": 13}"
primary,mux_15,multiplexer,4573,fixed_prefix,1,0|1|2|3,1|1|1|1,,0.25,4,1.0,1,1.0,5.7039997045649216e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
primary,mux_15,multiplexer,4573,adaptive,2,0|1|2|3,1|1|1|1,,0.0,0,2.0,2,2.0,4.232500032230746e-05,"{""cache_hits"": 24, ""query_candidates"": 28, ""states"": 33, ""terminal_evaluations"": 33}"
primary,mux_15,multiplexer,4573,open_loop,2,0|1|2|3,1|1|1|1,,0.25,4,1.0,1,1.0,2.6355999580118805e-05,"{""subsets_evaluated"": 11, ""terminal_evaluations"": 33, ""tree_nodes"": 55}"
primary,mux_15,multiplexer,4573,fixed_prefix,2,0|1|2|3,1|1|1|1,,0.25,4,2.0,2,2.0,7.053000445012003e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
primary,mux_15,multiplexer,4573,adaptive,3,0|1|2|3,1|1|1|1,,0.0,0,2.5,3,2.5,8.015599996724632e-05,"{""cache_hits"": 88, ""query_candidates"": 76, ""states"": 65, ""terminal_evaluations"": 65}"
primary,mux_15,multiplexer,4573,open_loop,3,0|1|2|3,1|1|1|1,,0.0,0,3.0,3,3.0,4.008799987786915e-05,"{""subsets_evaluated"": 15, ""terminal_evaluations"": 65, ""tree_nodes"": 115}"
primary,mux_15,multiplexer,4573,fixed_prefix,3,0|1|2|3,1|1|1|1,,0.25,4,3.0,3,3.0,8.88499926077202e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,mux_15,multiplexer,4573,adaptive,4,0|1|2|3,1|1|1|1,,0.0,0,3.0,4,3.0,0.00010098199891217519,"{""cache_hits"": 136, ""query_candidates"": 108, ""states"": 81, ""terminal_evaluations"": 81}"
primary,mux_15,multiplexer,4573,open_loop,4,0|1|2|3,1|1|1|1,,0.0,0,3.0,3,3.0,4.779600021720398e-05,"{""subsets_evaluated"": 16, ""terminal_evaluations"": 81, ""tree_nodes"": 146}"
primary,mux_15,multiplexer,4573,fixed_prefix,4,0|1|2|3,1|1|1|1,,0.0,0,4.0,4,4.0,1.2200000128359534e-05,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 16, ""tree_nodes"": 31}"
nonunit_costs,mux_15,multiplexer,4573,adaptive,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,8.666000212542713e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
nonunit_costs,mux_15,multiplexer,4573,open_loop,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,9.866000254987739e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,mux_15,multiplexer,4573,fixed_prefix,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,4.891999196843244e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,mux_15,multiplexer,4573,adaptive,1,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.0604000635794364e-05,"{""cache_hits"": 0, ""query_candidates"": 1, ""states"": 3, ""terminal_evaluations"": 3}"
nonunit_costs,mux_15,multiplexer,4573,open_loop,1,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.097699896490667e-05,"{""subsets_evaluated"": 2, ""terminal_evaluations"": 3, ""tree_nodes"": 4}"
nonunit_costs,mux_15,multiplexer,4573,fixed_prefix,1,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,5.669999154633842e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,mux_15,multiplexer,4573,adaptive,2,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.2041000445606187e-05,"{""cache_hits"": 0, ""query_candidates"": 2, ""states"": 5, ""terminal_evaluations"": 5}"
nonunit_costs,mux_15,multiplexer,4573,open_loop,2,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.1815000107162632e-05,"{""subsets_evaluated"": 3, ""terminal_evaluations"": 5, ""tree_nodes"": 7}"
nonunit_costs,mux_15,multiplexer,4573,fixed_prefix,2,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,5.703001079382375e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
nonunit_costs,mux_15,multiplexer,4573,adaptive,3,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.824200080591254e-05,"{""cache_hits"": 4, ""query_candidates"": 7, ""states"": 11, ""terminal_evaluations"": 11}"
nonunit_costs,mux_15,multiplexer,4573,open_loop,3,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.487299959990196e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 11, ""tree_nodes"": 17}"
nonunit_costs,mux_15,multiplexer,4573,fixed_prefix,3,0|1|2|3,1|2|3|4,,0.25,4,3.0,3,2.0,7.244001608341932e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
nonunit_costs,mux_15,multiplexer,4573,adaptive,4,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,2.408199907222297e-05,"{""cache_hits"": 8, ""query_candidates"": 12, ""states"": 17, ""terminal_evaluations"": 17}"
nonunit_costs,mux_15,multiplexer,4573,open_loop,4,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.772699943103362e-05,"{""subsets_evaluated"": 7, ""terminal_evaluations"": 17, ""tree_nodes"": 27}"
nonunit_costs,mux_15,multiplexer,4573,fixed_prefix,4,0|1|2|3,1|2|3|4,,0.25,4,3.0,3,2.0,6.48199966235552e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
missing_sensor,mux_15,multiplexer,4573,adaptive,4,1|2|3,1|1|1|1,0,0.25,4,2.0,3,2.0,3.484700027911458e-05,"{""cache_hits"": 28, ""query_candidates"": 27, ""states"": 27, ""terminal_evaluations"": 27}"
missing_sensor,mux_15,multiplexer,4573,open_loop,4,1|2|3,1|1|1|1,0,0.25,4,1.0,1,1.0,2.011499964282848e-05,"{""subsets_evaluated"": 8, ""terminal_evaluations"": 27, ""tree_nodes"": 46}"
missing_sensor,mux_15,multiplexer,4573,fixed_prefix,4,1|2|3,1|1|1|1,0,0.25,4,3.0,3,3.0,8.801000149105676e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,mux_16,multiplexer,47288,adaptive,0,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,8.148999768309295e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
primary,mux_16,multiplexer,47288,open_loop,0,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,1.0101000953000039e-05,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
primary,mux_16,multiplexer,47288,fixed_prefix,0,0|1|2|3,1|1|1|1,,0.5,8,0.0,0,0.0,4.614001227309927e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
primary,mux_16,multiplexer,47288,adaptive,1,0|1|2|3,1|1|1|1,,0.25,4,1.0,1,1.0,1.5685998732806183e-05,"{""cache_hits"": 0, ""query_candidates"": 4, ""states"": 9, ""terminal_evaluations"": 9}"
primary,mux_16,multiplexer,47288,open_loop,1,0|1|2|3,1|1|1|1,,0.25,4,1.0,1,1.0,1.4331000784295611e-05,"{""subsets_evaluated"": 5, ""terminal_evaluations"": 9, ""tree_nodes"": 13}"
primary,mux_16,multiplexer,47288,fixed_prefix,1,0|1|2|3,1|1|1|1,,0.25,4,1.0,1,1.0,5.775000317953527e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
primary,mux_16,multiplexer,47288,adaptive,2,0|1|2|3,1|1|1|1,,0.0,0,2.0,2,2.0,4.0764000004855916e-05,"{""cache_hits"": 24, ""query_candidates"": 28, ""states"": 33, ""terminal_evaluations"": 33}"
primary,mux_16,multiplexer,47288,open_loop,2,0|1|2|3,1|1|1|1,,0.25,4,1.0,1,1.0,2.4901000870158896e-05,"{""subsets_evaluated"": 11, ""terminal_evaluations"": 33, ""tree_nodes"": 55}"
primary,mux_16,multiplexer,47288,fixed_prefix,2,0|1|2|3,1|1|1|1,,0.25,4,2.0,2,2.0,6.758000381523743e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 4, ""tree_nodes"": 7}"
primary,mux_16,multiplexer,47288,adaptive,3,0|1|2|3,1|1|1|1,,0.0,0,2.5,3,2.5,7.861099948058836e-05,"{""cache_hits"": 88, ""query_candidates"": 76, ""states"": 65, ""terminal_evaluations"": 65}"
primary,mux_16,multiplexer,47288,open_loop,3,0|1|2|3,1|1|1|1,,0.0,0,3.0,3,3.0,3.969200042774901e-05,"{""subsets_evaluated"": 15, ""terminal_evaluations"": 65, ""tree_nodes"": 115}"
primary,mux_16,multiplexer,47288,fixed_prefix,3,0|1|2|3,1|1|1|1,,0.0,0,3.0,3,3.0,8.79099934536498e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 8, ""tree_nodes"": 15}"
primary,mux_16,multiplexer,47288,adaptive,4,0|1|2|3,1|1|1|1,,0.0,0,2.5,3,2.5,9.961999967345037e-05,"{""cache_hits"": 136, ""query_candidates"": 108, ""states"": 81, ""terminal_evaluations"": 81}"
primary,mux_16,multiplexer,47288,open_loop,4,0|1|2|3,1|1|1|1,,0.0,0,3.0,3,3.0,4.776300011144485e-05,"{""subsets_evaluated"": 16, ""terminal_evaluations"": 81, ""tree_nodes"": 146}"
primary,mux_16,multiplexer,47288,fixed_prefix,4,0|1|2|3,1|1|1|1,,0.0,0,4.0,4,4.0,1.2148999303462915e-05,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 16, ""tree_nodes"": 31}"
nonunit_costs,mux_16,multiplexer,47288,adaptive,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,8.487999366479926e-06,"{""cache_hits"": 0, ""query_candidates"": 0, ""states"": 1, ""terminal_evaluations"": 1}"
nonunit_costs,mux_16,multiplexer,47288,open_loop,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,9.568999303155579e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,mux_16,multiplexer,47288,fixed_prefix,0,0|1|2|3,1|2|3|4,,0.5,8,0.0,0,0.0,4.348999937064946e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 1, ""tree_nodes"": 1}"
nonunit_costs,mux_16,multiplexer,47288,adaptive,1,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.005000012810342e-05,"{""cache_hits"": 0, ""query_candidates"": 1, ""states"": 3, ""terminal_evaluations"": 3}"
nonunit_costs,mux_16,multiplexer,47288,open_loop,1,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,1.1096999514847994e-05,"{""subsets_evaluated"": 2, ""terminal_evaluations"": 3, ""tree_nodes"": 4}"
nonunit_costs,mux_16,multiplexer,47288,fixed_prefix,1,0|1|2|3,1|2|3|4,,0.25,4,1.0,1,1.0,5.758000042987987e-06,"{""subsets_evaluated"": 1, ""terminal_evaluations"": 2, ""tree_nodes"": 3}"
