case,method,output,output_sha256,gap_mm,seed,bias_rms_mm,chosen_k,true_k,seconds,supported_fraction,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g2_s9131021_b0,global_free_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131021_b0__global_free_i12.npz,892ce3e9ac1523e3b7292743fbc1f0ec03ab4de9af3c0ad8fef65b76bf09e89f,2,9131021,0,2,2,0.02828964000218548,1.0,True,True,0.5063449148871321,0.5974114340921157,1.0818163088703145,0.8971354166666666,1.0,0.5245180361989856,1.0,0.6454199113838248,0.536006002106112,0.6183488352752947,1.6306425607312944,0.36935743926870557,0.8153212803656472,,self-report; not geometry-derived layer count or success,0.6437512870132364,0.04638041051463529,0.7892718124599444,0.8412982861555706,0.7740821262652404,1.2259178737347596,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131021_b0,global_free_i36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131021_b0__global_free_i36.npz,7cc1eab97fec523e667cee8cba699ec150911be2e724cb93f990429415967991,2,9131021,0,2,2,0.0782111970038386,1.0,True,True,0.5116818452165331,0.6010674684131043,1.0776271420842352,0.90234375,1.0,0.5278742850439649,1.0,0.647844878801567,0.540718577420049,0.6215851910163166,1.635767248769917,0.3642327512300829,0.8178836243849585,,self-report; not geometry-derived layer count or success,0.6461784927413923,0.046436435133195716,0.8018747921282361,0.8310599402116446,0.7749734990734305,1.2250265009265695,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131021_b0,spatial_free_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131021_b0__spatial_free_i12.npz,13b4a3da5e2150d29450f6f090a06c2c3ea3eaab72745272e08c632a8916f026,2,9131021,0,2,2,0.03761787300754804,1.0,True,True,0.08284404092105391,0.24187831281672012,0.13255527507769096,0.98046875,0.9869791666666666,0.09513325619212432,1.0,0.3107060773868121,0.09892502254463241,0.3103227397331337,1.9729038755606971,0.02709612443930287,0.9864519377803486,,self-report; not geometry-derived layer count or success,0.31070606674927337,8.13037255654344e-05,0.1951521419613094,0.42458153101817264,1.7203235667516963,0.2796764332483037,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131021_b0,spatial_free_i36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131021_b0__spatial_free_i36.npz,9f2d85e75da123d6409126857dd2365230415a4051b2104666993501ef24ac5d,2,9131021,0,2,2,0.10423264501150697,1.0,True,True,0.08958002575472035,0.24441364555145542,0.1493114708811857,0.98046875,0.9869791666666666,0.10187233926885335,1.0,0.3127020390310817,0.10565502977387331,0.3120613713877437,1.9659251837115272,0.03407481628847275,0.9829625918557636,,self-report; not geometry-derived layer count or success,0.31260281438303167,0.007876906372682502,0.20876544647062492,0.41715959263521324,1.7263735287163195,0.27362647128368045,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131021_b0,spatial_fixed_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131021_b0__spatial_fixed_i12.npz,768f1daead1027eef269beb25297e2a51289ea0677110745919ecfb801412ec0,2,9131021,0,2,2,0.034340865997364745,1.0,True,True,0.05716671715209074,0.206055035312155,0.09324829161373319,0.9817708333333334,0.9986979166666666,0.07016037834462609,1.0,0.27307788297216995,0.07210680550580922,0.2682116742998963,1.8958656237871172,0.1041343762128828,0.9479328118935586,,self-report; not geometry-derived layer count or success,0.27303705499676584,0.0047219452829574,0.28562342977876476,0.5156379088669245,1.5050580858140787,0.49494191418592126,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131021_b0,spatial_fixed_i36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131021_b0__spatial_fixed_i36.npz,3be440b02ff6586257ad562d2f3704d606f2f85bd5d4eb0e84cdab28644a7c7f,2,9131021,0,2,2,0.0924329820118146,1.0,True,True,0.0669292998333511,0.21842133137930583,0.11400481461582725,0.9817708333333334,1.0,0.0769800371541,1.0,0.27259030173525206,0.07917141335668441,0.26651813721473694,1.8838072580203231,0.11619274197967688,0.9419036290101616,,self-report; not geometry-derived layer count or success,0.272520290494701,0.00617769121918064,0.2825339337090124,0.5423279770136489,1.48493561481059,0.5150643851894099,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131021_b0,spatial_seed_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131021_b0__spatial_seed_i12.npz,39130352198dd8f36d1c812dcb1327d8342bdf606025b2e916a15fbabdaa40ef,2,9131021,0,2,2,0.0388562610023655,1.0,True,True,0.07496181746260028,0.23781975686054743,0.11570299122899401,0.98046875,0.9869791666666666,0.08743827635649777,1.0,0.30670149936509566,0.09099580092341526,0.306350990804311,1.9769312012378222,0.023068798762177822,0.9884656006189111,,self-report; not geometry-derived layer count or success,0.30666206649534605,0.004917996096148977,0.18399176406233517,0.4468485203853097,1.6964038568682678,0.3035961431317322,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131021_b0,spatial_seed_i36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131021_b0__spatial_seed_i36.npz,5b37678d87803056d54d600f39acb05c18841899fb4641ad9905fdbb810af45d,2,9131021,0,2,2,0.10605093000049237,1.0,True,True,0.08958001742332126,0.24441364140129881,0.14931145141001748,0.98046875,0.9869791666666666,0.10187233085592362,1.0,0.31270203618354825,0.1056550214375901,0.31206136863739925,1.965925186896023,0.034074813103976975,0.9829625934480115,,self-report; not geometry-derived layer count or success,0.3126028115560262,0.00787690552213807,0.2087654196273828,0.41715958927777097,1.7263735243970593,0.27362647560294073,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131021_b0,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131021_b0__old_original.npz,52b358acd0d7f6871e7c810438e062855a9b4ee7ea48bf3a551fca0798a4482d,2,9131021,0,,2,,1.0,True,True,0.18402737679974435,0.3249248588480181,0.7595243905135242,0.94921875,1.0,0.18858869124165448,1.0,0.3364825744286335,0.18771582554643743,0.3227393260905799,1.8046653888521038,0.1953346111478962,0.9023326944260519,,self-report; not geometry-derived layer count or success,0.33644036835217217,0.00532929987667613,0.4954891939408852,0.9374622452914512,1.1092529209862152,0.8907470790137848,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131021_b0,old_multistart,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131021_b0__old_multistart.npz,e0866cdb337d04b99601119f12140ce48ca1e3078c417f2eeb182c34225d3c18,2,9131021,0,,2,,1.0,True,True,0.20139606726117867,0.37694026504040495,0.8644738220660781,0.93359375,1.0,0.21745721756085756,1.0,0.4228216970471548,0.2195118075378487,0.41727459766811376,1.8605756236934525,0.13942437630654747,0.9302878118467263,,self-report; not geometry-derived layer count or success,0.42278702463228346,0.0054147295792972856,0.3651711564922074,0.7166702608694681,1.345856426379394,0.654143573620606,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131021_b4,global_free_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131021_b4__global_free_i12.npz,77d46ffa7ef06cf4426254437135d9faac32a9cecc3a1945d9e44336a7607fd7,2,9131021,4,2,2,0.02790598399587907,1.0,True,True,0.5064588596338863,0.5975628877404783,1.081512348874536,0.8971354166666666,1.0,0.5267394272764682,1.0,0.6462459662108074,0.5359898226466194,0.6183318975635788,1.6306624161001013,0.3693375838998987,0.8153312080500507,,self-report; not geometry-derived layer count or success,0.6445818056987541,0.04634808092978349,0.7890659801410479,0.8408289928716993,0.7744139832795995,1.2255860167204005,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131021_b4,global_free_i36,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131021_b4__global_free_i36.npz,ab01f49ab12692c20f7a1533beb7399e24709e9537c701157631f822ebf93b3d,2,9131021,4,2,2,0.07790550000208896,1.0,True,True,0.5117679187100009,0.60115401867457,1.077366742856003,0.90234375,1.0,0.5300109898714594,1.0,0.6486699120850428,0.5407087336477733,0.6215725705528508,1.6357888741469644,0.3642111258530356,0.8178944370734822,,self-report; not geometry-derived layer count or success,0.6470094328381022,0.04638371118112862,0.8016613653705318,0.830560639403603,0.775324327249448,1.2246756727505521,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s9131021_b4,spatial_free_i12,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/spatial-v11-confirmation-xjro7mgm/outputs/dual_g2_s9131021_b4__spatial_free_i12.npz,4076a3438b3c58018478eb5ca040a1a37ae8a4770d6f6ef99e8fb19590a14659,2,9131021,4,2,2,0.03710415499517694,1.0,True,True,0.08279720600254059,0.24177297345110907,0.13228235507378472,0.98046875,0.9869791666666666,0.10558316864308848,1.0,0.312423505186183,0.09882445702346822,0.31028630103795085,1.9729229033133422,0.02707709668665781,0.9864614516566711,,self-report; not geometry-derived layer count or success,0.3124234995166902,5.951945578485445e-05,0.1949298170099126,0.4245049216966726,1.7202793008603945,0.2797206991396055,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
