key,seed,fbig,calibration,alpha,support,arm,subset,eligible_count,n_moved,n_dmg,dmg_rate_N,dmg_rate_moved,dmg_mag_mean_moved,dmg_mag_p95_moved,e_after_mean,e_after_rmse,big_repair_cov
fbig0.10_exch_atgt0.2_seed102,102,0.1,exch,0.2,eligible_no_bh,projection,stratum_flat,4185,66,24,0.00359982000899955,0.36363636363636365,1.245316573132894,5.476950376592798,0.626317145331291,1.6394563022316564,0.0529500756429652
fbig0.10_exch_atgt0.2_seed102,102,0.1,exch,0.2,eligible_no_bh,projection,stratum_medium,4185,1639,614,0.0921092109210921,0.3746186699206833,1.3656556424866522,5.7224545317502935,0.5973366026246261,1.5514567965328414,0.8484398216939079
fbig0.10_exch_atgt0.2_seed102,102,0.1,exch,0.2,eligible_no_bh,projection,stratum_sharp,4185,2480,596,0.08939553022348883,0.2403225806451613,0.9437989738031833,5.756320257448941,0.5249514103808236,1.5093062683537013,0.9301634472511144
fbig0.10_exch_atgt0.2_seed102,102,0.1,exch,0.2,eligible_no_bh,argmin,ALL,4185,4185,1964,0.0982,0.46929510155316606,1.2598739203978588,6.100000000000001,0.6008372092164009,1.6287404691915783,0.6163428001993024
fbig0.10_exch_atgt0.2_seed102,102,0.1,exch,0.2,eligible_no_bh,argmin,base,4185,2152,1243,0.08043745551025691,0.5776022304832714,0.6997154511978767,5.572499999999991,0.2458890505790867,0.7491214314189736,nan
fbig0.10_exch_atgt0.2_seed102,102,0.1,exch,0.2,eligible_no_bh,argmin,big,4185,1252,8,0.003986048829098156,0.006389776357827476,0.013177190806230036,0.0,2.029511283763356,3.257461784791093,0.6163428001993024
fbig0.10_exch_atgt0.2_seed102,102,0.1,exch,0.2,eligible_no_bh,argmin,twosheet_back,4185,638,638,0.638,1.0,5.8265025300163895,6.350000000000001,3.8706239597257035,4.790906469557237,nan
fbig0.10_exch_atgt0.2_seed102,102,0.1,exch,0.2,eligible_no_bh,argmin,twosheet_front,4185,143,75,0.075,0.5244755244755245,0.23061712480665827,0.7165750032735857,0.1846390010426428,0.3348895467638855,nan
fbig0.10_exch_atgt0.2_seed102,102,0.1,exch,0.2,eligible_no_bh,argmin,misfit,4185,0,0,0.0,nan,nan,nan,0.1639418119407251,0.20468088932812378,nan
fbig0.10_exch_atgt0.2_seed102,102,0.1,exch,0.2,eligible_no_bh,argmin,stratum_flat,4185,66,27,0.004049797510124494,0.4090909090909091,1.596485904621454,6.737500000000002,0.6258287799667109,1.6457848465590923,0.05597579425113464
fbig0.10_exch_atgt0.2_seed102,102,0.1,exch,0.2,eligible_no_bh,argmin,stratum_medium,4185,1639,904,0.13561356135613561,0.5515558267236119,1.595098003565822,6.246510428380829,0.6327403008348856,1.6659421980670448,0.8528974739970282
fbig0.10_exch_atgt0.2_seed102,102,0.1,exch,0.2,eligible_no_bh,argmin,stratum_sharp,4185,2480,1033,0.15494225288735564,0.4165322580645161,1.0293704271434034,6.050000000000001,0.543947332072088,1.573033300266622,0.9301634472511144
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,identity,ALL,0,0,0,0.0,nan,nan,nan,0.6447909469676589,1.68243630923451,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,identity,base,0,0,0,0.0,nan,nan,nan,0.16106279596454412,0.20213352529291065,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,identity,big,0,0,0,0.0,nan,nan,nan,4.982334446480726,5.276451849649698,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,identity,twosheet_back,0,0,0,0.0,nan,nan,nan,0.1533153455752472,0.19503896447206967,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,identity,twosheet_front,0,0,0,0.0,nan,nan,nan,0.1655263952030204,0.20741902360069958,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,identity,misfit,0,0,0,0.0,nan,nan,nan,0.1639418119407251,0.20468088932812378,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,identity,stratum_flat,0,0,0,0.0,nan,nan,nan,0.637530137058267,1.6702389811629752,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,identity,stratum_medium,0,0,0,0.0,nan,nan,nan,0.6593155928258133,1.7115700708970931,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,identity,stratum_sharp,0,0,0,0.0,nan,nan,nan,0.6375292896068456,1.6651186964866156,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,projection,ALL,0,0,0,0.0,nan,nan,nan,0.6447909469676589,1.68243630923451,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,projection,base,0,0,0,0.0,nan,nan,nan,0.16106279596454412,0.20213352529291065,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,projection,big,0,0,0,0.0,nan,nan,nan,4.982334446480726,5.276451849649698,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,projection,twosheet_back,0,0,0,0.0,nan,nan,nan,0.1533153455752472,0.19503896447206967,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,projection,twosheet_front,0,0,0,0.0,nan,nan,nan,0.1655263952030204,0.20741902360069958,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,projection,misfit,0,0,0,0.0,nan,nan,nan,0.1639418119407251,0.20468088932812378,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,projection,stratum_flat,0,0,0,0.0,nan,nan,nan,0.637530137058267,1.6702389811629752,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,projection,stratum_medium,0,0,0,0.0,nan,nan,nan,0.6593155928258133,1.7115700708970931,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,projection,stratum_sharp,0,0,0,0.0,nan,nan,nan,0.6375292896068456,1.6651186964866156,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,argmin,ALL,0,0,0,0.0,nan,nan,nan,0.6447909469676589,1.68243630923451,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,argmin,base,0,0,0,0.0,nan,nan,nan,0.16106279596454412,0.20213352529291065,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,argmin,big,0,0,0,0.0,nan,nan,nan,4.982334446480726,5.276451849649698,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,argmin,twosheet_back,0,0,0,0.0,nan,nan,nan,0.1533153455752472,0.19503896447206967,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,argmin,twosheet_front,0,0,0,0.0,nan,nan,nan,0.1655263952030204,0.20741902360069958,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,argmin,misfit,0,0,0,0.0,nan,nan,nan,0.1639418119407251,0.20468088932812378,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,argmin,stratum_flat,0,0,0,0.0,nan,nan,nan,0.637530137058267,1.6702389811629752,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,argmin,stratum_medium,0,0,0,0.0,nan,nan,nan,0.6593155928258133,1.7115700708970931,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,original_bh,argmin,stratum_sharp,0,0,0,0.0,nan,nan,nan,0.6375292896068456,1.6651186964866156,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,identity,ALL,8946,0,0,0.0,nan,nan,nan,0.6447909469676589,1.68243630923451,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,identity,base,8946,0,0,0.0,nan,nan,nan,0.16106279596454412,0.20213352529291065,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,identity,big,8946,0,0,0.0,nan,nan,nan,4.982334446480726,5.276451849649698,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,identity,twosheet_back,8946,0,0,0.0,nan,nan,nan,0.1533153455752472,0.19503896447206967,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,identity,twosheet_front,8946,0,0,0.0,nan,nan,nan,0.1655263952030204,0.20741902360069958,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,identity,misfit,8946,0,0,0.0,nan,nan,nan,0.1639418119407251,0.20468088932812378,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,identity,stratum_flat,8946,0,0,0.0,nan,nan,nan,0.637530137058267,1.6702389811629752,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,identity,stratum_medium,8946,0,0,0.0,nan,nan,nan,0.6593155928258133,1.7115700708970931,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,identity,stratum_sharp,8946,0,0,0.0,nan,nan,nan,0.6375292896068456,1.6651186964866156,0.0
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,projection,ALL,8946,8946,3980,0.199,0.44489157165213505,1.0366400120091794,6.027426436449103,0.7492828657344955,1.958082752595797,0.6990533134030892
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,projection,base,8946,6322,3007,0.19459004724001813,0.475640620056944,0.7462285156331473,6.019416801661984,0.4352571858142393,1.4246168918195181,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,projection,big,8946,1486,53,0.026407573492775286,0.03566621803499327,0.13221819793465184,0.0,1.7569603202446713,3.069029110006821,0.6990533134030892
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,projection,twosheet_back,8946,747,747,0.747,1.0,5.587794907813347,6.199999999999999,4.327398141711817,5.007923774533345,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,projection,twosheet_front,8946,391,173,0.173,0.4424552429667519,0.4745929241276182,2.7244570934253702,0.3174819394116082,1.1461448618831727,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,projection,misfit,8946,0,0,0.0,nan,nan,nan,0.1639418119407251,0.20468088932812378,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,projection,stratum_flat,8946,1142,804,0.12059397030148493,0.7040280210157618,2.695412329124098,9.696478013807939,0.9783500309615297,2.357957850580218,0.25718608169440244
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,projection,stratum_medium,8946,3664,1798,0.26972697269726975,0.49072052401746724,0.9464874333787269,5.800000000000001,0.7206733986622532,1.8258577364925954,0.8930163447251115
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,projection,stratum_sharp,8946,4140,1378,0.20668966551672416,0.3328502415458937,0.6588624907426912,5.834148307887324,0.5488208763742032,1.6150750611133018,0.9390787518573551
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,argmin,ALL,8946,8946,5149,0.25745,0.5755644980997093,1.1552567976152641,6.25,0.801669037488606,2.027864878477866,0.7015445939212755
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,argmin,base,8946,6322,4102,0.26545007441920665,0.6488453021195824,0.8769528132133759,6.313347866563575,0.4933694685973304,1.4974080040720819,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,argmin,big,8946,1486,56,0.027902341803687097,0.03768506056527591,0.14354227335288042,0.0,1.7203257809458787,3.0847358293594493,0.7015445939212755
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,argmin,twosheet_back,8946,747,747,0.747,1.0,5.809749392418433,6.443003621947112,4.493198141711817,5.195038582462118,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,argmin,twosheet_front,8946,391,244,0.244,0.6240409207161125,0.6077877544558544,3.0494570934253695,0.37492178901938616,1.2192947180327887,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,argmin,misfit,8946,0,0,0.0,nan,nan,nan,0.1639418119407251,0.20468088932812378,nan
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,argmin,stratum_flat,8946,1142,932,0.13979301034948252,0.8161120840630472,3.0505817102627217,10.037515134374937,1.0364338674174234,2.454710495272045,0.264750378214826
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,argmin,stratum_medium,8946,3664,2357,0.3535853585358536,0.6432860262008734,1.0724576728622337,6.050000000000001,0.7915278725145798,1.8963733931781412,0.8930163447251115
fbig0.10_exch_atgt0.5_seed102,102,0.1,exch,0.5,eligible_no_bh,argmin,stratum_sharp,8946,4140,1860,0.2789860506974651,0.4492753623188406,0.7057193441978019,5.949999999999999,0.5770438514351237,1.6476634478622838,0.9390787518573551
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,identity,ALL,4829,0,0,0.0,nan,nan,nan,0.6447909469676589,1.68243630923451,0.0
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,identity,base,4829,0,0,0.0,nan,nan,nan,0.16106279596454412,0.20213352529291065,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,identity,big,4829,0,0,0.0,nan,nan,nan,4.982334446480726,5.276451849649698,0.0
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,identity,twosheet_back,4829,0,0,0.0,nan,nan,nan,0.1533153455752472,0.19503896447206967,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,identity,twosheet_front,4829,0,0,0.0,nan,nan,nan,0.1655263952030204,0.20741902360069958,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,identity,misfit,4829,0,0,0.0,nan,nan,nan,0.1639418119407251,0.20468088932812378,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,identity,stratum_flat,4829,0,0,0.0,nan,nan,nan,0.637530137058267,1.6702389811629752,0.0
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,identity,stratum_medium,4829,0,0,0.0,nan,nan,nan,0.6593155928258133,1.7115700708970931,0.0
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,identity,stratum_sharp,4829,0,0,0.0,nan,nan,nan,0.6375292896068456,1.6651186964866156,0.0
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,projection,ALL,4829,4829,2383,0.11915,0.49347691033340235,2.084513630175342,7.984393584011777,0.7916141515483164,2.070463113371004,0.7339312406576981
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,projection,base,4829,2290,1426,0.0922798162169158,0.622707423580786,2.2009213772910505,9.488023370722209,0.4744492758977097,1.5583843648732145,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,projection,big,4829,1584,75,0.03736920777279522,0.04734848484848485,0.200673494709887,0.0,1.6947787265465448,3.0921159103408034,0.7339312406576981
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,projection,twosheet_back,4829,798,798,0.798,1.0,5.555893812296566,6.357500000000001,4.586918607787907,5.169106450522644,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,projection,twosheet_front,4829,157,84,0.084,0.535031847133758,1.7486387788987205,9.718975555654522,0.4237502801042073,1.5087113261586913,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,projection,misfit,4829,0,0,0.0,nan,nan,nan,0.1639418119407251,0.20468088932812378,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,projection,stratum_flat,4829,1389,1073,0.16094195290235488,0.7724982001439885,3.6379063515162082,10.524365804519157,1.2282371378215418,2.802418617861791,0.3630862329803328
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,projection,stratum_medium,4829,1682,784,0.11761176117611762,0.4661117717003567,1.6622077418655927,6.091563913094371,0.6361527375939653,1.6755412315707323,0.9093610698365527
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,projection,stratum_sharp,4829,1758,526,0.07889605519724013,0.2992036405005688,1.2612235358605146,5.900000000000002,0.5104292611832515,1.4829841830882464,0.9227340267459139
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,argmin,ALL,4829,4829,2739,0.13695,0.5671981776765376,2.231892519791043,8.26013364894306,0.8246350113696505,2.14495480579992,0.7359242650722472
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,argmin,base,4829,2290,1748,0.11311719407234841,0.7633187772925765,2.3937812032494015,9.771809662276272,0.507846557634513,1.6246171481525329,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,argmin,big,4829,1584,79,0.0393622321873443,0.049873737373737376,0.21509851459251697,0.0,1.639936348584782,3.114475357498698,0.7359242650722472
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,argmin,twosheet_back,4829,798,798,0.798,1.0,5.832773511544686,6.711563420075721,4.807868607787906,5.412104949410951,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,argmin,twosheet_front,4829,157,114,0.114,0.7261146496815286,1.915800721672668,9.999065316665325,0.4571979344213208,1.5649132819816982,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,argmin,misfit,4829,0,0,0.0,nan,nan,nan,0.1639418119407251,0.20468088932812378,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,argmin,stratum_flat,4829,1389,1119,0.167841607919604,0.8056155507559395,3.8973527641223087,10.803612149033716,1.2808470993798824,2.8975590969056895,0.3691376701966717
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,argmin,stratum_medium,4829,1682,932,0.1398139813981398,0.5541022592152199,1.7980952763736382,6.373806049057854,0.6666287625098157,1.749598207091239,0.9093610698365527
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,original_bh,argmin,stratum_sharp,4829,1758,688,0.1031948402579871,0.391353811149033,1.331052180798975,6.100000000000001,0.5264054724669117,1.5314436984157382,0.9227340267459139
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,identity,ALL,8599,0,0,0.0,nan,nan,nan,0.6447909469676589,1.68243630923451,0.0
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,identity,base,8599,0,0,0.0,nan,nan,nan,0.16106279596454412,0.20213352529291065,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,identity,big,8599,0,0,0.0,nan,nan,nan,4.982334446480726,5.276451849649698,0.0
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,identity,twosheet_back,8599,0,0,0.0,nan,nan,nan,0.1533153455752472,0.19503896447206967,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,identity,twosheet_front,8599,0,0,0.0,nan,nan,nan,0.1655263952030204,0.20741902360069958,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,identity,misfit,8599,0,0,0.0,nan,nan,nan,0.1639418119407251,0.20468088932812378,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,identity,stratum_flat,8599,0,0,0.0,nan,nan,nan,0.637530137058267,1.6702389811629752,0.0
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,identity,stratum_medium,8599,0,0,0.0,nan,nan,nan,0.6593155928258133,1.7115700708970931,0.0
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,identity,stratum_sharp,8599,0,0,0.0,nan,nan,nan,0.6375292896068456,1.6651186964866156,0.0
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,projection,ALL,8599,8599,4063,0.20315,0.4724968019537156,1.4788212659176816,7.25,0.9099053140666574,2.2767236445309003,0.7409068261086198
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,projection,base,8599,5799,2995,0.19381349899695852,0.5164683566132092,1.282620738345944,7.8,0.6163582536736475,1.866809589841374,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,projection,big,8599,1606,81,0.04035874439461883,0.050435865504358655,0.21308643562917873,0.06019953587763016,1.6747706788224708,3.090096171315771,0.7409068261086198
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,projection,twosheet_back,8599,816,815,0.815,0.9987745098039216,5.545391423146082,6.449999999999999,4.67815474686245,5.2246260614761795,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,projection,twosheet_front,8599,378,172,0.172,0.455026455026455,1.0878576376993412,8.80711791535035,0.5455741096071356,1.8255068895149686,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,projection,misfit,8599,0,0,0.0,nan,nan,nan,0.1639418119407251,0.20468088932812378,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,projection,stratum_flat,8599,2347,1765,0.2647367631618419,0.752023860247124,2.938634269148249,10.225564145624082,1.4928073333904301,3.146118851534827,0.37972768532526474
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,projection,stratum_medium,8599,3251,1495,0.22427242724272428,0.4598585050753614,1.0326038353992548,5.846459201553498,0.7038775682987648,1.7983142501168026,0.912332838038633
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,projection,stratum_sharp,8599,3001,803,0.12044397780110995,0.2675774741752749,0.8205312785912111,5.800000000000001,0.5330001378940433,1.5550309561874645,0.924219910846954
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,argmin,ALL,8599,8599,5326,0.2663,0.6193743458541691,1.637302785957849,7.55,0.9754318073352619,2.3662806963883085,0.7433981066268062
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,argmin,base,8599,5799,4172,0.26997993917038765,0.7194343852388343,1.4627840385479205,8.117144379572927,0.6889227080959188,1.9526401378505902,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,argmin,big,8599,1606,85,0.04235176880916791,0.05292652552926526,0.22865258226310517,0.2776131771566561,1.6198980602344766,3.1154293271111535,0.7433981066268062
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,argmin,twosheet_back,8599,816,815,0.815,0.9987745098039216,5.827254168244122,6.8,4.908029824181476,5.4730502387537,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,argmin,twosheet_front,8599,378,254,0.254,0.671957671957672,1.254567641561912,9.157117915350351,0.6150197289789425,1.8999450439998784,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,argmin,misfit,8599,0,0,0.0,nan,nan,nan,0.1639418119407251,0.20468088932812378,nan
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,argmin,stratum_flat,8599,2347,1981,0.29713514324283785,0.844056242011078,3.2178768051478186,10.516051723526687,1.591294310069045,3.2649566057222796,0.38729198184568836
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,argmin,stratum_medium,8599,3251,2060,0.309030903090309,0.6336511842509996,1.1843698726195675,6.109643976620051,0.7765266712013087,1.885496145478426,0.912332838038633
fbig0.10_sfm_atgt0.2_seed102,102,0.1,sfm,0.2,eligible_no_bh,argmin,stratum_sharp,8599,3001,1285,0.1927403629818509,0.42819060313228924,0.8918438316839045,6.0,0.5584446064567259,1.6070186798771162,0.924219910846954
fbig0.10_sfm_atgt0.5_seed102,102,0.1,sfm,0.5,original_bh,identity,ALL,5604,0,0,0.0,nan,nan,nan,0.6447909469676589,1.68243630923451,0.0
fbig0.10_sfm_atgt0.5_seed102,102,0.1,sfm,0.5,original_bh,identity,base,5604,0,0,0.0,nan,nan,nan,0.16106279596454412,0.20213352529291065,nan
fbig0.10_sfm_atgt0.5_seed102,102,0.1,sfm,0.5,original_bh,identity,big,5604,0,0,0.0,nan,nan,nan,4.982334446480726,5.276451849649698,0.0
fbig0.10_sfm_atgt0.5_seed102,102,0.1,sfm,0.5,original_bh,identity,twosheet_back,5604,0,0,0.0,nan,nan,nan,0.1533153455752472,0.19503896447206967,nan
fbig0.10_sfm_atgt0.5_seed102,102,0.1,sfm,0.5,original_bh,identity,twosheet_front,5604,0,0,0.0,nan,nan,nan,0.1655263952030204,0.20741902360069958,nan
fbig0.10_sfm_atgt0.5_seed102,102,0.1,sfm,0.5,original_bh,identity,misfit,5604,0,0,0.0,nan,nan,nan,0.1639418119407251,0.20468088932812378,nan
fbig0.10_sfm_atgt0.5_seed102,102,0.1,sfm,0.5,original_bh,identity,stratum_flat,5604,0,0,0.0,nan,nan,nan,0.637530137058267,1.6702389811629752,0.0
fbig0.10_sfm_atgt0.5_seed102,102,0.1,sfm,0.5,original_bh,identity,stratum_medium,5604,0,0,0.0,nan,nan,nan,0.6593155928258133,1.7115700708970931,0.0
fbig0.10_sfm_atgt0.5_seed102,102,0.1,sfm,0.5,original_bh,identity,stratum_sharp,5604,0,0,0.0,nan,nan,nan,0.6375292896068456,1.6651186964866156,0.0
fbig0.10_sfm_atgt0.5_seed102,102,0.1,sfm,0.5,original_bh,projection,ALL,5604,5604,3205,0.16025,0.5719129193433262,2.45565336228111,9.276308238657522,0.9499771273711102,2.40260614263026,0.7802690582959642
fbig0.10_sfm_atgt0.5_seed102,102,0.1,sfm,0.5,original_bh,projection,base,5604,2775,2062,0.13343687309907462,0.743063063063063,2.7511347865131963,10.100839606190217,0.6444327879100256,1.9325457858422506,nan
fbig0.10_sfm_atgt0.5_seed102,102,0.1,sfm,0.5,original_bh,projection,big,5604,1772,142,0.07075236671649228,0.08013544018058691,0.38549445133797083,2.717499999999973,1.5956993251437988,3.3231595640135922,0.7802690582959642
fbig0.10_sfm_atgt0.5_seed102,102,0.1,sfm,0.5,original_bh,projection,twosheet_back,5604,871,871,0.871,1.0,5.7760542412495255,7.425,5.184258589703584,5.67334136466939,nan
fbig0.10_sfm_atgt0.5_seed102,102,0.1,sfm,0.5,original_bh,projection,twosheet_front,5604,186,130,0.13,0.6989247311827957,2.220661278225792,10.17648229411129,0.5657669621333979,1.8341170421133344,nan
fbig0.10_sfm_atgt0.5_seed102,102,0.1,sfm,0.5,original_bh,projection,misfit,5604,0,0,0.0,nan,nan,nan,0.1639418119407251,0.20468088932812378,nan
