case,seed,gap,sigma,method,status,seconds,dependence,surface_mae_mm,matched_rms_mm,balanced_source_mae_mm,worst_source_mae_mm,coverage_1mm,model_k,slope_error,slope_angle_deg,single_false_split,actual_x_layer_correlation,cov_u_layer,ols_slope,label_ols_slope,noise_ols_slope,ols_predicted_slope,ols_identity_error,alpha,beta,assignment_error,fitted_gap_mm,fitted_perpendicular_gap_mm,source_gap_from_assignment_mm,source_gap_from_slope_mm,fitted_gap_error_mm,source_gap_mm,source_gap_error_mm,source_gap_relative_error,gap_identity_error_mm,balanced_midplane_crossing,counterfactual_source_gap_mm,counterfactual_geometry_mse_mm2,assignment_delta_mse_mm2,geometry_assignment_cross_mm2,total_mse_mm2,decomposition_error_mm2
s9161151_g2_n1_l0.5,9161151,2.0,1.0,spatial_oracle_slope,OK,0.08999749999929918,0.5,0.0752335334053337,0.7141184879427304,0.3204109822636463,0.36427296246198804,0.8776041666666666,2,0.0,0.0,,0.4155106263442723,"[0.14656151590281286, -0.00720608110639951]","[0.6081207297433362, -0.048855810842547975]","[0.29424154219074516, -0.00928390298328452]","[0.019637645361845795, -0.030288004875979064]","[0.6081207297433361, -0.0488558108425481]",1.249000902703301e-16,0.09895833333333333,0.15885416666666666,0.12890625,1.9908411230496226,1.9908411230496226,1.4775773960133918,0.0,0.009158876950377426,1.4775773960133918,0.5224226039866082,0.2612113019933041,0.0,0.12890625,1.9908411230496226,0.005639859536039178,0.5109132673767222,-0.006587912091149902,0.5099652148216117,2.8536201179818477e-16
s9161151_g2_n1_l1,9161151,2.0,1.0,constant_free,OK,1.014958920000936,1.0,0.4316315365703431,0.5914759169659252,0.4719007914901633,0.48386902300370327,0.9127604166666666,2,1.2466856341610095,1.428300566654384,,0.8659164732800951,"[0.30543149301793454, -0.011163035615275456]","[1.24665917277534, -0.04616418680404277]","[0.6135107637067468, -0.007938090964031752]","[0.019637645361845795, -0.030288004875979064]","[1.2466591727753396, -0.046164186804042565]",4.440892098500626e-16,0.2526041666666667,0.5703125,0.41145833333333337,1.1208508002200823,1.1205025517058627,0.19848399587230617,1.5241251522621924,0.8791491997799177,1.7226091481344996,0.2773908518655004,0.1386954259327502,1.1102230246251565e-15,0.08723958333333334,2.644975952482276,0.3157339236323224,0.5169177853748225,-0.48280794865646276,0.34984376035068204,5.551115123125783e-17
s9161151_g2_n1_l1,9161151,2.0,1.0,constant_oracle_slope,OK,0.7325369080062956,1.0,0.09281393695939733,0.8088137013945684,0.3989641956558068,0.49100229034923853,0.86328125,2,0.0,0.0,,0.8659164732800951,"[0.30543149301793454, -0.011163035615275456]","[1.24665917277534, -0.04616418680404277]","[0.6135107637067468, -0.007938090964031752]","[0.019637645361845795, -0.030288004875979064]","[1.2466591727753396, -0.046164186804042565]",4.440892098500626e-16,0.11979166666666667,0.19791666666666666,0.15885416666666666,2.074663580327149,2.074663580327149,1.4155256719940446,0.0,0.07466358032714915,1.4155256719940448,0.5844743280059552,0.2922371640029776,2.220446049250313e-16,0.15885416666666666,2.074663580327149,0.010557987944852784,0.6837447064158533,-0.04012309079712398,0.6541796035635822,1.3877787807814457e-16
s9161151_g2_n1_l1,9161151,2.0,1.0,spatial_free,OK,0.11120965899317525,1.0,0.07604910890775408,0.2605087264258863,0.10209077557442076,0.10778515423427172,0.98828125,2,0.18267567208840157,0.20932996922093222,,0.8659164732800951,"[0.30543149301793454, -0.011163035615275456]","[1.24665917277534, -0.04616418680404277]","[0.6135107637067468, -0.007938090964031752]","[0.019637645361845795, -0.030288004875979064]","[1.2466591727753396, -0.046164186804042565]",4.440892098500626e-16,0.015625,0.010416666666666666,0.013020833333333332,2.316902658743344,2.3168871957039063,2.2565666520052363,-0.2040938350951415,0.3169026587433441,2.0524728169100945,0.05247281691009453,0.026236408455047266,4.440892098500626e-16,0.013020833333333332,2.1128088236482023,0.008781637641461252,0.06989632721473926,-0.010813168312163252,0.06786479654403726,0.0
s9161151_g2_n1_l1,9161151,2.0,1.0,spatial_oracle_slope,OK,0.09164060400507879,1.0,0.054092109699863444,0.23056318810043336,0.07752960969986343,0.09125410670699496,0.9908854166666666,2,0.0,0.0,,0.8659164732800951,"[0.30543149301793454, -0.011163035615275456]","[1.24665917277534, -0.04616418680404277]","[0.6135107637067468, -0.007938090964031752]","[0.019637645361845795, -0.030288004875979064]","[1.2466591727753396, -0.046164186804042565]",4.440892098500626e-16,0.015625,0.0078125,0.01171875,2.1078396274476128,2.1078396274476128,2.0584371361793092,0.0,0.10783962744761277,2.0584371361793092,0.058437136179309235,0.029218568089654617,0.0,0.01171875,2.1078396274476128,0.003393720152749535,0.05206626439498232,-0.002300600840696068,0.0531593837070358,1.3877787807814457e-17
s9161151_g2_n2_l0,9161151,2.0,2.0,constant_free,OK,1.0640990480023902,0.0,0.5603394579324091,1.0839672887080354,0.9645263815525138,1.3265388296095686,0.578125,2,0.08181522493699193,0.09375325810157649,,-0.07754415481002891,"[-0.02735186095804863, 0.014255841161427252]","[-0.06842707105153328, 0.01932675239433989]","[-0.05385118088761254, 0.039951381073148995]","[0.03927529072369159, -0.06057600975195813]","[-0.06842707105153348, 0.019326752394339862]",1.942890293094024e-16,0.03125,0.8203125,0.42578125,2.206078475140065,2.206075521766806,0.3274647736536034,0.010061275220296694,0.20607847514006483,0.33752604887390003,1.6624739511261,0.83123697556305,5.551115123125783e-17,0.42578125,2.2161397503603615,0.4265964277657264,2.0721846249762437,-1.3237959697529202,1.1749850829890496,2.220446049250313e-16
s9161151_g2_n2_l0,9161151,2.0,2.0,constant_oracle_slope,OK,0.8065711750023183,0.0,0.5523914035628509,1.0924639466454609,0.9685858072009901,1.32628237378404,0.5807291666666666,2,0.0,0.0,,-0.07754415481002891,"[-0.02735186095804863, 0.014255841161427252]","[-0.06842707105153328, 0.01932675239433989]","[-0.05385118088761254, 0.039951381073148995]","[0.03927529072369159, -0.06057600975195813]","[-0.06842707105153348, 0.019326752394339862]",1.942890293094024e-16,0.036458333333333336,0.8098958333333334,0.42317708333333337,2.1876891718930693,2.1876891718930693,0.33612932588982036,0.0,0.18768917189306933,0.3361293258898206,1.6638706741101794,0.8319353370550897,2.220446049250313e-16,0.42317708333333337,2.1876891718930698,0.39939971385299816,2.0253187131066532,-1.231240952239475,1.1934774747201764,0.0
s9161151_g2_n2_l0,9161151,2.0,2.0,spatial_free,OK,0.10610607999842614,0.0,0.944576387015478,0.997987880102737,0.995705746309064,1.0412606271156133,0.54296875,1,0.0711040604382317,0.08147919646157292,,-0.07754415481002891,"[-0.02735186095804863, 0.014255841161427252]","[-0.06842707105153328, 0.01932675239433989]","[-0.05385118088761254, 0.039951381073148995]","[0.03927529072369159, -0.06057600975195813]","[-0.06842707105153348, 0.019326752394339862]",1.942890293094024e-16,,,,0.0,0.0,0.0,0.008588507381871982,2.0,0.008588507381872112,1.9914114926181279,0.9957057463090639,1.3010426069826053e-16,0.45703125,0.00858850738187189,0.995979808831955,1.2321262401197155e-32,-1.1304258707946007e-17,0.9959798088319552,2.333488636329773e-16
s9161151_g2_n2_l0,9161151,2.0,2.0,spatial_oracle_slope,OK,0.08808562799822539,0.0,0.9544451191934512,1.0010370858091615,1.0,1.045554880806549,0.5,1,0.0,0.0,,-0.07754415481002891,"[-0.02735186095804863, 0.014255841161427252]","[-0.06842707105153328, 0.01932675239433989]","[-0.05385118088761254, 0.039951381073148995]","[0.03927529072369159, -0.06057600975195813]","[-0.06842707105153348, 0.019326752394339862]",1.942890293094024e-16,,,,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.5,0.0,1.0020752471652987,0.0,0.0,1.0020752471652987,0.0
s9161151_g2_n2_l0.5,9161151,2.0,2.0,constant_free,OK,1.0577915149988257,0.5,0.6120146922381394,0.9118026886116829,0.8148489283375207,0.8604038091440703,0.7174479166666666,1,0.6327276831949002,0.7250138175270733,,0.4155106263442723,"[0.14656151590281286, -0.00720608110639951]","[0.6277583751051816, -0.07914381571852702]","[0.29424154219074516, -0.00928390298328452]","[0.03927529072369159, -0.06057600975195813]","[0.627758375105182, -0.07914381571852716]",3.3306690738754696e-16,,,,0.0,0.0,0.0,0.3703021433249589,2.0,0.3703021433249588,1.6296978566750413,0.8148489283375207,1.1102230246251565e-16,0.2825520833333333,0.3703021433249588,0.8313841429594935,8.721502275754228e-33,2.7110373083228255e-18,0.8313841429594935,2.7110373083228344e-18
s9161151_g2_n2_l0.5,9161151,2.0,2.0,constant_oracle_slope,OK,0.8020524290041067,0.5,0.42378948326852334,1.106567852124623,0.9071890687242232,1.289593362255375,0.6354166666666666,2,0.0,0.0,,0.4155106263442723,"[0.14656151590281286, -0.00720608110639951]","[0.6277583751051816, -0.07914381571852702]","[0.29424154219074516, -0.00928390298328452]","[0.03927529072369159, -0.06057600975195813]","[0.627758375105182, -0.07914381571852716]",3.3306690738754696e-16,0.0625,0.6875,0.375,2.192037664603614,2.192037664603614,0.5480094161509035,0.0,0.19203766460361393,0.5480094161509034,1.4519905838490965,0.7259952919245483,1.1102230246251565e-16,0.375,2.1920376646036144,0.24328326900331468,1.8018859211403253,-0.8206767787879384,1.2244924113557014,1.1102230246251565e-16
s9161151_g2_n2_l0.5,9161151,2.0,2.0,spatial_free,OK,0.1047600220044842,0.5,0.6120146922381394,0.9118026886116829,0.8148489283375207,0.8604038091440703,0.7174479166666666,1,0.6327276831949002,0.7250138175270733,,0.4155106263442723,"[0.14656151590281286, -0.00720608110639951]","[0.6277583751051816, -0.07914381571852702]","[0.29424154219074516, -0.00928390298328452]","[0.03927529072369159, -0.06057600975195813]","[0.627758375105182, -0.07914381571852716]",3.3306690738754696e-16,,,,0.0,0.0,0.0,0.3703021433249589,2.0,0.3703021433249588,1.6296978566750413,0.8148489283375207,1.1102230246251565e-16,0.2825520833333333,0.3703021433249588,0.8313841429594935,8.721502275754228e-33,2.7110373083228255e-18,0.8313841429594935,2.7110373083228344e-18
s9161151_g2_n2_l0.5,9161151,2.0,2.0,spatial_oracle_slope,OK,0.09358090599562274,0.5,0.9544451191934512,1.0010370858091615,1.0,1.045554880806549,0.5,1,0.0,0.0,,0.4155106263442723,"[0.14656151590281286, -0.00720608110639951]","[0.6277583751051816, -0.07914381571852702]","[0.29424154219074516, -0.00928390298328452]","[0.03927529072369159, -0.06057600975195813]","[0.627758375105182, -0.07914381571852716]",3.3306690738754696e-16,,,,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.5,0.0,1.0020752471652985,0.0,0.0,1.0020752471652985,0.0
s9161151_g2_n2_l1,9161151,2.0,2.0,constant_free,OK,1.106721183998161,1.0,0.42183666242901435,0.5042352666330988,0.4234451101696226,0.43316879087980215,0.9856770833333334,1,1.2686026049307317,1.4533996853533593,,0.8659164732800951,"[0.30543149301793454, -0.011163035615275456]","[1.2662968181371852, -0.07645219168002193]","[0.6135107637067468, -0.007938090964031752]","[0.03927529072369159, -0.06057600975195813]","[1.2662968181371852, -0.07645219168002163]",3.0531133177191805e-16,,,,0.0,0.0,0.0,1.550481465224361,2.0,1.5504814652243621,0.44951853477563786,0.22475926738781893,1.1102230246251565e-15,0.014322916666666666,1.5504814652243621,0.2542532041165523,2.0058738329940376e-32,-2.0471712523590765e-18,0.2542532041165522,5.3463979978898774e-17
s9161151_g2_n2_l1,9161151,2.0,2.0,constant_oracle_slope,OK,0.8466110570007004,1.0,0.43851519166531716,1.1228026849070858,0.9211126619428945,1.353241738941506,0.6432291666666666,2,0.0,0.0,,0.8659164732800951,"[0.30543149301793454, -0.011163035615275456]","[1.2662968181371852, -0.07645219168002193]","[0.6135107637067468, -0.007938090964031752]","[0.03927529072369159, -0.06057600975195813]","[1.2662968181371852, -0.07645219168002163]",3.0531133177191805e-16,0.052083333333333336,0.6770833333333334,0.36458333333333337,2.396541095786096,2.396541095786096,0.6490632134420675,0.0,0.396541095786096,0.6490632134420675,1.3509367865579325,0.6754683932789662,0.0,0.36458333333333337,2.396541095786097,0.3556435340911701,2.0939512795073623,-1.1889089443639715,1.2606858692345606,2.220446049250313e-16
s9161151_g2_n2_l1,9161151,2.0,2.0,spatial_free,OK,0.10876788899622625,1.0,0.42183666242901435,0.5042352666330988,0.4234451101696226,0.43316879087980215,0.9856770833333334,1,1.2686026049307317,1.4533996853533593,,0.8659164732800951,"[0.30543149301793454, -0.011163035615275456]","[1.2662968181371852, -0.07645219168002193]","[0.6135107637067468, -0.007938090964031752]","[0.03927529072369159, -0.06057600975195813]","[1.2662968181371852, -0.07645219168002163]",3.0531133177191805e-16,,,,0.0,0.0,0.0,1.550481465224361,2.0,1.5504814652243621,0.44951853477563786,0.22475926738781893,1.1102230246251565e-15,0.014322916666666666,1.5504814652243621,0.2542532041165523,2.0058738329940376e-32,-2.0471712523590765e-18,0.2542532041165522,5.3463979978898774e-17
s9161151_g2_n2_l1,9161151,2.0,2.0,spatial_oracle_slope,OK,0.09281329199438915,1.0,0.1283310503887788,0.3532804311099372,0.17520605038877882,0.24420773509437976,0.98046875,2,0.0,0.0,,0.8659164732800951,"[0.30543149301793454, -0.011163035615275456]","[1.2662968181371852, -0.07645219168002193]","[0.6135107637067468, -0.007938090964031752]","[0.03927529072369159, -0.06057600975195813]","[1.2662968181371852, -0.07645219168002163]",3.0531133177191805e-16,0.018229166666666668,0.028645833333333332,0.0234375,2.257942647619939,2.257942647619939,2.1521015860127544,0.0,0.2579426476199389,2.1521015860127535,0.15210158601275348,0.07605079300637674,8.881784197001252e-16,0.0234375,2.2579426476199385,0.02041170206188203,0.11949152343611576,-0.015096162492774763,0.12480706300522304,1.5612511283791264e-17
s9161151_g8_n1_l0,9161151,8.0,1.0,constant_free,OK,0.9133686319983099,0.0,0.033735130110197,0.041874350410300284,0.033735130110197006,0.05135514265284119,1.0,2,0.032764079160617514,0.03754486373687312,,-0.07754415481002891,"[-0.02735186095804863, 0.014255841161427252]","[-0.4111718017390542, 0.2893230437092129]","[-0.05385118088761254, 0.039951381073148995]","[0.019637645361845795, -0.030288004875979064]","[-0.4111718017390545, 0.2893230437092129]",2.7755575615628914e-16,0.0,0.0,0.0,7.946271577936699,7.9462698718967655,7.946271577936699,-0.0034385851079027346,0.053728422063301196,7.942832992828797,0.05716700717120293,0.007145875896400367,8.881784197001252e-16,0.0,7.942832992828797,0.0017534612222846174,0.0,0.0,0.0017534612222846174,0.0
s9161151_g8_n1_l0,9161151,8.0,1.0,constant_oracle_slope,OK,0.7510951919975923,0.0,0.028583161983871896,0.03654564591166737,0.028583161983871896,0.051355669226262,1.0,2,0.0,0.0,,-0.07754415481002891,"[-0.02735186095804863, 0.014255841161427252]","[-0.4111718017390542, 0.2893230437092129]","[-0.05385118088761254, 0.039951381073148995]","[0.019637645361845795, -0.030288004875979064]","[-0.4111718017390545, 0.2893230437092129]",2.7755575615628914e-16,0.0,0.0,0.0,7.942833676032257,7.942833676032257,7.942833676032257,0.0,0.057166323967742905,7.942833676032256,0.05716632396774379,0.007145790495967974,8.881784197001252e-16,0.0,7.942833676032257,0.001335584235100969,0.0,0.0,0.001335584235100969,0.0
s9161151_g8_n1_l0,9161151,8.0,1.0,spatial_free,OK,0.10734172299999045,0.0,0.03373649271117487,0.04187607716089053,0.03373649271117487,0.05135516476673598,1.0,2,0.03276895294021678,0.03755044867450093,,-0.07754415481002891,"[-0.02735186095804863, 0.014255841161427252]","[-0.4111718017390542, 0.2893230437092129]","[-0.05385118088761254, 0.039951381073148995]","[0.019637645361845795, -0.030288004875979064]","[-0.4111718017390545, 0.2893230437092129]",2.7755575615628914e-16,0.0,0.0,0.0,7.946270228124404,7.946268521577164,7.946270228124404,-0.003439200246466282,0.05372977187559602,7.942831027877937,0.05716897212206273,0.007146121515257842,0.0,0.0,7.942831027877937,0.0017536058383848582,0.0,0.0,0.0017536058383848582,0.0
s9161151_g8_n1_l0,9161151,8.0,1.0,spatial_oracle_slope,OK,0.09158141299849376,0.0,0.028584039120050957,0.03654583594048965,0.028584039120050957,0.05135575034631986,1.0,2,0.0,0.0,,-0.07754415481002891,"[-0.02735186095804863, 0.014255841161427252]","[-0.4111718017390542, 0.2893230437092129]","[-0.05385118088761254, 0.039951381073148995]","[0.019637645361845795, -0.030288004875979064]","[-0.4111718017390545, 0.2893230437092129]",2.7755575615628914e-16,0.0,0.0,0.0,7.942831921759898,7.942831921759898,7.942831921759898,0.0,0.05716807824010228,7.9428319217599,0.05716807824009962,0.007146009780012452,2.6645352591003757e-15,0.0,7.9428319217599,0.0013355981245891872,0.0,0.0,0.0013355981245891872,0.0
s9161151_g8_n1_l0.5,9161151,8.0,1.0,constant_free,OK,0.9350346949941013,0.5,0.026525866769604004,0.03221309854373816,0.026525866769604008,0.030996437305734575,1.0,2,0.0360569803635737,0.04131824877396532,,0.4155106263442723,"[0.14656151590281286, -0.00720608110639951]","[2.3735699828878074, -0.10455922874225565]","[0.29424154219074516, -0.00928390298328452]","[0.019637645361845795, -0.030288004875979064]","[2.373569982887807, -0.10455922874225522]",4.440892098500626e-16,0.0,0.0,0.0,8.00034357965192,8.000341499394061,8.00034357965192,0.012332155952426278,0.00034357965192022277,8.012675735604345,0.012675735604345206,0.0015844669505431508,1.7763568394002505e-15,0.0,8.012675735604345,0.0010376837177885803,0.0,0.0,0.0010376837177885803,0.0
s9161151_g8_n1_l0.5,9161151,8.0,1.0,constant_oracle_slope,OK,0.7431046970013995,0.5,0.022772545706088554,0.023638161523332743,0.022772545706088554,0.029110829564301,1.0,2,0.0,0.0,,0.4155106263442723,"[0.14656151590281286, -0.00720608110639951]","[2.3735699828878074, -0.10455922874225565]","[0.29424154219074516, -0.00928390298328452]","[0.019637645361845795, -0.030288004875979064]","[2.373569982887807, -0.10455922874225522]",4.440892098500626e-16,0.0,0.0,0.0,8.012676567716426,8.012676567716426,8.012676567716426,0.0,0.01267656771642578,8.012676567716426,0.01267656771642578,0.0015845709645532224,0.0,0.0,8.012676567716426,0.0005587626802031839,0.0,0.0,0.0005587626802031839,0.0
s9161151_g8_n1_l0.5,9161151,8.0,1.0,spatial_free,OK,0.10968529499950819,0.5,0.026523640837516876,0.03221026149511183,0.026523640837516873,0.030995121129462355,1.0,2,0.03605119594027043,0.041311620316567946,,0.4155106263442723,"[0.14656151590281286, -0.00720608110639951]","[2.3735699828878074, -0.10455922874225565]","[0.29424154219074516, -0.00928390298328452]","[0.019637645361845795, -0.030288004875979064]","[2.373569982887807, -0.10455922874225522]",4.440892098500626e-16,0.0,0.0,0.0,8.000350095408239,8.00034801581608,8.000350095408239,0.012327620315073824,0.0003500954082387153,8.012677715723314,0.012677715723313554,0.0015847144654141943,1.7763568394002505e-15,0.0,8.012677715723314,0.00103750094558348,0.0,0.0,0.00103750094558348,0.0
s9161151_g8_n1_l0.5,9161151,8.0,1.0,spatial_oracle_slope,OK,0.09364578699751291,0.5,0.02277193533290831,0.023637799067289217,0.02277193533290831,0.02911106034661337,1.0,2,0.0,0.0,,0.4155106263442723,"[0.14656151590281286, -0.00720608110639951]","[2.3735699828878074, -0.10455922874225565]","[0.29424154219074516, -0.00928390298328452]","[0.019637645361845795, -0.030288004875979064]","[2.373569982887807, -0.10455922874225522]",4.440892098500626e-16,0.0,0.0,0.0,8.01267825002741,8.01267825002741,8.01267825002741,0.0,0.012678250027409632,8.012678250027408,0.012678250027407856,0.001584781253425982,1.7763568394002505e-15,0.0,8.012678250027408,0.0005587455447455339,0.0,0.0,0.0005587455447455339,0.0
s9161151_g8_n1_l1,9161151,8.0,1.0,constant_free,OK,0.9499384770024335,1.0,0.052767934234259774,0.06459826595286315,0.05276793423425978,0.06557715670201021,1.0,2,0.1211517454932076,0.13882940225481974,,0.8659164732800951,"[0.30543149301793454, -0.011163035615275456]","[4.927723755015822, -0.0937927325882324]","[0.6135107637067468, -0.007938090964031752]","[0.019637645361845795, -0.030288004875979064]","[4.927723755015821, -0.09379273258823308]",8.881784197001252e-16,0.0,0.0,0.0,8.22393521793494,8.223911076275721,8.22393521793494,-0.14258007955831498,0.2239352179349403,8.081355138376624,0.08135513837662423,0.010169392297078028,1.7763568394002505e-15,0.0,8.081355138376624,0.004172935964116826,0.0,0.0,0.004172935964116826,0.0
s9161151_g8_n1_l1,9161151,8.0,1.0,constant_oracle_slope,OK,0.7041077859976212,1.0,0.04067684238105285,0.04661770654298841,0.04067684238105285,0.06344974419955562,1.0,2,0.0,0.0,,0.8659164732800951,"[0.30543149301793454, -0.011163035615275456]","[4.927723755015822, -0.0937927325882324]","[0.6135107637067468, -0.007938090964031752]","[0.019637645361845795, -0.030288004875979064]","[4.927723755015821, -0.09379273258823308]",8.881784197001252e-16,0.0,0.0,0.0,8.081353684762107,8.081353684762107,8.081353684762107,0.0,0.08135368476210658,8.081353684762107,0.08135368476210658,0.010169210595263323,0.0,0.0,8.081353684762107,0.002173210563328226,0.0,0.0,0.002173210563328226,0.0
s9161151_g8_n1_l1,9161151,8.0,1.0,spatial_free,OK,0.10952340199582977,1.0,0.05277267585079335,0.06460403014857657,0.05277267585079336,0.06558345389299275,1.0,2,0.12116846213476601,0.13884855800251755,,0.8659164732800951,"[0.30543149301793454, -0.011163035615275456]","[4.927723755015822, -0.0937927325882324]","[0.6135107637067468, -0.007938090964031752]","[0.019637645361845795, -0.030288004875979064]","[4.927723755015821, -0.09379273258823308]",8.881784197001252e-16,0.0,0.0,0.0,8.223963119612765,8.223938971209005,8.223963119612765,-0.14260470958146426,0.22396311961276538,8.081358410031301,0.08135841003130118,0.010169801253912647,0.0,0.0,8.081358410031301,0.004173680711438179,0.0,0.0,0.004173680711438179,0.0
s9161151_g8_n1_l1,9161151,8.0,1.0,spatial_oracle_slope,OK,0.09755507500085514,1.0,0.040679190081276385,0.04662136926228761,0.04067919008127639,0.06345539622325624,1.0,2,0.0,0.0,,0.8659164732800951,"[0.30543149301793454, -0.011163035615275456]","[4.927723755015822, -0.0937927325882324]","[0.6135107637067468, -0.007938090964031752]","[0.019637645361845795, -0.030288004875979064]","[4.927723755015821, -0.09379273258823308]",8.881784197001252e-16,0.0,0.0,0.0,8.081358380162552,8.081358380162552,8.081358380162552,0.0,0.08135838016255192,8.081358380162554,0.0813583801625537,0.010169797520319213,1.7763568394002505e-15,0.0,8.081358380162554,0.0021735520718905634,0.0,0.0,0.0021735520718905634,0.0
s9161151_g8_n2_l0,9161151,8.0,2.0,constant_free,OK,0.9604216009975062,0.0,0.08077638233626395,1.1836704236285664,0.25464997201860706,0.3155566807166544,0.9817708333333334,2,0.12727617228236024,0.14584743507235814,,-0.07754415481002891,"[-0.02735186095804863, 0.014255841161427252]","[-0.39153415637720856, 0.2590350388332341]","[-0.05385118088761254, 0.039951381073148995]","[0.03927529072369159, -0.06057600975195813]","[-0.39153415637720873, 0.2590350388332338]",2.7755575615628914e-16,0.028645833333333332,0.015625,0.022135416666666664,7.8808085768223854,7.88078304434973,7.531918613785978,-0.005984689421474334,0.11919142317761455,7.525933924364504,0.47406607563549574,0.05925825945443697,8.881784197001252e-16,0.022135416666666664,7.874823887400911,0.009625824469410744,1.374767506532283,0.01668234077133561,1.4010756717730297,2.914335439641036e-16
s9161151_g8_n2_l0,9161151,8.0,2.0,constant_oracle_slope,OK,0.6784507830016082,0.0,0.06361745076888535,1.1833268823432876,0.2381050654299149,0.307090242236625,0.9817708333333334,2,0.0,0.0,,-0.07754415481002891,"[-0.02735186095804863, 0.014255841161427252]","[-0.39153415637720856, 0.2590350388332341]","[-0.05385118088761254, 0.039951381073148995]","[0.03927529072369159, -0.06057600975195813]","[-0.39153415637720873, 0.2590350388332338]",2.7755575615628914e-16,0.028645833333333332,0.015625,0.022135416666666664,7.87230329632105,7.87230329632105,7.5237898691401695,0.0,0.12769670367895003,7.52378986914017,0.47621013085982966,0.05952626635747871,8.881784197001252e-16,0.022135416666666664,7.87230329632105,0.004391078493638451,1.3718017008040932,0.02406973117855322,1.400262510476285,6.591949208711867e-17
s9161151_g8_n2_l0,9161151,8.0,2.0,spatial_free,OK,0.10697748000529828,0.0,0.09868926428763737,1.251504494499128,0.2922222900198378,0.3583380038525223,0.9791666666666666,2,0.1689698989335705,0.19362450438986742,,-0.07754415481002891,"[-0.02735186095804863, 0.014255841161427252]","[-0.39153415637720856, 0.2590350388332341]","[-0.05385118088761254, 0.039951381073148995]","[0.03927529072369159, -0.06057600975195813]","[-0.39153415637720873, 0.2590350388332338]",2.7755575615628914e-16,0.03125,0.018229166666666668,0.024739583333333336,7.8933007145604765,7.893255642894295,7.50274677295462,-0.01332763338306427,0.10669928543952345,7.489419139571556,0.5105808604284441,0.06382260755355551,8.881784197001252e-16,0.024739583333333336,7.879973081177412,0.014160524054109105,1.5413798531759604,0.010723122521448525,1.566263499751518,1.6653345369377348e-16
s9161151_g8_n2_l0,9161151,8.0,2.0,spatial_oracle_slope,OK,0.08810262300539762,0.0,0.06151460291119556,1.2179594106031035,0.24638682382730953,0.3131661636821289,0.98046875,2,0.0,0.0,,-0.07754415481002891,"[-0.02735186095804863, 0.014255841161427252]","[-0.39153415637720856, 0.2590350388332341]","[-0.05385118088761254, 0.039951381073148995]","[0.03927529072369159, -0.06057600975195813]","[-0.39153415637720873, 0.2590350388332338]",2.7755575615628914e-16,0.028645833333333332,0.018229166666666668,0.0234375,7.876434205739416,7.876434205739416,7.5072263523453815,0.0,0.12356579426058367,7.507226352345379,0.49277364765462117,0.061596705956827646,2.6645352591003757e-15,0.0234375,7.876434205739414,0.0044805105360255885,1.4540206827502005,0.024923932590433143,1.483425125876659,1.3877787807814457e-17
s9161151_g8_n2_l0.5,9161151,8.0,2.0,constant_free,OK,0.9223634100053459,0.5,0.16427098218557817,1.2800143737779677,0.36236327075964725,0.4654846430043295,0.9778645833333334,2,0.30470213995381257,0.3491586103259027,,0.4155106263442723,"[0.14656151590281286, -0.00720608110639951]","[2.3932076282496544, -0.1348472336182338]","[0.29424154219074516, -0.00928390298328452]","[0.03927529072369159, -0.06057600975195813]","[2.393207628249653, -0.13484723361823428]",1.3322676295501878e-15,0.0390625,0.013020833333333334,0.026041666666666668,7.8664104639471075,7.866264399166081,7.456701585616528,0.17257703659087953,0.13358953605289248,7.6292786222074085,0.3707213777925915,0.04634017222407394,8.881784197001252e-16,0.026041666666666668,8.038987500537987,0.03890608813136468,1.611469103835848,-0.011938394889009418,1.638436797078203,3.0010716134398763e-16
s9161151_g8_n2_l0.5,9161151,8.0,2.0,constant_oracle_slope,OK,0.6776798499995493,0.5,0.02344562890113364,1.2925974260526014,0.2316115082760207,0.3542572609672019,0.9778645833333334,2,0.0,0.0,,0.4155106263442723,"[0.14656151590281286, -0.00720608110639951]","[2.3932076282496544, -0.1348472336182338]","[0.29424154219074516, -0.00928390298328452]","[0.03927529072369159, -0.06057600975195813]","[2.393207628249653, -0.13484723361823428]",1.3322676295501878e-15,0.0390625,0.013020833333333334,0.026041666666666668,8.039342150293718,8.039342150293718,7.620626413299253,0.0,0.03934215029371835,7.620626413299254,0.37937358670074595,0.04742169833759324,8.881784197001252e-16,0.026041666666666668,8.03934215029372,0.0009609320013275259,1.6830995367054495,-0.013252362868966394,1.6708081058378106,7.806255641895632e-17
