case,seed,gap,sigma,method,status,seconds,k,fitted_normal_angle_deg,support,plane_vector_world,source_geometry_scope,replay_max_difference_mm,fitted_vertical_gap_mm,fitted_gap_error_mm,fitted_perpendicular_gap_mm,source_gap_mm,source_gap_error_mm,counterfactual_source_gap_mm,counterfactual_source_gap_error_mm,fitted_source_plane_mae_mm,assignment_error,supported_assignment_error,counterfactual_geometry_mse_mm2,assignment_delta_mse_mm2,geometry_assignment_cross_mm2,total_mse_mm2,decomposition_error_mm2,supported_counterfactual_geometry_mse_mm2,supported_assignment_delta_mse_mm2,supported_geometry_assignment_cross_mm2,supported_total_mse_mm2,supported_decomposition_error_mm2
s9151101_g2_n0.5_b0_r1.0,9151101,2,0.5,spatial_free,OK,0.1113304890022846,2,0.09333471331405034,0.94140625,"[0.0012457365262689745, -0.0010496733721992017, 1.0000064679703324]",V15 same frozen basis/bias/support; no independent real geometry,0.0,2.1467099402295906,0.1467099402295906,2.14670709193827,2.0301582161395233,0.030158216139523297,2.0301582161395233,0.030158216139523297,0.039738250454684966,0.0,0.0,0.014473413669053031,8.801099765323783e-33,-1.9414565445652008e-19,0.014473413669053031,1.9414565445651127e-19,0.002172166852652927,9.348886057771321e-33,-2.0622940888327444e-19,0.0021721668526529267,2.2745146011093665e-19
s9151101_g2_n0.5_b4_r0.25,9151101,2,0.5,constant_free,OK,0.7125346120010363,2,1.470914709621676,0.8655256723716381,"[-0.02567517199239347, -0.00031999042748717156, 0.9999696170791865]",V15 same frozen basis/bias/support; no independent real geometry,0.0,1.0425263748089022,0.9574736251910978,1.042182846192625,2.073233832641771,0.07323383264177119,2.8001527871654543,0.8001527871654543,0.46585974066946717,0.37978075845722903,0.3933009276691884,2.2710164456973785,0.3746653375999298,-0.4688745518376378,2.176807231459671,6.661338147750939e-16,0.3150933860878037,0.43287605389370426,-0.5417222929423555,0.20624714703915228,1.1102230246251565e-16
s9151101_g2_n0.5_b4_r0.25,9151101,2,0.5,spatial_free,OK,0.08176532299694372,2,0.09894350920180649,0.8655256723716381,"[0.0017196746273991368, -0.0001578354526555973, 1.000006341357866]",V15 same frozen basis/bias/support; no independent real geometry,0.0,2.231778346996447,0.23177834699644695,2.2317750192493757,2.3327209896460936,0.33272098964609365,2.3327209896460936,0.33272098964609365,0.06879613814492369,0.0,0.0,2.0032959758988906,1.7978650800416518e-31,-3.460977930165684e-18,2.0032959758988906,3.4609779301655043e-18,0.005777928043788039,2.0771944003871065e-31,-3.998700489937189e-18,0.005777928043788035,3.3810820000503646e-19
s9151101_g2_n0.5_b4_r1.0,9151101,2,0.5,constant_free,OK,0.9127238780056359,2,1.3627827642075,0.94140625,"[-0.023783071549178206, -0.0005531745550695151, 0.9999987951902907]",V15 same frozen basis/bias/support; no independent real geometry,0.0,1.1574847913466368,0.8425152086533632,1.1571573957584638,1.9400487459538354,0.05995125404616464,2.6911448503450233,0.6911448503450233,0.5033046294018758,0.3436452436452437,0.3503371648760735,1.1976549481947174,0.5163688449261304,-0.7507932146834957,0.9632305784373524,2.220446049250313e-16,0.4343129067402637,0.5485079846518232,-0.7975230828173231,0.1852978085747638,1.1102230246251565e-16
s9151101_g2_n0.5_b4_r1.0,9151101,2,0.5,spatial_free,OK,0.10619029500230681,2,0.09344322011568208,0.94140625,"[0.0012472509915155594, -0.001050815087304801, 1.0000064713276162]",V15 same frozen basis/bias/support; no independent real geometry,0.0,2.1468307795109434,0.14683077951094337,2.1468279244324755,2.1507231569592893,0.15072315695928928,2.1507231569592893,0.15072315695928928,0.03976876228184672,0.0,0.0,0.790950320287986,1.523776434261892e-31,-1.5272470803490916e-18,0.790950320287986,1.5272470803489393e-18,0.00229471278124583,1.618617291166159e-31,-1.6223039525699894e-18,0.002294712781245828,5.461003924011812e-19
s9151101_g2_n1.0_b0_r0.25,9151101,2,1.0,constant_free,OK,0.779558210997493,2,1.529587741630111,1.0,"[-0.02669216114844214, -0.0005650395551322846, 0.999829787005704]",V15 same frozen basis/bias/support; no independent real geometry,0.0,1.2632281865773127,0.7367718134226873,1.2627780653000655,1.8940687945036876,0.10593120549631241,2.9180595059690755,0.9180595059690755,0.5496862534380855,0.4053948502477914,0.4053948502477914,0.43870551333715757,0.6786435061147863,-0.7337828210481967,0.3835661984037473,1.1102230246251565e-16,0.43870551333715757,0.6786435061147863,-0.7337828210481967,0.3835661984037473,1.1102230246251565e-16
s9151101_g2_n1.0_b0_r0.25,9151101,2,1.0,spatial_free,OK,0.08100573500269093,2,0.1625051758915123,1.0,"[0.002753439484646906, -0.0006812438363377055, 1.0000722749437636]",V15 same frozen basis/bias/support; no independent real geometry,0.0,2.453132081975985,0.4531320819759852,2.4531222150975673,2.236776423210287,0.23677642321028713,2.281838899568525,0.28183889956852504,0.12024561817386178,0.00918444300797242,0.00918444300797242,0.020474849912061523,0.04414714124896801,-0.009624512049422327,0.0549974791116072,8.673617379884035e-18,0.020474849912061523,0.04414714124896801,-0.009624512049422327,0.0549974791116072,8.673617379884035e-18
s9151101_g2_n1.0_b0_r1.0,9151101,2,1.0,constant_free,OK,1.0034242640031152,2,1.3766075827857593,1.0,"[-0.024013302814191326, -0.0008339957162824792, 0.9998677515300555]",V15 same frozen basis/bias/support; no independent real geometry,0.0,1.408430143267075,0.5915698567329251,1.4080236442744265,1.7181649541312258,0.28183504586877417,2.875567758265689,0.8755677582656891,0.5876043954355593,0.410955710955711,0.410955710955711,0.554264866984476,0.9476775436630384,-1.066066870878919,0.43587553976859544,0.0,0.554264866984476,0.9476775436630384,-1.066066870878919,0.43587553976859544,0.0
s9151101_g2_n1.0_b0_r1.0,9151101,2,1.0,spatial_free,OK,0.10827473399695009,2,0.2120391836446173,1.0,"[0.002945775100613981, -0.0022406272882710696, 1.000076292928838]",V15 same frozen basis/bias/support; no independent real geometry,0.0,2.329447725038382,0.3294477250383818,2.3294317732470544,2.0982633588653656,0.09826335886536564,2.143566181076526,0.14356618107652608,0.08736547512757946,0.009723609723609724,0.009723609723609724,0.011431853161893513,0.05653286162484522,-0.01028648587755739,0.05767822890918134,3.469446951953614e-18,0.011431853161893513,0.05653286162484522,-0.01028648587755739,0.05767822890918134,3.469446951953614e-18
s9151101_g2_n1.0_b4_r0.25,9151101,2,1.0,constant_free,OK,0.74821474700002,2,1.5295920754114076,1.0,"[-0.0266922029460785, -0.0005666483610681948, 0.9998297947071958]",V15 same frozen basis/bias/support; no independent real geometry,0.0,1.2633605908872387,0.7366394091127613,1.2629104198800924,1.8940407897480578,0.10595921025194222,2.9181388379162234,0.9181388379162234,0.5693489866494793,0.4053948502477914,0.4053948502477914,0.46021626169290375,0.6787857870423056,-0.7548884422854395,0.3841136064497699,0.0,0.46021626169290375,0.6787857870423056,-0.7548884422854395,0.3841136064497699,0.0
s9151101_g2_n1.0_b4_r0.25,9151101,2,1.0,spatial_free,OK,0.08550377099891193,2,0.162845874480817,1.0,"[0.0027597373988192415, -0.0006805464657294539, 1.0000723231963142]",V15 same frozen basis/bias/support; no independent real geometry,0.0,2.453495138042435,0.453495138042435,2.453485228281669,2.2457368320838516,0.24573683208385155,2.2818185837150087,0.2818185837150087,0.13437026474086897,0.007352941176470588,0.007352941176470588,0.022579655474982013,0.029440142507886784,-0.006750166324088045,0.04526963165878076,5.204170427930421e-18,0.022579655474982013,0.029440142507886784,-0.006750166324088045,0.04526963165878076,5.204170427930421e-18
s9151101_g2_n1.0_b4_r1.0,9151101,2,1.0,constant_free,OK,0.9919971209965297,2,1.3766535112821245,1.0,"[-0.024014074745509855, -0.0008348731190771872, 0.9998677504985275]",V15 same frozen basis/bias/support; no independent real geometry,0.0,1.4077010178368383,0.5922989821631617,1.4072947021736832,1.7237557062926288,0.27624429370737125,2.874872648998722,0.8748726489987222,0.5868713736988097,0.40893550893550895,0.40893550893550895,0.5542086869982871,0.9415374862179938,-1.0596477510480697,0.4360984221682112,0.0,0.5542086869982871,0.9415374862179938,-1.0596477510480697,0.4360984221682112,0.0
s9151101_g2_n1.0_b4_r1.0,9151101,2,1.0,spatial_free,OK,0.10841753099521156,2,0.21242247451759913,1.0,"[0.0029525172384819234, -0.002242813550317224, 1.000076354957242]",V15 same frozen basis/bias/support; no independent real geometry,0.0,2.329983507004826,0.32998350700482604,2.3299674938089443,2.0983729099684503,0.09837290996845027,2.1436861548140427,0.14368615481404268,0.08747408328074051,0.009723609723609724,0.009723609723609724,0.012806413507799425,0.056558877184196686,-0.010296659109180067,0.059068631582816035,6.938893903907228e-18,0.012806413507799425,0.056558877184196686,-0.010296659109180067,0.059068631582816035,6.938893903907228e-18
s9151101_g2_n2.0_b0_r0.25,9151101,2,2.0,constant_free,OK,0.814793126002769,1,1.6679043235088509,1.0,"[-0.02910825193165919, -0.0005016960271442879, 0.9997914525630771]",V15 same frozen basis/bias/support; no independent real geometry,0.0,0.0,2.0,0.0,1.805178818391638,0.19482118160836204,1.805178818391638,0.19482118160836204,0.4213966559453725,,,0.25469391619919707,1.9342486506195585e-32,1.1888374908555281e-17,0.25469391619919707,1.1888374908555301e-17,0.25469391619919707,1.9342486506195585e-32,1.1888374908555281e-17,0.25469391619919707,1.1888374908555301e-17
s9151101_g2_n2.0_b0_r0.25,9151101,2,2.0,spatial_free,OK,0.07627011500153458,1,1.6679043235088509,1.0,"[-0.02910825193165919, -0.0005016960271442879, 0.9997914525630771]",V15 same frozen basis/bias/support; no independent real geometry,0.0,0.0,2.0,0.0,1.805178818391638,0.19482118160836204,1.805178818391638,0.19482118160836204,0.4213966559453725,,,0.25469391619919707,5.96373874096694e-32,1.7589255099385237e-17,0.25469391619919707,1.7589255099385296e-17,0.25469391619919707,5.96373874096694e-32,1.7589255099385237e-17,0.25469391619919707,1.7589255099385296e-17
