case,patch,scene,mode,method,n_points,n_scans,sigma_mm,source,target_injected_rms_mm,max_abs_injected_rotation_deg,max_scan_mean_injected_translation_mm,recovery_xyz_rms_mm,recovery_normal_rms_mm,recovery_tangent_rms_mm,zero_edit_xyz_rms_mm,zero_edit_normal_rms_mm,zero_edit_tangent_rms_mm,self_response_xyz_rms_mm,self_response_normal_rms_mm,self_response_tangent_rms_mm,input_edit_xyz_rms_mm,input_edit_normal_rms_mm,input_edit_tangent_rms_mm,injected_xyz_rms_mm,injected_normal_rms_mm,injected_tangent_rms_mm,recovery_centroid_error_mm,input_edit_p95_mm,moved_fraction,unchanged_exact,independent_real_geometry,method_status,method_reason,supported_point_fraction,supported_scan_fraction,support_role,scan_bias_mm,method_scan_ids,transport_mass,usable_transport_mass,candidate_axis_available,within_scan_nonconstant_edit_rms_mm,ok,method_seconds,exact_fallback,point_order_contract,output,output_sha256,candidate_axis_abs_cos,injection_along_candidate_axis_rms_mm,best_scan_constant_axis_removable_rms_mm,best_scan_constant_axis_remaining_rms_mm,oracle_projection_scan_coefficients_mm,projection_role,edit_orthogonal_to_candidate_axis_rms_mm,candidate_axis_vs_zero_abs_cos
cy_junction__zero,cy_junction,courtyard,zero,identity,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,not_measured,IDENTITY,,,,"reported applicability, not independently validated accuracy",,"[1, 2]",,,False,0.0,True,6.039001164026558e-06,True,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__zero__identity.npz,579502c31a39b829f6dfaf5920a67860bda9715ac8c2f769aa93dcb79c226866,,,,,,,,
cy_junction__zero,cy_junction,courtyard,zero,fast,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,0.0,0.0,0.0,63.671376201857214,63.671376201857214,5.986944355358165e-13,63.671376201857214,63.671376201857214,5.986944355358165e-13,0.0,0.0,0.0,63.671376201857214,63.671376201857214,5.986944355358165e-13,0.0,0.0,0.0,4.832345552416028e-14,121.02240966561075,1.0,False,not_measured,APPLY,,,,"reported applicability, not independently validated accuracy","[1.1717318692294327, -1.1717318692294185]","[1, 2]",,,True,63.66059371279112,True,0.020963571994798258,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__zero__fast.npz,203f8d03a211bbd51fc4506ea5bdd5f914da27a7fb0eb91305a00007f2107b49,1.0,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,5.986944355358165e-13,1.0
cy_junction__zero,cy_junction,courtyard,zero,graph_local,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,0.0,0.0,0.0,0.8914757980588432,0.8674558756566928,0.2055465940202656,0.8914757980588432,0.8674558756566928,0.2055465940202656,0.0,0.0,0.0,0.8914757980588432,0.8674558756566928,0.2055465940202656,0.0,0.0,0.0,0.0028780575703222164,2.0975224912016004,0.28875,False,not_measured,APPLY,,0.28875,,"reported applicability, not independently validated accuracy","[0.0, 0.0]","[1, 2]",,,True,0.8914191133634781,True,0.045463029993698,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__zero__graph_local.npz,a824fb22ff5a42edaac038d535b8e537d93675f9e037a6b9685eedf5822e8271,0.9730560016834461,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,2.943160630747235e-13,1.0000000000000002
cy_junction__zero,cy_junction,courtyard,zero,graph_shared,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,0.0,0.0,0.0,0.9631437222017651,0.9371927793721598,0.22207098844594086,0.9631437222017651,0.9371927793721598,0.22207098844594086,0.0,0.0,0.0,0.9631437222017651,0.9371927793721598,0.22207098844594086,0.0,0.0,0.0,0.004205617746339123,2.2599033605960446,0.300625,False,not_measured,APPLY,,0.300625,,"reported applicability, not independently validated accuracy","[0.968882501567266, -0.968882501567266]","[1, 2]",,,True,0.9599014931003649,True,0.1948499589925632,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__zero__graph_shared.npz,48f8e2bce327720445dcb840affda6d186e2a94bd5cb806cd464e29dbd1be471,0.9730560016834461,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,3.160349838198689e-13,1.0000000000000002
cy_junction__zero,cy_junction,courtyard,zero,measure_balanced,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,0.0,0.0,0.0,1.0646931889796858,1.0594289252620395,0.10574468770511819,1.0646931889796858,1.0594289252620395,0.10574468770511819,0.0,0.0,0.0,1.0646931889796858,1.0594289252620395,0.10574468770511819,0.0,0.0,0.0,5.551115123125783e-16,1.0646931889796918,1.0,False,not_measured,APPLY,,1.0,1.0,"reported applicability, not independently validated accuracy","[1.0646931889798175, -1.0646931889798175]","[1, 2]",0.9999999999999998,0.9687819469338406,True,2.2184328574037918e-13,True,0.03667678700003307,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__zero__measure_balanced.npz,9f69aa9153e1107bd827392514f11063a11400d09821c52dfe580877b5b6d760,0.9950556049648276,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,7.719134329780754e-13,1.0000000000000002
cy_junction__zero,cy_junction,courtyard,zero,measure_unbalanced,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,0.0,0.0,0.0,0.8198394211058214,0.8157858111425048,0.08142595862311855,0.8198394211058214,0.8157858111425048,0.08142595862311855,0.0,0.0,0.0,0.8198394211058214,0.8157858111425048,0.08142595862311855,0.0,0.0,0.0,5.551115123125783e-16,0.8198394211058273,1.0,False,not_measured,APPLY,,1.0,1.0,"reported applicability, not independently validated accuracy","[0.8198394211057609, -0.819839421105761]","[1, 2]",0.3342404642096122,0.33423663206096815,True,2.2184328574037918e-13,True,0.03631229499296751,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__zero__measure_unbalanced.npz,d1840c48ebbb6e94b60d1ba181c0aeb3a6aa326d5fae2fff38e69ce7373229e8,0.9950556049648276,0.0,0.0,0.0,"[0.0, 0.0]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,4.690557256444353e-13,1.0000000000000002
cy_junction__normal_translation,cy_junction,courtyard,normal_translation,identity,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,3.5,0.0,3.4999999999997797,3.4999999999998295,3.4999999999998295,3.734507431421861e-13,0.0,0.0,0.0,3.4999999999998295,3.4999999999998295,3.734507431421861e-13,0.0,0.0,0.0,3.4999999999998295,3.4999999999998295,3.734507431421861e-13,1.3877787807814457e-16,0.0,0.0,True,not_measured,IDENTITY,,,,"reported applicability, not independently validated accuracy",,"[1, 2]",,,False,0.0,True,7.873997674323618e-06,True,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__normal_translation__identity.npz,ef3048b21735592e83db5b2e3c05b7b5ee0fe8973c9331b06d3d068f6a4c7f44,,,,,,,,
cy_junction__normal_translation,cy_junction,courtyard,normal_translation,fast,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,3.5,0.0,3.4999999999997797,63.62458871870301,63.62456847453052,0.05075484102559751,63.671376201857214,63.671376201857214,5.986944355358165e-13,4.71748915825847,4.7172161180508425,0.050754841025586944,63.776223459316164,63.77620326327634,0.05075484102557236,3.4999999999998295,3.4999999999998295,3.734507431421861e-13,1.7899791070655587e-14,118.22188101185485,1.0,False,not_measured,APPLY,,,,"reported applicability, not independently validated accuracy","[4.509771300756384, -4.50977130075637]","[1, 2]",,,True,63.616575210769575,True,0.02123548398958519,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__normal_translation__fast.npz,1635532117ed64fa733dc946f3e11b9dfccad4e04bc646427efc3beadd292054,0.9999996833296374,3.499998891653561,3.499998891653561,0.0027853945244300767,"[3.4999988916535605, -3.4999988916535605]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,7.785294556290509e-13,0.9999996833296374
cy_junction__normal_translation,cy_junction,courtyard,normal_translation,graph_local,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,3.5,0.0,3.4999999999997797,3.598958877310899,3.588518009584457,0.2739406787297874,0.8914757980588432,0.8674558756566928,0.2055465940202656,3.554171031725571,3.5455087110269132,0.24799133611779026,1.1881076714285066,1.1560953003296548,0.2739406787298187,3.4999999999998295,3.4999999999998295,3.734507431421861e-13,0.04318267742055329,2.6630796551585947,0.28375,False,not_measured,APPLY,,0.28375,,"reported applicability, not independently validated accuracy","[0.0, 0.0]","[1, 2]",,,True,1.1827499317166994,True,0.04625335900345817,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__normal_translation__graph_local.npz,b0379d9449d8c99f1e4453c2eb1b38da2836d0b8bbb7faf84c129ba8fd0459c3,0.9730560016834461,3.405696005891978,3.405696005891979,0.8069911495488908,"[-3.4056960058919787, 3.4056960058919787]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,2.9196432839231457e-13,1.0000000000000002
cy_junction__normal_translation,cy_junction,courtyard,normal_translation,graph_shared,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,3.5,0.0,3.4999999999997797,4.086767856417643,4.073798436369616,0.32532723845525935,0.9631437222017651,0.9371927793721598,0.22207098844594086,3.939883401340299,3.930772045399518,0.267791604167286,1.4109762358969167,1.3729588945722173,0.325327238455168,3.4999999999998295,3.4999999999998295,3.734507431421861e-13,0.061893833396339394,3.720781319087867,0.2975,False,not_measured,APPLY,,0.2975,,"reported applicability, not independently validated accuracy","[1.1697757202840688, -1.169775720284069]","[1, 2]",,,True,1.3625344323802295,True,0.24004767699807417,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__normal_translation__graph_shared.npz,0e507983451956f2087ab21d8a6c3f673335c36e7b62531ae49c3952dcfce387,0.9730560016834461,3.405696005891978,3.405696005891979,0.8069911495488908,"[-3.4056960058919787, 3.4056960058919787]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,3.002544587163267e-13,1.0000000000000002
cy_junction__normal_translation,cy_junction,courtyard,normal_translation,measure_balanced,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,3.5,0.0,3.4999999999997797,1.798491741864947,1.7903780987079707,0.17064234299622763,1.0646931889796858,1.0594289252620395,0.10574468770511819,0.7814579226683909,0.7309491734459314,0.2763870307013458,1.7181169502103633,1.7096219012918592,0.170642342996593,3.4999999999998295,3.4999999999998295,3.734507431421861e-13,1.3036998028387271e-15,1.718116950210453,1.0,False,not_measured,APPLY,,1.0,1.0,"reported applicability, not independently validated accuracy","[-1.7181169502105471, 1.7181169502105471]","[1, 2]",0.9999999999999998,0.9707469315800201,True,2.2464971627054653e-13,True,0.036561241999152116,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__normal_translation__measure_balanced.npz,4f7a101de98c547309f2026878139fa9c5a653ac120d5dfbb628c4a5bc0fb1f6,0.9950556049648277,3.4826946173767643,3.4826946173767643,0.34761789668215665,"[-3.4826946173767634, 3.4826946173767634]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,4.924011058617897e-13,1.0000000000000002
cy_junction__normal_translation,cy_junction,courtyard,normal_translation,measure_unbalanced,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,3.5,0.0,3.4999999999997797,1.3929135239620312,1.3766962010748935,0.21193313847126455,0.8198394211058214,0.8157858111425048,0.08142595862311855,0.6329929110046463,0.5609103899323886,0.29335909709438307,2.133854418115609,2.123303798924937,0.21193313847163006,3.4999999999998295,3.4999999999998295,3.734507431421861e-13,0.0,2.133854418115609,1.0,False,not_measured,APPLY,,1.0,1.0,"reported applicability, not independently validated accuracy","[-2.133854418115465, 2.1338544181154653]","[1, 2]",0.3246632631787794,0.32466173673591997,True,0.0,True,0.03667959599988535,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__normal_translation__measure_unbalanced.npz,203458653d714f75a15592a8a479db5dfbbb77790be84441548981b274d18e9f,0.9950556049648277,3.4826946173767643,3.4826946173767643,0.34761789668215665,"[-3.4826946173767634, 3.4826946173767634]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,4.1793199529324953e-13,1.0000000000000002
cy_junction__tangent_translation,cy_junction,courtyard,tangent_translation,identity,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,3.5,0.0,3.5000000000000413,3.500000000000041,7.32298139185392e-14,3.500000000000041,0.0,0.0,0.0,3.500000000000041,7.32298139185392e-14,3.500000000000041,0.0,0.0,0.0,3.500000000000041,7.32298139185392e-14,3.500000000000041,0.0,0.0,0.0,True,not_measured,IDENTITY,,,,"reported applicability, not independently validated accuracy",,"[1, 2]",,,False,0.0,True,7.683003786951303e-06,True,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__tangent_translation__identity.npz,91a4aa31c4b34838c886762ac56323f181da926acd8de2018bfe445e518c60f9,,,,,,,,
cy_junction__tangent_translation,cy_junction,courtyard,tangent_translation,fast,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,3.5,0.0,3.5000000000000413,63.766561448837884,63.670434677663366,3.500015280797919,63.671376201857214,63.671376201857214,5.986944355358165e-13,3.5000269376376756,0.00903318163118298,3.500015280797926,63.67043468301046,63.67043467766338,0.0008251686142214489,3.500000000000041,7.32298139185392e-14,3.500000000000041,2.039810579466337e-14,121.01126391554362,1.0,False,not_measured,APPLY,,,,"reported applicability, not independently validated accuracy","[1.1715716173835489, -1.1715716173835204]","[1, 2]",,,True,63.65965498389732,True,0.0217139589949511,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__tangent_translation__fast.npz,70f517aca7a01c074a1f26e51f24843fd9e76d20f6a00db7b5764455815bfbbf,0.9999999999160192,4.5359973750187624e-05,4.5359973750187624e-05,3.4999999997061084,"[-4.5359973750187624e-05, 4.5359973750187624e-05]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,5.825271665996213e-13,0.9999999999160192
cy_junction__tangent_translation,cy_junction,courtyard,tangent_translation,graph_local,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,3.5,0.0,3.5000000000000413,3.617499882109511,0.8900297274673884,3.506301824042912,0.8914757980588432,0.8674558756566928,0.2055465940202656,3.5084241247909147,0.2396445363856669,3.5002300403824025,0.9146747216271038,0.8900297274673884,0.2108955443055784,3.500000000000041,7.32298139185392e-14,3.500000000000041,0.007408661599517502,2.167324179523925,0.291875,False,not_measured,APPLY,,0.291875,,"reported applicability, not independently validated accuracy","[0.0, 0.0]","[1, 2]",,,True,0.9146415070292632,True,0.04682522600342054,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__tangent_translation__graph_local.npz,ac41a42613f8c2b15cab40ba476a0b3b7ea21a239f9d1fc18be8e53ee95e9a49,0.9730560016834461,0.06694738350553499,0.066947383505535,3.4993596625442844,"[-0.06694738350553499, 0.06694738350553499]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,3.001646339260324e-13,1.0000000000000002
cy_junction__tangent_translation,cy_junction,courtyard,tangent_translation,graph_shared,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,3.5,0.0,3.5000000000000413,3.6335109417851426,0.9455659588115242,3.508319652142489,0.9631437222017651,0.9371927793721598,0.22207098844594086,3.507724282068895,0.23145865588368483,3.500079503330212,0.9717487556478143,0.9455659588115293,0.22405504154093245,3.500000000000041,7.32298139185392e-14,3.500000000000041,0.0024393210942365096,2.316812512288278,0.301875,False,not_measured,APPLY,,0.301875,,"reported applicability, not independently validated accuracy","[1.0255230746947699, -1.02552307469477]","[1, 2]",,,True,0.9698579710229264,True,0.2000835119979456,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__tangent_translation__graph_shared.npz,e08ab73146d891da8e1aaebc91261ba0a0f0436f3a22f31e47906f2f88e8c328,0.9730560016834461,0.06694738350553499,0.066947383505535,3.4993596625442844,"[-0.06694738350553499, 0.06694738350553499]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,3.016158565620314e-13,1.0000000000000002
cy_junction__tangent_translation,cy_junction,courtyard,tangent_translation,measure_balanced,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,3.5,0.0,3.5000000000000413,3.657935970673336,0.9995965649589919,3.5187074719089773,1.0646931889796858,1.0594289252620395,0.10574468770511819,3.49947883655025,0.05983236030304748,3.4989673070955756,1.0045635238589397,0.9995965649590649,0.09977264549929855,3.500000000000041,7.32298139185392e-14,3.500000000000041,0.0,1.0045635238589397,1.0,False,not_measured,APPLY,,1.0,1.0,"reported applicability, not independently validated accuracy","[1.004563523858908, -1.004563523858908]","[1, 2]",1.0,0.9687785920245824,True,0.0,True,0.03690960300446022,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__tangent_translation__measure_balanced.npz,ca4a607bf05ae782ad84f1f3a91e831ddfbee35a3eeb09afdea590900df211a3,0.9950556049648277,0.06039821733272066,0.06039821733272065,3.4994788262458907,"[-0.060398217332720654, 0.060398217332720654]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,1.3235033117505052e-13,1.0000000000000002
cy_junction__tangent_translation,cy_junction,courtyard,tangent_translation,measure_unbalanced,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,3.5,0.0,3.5000000000000413,3.5934026047848806,0.7520695453796439,3.5138203822886593,0.8198394211058214,0.8157858111425048,0.08142595862311855,3.4994807137687056,0.06371626576286099,3.4989006135522582,0.7558065515407539,0.7520695453797167,0.07506625249919356,3.500000000000041,7.32298139185392e-14,3.500000000000041,1.6653345369377348e-15,0.7558065515407663,1.0,False,not_measured,APPLY,,1.0,1.0,"reported applicability, not independently validated accuracy","[0.7558065515407884, -0.7558065515407884]","[1, 2]",0.33409946700089443,0.3340956848389941,True,3.504136389590643e-14,True,0.03661631001159549,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__tangent_translation__measure_unbalanced.npz,30bd3cc18f97693a2a209da0166839ae6044d41e7a56e52a7287d2d5aa10afdb,0.9950556049648277,0.06039821733272066,0.06039821733272065,3.4994788262458907,"[-0.060398217332720654, 0.060398217332720654]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,5.0671869631294e-13,1.0000000000000002
cy_junction__small_rotation,cy_junction,courtyard,small_rotation,identity,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,3.5,0.3107626560922149,6.007415273052149e-14,3.5000000000000004,3.445372482373228,0.6159614092663126,0.0,0.0,0.0,3.5000000000000004,3.445372482373228,0.6159614092663126,0.0,0.0,0.0,3.5000000000000004,3.445372482373228,0.6159614092663126,3.487855572371364e-14,0.0,0.0,True,not_measured,IDENTITY,,,,"reported applicability, not independently validated accuracy",,"[1, 2]",,,False,0.0,True,9.584997314959764e-06,True,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__small_rotation__identity.npz,23007349bd685f07bc873ba68b313c1eebc1c33f73a6281c83c33ed93a6ece4f,,,,,,,,
cy_junction__small_rotation,cy_junction,courtyard,small_rotation,fast,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,3.5,0.3107626560922149,6.007415273052149e-14,63.74882624095715,63.74585470997079,0.6155114905831834,63.671376201857214,63.671376201857214,5.986944355358165e-13,16.284091745217314,16.272454933771204,0.6155114905831822,63.70455516217137,63.704548959579654,0.028111681801727212,3.5000000000000004,3.445372482373228,0.6159614092663126,5.764082824254149e-14,120.55938982532717,1.0,False,not_measured,APPLY,,,,"reported applicability, not independently validated accuracy","[0.7258812294632264, -0.7258812294632122]","[1, 2]",,,True,63.70041950294243,True,0.021758731003501453,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__small_rotation__fast.npz,db955f5ba71b839fa41c5e60463d3b80c3ad7e0e78af33761f56e38f575b32e4,0.999999902635036,3.4453724059781377,2.0261570199409104e-14,3.5,"[2.0261570199409107e-14, -2.0261570199409107e-14]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,7.120902295026151e-13,0.999999902635036
cy_junction__small_rotation,cy_junction,courtyard,small_rotation,graph_local,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,3.5,0.3107626560922149,6.007415273052149e-14,3.578701319986942,3.516345766478921,0.6651432839937979,0.8914757980588432,0.8674558756566928,0.2055465940202656,3.517350775123059,3.4586578007192332,0.6398770919346803,1.1060530465745058,1.076165333405934,0.25538503678179947,3.5000000000000004,3.445372482373228,0.6159614092663126,0.006627274969365906,2.791311939771239,0.285625,False,not_measured,APPLY,,0.285625,,"reported applicability, not independently validated accuracy","[0.0, 0.0]","[1, 2]",,,True,1.1056731660873733,True,0.04584170499583706,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__small_rotation__graph_local.npz,d160a77e0ccdc5e9a99fcb74bb34c3a9921a9096b47f7668017bdadb761c1ca5,0.9729780472454425,3.3532425145433216,2.248201624865942e-14,3.5,"[-2.248201624865942e-14, 2.2482016248659417e-14]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,2.96381677902649e-13,0.9999983980618066
cy_junction__small_rotation,cy_junction,courtyard,small_rotation,graph_shared,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,3.5,0.3107626560922149,6.007415273052149e-14,3.7748707626544924,3.699369465546887,0.7512089137670357,0.9631437222017651,0.9371927793721598,0.22207098844594086,3.7262848377830466,3.6543060026723033,0.7288664700238331,1.7940871449487652,1.7456074068804004,0.4142504854730969,3.5000000000000004,3.445372482373228,0.6159614092663126,0.06549892726331627,4.54509285370976,0.2975,False,not_measured,APPLY,,0.2975,,"reported applicability, not independently validated accuracy","[2.9134270094717554, -2.913427009471756]","[1, 2]",,,True,1.6213360693323593,True,0.2507972089952091,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__small_rotation__graph_shared.npz,b5ddc89c20832ba0cef7fab9f5c5346d30aec203f34851d04952914c5b4392fa,0.9729780472454425,3.3532425145433216,2.248201624865942e-14,3.5,"[-2.248201624865942e-14, 2.2482016248659417e-14]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,3.019750249125896e-13,0.9999983980618066
cy_junction__small_rotation,cy_junction,courtyard,small_rotation,measure_balanced,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,3.5,0.3107626560922149,6.007415273052149e-14,3.716355846653927,3.6616510928666752,0.635304693093877,1.0646931889796858,1.0594289252620395,0.10574468770511819,3.505003820597847,3.4500904726407344,0.6180028422257747,1.2495202195077795,1.2397972348723036,0.15557504736222805,3.5000000000000004,3.445372482373228,0.6159614092663126,3.4553183516494324e-14,1.2495202195077795,1.0,False,not_measured,APPLY,,1.0,1.0,"reported applicability, not independently validated accuracy","[1.249520219507572, -1.2495202195075719]","[1, 2]",0.9999999999999998,0.9589248413189599,True,0.0,True,0.035742475010920316,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__small_rotation__measure_balanced.npz,0334ea3fe19bc56f72479ab260336a32f9f7a6cf75b5b742f0c95afa59451f79,0.9922186256102313,3.41882014200254,2.1649348980190546e-14,3.5,"[-2.1649348980190553e-14, 2.164934898019055e-14]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,8.157830328572337e-13,0.9996652206572741
cy_junction__small_rotation,cy_junction,courtyard,small_rotation,measure_unbalanced,1600,2,2.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/patches/courtyard/cy_junction.json,3.5,0.3107626560922149,6.007415273052149e-14,3.5375406975880015,3.4829140297350363,0.6192770370086828,0.8198394211058214,0.8157858111425048,0.08142595862311855,3.5133774319853774,3.4589156315622906,0.6162171965453471,0.5139982364671861,0.5099986237535032,0.06399680352103546,3.5000000000000004,3.445372482373228,0.6159614092663126,3.47156266949715e-14,0.5139982364671861,1.0,False,not_measured,APPLY,,1.0,1.0,"reported applicability, not independently validated accuracy","[0.51399823646733, -0.51399823646733]","[1, 2]",0.30916900388041657,0.30916656071953,True,0.0,True,0.035458708996884525,False,same input row and source ID; estimators preserve row order,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/real-components-v4-h3dnauhf/outputs/cy_junction__small_rotation__measure_unbalanced.npz,fb79b0c6d183da1f339001036a6b2b8a50a6b3f93918b4d3d8c4142a9de4f364,0.9922186256102313,3.41882014200254,2.1649348980190546e-14,3.5,"[-2.1649348980190553e-14, 2.164934898019055e-14]",evaluation-only injection-space diagnostic; not a candidate or real geometry bound,4.1566985076606007e-13,0.9996652206572741
