case,method,seed,gap_mm,bias_rms_mm,n_points,primary,stage,supported_fraction,measured_fit_seconds,freeze_seconds,shared_freeze_plus_fit_seconds,input_edit_rms_mm,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note,output,output_sha256,ok,info_method,info_variant,info_sharing,info_budget,info_evaluation_only_oracle,info_sigma_mm,info_frozen_common_sha256,info_freeze_seconds,info_supported_fraction,info_active_point_count,info_point_count,info_input_units,info_gauge,info_observation_source,info_interpretation,info_prior,info_final_action,info_fit_rank,info_fit_parameter_count,info_fit_full_rank,info_fit_condition_number,info_fit_effective_condition_number,info_fit_condition_scope,info_fit_solver,info_intercept_scope,info_slope_scope,info_weighted_measurement_sse_mm2,info_measurement_residual_rms_mm,info_final_fit_row_visits,info_final_fit_design_elements,info_status,info_group_count,info_dictionary_size,info_dictionary_capacity_parameters,info_dictionary_candidate_pair_count,info_association_change_fraction,info_association_change_scope,info_grouping_description,info_search_work_proxy,info_budget_matching_scope,info_search_objective_kind,info_entropy_mean,info_margin_mean,info_confidence_scope,info_responsibility_stage,info_search_seconds,info_final_fit_seconds,info_fit_seconds,info_input_edit_rms_mm,info_actual_changed_fraction,info_output_sha256,info_group_assignment_sha256,info_total_seconds,group_count,evaluation_only_weightless_group_impurity,info_compute_target,info_compute_target_met,info_search_objective,info_local_starts_not_scheduled,info_pooling_merge_count,info_compute_proxy_ratio,info_compute_target_overshoot,info_budget_scope,single_surface_fragment_groups
dual_g8_s912101_b4,local_multistart_b3_independent,912101,8.0,4.0,768,True,public_development,0.9856770833333334,0.018029732003924437,0.21335644800274167,0.2313861800066661,4.110794097467215,True,True,0.24037811483281782,0.5950650124565983,0.7429219517439101,0.96484375,0.9856770833333334,0.2133805955737412,1.0,0.7003764336141443,0.257409728194795,0.6995270907473334,8.024390399714406,0.02439039971440593,1.0030487999643007,,self-report; not geometry-derived layer count or success,0.6997471358422523,0.029683238412146824,0.256877883183378,0.2594328706751356,8.01951226544988,0.019512265449879607,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/dual_g8_s912101_b4__local_multistart_b3_independent.npz,93a2e69dadd1a9337ade0437ed6936dde369a749900080cab1ef30dc37a0d3df,True,finite_surface_reassociation_v7,local_multistart,independent,3,False,1.0,3770b5a60db45da78fe813cbddc649966c5886fe67e08fc034330e3a28e8d174,0.2133367089991225,0.9856770833333334,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",9,9,True,8.388863591743275,8.388863591743275,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,759.8258295881958,0.9973458168360044,768,6912,APPLY,3,3,9,1033,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,18711,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.08483294803420909,0.9039398360608067,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.017534605009132065,0.0002709480031626299,0.01795513399702031,4.110794097467215,0.9856770833333334,11fe92602fbc59ba7b1e4ee84ed9dbc9bf31449c08d6521506c120d38ec8d3cc,63af2c4058e04a7b22319800ac36f2121cfa5f15f0563224deb3e316e0b00d41,0.2312918429961428,3,0.049479166666666664,17983,True,1149.8013216346123,18,9,1.040482678084858,728,search plus final local sufficient fits; final pooling and output fit separately timed,
dual_g8_s912101_b4,local_multistart_b3_shared,912101,8.0,4.0,768,True,public_development,0.9856770833333334,0.017989685002248734,0.21335644800274167,0.2313461330049904,4.280346756084796,True,True,0.7334277276923332,1.3813708098286737,4.006755081082461,0.875,0.8997395833333334,0.6270768741941984,1.0,1.432703581252808,0.7514546144916672,1.3798953113520482,7.197965130447845,0.8020348695521546,0.8997456413059807,,self-report; not geometry-derived layer count or success,1.432282064582723,0.03475110371303424,2.5216936509552537,4.333147398057994,3.7728090822349176,4.227190917765082,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/dual_g8_s912101_b4__local_multistart_b3_shared.npz,b8bf9620b2adbde7bbb2a829f16e8eff8fd23499978ff7e03ccef5dcfa447e44,True,finite_surface_reassociation_v7,local_multistart,shared,3,False,1.0,3770b5a60db45da78fe813cbddc649966c5886fe67e08fc034330e3a28e8d174,0.2133367089991225,0.9856770833333334,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",5,5,True,3.6871527860432987,3.6871527860432987,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,1899.137041605451,1.5766157322355907,768,3840,APPLY,3,3,9,1033,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,18711,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.08483294803420909,0.9039398360608067,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.017531500998302363,0.00023386100656352937,0.017914506999659352,4.280346756084796,0.9856770833333334,0d076254f9017618f332a90dfd51f5a85b24c0b487154d8db594202f4b161a9b,63af2c4058e04a7b22319800ac36f2121cfa5f15f0563224deb3e316e0b00d41,0.23125121599878184,3,0.049479166666666664,17983,True,1149.8013216346123,18,9,1.040482678084858,728,search plus final local sufficient fits; final pooling and output fit separately timed,
dual_g8_s912101_b4,reassociate_b3_independent,912101,8.0,4.0,768,True,public_development,0.9856770833333334,0.002951971997390501,0.21335644800274167,0.21630842000013217,4.104073513479527,True,True,0.6617738219827731,0.8896249891525811,1.1139024305414706,0.8893229166666666,0.984375,0.6233431022921202,1.0,0.9632532580882444,0.6788054354108128,0.9623691670670479,8.042001325369203,0.04200132536920265,1.0052501656711503,,self-report; not geometry-derived layer count or success,0.9626677491867929,0.03358040936694752,0.21980467809903584,0.25810172185151475,8.085538425457653,0.08553842545765278,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/dual_g8_s912101_b4__reassociate_b3_independent.npz,8ca1b3979f671377fd9a893adc42b51ab8007206e5bb2edd70165e750a896eab,True,finite_surface_reassociation_v7,reassociate,independent,3,False,1.0,3770b5a60db45da78fe813cbddc649966c5886fe67e08fc034330e3a28e8d174,0.2133367089991225,0.9856770833333334,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",12,12,True,6.542144080191778,6.542144080191778,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,385.2319390281159,0.7109887745309829,768,9216,APPLY,4,4,12,2569,0.3763020833333333,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,MAP original dictionary IDs,17983,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",fixed-candidate empirical free energy,0.5786037231280169,0.41726958297081634,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.0024812650081003085,0.00024298200150951743,0.0028856890130555257,4.104073513479527,0.9856770833333334,bd91935bba04810cc0c50de4287db6bc309f3798b7e9f6048e4c8f3810c827af,904af8ec8ac53ce2dd3146bb2348225282dbe02a2406e2a43a014cd9694bf7ba,0.21622239801217802,4,0.045572916666666664,,,835.7868881104058,,,,,,
dual_g8_s912101_b4,reassociate_b3_shared,912101,8.0,4.0,768,True,public_development,0.9856770833333334,0.002904478009440936,0.21335644800274167,0.2162609260121826,4.259931670350379,True,True,0.9363313344726745,1.3816477490314991,3.5285032848804776,0.7018229166666666,0.93359375,0.7719400591698743,1.0,1.4794672696950408,0.9712915352949832,1.4382880229680282,7.280550954730075,0.7194490452699247,0.9100688693412594,,self-report; not geometry-derived layer count or success,1.4789356185644702,0.03965902470088981,2.0754734281625615,2.965154541683611,4.72733277410736,3.27266722589264,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/dual_g8_s912101_b4__reassociate_b3_shared.npz,00a4eaa47da340c94074d6549df62a72630821f3c0165a9f5fd22f8f0a95fb22,True,finite_surface_reassociation_v7,reassociate,shared,3,False,1.0,3770b5a60db45da78fe813cbddc649966c5886fe67e08fc034330e3a28e8d174,0.2133367089991225,0.9856770833333334,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",6,6,True,3.5687190737314785,3.5687190737314785,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,1575.62207969978,1.434453237692777,768,4608,APPLY,4,4,12,2569,0.3763020833333333,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,MAP original dictionary IDs,17983,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",fixed-candidate empirical free energy,0.5786037231280169,0.41726958297081634,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.0024569939996581525,0.00021162000484764576,0.002838540996890515,4.259931670350379,0.9856770833333334,2c084646d5f867af584f237a7565ed1ced794def9555d190a3bfe4d8b593ba16,904af8ec8ac53ce2dd3146bb2348225282dbe02a2406e2a43a014cd9694bf7ba,0.216175249996013,4,0.045572916666666664,,,835.7868881104058,,,,,,
dual_g8_s912101_b4,local_multistart_b6_independent,912101,8.0,4.0,768,True,public_development,0.9856770833333334,0.025323765992652625,0.21335644800274167,0.2386802139953943,4.111396814913273,True,True,0.22248406898701523,0.5834153072992895,0.7731940127133623,0.9622395833333334,0.9869791666666666,0.19614625959982926,1.0,0.6905057935273942,0.23951568234899243,0.6895572373745742,8.034735470581941,0.03473547058194093,1.0043419338227426,,self-report; not geometry-derived layer count or success,0.6898819060222902,0.029346322392224882,0.2394923239244183,0.2537462074506431,8.065249816878243,0.06524981687824294,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/dual_g8_s912101_b4__local_multistart_b6_independent.npz,114fb870c440740ec1f99260b9f4aea9b647a28d32d987a2b4f9b906298b8480,True,finite_surface_reassociation_v7,local_multistart,independent,6,False,1.0,3770b5a60db45da78fe813cbddc649966c5886fe67e08fc034330e3a28e8d174,0.2133367089991225,0.9856770833333334,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",12,12,True,27.9537107895805,27.9537107895805,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,739.2264710980248,0.9838813052712785,768,9216,APPLY,4,4,12,1033,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,34127,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.08690847178464545,0.9013964175828338,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.024816910998197272,0.00027579700690694153,0.025247780009522103,4.111396814913273,0.9856770833333334,57d2fb8a147cbef8ca21af25e54a60e13103e2baa46a8bd912c7d3bb8ce122eb,f0d8cd240f5ab17117ecaf7c361f7b18c6676740990e292ce267a1d37581dfc5,0.2385844890086446,4,0.049479166666666664,33397,True,1145.2794046671495,18,8,1.0218582507410845,730,search plus final local sufficient fits; final pooling and output fit separately timed,
dual_g8_s912101_b4,local_multistart_b6_shared,912101,8.0,4.0,768,True,public_development,0.9856770833333334,0.02487591099634301,0.21335644800274167,0.23823235899908468,4.278648187776042,True,True,0.7106461314752656,1.351884426293258,3.8917014174442444,0.8828125,0.9088541666666666,0.5997765436461717,1.0,1.4039752506021743,0.7285549059970678,1.3520466281925672,7.213802108938514,0.7861978910614864,0.9017252636173142,,self-report; not geometry-derived layer count or success,1.4034234968605688,0.039357245369699596,2.4943311453730104,4.3178816079457985,3.8120452968691443,4.187954703130856,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/dual_g8_s912101_b4__local_multistart_b6_shared.npz,fe987e4e6d0aa7556074fbf636d249122ee8a65e55d29e22db542dbc59a81720,True,finite_surface_reassociation_v7,local_multistart,shared,6,False,1.0,3770b5a60db45da78fe813cbddc649966c5886fe67e08fc034330e3a28e8d174,0.2133367089991225,0.9856770833333334,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",6,6,True,5.624082840876372,5.624082840876372,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,1926.7046074535822,1.5880370217723039,768,4608,APPLY,4,4,12,1033,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,34127,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.08690847178464545,0.9013964175828338,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.024417777996859513,0.00023069400049280375,0.024800156999845058,4.278648187776042,0.9856770833333334,40425a4231a988cf2ac243cb15408caf96bf1326d03ae90c61334682b8894dd4,f0d8cd240f5ab17117ecaf7c361f7b18c6676740990e292ce267a1d37581dfc5,0.23813686599896755,4,0.049479166666666664,33397,True,1145.2794046671495,18,8,1.0218582507410845,730,search plus final local sufficient fits; final pooling and output fit separately timed,
dual_g8_s912101_b4,reassociate_b6_independent,912101,8.0,4.0,768,True,public_development,0.9856770833333334,0.0047180309920804575,0.21335644800274167,0.21807447899482213,4.084041292249059,True,True,0.7037420969586689,0.9298282011126978,1.4682327821520567,0.9388020833333334,0.9830729166666666,0.6506045512386008,1.0,1.0005013904205535,0.7207737102088688,0.9997835702570615,8.024409135287708,0.024409135287708494,1.0030511419109636,,self-report; not geometry-derived layer count or success,0.9999365337236217,0.03361488893703379,0.2141852928443764,0.22048898603943756,7.972346114806882,0.027653885193117844,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/dual_g8_s912101_b4__reassociate_b6_independent.npz,ee4184ec7378ecf3e0c9a3bf81bab0ecb4ccbf6e844241f18f93712bca767d71,True,finite_surface_reassociation_v7,reassociate,independent,6,False,1.0,3770b5a60db45da78fe813cbddc649966c5886fe67e08fc034330e3a28e8d174,0.2133367089991225,0.9856770833333334,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",12,12,True,6.178995637849357,6.178995637849357,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,379.0494554182105,0.7051823689090562,768,9216,APPLY,4,4,12,2569,0.4309895833333333,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,MAP original dictionary IDs,33397,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",fixed-candidate empirical free energy,0.6390140990645201,0.3544688420595174,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.004234050997183658,0.0002533330116420984,0.004650433998904191,4.084041292249059,0.9856770833333334,3587dca648c4857d0a103d7ae0692211a5277e615f233a1d2106db345c5b67fe,c4cb8a5a05eefcc8fd950a3b6a4a5d7695ac5ceb2d4286a10bce08233cd16ad1,0.21798714299802668,4,0.049479166666666664,,,809.3756348928835,,,,,,
dual_g8_s912101_b4,reassociate_b6_shared,912101,8.0,4.0,768,True,public_development,0.9856770833333334,0.0052678450010716915,0.21335644800274167,0.21862429300381336,4.36830644198237,True,True,0.9839817828569489,1.406660086493528,3.4906880362389785,0.6953125,0.92578125,0.8135029258471943,1.0,1.4825219110435046,1.0113548555047047,1.4375454890402997,7.247796934185412,0.7522030658145882,0.9059746167731765,,self-report; not geometry-derived layer count or success,1.4819413479539647,0.041485635447363244,2.0632218252678927,2.6840167443157474,4.822948268443199,3.1770517315568014,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count",/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/dual_g8_s912101_b4__reassociate_b6_shared.npz,b115f759fd4907b6c576418c56cdb9dd296711530a3be9d25df95d3802f18494,True,finite_surface_reassociation_v7,reassociate,shared,6,False,1.0,3770b5a60db45da78fe813cbddc649966c5886fe67e08fc034330e3a28e8d174,0.2133367089991225,0.9856770833333334,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",6,6,True,3.3830071731379254,3.3830071731379254,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,1666.4282014391265,1.4753499592338355,768,4608,APPLY,4,4,12,2569,0.4309895833333333,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,MAP original dictionary IDs,33397,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",fixed-candidate empirical free energy,0.6390140990645201,0.3544688420595174,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.0047587449953425676,0.0002568560012150556,0.00518788599583786,4.36830644198237,0.9856770833333334,bd2945bffdf4453bda8b1d4a44af80df789aec6b84f2e0d01fdf7f19c9ddf893,c4cb8a5a05eefcc8fd950a3b6a4a5d7695ac5ceb2d4286a10bce08233cd16ad1,0.21852459499496035,4,0.049479166666666664,,,809.3756348928835,,,,,,
ghost_s912101_b4,identity,912101,0.0,4.0,768,True,public_development,0.0,0.0,0.0,0.0,0.0,True,True,3.7892775109664165,4.145698391964449,6.745503359677422,0.040364583333333336,0.18880208333333334,2.952784878551429,1.0,4.145698391964449,3.7892775109664165,4.145482240911026,,,,,self-report; not geometry-derived layer count or success,4.145482240911026,0.042333762269789715,0.6608061205486271,0.6608061205486271,,,,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/ghost_s912101_b4__identity.npz,1c55ae11bf42cf945df70cda72d16a626ab93b0829484f49c905f945a845eb6e,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghost_s912101_b4,original_b0_independent,912101,0.0,4.0,768,True,public_development,1.0,0.0006302119872998446,0.2003741899970919,0.20100440198439173,4.143634098889613,True,True,0.04257531671846108,0.05089520681852706,0.08765162514256844,1.0,1.0,0.05343454331016556,1.0,0.05837466548714791,0.04257531671846108,0.0283069598281877,,,,,self-report; not geometry-derived layer count or success,0.04023137417844613,0.04229702238279032,0.06252571361966522,0.06252571361966522,,,,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/ghost_s912101_b4__original_b0_independent.npz,68330b0419cd12c4e4508475d5247478af75292ca048b752254339cbaacffe1d,True,finite_surface_reassociation_v7,original,independent,1,False,1.0,95cad803dcb4ae3d442aec80d790bdb82a764680f864d332686de0110f163c20,0.20035604799340945,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",3,3,True,1.6565357512401981,1.6565357512401981,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,795.7191231785923,1.0186851723386925,768,2304,APPLY,1,1,3,768,0.0,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,unchanged original compatible groups,0,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",none: fixed original assignments,0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.00019465100194793195,0.00025092500436585397,0.0005471019976539537,4.143634098889613,1.0,a4efa908867c72cd8795b789a4af52eb2cba9e54ca1a6bf10ce1ed29bbaf89b2,f37c355086b11ffeb1e8de61928e58008f3996416ffdf1b42aa569c731b3512c,0.2009031499910634,1,0.0,,,,,,,,,1
ghost_s912101_b4,original_b0_shared,912101,0.0,4.0,768,True,public_development,1.0,0.00044065300608053803,0.2003741899970919,0.20081484300317243,4.143634098889613,True,True,0.04257531671846108,0.05089520681852706,0.08765162514256844,1.0,1.0,0.05343454331016556,1.0,0.05837466548714791,0.04257531671846108,0.0283069598281877,,,,,self-report; not geometry-derived layer count or success,0.04023137417844613,0.04229702238279032,0.06252571361966522,0.06252571361966522,,,,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/ghost_s912101_b4__original_b0_shared.npz,68330b0419cd12c4e4508475d5247478af75292ca048b752254339cbaacffe1d,True,finite_surface_reassociation_v7,original,shared,1,False,1.0,95cad803dcb4ae3d442aec80d790bdb82a764680f864d332686de0110f163c20,0.20035604799340945,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",3,3,True,1.6565357512401981,1.6565357512401981,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",frozen compatible group,all compatible groups,795.7191231785923,1.0186851723386925,768,2304,APPLY,1,1,3,768,0.0,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,unchanged original compatible groups,0,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters",none: fixed original assignments,0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",9.547799709253013e-05,0.0001803560007829219,0.00037412199890241027,4.143634098889613,1.0,a4efa908867c72cd8795b789a4af52eb2cba9e54ca1a6bf10ce1ed29bbaf89b2,f37c355086b11ffeb1e8de61928e58008f3996416ffdf1b42aa569c731b3512c,0.20073016999231186,1,0.0,,,,,,,,,1
ghost_s912101_b4,local_multistart_b1_independent,912101,0.0,4.0,768,True,public_development,1.0,0.009100839990423992,0.2003741899970919,0.20947502998751588,4.143634098889613,True,True,0.04257531671846108,0.05089520681852706,0.08765162514256844,1.0,1.0,0.05343454331016556,1.0,0.05837466548714791,0.04257531671846108,0.0283069598281877,,,,,self-report; not geometry-derived layer count or success,0.04023137417844613,0.04229702238279032,0.06252571361966522,0.06252571361966522,,,,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/reassociation-v7-primary-0frtnsm9/outputs/ghost_s912101_b4__local_multistart_b1_independent.npz,b64dea7b881bcb2fd5583834fda7b93c394a04a357338fff4000a9ae05c6631c,True,finite_surface_reassociation_v7,local_multistart,independent,1,False,1.0,95cad803dcb4ae3d442aec80d790bdb82a764680f864d332686de0110f163c20,0.20035604799340945,1.0,768,768,world metres,point-count-weighted zero-mean scan bias within each connected component,"bias-corrected original measurement, never projected output","conditional prototype; fixed support is attribution choice, not full architecture",uniform among each point's feasible candidates; no equal target mass constraint,"hard component MAP, then original-measurement refit; not posterior geometric mean",3,3,True,1.6565357512401981,1.6565357512401981,"weighted normalized design; null means rank deficient, not infinity hidden","numpy weighted least squares, rcond=1e-12",original local node,within each compatible group,795.7191231785923,1.0186851723386925,768,2304,APPLY,1,1,3,768,,dictionary IDs comparable only original/reassociate; local pool IDs arbitrary,local MAP nodes then unchanged V4 complete-link pooling,3072,"target is planned search-work proxy, not actual paired wall-time or FLOP equivalence; compare both arms' measured counters","sum of local input BIC-like scores, not comparable to reassociation F",0.0,1.0,"model-conditional ambiguity only, not calibrated correctness probability","end of soft search, before hard assignment and final refit; local responsibilities additionally aggregated by final pooling",0.008769289997871965,0.00018433399964123964,0.009031448003952391,4.143634098889613,1.0,a4efa908867c72cd8795b789a4af52eb2cba9e54ca1a6bf10ce1ed29bbaf89b2,f37c355086b11ffeb1e8de61928e58008f3996416ffdf1b42aa569c731b3512c,0.20938749599736184,1,0.0,2304,False,884.1324393242824,18,8,1.3333333333333333,768,search plus final local sufficient fits; final pooling and output fit separately timed,1
