phase,case,seed,gap,sigma,bias,retain,n,method,status,seconds,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,layer_balanced_source_surface_mae_mm,worst_layer_source_surface_mae_mm,independent_surface_mae_mm,support,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention
development,s9140101_g0_n0.5_b0_r1.0,9140101,0,0.5,0,1.0,768,apss_8.0,OK,0.01066491100004896,True,True,0.05898558253682435,0.07698383677826262,0.15910550330644674,1.0,1.0,0.0591425392231893,1.0,0.07704747556662998,0.05898558253682435,0.07089899589628323,,self-report; not geometry-derived layer count or success,0.05898558253682435,0.05898558253682435,0.05898558253682435,1.0,,,
development,s9140101_g0_n0.5_b0_r1.0,9140101,0,0.5,0,1.0,768,rimls_0.5,OK,0.006287124999971638,True,True,0.3732032915626416,0.4752683708670837,0.9456204922026692,0.9661458333333334,1.0,0.3694935626272792,1.0,0.47592996188026365,0.3732032915626416,0.47468253152898926,,self-report; not geometry-derived layer count or success,0.3732032915626416,0.3732032915626416,0.3732032915626416,1.0,,,
development,s9140101_g0_n0.5_b0_r1.0,9140101,0,0.5,0,1.0,768,rimls_1.0,OK,0.007877318000055311,True,True,0.2818652300465218,0.3671702324216307,0.7362073202597664,0.9856770833333334,1.0,0.28729478413699,1.0,0.37003353195710353,0.2818652300465218,0.3665778404708028,,self-report; not geometry-derived layer count or success,0.2818652300465218,0.2818652300465218,0.2818652300465218,1.0,,,
development,s9140101_g0_n0.5_b0_r1.0,9140101,0,0.5,0,1.0,768,rimls_2.0,OK,0.011811430000079781,True,True,0.16120006032903103,0.20808070823307756,0.41364721824511863,1.0,1.0,0.1646252092785329,1.0,0.2098566544925508,0.16120006032903103,0.20700960590175935,,self-report; not geometry-derived layer count or success,0.16120006032903103,0.16120006032903103,0.16120006032903103,1.0,,,
development,s9140101_g0_n0.5_b0_r1.0,9140101,0,0.5,0,1.0,768,rimls_4.0,OK,0.021230659000138985,True,True,0.10447263255490645,0.13268523070410274,0.2690642409421824,1.0,1.0,0.1059213973529533,1.0,0.13331848213632846,0.10447263255490645,0.12981301155379166,,self-report; not geometry-derived layer count or success,0.10447263255490645,0.10447263255490645,0.10447263255490645,1.0,,,
development,s9140101_g0_n0.5_b0_r1.0,9140101,0,0.5,0,1.0,768,rimls_8.0,OK,0.05267484799992417,True,True,0.07495189432441611,0.09566199357951614,0.19787859791935722,1.0,1.0,0.07547733016058913,1.0,0.09584266899770459,0.07495189432441611,0.08595418276142042,,self-report; not geometry-derived layer count or success,0.07495189432441611,0.07495189432441611,0.07495189432441611,1.0,,,
development,s9140101_g0_n0.5_b0_r0.25,9140101,0,0.5,0,0.25,197,identity,OK,0.0004959320001489687,True,True,0.38053932407211544,0.4776010363151678,0.9430537612323717,0.9796954314720813,1.0,0.3771477205305919,1.0,0.4776010363151678,0.38053932407211544,0.4765103589240449,,self-report; not geometry-derived layer count or success,0.38053932407211544,0.38053932407211544,0.38053932407211544,0.0,,,
development,s9140101_g0_n0.5_b0_r0.25,9140101,0,0.5,0,0.25,197,bias_only,OK,0.00036885800000163727,True,True,0.3726962592371534,0.4718034792202591,0.9177682349289911,0.9695431472081218,1.0,0.3689552714175644,1.0,0.47180349447356124,0.3726962592371534,0.4706993682563652,,self-report; not geometry-derived layer count or success,0.3726962592371534,0.3726962592371534,0.3726962592371534,1.0,,,
development,s9140101_g0_n0.5_b0_r0.25,9140101,0,0.5,0,0.25,197,old_original,APPLY,0.0007468280000466621,True,True,0.033529432933323645,0.040022470097079675,0.0682934204604845,1.0,1.0,0.03355444956113999,1.0,0.04002894768979044,0.033529432933323645,0.02368903512749138,,self-report; not geometry-derived layer count or success,0.033529432933323645,0.033529432933323645,0.033529432933323645,1.0,,,
development,s9140101_g0_n0.5_b0_r0.25,9140101,0,0.5,0,0.25,197,atlas_tied_256,OK,0.0007645159998901363,True,True,0.03352786767022839,0.04002043249470723,0.06828981317404027,1.0,1.0,0.03353877109259489,1.0,0.040022881118452786,0.03352786767022839,0.023685592449067046,,self-report; not geometry-derived layer count or success,0.03352786767022839,0.03352786767022839,0.03352786767022839,1.0,,,
development,s9140101_g0_n0.5_b0_r0.25,9140101,0,0.5,0,0.25,197,atlas_relax_96,OK,0.00413991100003841,True,True,0.0649328406297154,0.07629003273196552,0.13717301008069924,1.0,1.0,0.06495787023583122,1.0,0.07629994917184914,0.0649328406297154,0.06728960362722346,,self-report; not geometry-derived layer count or success,0.0649328406297154,0.0649328406297154,0.0649328406297154,1.0,,,
development,s9140101_g0_n0.5_b0_r0.25,9140101,0,0.5,0,0.25,197,spatial_12,OK,0.020903649000047153,True,True,0.033529432933323645,0.04002247009707967,0.06829342046048449,1.0,1.0,0.03355444956113999,1.0,0.04002894768979044,0.033529432933323645,0.02368903512749138,,self-report; not geometry-derived layer count or success,0.033529432933323645,0.033529432933323645,0.033529432933323645,1.0,,,
development,s9140101_g0_n0.5_b0_r0.25,9140101,0,0.5,0,0.25,197,spatial_36,OK,0.05723114800002804,True,True,0.033529432933323645,0.04002247009707967,0.06829342046048449,1.0,1.0,0.03355444956113999,1.0,0.04002894768979044,0.033529432933323645,0.02368903512749138,,self-report; not geometry-derived layer count or success,0.033529432933323645,0.033529432933323645,0.033529432933323645,1.0,,,
development,s9140101_g0_n0.5_b0_r0.25,9140101,0,0.5,0,0.25,197,spatial_108,OK,0.16744331799986867,True,True,0.033529432933323645,0.04002247009707967,0.06829342046048449,1.0,1.0,0.03355444956113999,1.0,0.04002894768979044,0.033529432933323645,0.02368903512749138,,self-report; not geometry-derived layer count or success,0.033529432933323645,0.033529432933323645,0.033529432933323645,1.0,,,
development,s9140101_g0_n0.5_b0_r0.25,9140101,0,0.5,0,0.25,197,apss_0.5,OK,0.002244080000082249,True,True,0.34607754868523943,0.4425735013749621,0.8986264563049482,0.9695431472081218,1.0,0.3460869713946108,1.0,0.4425754877082166,0.34607754868523943,0.44145722527983566,,self-report; not geometry-derived layer count or success,0.34607754868523943,0.34607754868523943,0.34607754868523943,1.0,,,
development,s9140101_g0_n0.5_b0_r0.25,9140101,0,0.5,0,0.25,197,apss_1.0,OK,0.002220062000105827,True,True,0.2711433134664678,0.3567716575265199,0.7468581192010277,0.9898477157360406,1.0,0.27116929145956387,1.0,0.35677797113138965,0.2711433134664678,0.3556211997034304,,self-report; not geometry-derived layer count or success,0.2711433134664678,0.2711433134664678,0.2711433134664678,1.0,,,
development,s9140101_g0_n0.5_b0_r0.25,9140101,0,0.5,0,0.25,197,apss_2.0,OK,0.0029686140001103922,True,True,0.15393604907238467,0.18839768952268465,0.33281796364753424,1.0,1.0,0.15400114535216577,1.0,0.18842441344720232,0.15393604907238467,0.18701901158661763,,self-report; not geometry-derived layer count or success,0.15393604907238467,0.15393604907238467,0.15393604907238467,1.0,,,
development,s9140101_g0_n0.5_b0_r0.25,9140101,0,0.5,0,0.25,197,apss_4.0,OK,0.0035239549999914743,True,True,0.08678419388400002,0.1128902027336391,0.22744841364098062,1.0,1.0,0.08689248856857912,1.0,0.11292090507289275,0.08678419388400002,0.10934542393917379,,self-report; not geometry-derived layer count or success,0.08678419388400002,0.08678419388400002,0.08678419388400002,1.0,,,
development,s9140101_g0_n0.5_b0_r0.25,9140101,0,0.5,0,0.25,197,apss_8.0,OK,0.004924580000079004,True,True,0.06400711733351327,0.07925536688709464,0.12956682432886193,1.0,1.0,0.06405691700562716,1.0,0.07927201458251483,0.06400711733351327,0.07451308789163821,,self-report; not geometry-derived layer count or success,0.06400711733351327,0.06400711733351327,0.06400711733351327,1.0,,,
development,s9140101_g0_n0.5_b0_r0.25,9140101,0,0.5,0,0.25,197,rimls_0.5,OK,0.0019290430000182823,True,True,0.34638135467971526,0.4427441033761358,0.8988926269024435,0.9695431472081218,1.0,0.34724255465255255,1.0,0.44292091789233023,0.34638135467971526,0.4416212135259597,,self-report; not geometry-derived layer count or success,0.34638135467971526,0.34638135467971526,0.34638135467971526,1.0,,,
development,s9140101_g0_n0.5_b0_r0.25,9140101,0,0.5,0,0.25,197,rimls_1.0,OK,0.002025731999992786,True,True,0.271881032267318,0.357889096251173,0.7517278033817384,0.9898477157360406,1.0,0.273201324737521,1.0,0.35832400633498046,0.271881032267318,0.3567336256703921,,self-report; not geometry-derived layer count or success,0.271881032267318,0.271881032267318,0.271881032267318,1.0,,,
development,s9140101_g0_n0.5_b0_r0.25,9140101,0,0.5,0,0.25,197,rimls_2.0,OK,0.0027305250000608794,True,True,0.15579547320792,0.19025188416562816,0.3381151460242826,1.0,1.0,0.1564483142728277,1.0,0.19069186205083372,0.15579547320792,0.18882575264199153,,self-report; not geometry-derived layer count or success,0.15579547320792,0.15579547320792,0.15579547320792,1.0,,,
development,s9140101_g0_n0.5_b0_r0.25,9140101,0,0.5,0,0.25,197,rimls_4.0,OK,0.003010586999835141,True,True,0.09482761433014568,0.12269894316724808,0.25008319308375654,1.0,1.0,0.09521053501400308,1.0,0.12283832812219585,0.09482761433014568,0.11882069695640597,,self-report; not geometry-derived layer count or success,0.09482761433014568,0.09482761433014568,0.09482761433014568,1.0,,,
