phase,case,seed,gap,sigma,bias,retain,n,method,status,seconds,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,layer_balanced_source_surface_mae_mm,worst_layer_source_surface_mae_mm,independent_surface_mae_mm,support,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention
confirmation,s9141101_g8_n2.0_b0_r0.25,9141101,8,2.0,0,0.25,414,identity,OK,0.0005915599999752885,True,True,1.6787755226985013,2.09374076868204,4.006205409816725,0.3864734299516908,0.7198067632850241,1.445540970005747,1.0,2.118298806274903,1.6917054509765537,2.1170652045487355,,self-report; not geometry-derived layer count or success,1.6865799924371594,1.7045625334143564,1.6787755226985013,0.0,7.981370445721032,0.018629554278968286,0.997671305715129
confirmation,s9141101_g8_n2.0_b0_r0.25,9141101,8,2.0,0,0.25,414,bias_only,OK,0.00048459100003128697,True,True,1.6940268289721037,2.0922520627251853,3.882005058835512,0.3695652173913043,0.7246376811594203,1.4581445297776674,1.0,2.114385969314613,1.7056536941532106,2.1130953146743314,,self-report; not geometry-derived layer count or success,1.7101382416772868,1.7258721626515896,1.6940268289721037,0.9299516908212561,7.9655385668443355,0.03446143315566452,0.9956923208555419
confirmation,s9141101_g8_n2.0_b0_r0.25,9141101,8,2.0,0,0.25,414,old_original,APPLY,0.0009994189999815717,True,True,0.8305167478598642,1.1850322018933883,2.432726673736508,0.6884057971014492,0.9299516908212561,0.8694611628631976,1.0,1.468358373050937,0.9239102762986329,1.4001321298113616,,self-report; not geometry-derived layer count or success,0.883160376833747,1.0261303878969377,0.8305167478598642,0.9299516908212561,7.088832854442114,0.9111671455578856,0.8861041068052643
confirmation,s9141101_g8_n2.0_b0_r0.25,9141101,8,2.0,0,0.25,414,atlas_tied_256,OK,0.0012382150000576075,True,True,0.27555606028357665,0.6526283071793102,0.8654374829219679,0.9565217391304348,0.9855072463768116,0.24052839478713792,1.0,0.6528193047944065,0.2755560602835766,0.6304091426704549,,self-report; not geometry-derived layer count or success,0.26933172897093505,0.2911696371356266,0.27555606028357665,0.9299516908212561,7.658212782667042,0.3417872173329579,0.9572765978333803
confirmation,s9141101_g8_n2.0_b0_r0.25,9141101,8,2.0,0,0.25,414,atlas_relax_96,OK,0.0089736139998422,True,True,0.4358932553377555,0.7938966968165171,1.1344693576273626,0.9444444444444444,0.9806763285024155,0.405500021323651,1.0,0.8656870720881711,0.4501942642229837,0.8579355337327046,,self-report; not geometry-derived layer count or success,0.43943256076718595,0.477189723739222,0.4358932553377555,0.9299516908212561,7.906870149203143,0.0931298507968572,0.9883587686503928
confirmation,s9141101_g8_n2.0_b0_r0.25,9141101,8,2.0,0,0.25,414,spatial_36,OK,0.07762729399996715,True,True,0.24923924659793378,0.6480602979996896,0.8654374829219679,0.9541062801932367,0.9855072463768116,0.2301139173511046,1.0,0.651117735443512,0.24922793327098147,0.6358149978971247,,self-report; not geometry-derived layer count or success,0.2279245086695868,0.3027067247910754,0.24923924659793378,0.9299516908212561,7.772424918433196,0.22757508156680384,0.9715531148041495
confirmation,s9141101_g8_n2.0_b0_r0.25,9141101,8,2.0,0,0.25,414,apss_4.0,OK,0.008243478999929721,True,True,0.6184719423533412,0.893500051966773,2.1725231130239107,0.8333333333333334,0.9444444444444444,0.6347285893102342,1.0,0.9280396446616191,0.6184690199225212,0.8571029253943059,,self-report; not geometry-derived layer count or success,0.6066212865112927,0.6481990112452597,0.6184719423533412,0.9299516908212561,7.524133161368292,0.475866838631708,0.9405166451710365
confirmation,s9141101_g8_n2.0_b0_r0.25,9141101,8,2.0,0,0.25,414,rimls_8.0,OK,0.011879925000130243,True,True,0.7067076606650565,1.0243443638739067,2.507602378725055,0.7536231884057971,0.9082125603864735,0.7521667451970944,1.0,1.0994898094328502,0.7067070234645574,0.9552896235187961,,self-report; not geometry-derived layer count or success,0.6889807817621105,0.751175085709735,0.7067076606650565,0.9299516908212561,7.606066180626822,0.39393381937317784,0.9507582725783528
confirmation,s9141101_g8_n2.0_b4_r1.0,9141101,8,2.0,4,1.0,768,identity,OK,0.0008168920001025981,True,True,3.0810281574215885,4.014805274534214,8.288626850989314,0.234375,0.5442708333333334,1.9726711202194485,1.0,4.486744691471385,3.4379014026806605,4.481943886747423,,self-report; not geometry-derived layer count or success,3.413991435786948,3.4918001416105557,3.0810281574215885,0.0,7.564647721310537,0.4353522786894626,0.9455809651638172
confirmation,s9141101_g8_n2.0_b4_r1.0,9141101,8,2.0,4,1.0,768,bias_only,OK,0.000760870000021896,True,True,1.6760192865720978,2.0789936518396392,3.9846880074272994,0.38671875,0.7630208333333334,1.3733306571659725,1.0,2.2900403113352454,1.7602664742176743,2.288813266116173,,self-report; not geometry-derived layer count or success,1.754096149728712,1.7741809486689297,1.6760192865720978,0.9348958333333334,7.977479093008716,0.02252090699128395,0.9971848866260895
